stage,instance,repetition,parent_id,parent_lp_bound,left_lp_bound,left_infeasible,right_lp_bound,right_infeasible,post_split_bound,one_level_bound_gain,decision_valid,split,decision_reason,low_value_split
stage2,moderate_seed5302,0,L0.0.1.0.1.1.0,0.0159364,0.016054,False,0.0160598,False,0.016054,0.00011759999999999896,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5302,0,L0.0.1.0.1.0.1,0.0159743,0.0161661,False,0.0160838,False,0.0160838,0.00010949999999999849,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5302,0,L0.0.1.0.1.1.1,0.0160072,0.0160939,False,0.0161324,False,0.0160939,8.670000000000205e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5302,0,L0.0.1.0.1.1.0.0,0.016054,0.0161179,False,0.0161128,False,0.0161128,5.880000000000121e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5302,0,L0.0.1.0.1.1.0.1,0.0160598,0.016108,False,0.0161219,False,0.016108,4.8200000000001714e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5302,0,L0.0.1.0.1.0.1.1,0.0160838,0.01618,False,0.016139,False,0.016139,5.5200000000001775e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5302,0,L0.0.1.0.0.1,0.0160873,0.0164715,False,0.0163045,False,0.0163045,0.00021720000000000073,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5302,0,L0.0.1.0.1.1.1.0,0.0160939,0.0161372,False,0.0161564,False,0.0161372,4.329999999999959e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5302,0,L0.0.1.1,0.0161206,0.0161207,False,0.0176571,False,0.0161207,1.0000000000287557e-07,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5302,0,L0.0.1.1.0,0.0161207,0.016139,False,0.0168196,False,0.016139,1.8299999999998873e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5302,0,L0.0.1.0.1.1.1.1,0.0161324,0.0161756,False,0.0161953,False,0.0161756,4.319999999999671e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5302,0,L0.0.1.0.1.0.0,0.0161388,0.0163316,False,0.0162492,False,0.0162492,0.00011040000000000008,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5302,0,L0.0.1.1.0.0,0.016139,0.0161725,False,0.0164375,False,0.0161725,3.349999999999881e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5302,0,L0.0.1.0.1.0.1.0,0.0161661,0.0162621,False,0.016221,False,0.016221,5.490000000000009e-05,1,1,strict_child_lp_bound_improvement,False
stage2,moderate_seed5302,0,L0.0.1.1.0.0.0,0.0161725,0.0161906,False,0.0163134,False,0.0161906,1.810000000000006e-05,1,1,strict_child_lp_bound_improvement,False
stage2,tight_T_seed4101,0,L0,0.329258,0,True,0.362626,False,0.362626,0.03336800000000001,1,1,child_lp_infeasible,False
stage2,tight_T_seed4101,0,L1,0.387125,0.387125,False,0.460329,False,0.387125,0.0,1,0,no_certified_one_level_lp_benefit,False
stage2,tight_T_seed5102,0,L1,0.206824,0.208433,False,0.243882,False,0.208433,0.0016089999999999993,1,1,strict_child_lp_bound_improvement,False
stage2,tight_T_seed5102,0,L2,0.289176,0.289176,False,0.334471,False,0.289176,0.0,1,0,no_certified_one_level_lp_benefit,False
stage2,tight_T_seed5103,0,L1,0.131966,0.133361,False,0.161384,False,0.133361,0.0013950000000000073,1,1,strict_child_lp_bound_improvement,False
stage2,tight_T_seed5103,0,L1.0,0.133361,0,True,0.145588,False,0.145588,0.012226999999999988,1,1,child_lp_infeasible,False
stage2,tight_T_seed5103,0,L2,0.197004,0.197004,False,0.232625,False,0.197004,0.0,1,0,no_certified_one_level_lp_benefit,False
stage2,tight_T_seed6102,0,L1,0.486616,0,True,0.540854,False,0.540854,0.05423799999999995,1,1,child_lp_infeasible,False
stage2,tight_T_seed6102,0,L2,0.623055,0.623055,False,0,True,0.623055,0.0,1,1,child_lp_infeasible,False
stage2,tight_T_seed6102,0,L1.1,0.540854,0.542319,False,0.580205,False,0.542319,0.0014650000000000496,1,1,strict_child_lp_bound_improvement,False
stage2,tight_T_seed6102,0,L1.1.0,0.542319,0.543791,False,0.55878,False,0.543791,0.0014720000000000288,1,1,strict_child_lp_bound_improvement,False
stage2,tight_T_seed6102,0,L1.1.0.0,0.543791,0.563289,False,0.550094,False,0.550094,0.0063029999999999475,1,1,strict_child_lp_bound_improvement,False
stage2,tight_T_seed6102,0,L1.1.0.0.1,0.550094,0.550808,False,0.553656,False,0.550808,0.0007139999999999924,1,1,strict_child_lp_bound_improvement,False
stage2,tight_T_seed6102,0,L1.1.0.0.1.0,0.550808,0.553932,False,0.552203,False,0.552203,0.001395000000000035,1,1,strict_child_lp_bound_improvement,False
stage2,tight_T_seed6102,0,L1.1.0.0.1.0.1,0.552203,0.552812,False,0.552921,False,0.552812,0.0006089999999999707,1,1,strict_child_lp_bound_improvement,False
stage2,tight_T_seed6102,0,L1.1.0.0.1.0.1.0,0.552812,0.553662,False,0.553115,False,0.553115,0.0003030000000000532,1,1,strict_child_lp_bound_improvement,False
stage2,tight_T_seed6102,0,L1.1.0.0.1.0.1.1,0.552921,0.553089,False,0.553307,False,0.553089,0.000168000000000057,1,1,strict_child_lp_bound_improvement,False
stage4,high_imbalance_seed5202,1,L1,0.937301,0.989354,False,0.997604,False,0.989354,0.052052999999999905,1,1,strict_child_lp_bound_improvement,False
stage4,high_imbalance_seed5202,1,L2,1.09678,1.09678,False,0,True,1.09678,0.0,1,1,child_lp_infeasible,False
stage4,high_imbalance_seed5202,1,L1.0,0.989354,0,True,1.01151,False,1.01151,0.022155999999999954,1,1,child_lp_infeasible,False
stage4,high_imbalance_seed5202,1,L1.1,0.997604,0.999981,False,1.03741,False,0.999981,0.0023769999999999625,1,1,strict_child_lp_bound_improvement,False
stage4,high_imbalance_seed5202,1,L1.1.0,0.999981,1.00418,False,1.01558,False,1.00418,0.004199000000000064,1,1,strict_child_lp_bound_improvement,False
stage4,high_imbalance_seed5202,1,L1.1.0.0,1.00418,1.01554,False,1.01069,False,1.01069,0.006510000000000016,1,1,strict_child_lp_bound_improvement,False
stage4,high_imbalance_seed5202,1,L1.1.0.0.1,1.01069,1.01349,False,1.014,False,1.01349,0.0027999999999999137,1,1,strict_child_lp_bound_improvement,False
stage4,high_imbalance_seed5202,1,L1.0.1,1.01151,1.14089,False,1.02239,False,1.02239,0.01088,1,1,strict_child_lp_bound_improvement,False
stage4,high_imbalance_seed5202,1,L1.1.0.0.1.0,1.01349,1.01698,False,1.01483,False,1.01483,0.0013399999999998968,1,1,strict_child_lp_bound_improvement,False
stage4,high_imbalance_seed5202,1,L1.1.0.0.1.1,1.014,1.0146,False,1.01565,False,1.0146,0.0005999999999999339,1,1,strict_child_lp_bound_improvement,False
stage4,high_imbalance_seed5202,1,L1.1.0.0.1.1.0,1.0146,1.01512,False,1.01542,False,1.01512,0.000520000000000076,1,1,strict_child_lp_bound_improvement,False
stage4,high_imbalance_seed5202,1,L1.1.0.0.1.0.1,1.01483,1.0165,False,1.0155,False,1.0155,0.0006700000000001705,1,1,strict_child_lp_bound_improvement,False
stage4,high_imbalance_seed5202,1,L1.1.0.0.1.1.0.0,1.01512,1.01555,False,1.0155,False,1.0155,0.00038000000000004697,1,1,strict_child_lp_bound_improvement,False
stage4,high_imbalance_seed5202,1,L1.1.0.0.1.1.0.1,1.01542,1.01559,False,1.01584,False,1.01559,0.00017000000000000348,1,1,strict_child_lp_bound_improvement,False
stage4,high_imbalance_seed5202,1,L1.1.0.0.1.0.1.1,1.0155,1.01629,False,1.01584,False,1.01584,0.00034000000000000696,1,1,strict_child_lp_bound_improvement,False
stage4,high_imbalance_seed5202,2,L1,0.937301,0.989354,False,0.997604,False,0.989354,0.052052999999999905,1,1,strict_child_lp_bound_improvement,False
stage4,high_imbalance_seed5202,2,L2,1.09678,1.09678,False,0,True,1.09678,0.0,1,1,child_lp_infeasible,False
stage4,high_imbalance_seed5202,2,L1.0,0.989354,0,True,1.01151,False,1.01151,0.022155999999999954,1,1,child_lp_infeasible,False
stage4,high_imbalance_seed5202,2,L1.1,0.997604,0.999981,False,1.03741,False,0.999981,0.0023769999999999625,1,1,strict_child_lp_bound_improvement,False
stage4,high_imbalance_seed5202,2,L1.1.0,0.999981,1.00418,False,1.01558,False,1.00418,0.004199000000000064,1,1,strict_child_lp_bound_improvement,False
stage4,high_imbalance_seed5202,2,L1.1.0.0,1.00418,1.01554,False,1.01069,False,1.01069,0.006510000000000016,1,1,strict_child_lp_bound_improvement,False
stage4,high_imbalance_seed5202,2,L1.1.0.0.1,1.01069,1.01349,False,1.014,False,1.01349,0.0027999999999999137,1,1,strict_child_lp_bound_improvement,False
stage4,high_imbalance_seed5202,2,L1.0.1,1.01151,1.14089,False,1.02239,False,1.02239,0.01088,1,1,strict_child_lp_bound_improvement,False
stage4,high_imbalance_seed5202,2,L1.1.0.0.1.0,1.01349,1.01698,False,1.01483,False,1.01483,0.0013399999999998968,1,1,strict_child_lp_bound_improvement,False
stage4,high_imbalance_seed5202,2,L1.1.0.0.1.1,1.014,1.0146,False,1.01565,False,1.0146,0.0005999999999999339,1,1,strict_child_lp_bound_improvement,False
stage4,high_imbalance_seed5202,2,L1.1.0.0.1.1.0,1.0146,1.01512,False,1.01542,False,1.01512,0.000520000000000076,1,1,strict_child_lp_bound_improvement,False
stage4,high_imbalance_seed5202,2,L1.1.0.0.1.0.1,1.01483,1.0165,False,1.0155,False,1.0155,0.0006700000000001705,1,1,strict_child_lp_bound_improvement,False
stage4,high_imbalance_seed5202,2,L1.1.0.0.1.1.0.0,1.01512,1.01555,False,1.0155,False,1.0155,0.00038000000000004697,1,1,strict_child_lp_bound_improvement,False
stage4,high_imbalance_seed5202,2,L1.1.0.0.1.1.0.1,1.01542,1.01559,False,1.01584,False,1.01559,0.00017000000000000348,1,1,strict_child_lp_bound_improvement,False
stage4,high_imbalance_seed5202,2,L1.1.0.0.1.0.1.1,1.0155,1.01629,False,1.01584,False,1.01584,0.00034000000000000696,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0,0.113908,0.127181,False,0.127951,False,0.127181,0.013272999999999993,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L1,0.136021,0.138297,False,0.152249,False,0.138297,0.0022760000000000002,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L2,0.167931,0.167999,False,0.187611,False,0.167999,6.80000000000125e-05,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.0,0.127181,0.1463,False,0.133566,False,0.133566,0.006385000000000002,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1,0.127951,0.133151,False,0.134974,False,0.133151,0.005199999999999982,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0,0.133151,0.13624,False,0.136515,False,0.13624,0.0030890000000000084,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.0.1,0.133566,0.141034,False,0.136765,False,0.136765,0.0031990000000000074,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.1,0.134974,0.137269,False,0.138477,False,0.137269,0.0022949999999999915,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.0,0.13624,0.138113,False,0.137843,False,0.137843,0.0016029999999999933,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.1,0.136515,0.138022,False,0.138197,False,0.138022,0.0015070000000000083,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.0.1.1,0.136765,0.138604,False,0.138366,False,0.138366,0.0016009999999999913,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.1.0,0.137269,0.13841,False,0.139025,False,0.13841,0.0011410000000000031,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.0.1,0.137843,0.138782,False,0.138676,False,0.138676,0.0008330000000000004,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.1.0,0.138022,0.138771,False,0.138864,False,0.138771,0.0007489999999999997,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.0.0,0.138113,0.139043,False,0.138914,False,0.138914,0.0008009999999999962,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.1.1,0.138197,0.138953,False,0.139039,False,0.138953,0.0007560000000000067,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L1.0,0.138297,0.139734,False,0.146273,False,0.139734,0.0014369999999999938,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.0.1.1.1,0.138366,0.139287,False,0.139167,False,0.139167,0.0008010000000000239,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.1.0.0,0.13841,0.139122,False,0.139289,False,0.139122,0.0007119999999999904,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.1.1,0.138477,0.139631,False,0.140289,False,0.139631,0.0011540000000000161,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.0.1.1.0,0.138604,0.141062,False,0.139402,False,0.139402,0.0007979999999999932,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.0.1.1,0.138676,0.139114,False,0.139096,False,0.139096,0.0004200000000000037,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.1.0.0,0.138771,0.139145,False,0.139192,False,0.139145,0.00037399999999998546,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.0.1.0,0.138782,0.139249,False,0.139182,False,0.139182,0.00040000000000001146,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.1.0.1,0.138864,0.139239,False,0.139284,False,0.139239,0.0003750000000000142,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.0.0.1,0.138914,0.13938,False,0.139315,False,0.139315,0.0004009999999999847,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.1.1.0,0.138953,0.139329,False,0.139374,False,0.139329,0.0003760000000000152,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.1.0.1,0.139025,0.139598,False,0.139904,False,0.139598,0.0005729999999999902,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.1.1.1,0.139039,0.139417,False,0.13946,False,0.139417,0.0003780000000000172,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.0.0.0,0.139043,0.139506,False,0.139443,False,0.139443,0.00040000000000001146,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.0.1.1.1,0.139096,0.139283,False,0.139308,False,0.139283,0.00018699999999999273,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.0.1.1.0,0.139114,0.13935,False,0.139316,False,0.139316,0.00020200000000000773,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.1.0.0.0,0.139122,0.139501,False,0.139542,False,0.139501,0.00037899999999999046,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.1.0.0.0,0.139145,0.139332,False,0.139356,False,0.139332,0.00018700000000002048,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.0.1.1.1.1,0.139167,0.139628,False,0.139567,False,0.139567,0.0003999999999999837,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.0.1.0.1,0.139182,0.139417,False,0.139383,False,0.139383,0.00020100000000000673,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.1.0.0.1,0.139192,0.13938,False,0.139404,False,0.13938,0.00018799999999999373,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.1.0.1.0,0.139239,0.139427,False,0.139449,False,0.139427,0.00018799999999999373,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.0.1.0.0,0.139249,0.139483,False,0.13945,False,0.13945,0.00020099999999997897,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.0.1.1.1.0,0.139283,0.1394,False,0.139389,False,0.139389,0.00010600000000002274,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.1.0.1.1,0.139284,0.139473,False,0.139496,False,0.139473,0.00018900000000002248,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.0.1.1.1.0,0.139287,0.139745,False,0.139687,False,0.139687,0.00040000000000001146,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.1.0.0.1,0.139289,0.139583,False,0.139728,False,0.139583,0.00029400000000001647,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.0.1.1.1.1,0.139308,0.139402,False,0.139414,False,0.139402,9.400000000001074e-05,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.0.0.1.1,0.139315,0.139549,False,0.139516,False,0.139516,0.00020100000000000673,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.0.1.1.0.1,0.139316,0.139434,False,0.139417,False,0.139417,0.00010100000000001774,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.1.1.0.0,0.139329,0.139518,False,0.139541,False,0.139518,0.00018899999999999473,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.1.0.0.0.0,0.139332,0.139426,False,0.139438,False,0.139426,9.399999999998299e-05,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.0.1.1.0.0,0.13935,0.139468,False,0.139451,False,0.139451,0.00010099999999998999,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.1.0.0.0.1,0.139356,0.13945,False,0.139462,False,0.13945,9.399999999998299e-05,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.1.1.0.1,0.139374,0.139562,False,0.139585,False,0.139562,0.00018799999999999373,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.1.0.0.1.0,0.13938,0.139474,False,0.139486,False,0.139474,9.399999999998299e-05,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.0.0.1.0,0.13938,0.139613,False,0.13958,False,0.13958,0.00020000000000000573,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.0.1.0.1.1,0.139383,0.139502,False,0.139485,False,0.139485,0.00010199999999999099,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.0.1.1.0.1,0.139402,0.140392,False,0.139803,False,0.139803,0.00040100000000001246,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.1.0.0.1.1,0.139404,0.139497,False,0.139509,False,0.139497,9.300000000000974e-05,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.1.1.1.0,0.139417,0.139607,False,0.139628,False,0.139607,0.00018999999999999573,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.0.1.0.1.0,0.139417,0.139536,False,0.139519,False,0.139519,0.00010199999999999099,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.1.0.1.0.0,0.139427,0.139521,False,0.139533,False,0.139521,9.400000000001074e-05,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.0.0.0.1,0.139443,0.139676,False,0.139644,False,0.139644,0.00020099999999997897,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.1.0.1.0.1,0.139449,0.139545,False,0.139556,False,0.139545,9.600000000001274e-05,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.0.1.0.0.1,0.13945,0.139569,False,0.139552,False,0.139552,0.00010200000000001874,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.1.1.1.1,0.13946,0.139649,False,0.139671,False,0.139649,0.00018899999999999473,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.1.0.1.1.0,0.139473,0.139567,False,0.139579,False,0.139567,9.399999999998299e-05,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.0.1.0.0.0,0.139483,0.139601,False,0.139585,False,0.139585,0.00010199999999999099,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.1.0.1.1.1,0.139496,0.13959,False,0.139602,False,0.13959,9.399999999998299e-05,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.1.0.0.0.0,0.139501,0.139692,False,0.139713,False,0.139692,0.00019100000000002448,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.0.0.0.0,0.139506,0.139738,False,0.139707,False,0.139707,0.00020100000000000673,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.0.0.1.1.1,0.139516,0.139634,False,0.139618,False,0.139618,0.00010199999999999099,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,1,L0.1.0.1.1.0.0.0,0.139518,0.139613,False,0.139625,False,0.139613,9.499999999998399e-05,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0,0.113908,0.127181,False,0.127951,False,0.127181,0.013272999999999993,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L1,0.136021,0.138297,False,0.152249,False,0.138297,0.0022760000000000002,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L2,0.167931,0.167999,False,0.187611,False,0.167999,6.80000000000125e-05,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.0,0.127181,0.1463,False,0.133566,False,0.133566,0.006385000000000002,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1,0.127951,0.133151,False,0.134974,False,0.133151,0.005199999999999982,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0,0.133151,0.13624,False,0.136515,False,0.13624,0.0030890000000000084,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.0.1,0.133566,0.141034,False,0.136765,False,0.136765,0.0031990000000000074,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.1,0.134974,0.137269,False,0.138477,False,0.137269,0.0022949999999999915,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.0,0.13624,0.138113,False,0.137843,False,0.137843,0.0016029999999999933,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.1,0.136515,0.138022,False,0.138197,False,0.138022,0.0015070000000000083,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.0.1.1,0.136765,0.138604,False,0.138366,False,0.138366,0.0016009999999999913,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.1.0,0.137269,0.13841,False,0.139025,False,0.13841,0.0011410000000000031,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.0.1,0.137843,0.138782,False,0.138676,False,0.138676,0.0008330000000000004,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.1.0,0.138022,0.138771,False,0.138864,False,0.138771,0.0007489999999999997,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.0.0,0.138113,0.139043,False,0.138914,False,0.138914,0.0008009999999999962,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.1.1,0.138197,0.138953,False,0.139039,False,0.138953,0.0007560000000000067,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L1.0,0.138297,0.139734,False,0.146273,False,0.139734,0.0014369999999999938,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.0.1.1.1,0.138366,0.139287,False,0.139167,False,0.139167,0.0008010000000000239,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.1.0.0,0.13841,0.139122,False,0.139289,False,0.139122,0.0007119999999999904,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.1.1,0.138477,0.139631,False,0.140289,False,0.139631,0.0011540000000000161,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.0.1.1.0,0.138604,0.141062,False,0.139402,False,0.139402,0.0007979999999999932,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.0.1.1,0.138676,0.139114,False,0.139096,False,0.139096,0.0004200000000000037,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.1.0.0,0.138771,0.139145,False,0.139192,False,0.139145,0.00037399999999998546,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.0.1.0,0.138782,0.139249,False,0.139182,False,0.139182,0.00040000000000001146,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.1.0.1,0.138864,0.139239,False,0.139284,False,0.139239,0.0003750000000000142,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.0.0.1,0.138914,0.13938,False,0.139315,False,0.139315,0.0004009999999999847,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.1.1.0,0.138953,0.139329,False,0.139374,False,0.139329,0.0003760000000000152,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.1.0.1,0.139025,0.139598,False,0.139904,False,0.139598,0.0005729999999999902,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.1.1.1,0.139039,0.139417,False,0.13946,False,0.139417,0.0003780000000000172,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.0.0.0,0.139043,0.139506,False,0.139443,False,0.139443,0.00040000000000001146,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.0.1.1.1,0.139096,0.139283,False,0.139308,False,0.139283,0.00018699999999999273,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.0.1.1.0,0.139114,0.13935,False,0.139316,False,0.139316,0.00020200000000000773,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.1.0.0.0,0.139122,0.139501,False,0.139542,False,0.139501,0.00037899999999999046,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.1.0.0.0,0.139145,0.139332,False,0.139356,False,0.139332,0.00018700000000002048,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.0.1.1.1.1,0.139167,0.139628,False,0.139567,False,0.139567,0.0003999999999999837,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.0.1.0.1,0.139182,0.139417,False,0.139383,False,0.139383,0.00020100000000000673,1,1,strict_child_lp_bound_improvement,False
stage4,moderate_seed3302,2,L0.1.0.1.0.0.1,0.139192,0.13938,False,0.139404,False,0.13938,0.00018799999999999373,1,1,strict_child_lp_bound_improvement,False
