stage,instance,arm,repetition,leaf_id,event,native_status,telemetry_seconds,global_lb_before,global_lb_after,global_lb_gain,verified_ub_before,verified_ub_after,incumbent_improvement,work,simplex_iterations,in_memory_model_reused,produced_global_lb_gain,produced_incumbent_gain
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.0.0.1.1.0.0,terminal_mip_complete,empty,57.3783,0.00908205,0.00929147,0.0002094200000000001,0.10725273413394144,0.107253,0.0,0.850022,1129,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.0.0.1.1.1.0,terminal_mip_complete,empty,58.4086,0.00929147,0.00929147,0.0,0.10725273413394144,0.107253,0.0,0.944747,1757,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.0.0.1.1.1.1,terminal_mip_complete,empty,59.4432,0.00939621,0.00950095,0.000104739999999999,0.10725273413394144,0.107253,0.0,0.861261,1292,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.0.1.0.0.0.0,terminal_mip_complete,empty,62.6315,0.00950095,0.00950095,0.0,0.10725273413394144,0.107253,0.0,0.966517,1010,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.0.1.0.0.0.1,terminal_mip_complete,empty,63.6624,0.00950095,0.00950095,0.0,0.10725273413394144,0.107253,0.0,0.880074,1301,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.0.1.0.0.1.0,terminal_mip_complete,empty,65.1781,0.00971043,0.00971043,0.0,0.10725273413394144,0.107253,0.0,0.943872,1075,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.0.1.0.0.1.1,terminal_mip_complete,empty,66.1926,0.00981517,0.00991991,0.00010474000000000074,0.10725273413394144,0.107253,0.0,0.90182,1283,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.0.1.0.1.0.1,terminal_mip_complete,empty,68.043,0.00991991,0.00991991,0.0,0.10725273413394144,0.107253,0.0,0.921262,1308,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.0.1.0.1.0.0,terminal_mip_complete,empty,69.0409,0.00991991,0.0101294,0.00020948999999999968,0.10725273413394144,0.107253,0.0,0.86357,1091,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.0.1.0.1.1.0,terminal_mip_complete,empty,70.1189,0.0101294,0.0101294,0.0,0.10725273413394144,0.107253,0.0,0.917629,1232,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.0.1.0.1.1.1,terminal_mip_complete,empty,71.1474,0.0102341,0.0103389,0.00010480000000000038,0.10725273413394144,0.107253,0.0,0.868155,1363,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.0.1.1.0.0.0,terminal_mip_complete,empty,73.4179,0.010339,0.010339,0.0,0.10725273413394144,0.107253,0.0,0.859771,1161,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.0.1.1.0.0.1,terminal_mip_complete,empty,74.4507,0.010339,0.010339,0.0,0.10725273413394144,0.107253,0.0,0.883033,1180,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.0.1.1.0.1.1,terminal_mip_complete,empty,75.8752,0.0105483,0.0105483,0.0,0.10725273413394144,0.107253,0.0,0.912063,1413,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.0.1.1.0.1.0,terminal_mip_complete,empty,76.9683,0.0105483,0.0107578,0.00020949999999999962,0.10725273413394144,0.107253,0.0,0.941023,1609,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.0.1.1.1.0.0,terminal_mip_complete,empty,78.8759,0.0107578,0.0107578,0.0,0.10725273413394144,0.107253,0.0,1.07765,1626,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.0.1.1.1.0.1,terminal_mip_complete,empty,79.8436,0.0108626,0.0109673,0.00010469999999999924,0.10725273413394144,0.107253,0.0,0.865766,1261,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.0.1.1.1.1.0,terminal_mip_complete,empty,80.8041,0.0109673,0.0109673,0.0,0.10725273413394144,0.107253,0.0,0.848902,1105,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.0.1.1.1.1.1,terminal_mip_complete,empty,81.7939,0.011072,0.0111769,0.00010489999999999979,0.10725273413394144,0.107253,0.0,0.871808,1213,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.1.0.0.0.0.1,terminal_mip_complete,empty,84.9754,0.0111769,0.0111769,0.0,0.10725273413394144,0.107253,0.0,0.952491,1044,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.1.0.0.0.0.0,terminal_mip_complete,empty,85.9393,0.0111769,0.0111769,0.0,0.10725273413394144,0.107253,0.0,0.836516,1156,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.1.0.0.0.1.0,terminal_mip_complete,empty,88.2016,0.0113863,0.0113863,0.0,0.10725273413394144,0.107253,0.0,0.901397,1437,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.1.0.0.0.1.1,terminal_mip_complete,empty,89.2061,0.011491,0.0115957,0.00010470000000000097,0.10725273413394144,0.107253,0.0,0.920165,1224,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.1.0.0.1.0.0,terminal_mip_complete,empty,90.7166,0.0115957,0.0115957,0.0,0.10725273413394144,0.107253,0.0,1.03624,1041,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.1.0.0.1.0.1,terminal_mip_complete,empty,91.8402,0.0115957,0.0115957,0.0,0.10725273413394144,0.107253,0.0,1.02066,1423,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.1.0.0.1.1.1,terminal_mip_complete,empty,93.587,0.0118052,0.0118052,0.0,0.10725273413394144,0.107253,0.0,1.43198,3844,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.1.0.0.1.1.0,terminal_mip_complete,empty,94.679,0.0118052,0.0120147,0.00020949999999999962,0.10725273413394144,0.107253,0.0,1.01393,1549,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.1.0.1.0.0.0,terminal_mip_complete,empty,97.5626,0.0120147,0.0120147,0.0,0.10725273413394144,0.107253,0.0,1.10154,1322,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.1.0.1.0.0.1,terminal_mip_complete,empty,98.7069,0.0121194,0.0122242,0.00010479999999999864,0.10725273413394144,0.107253,0.0,1.10326,1340,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.1.0.1.0.1.0,terminal_mip_complete,empty,99.7874,0.0122242,0.0122242,0.0,0.10725273413394144,0.107253,0.0,0.896029,1103,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.1.0.1.0.1.1,terminal_mip_complete,empty,100.852,0.012329,0.0124336,0.00010459999999999983,0.10725273413394144,0.107253,0.0,0.970082,1719,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.1.0.1.1.0.1,terminal_mip_complete,empty,102.405,0.0124336,0.0124336,0.0,0.10725273413394144,0.107253,0.0,1.1402,1473,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.1.0.1.1.0.0,terminal_mip_complete,empty,103.522,0.0124336,0.0124336,0.0,0.10725273413394144,0.107253,0.0,1.07953,1383,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.1.0.1.1.1.0,terminal_mip_complete,empty,104.999,0.0126431,0.0126431,0.0,0.10725273413394144,0.107253,0.0,0.975701,1554,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.1.0.1.1.1.1,terminal_mip_complete,empty,106.024,0.0127479,0.0128526,0.00010470000000000097,0.10725273413394144,0.107253,0.0,0.900519,1109,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.1.1.0.0.0.0,terminal_mip_complete,empty,109.716,0.0128526,0.0128526,0.0,0.10725273413394144,0.107253,0.0,1.2435,1596,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.1.1.0.0.0.1,terminal_mip_complete,empty,110.811,0.0129573,0.0130621,0.00010480000000000038,0.10725273413394144,0.107253,0.0,0.998258,1469,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.1.1.0.0.1.0,terminal_mip_complete,empty,111.807,0.0130621,0.0130621,0.0,0.10725273413394144,0.107253,0.0,0.917075,1486,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.1.1.0.0.1.1,terminal_mip_complete,empty,112.875,0.0131669,0.0132716,0.00010469999999999924,0.10725273413394144,0.107253,0.0,0.999692,1587,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.1.1.0.1.0.1,terminal_mip_complete,empty,114.704,0.0132716,0.0132716,0.0,0.10725273413394144,0.107253,0.0,1.7638,3922,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.1.1.0.1.0.0,terminal_mip_complete,empty,115.823,0.0132716,0.0132716,0.0,0.10725273413394144,0.107253,0.0,1.20473,1837,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.1.1.0.1.1.0,terminal_mip_complete,empty,117.236,0.013481,0.013481,0.0,0.10725273413394144,0.107253,0.0,0.85957,1115,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.1.1.0.1.1.1,terminal_mip_complete,empty,118.261,0.0135858,0.0136906,0.00010480000000000038,0.10725273413394144,0.107253,0.0,1.00619,1200,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.1.1.1.0.0.0,terminal_mip_complete,empty,120.185,0.0136906,0.0136906,0.0,0.10725273413394144,0.107253,0.0,0.960815,1061,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.1.1.1.0.0.1,terminal_mip_complete,empty,121.222,0.0136906,0.0136906,0.0,0.10725273413394144,0.107253,0.0,1.0283,1304,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.1.1.1.0.1.1,terminal_mip_complete,empty,123.057,0.0139001,0.0139001,0.0,0.10725273413394144,0.107253,0.0,0.976126,1596,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.1.1.1.0.1.0,terminal_mip_complete,empty,124.125,0.0139001,0.0141095,0.0002094000000000002,0.10725273413394144,0.107253,0.0,0.954487,1600,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.1.1.1.1.0.0,terminal_mip_complete,empty,126.041,0.0141095,0.0141095,0.0,0.10725273413394144,0.107253,0.0,0.90794,1370,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.1.1.1.1.0.1,terminal_mip_complete,empty,127.075,0.0142143,0.0143189,0.00010460000000000157,0.10725273413394144,0.107253,0.0,0.963074,1582,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.1.1.1.1.1.0,terminal_mip_complete,empty,128.139,0.0143189,0.0143189,0.0,0.10725273413394144,0.107253,0.0,1.04079,2132,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.0.1.1.1.1.1.1.1,terminal_mip_complete,empty,129.269,0.0144237,0.0145284,0.00010470000000000097,0.10725273413394144,0.107253,0.0,1.17198,1681,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.0.0.0.0.0.1,terminal_mip_complete,empty,134.452,0.0145284,0.0145284,0.0,0.10725273413394144,0.107253,0.0,0.955192,1743,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.0.0.0.0.0.0,terminal_mip_complete,empty,135.552,0.0145284,0.0145284,0.0,0.10725273413394144,0.107253,0.0,1.03982,2034,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.0.0.0.0.1.0,terminal_mip_complete,empty,137.435,0.0147379,0.0147379,0.0,0.10725273413394144,0.107253,0.0,0.951146,1604,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.0.0.0.0.1.1,terminal_mip_complete,empty,138.469,0.0148427,0.0149474,0.00010469999999999924,0.10725273413394144,0.107253,0.0,1.0271,1775,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.0.0.0.1.0.0,terminal_mip_complete,empty,139.974,0.0149474,0.0149474,0.0,0.10725273413394144,0.107253,0.0,1.04054,2278,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.0.0.0.1.0.1,terminal_mip_complete,empty,141.04,0.0149474,0.0149474,0.0,0.10725273413394144,0.107253,0.0,0.98379,1569,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.0.0.0.1.1.1,terminal_mip_complete,empty,142.542,0.0151569,0.0151569,0.0,0.10725273413394144,0.107253,0.0,1.04386,1237,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.0.0.0.1.1.0,terminal_mip_complete,empty,143.597,0.0151569,0.0153663,0.0002094000000000002,0.10725273413394144,0.107253,0.0,1.0067,2100,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.0.0.1.0.0.0,terminal_mip_complete,empty,145.9,0.0153663,0.0153663,0.0,0.10725273413394144,0.107253,0.0,1.12033,1470,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.0.0.1.0.0.1,terminal_mip_complete,empty,146.991,0.0153663,0.0153663,0.0,0.10725273413394144,0.107253,0.0,1.16256,1682,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.0.0.1.0.1.0,terminal_mip_complete,empty,148.515,0.0155758,0.0155758,0.0,0.10725273413394144,0.107253,0.0,1.13169,1472,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.0.0.1.0.1.1,terminal_mip_complete,empty,149.595,0.0156806,0.0157853,0.00010469999999999924,0.10725273413394144,0.107253,0.0,1.18815,1733,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.0.0.1.1.0.1,terminal_mip_complete,empty,151.165,0.0157853,0.0157853,0.0,0.10725273413394144,0.107253,0.0,1.12483,1453,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.0.0.1.1.0.0,terminal_mip_complete,empty,152.311,0.0157853,0.0157853,0.0,0.10725273413394144,0.107253,0.0,1.1833,1661,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.0.0.1.1.1.0,terminal_mip_complete,empty,153.854,0.0159948,0.0159948,0.0,0.10725273413394144,0.107253,0.0,1.12082,1575,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.0.0.1.1.1.1,terminal_mip_complete,empty,155.195,0.0160995,0.0162042,0.00010469999999999924,0.10725273413394144,0.107253,0.0,1.50779,2313,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.0.1.0.0.0.0,terminal_mip_complete,empty,158.786,0.0162044,0.0162044,0.0,0.10725273413394144,0.107253,0.0,0.988829,1581,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.0.1.0.0.0.1,terminal_mip_complete,empty,159.903,0.016309,0.0164137,0.00010469999999999924,0.10725273413394144,0.107253,0.0,1.15207,1792,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.0.1.0.0.1.0,terminal_mip_complete,empty,160.911,0.0164137,0.0164137,0.0,0.10725273413394144,0.107253,0.0,0.97797,1696,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.0.1.0.0.1.1,terminal_mip_complete,empty,161.903,0.0165187,0.0166233,0.00010459999999999983,0.10725273413394144,0.107253,0.0,1.03911,2927,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.0.1.0.1.0.1,terminal_mip_complete,empty,163.417,0.0166233,0.0166233,0.0,0.10725273413394144,0.107253,0.0,1.09039,3199,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.0.1.0.1.0.0,terminal_mip_complete,empty,164.468,0.0166233,0.0166233,0.0,0.10725273413394144,0.107253,0.0,1.1476,3440,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.0.1.0.1.1.1,terminal_mip_complete,empty,165.992,0.0168327,0.0168327,0.0,0.10725273413394144,0.107253,0.0,1.4717,3340,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.0.1.0.1.1.0,terminal_mip_complete,empty,167.031,0.0168327,0.0170422,0.00020950000000000135,0.10725273413394144,0.107253,0.0,1.21291,2508,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.0.1.1.0.0.0,terminal_mip_complete,empty,169.912,0.0170422,0.0170422,0.0,0.10725273413394144,0.107253,0.0,1.62606,3853,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.0.1.1.0.0.1,terminal_mip_complete,empty,171.13,0.0171469,0.0172516,0.00010469999999999924,0.10725273413394144,0.107253,0.0,1.57327,4892,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.0.1.1.0.1.0,terminal_mip_complete,empty,172.334,0.0172516,0.0172516,0.0,0.10725273413394144,0.107253,0.0,1.53859,5004,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.0.1.1.0.1.1,terminal_mip_complete,empty,173.615,0.0173564,0.0174611,0.00010469999999999924,0.10725273413394144,0.107253,0.0,1.70314,4003,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.0.1.1.1.0.1,terminal_mip_complete,empty,175.289,0.0174611,0.0174611,0.0,0.10725273413394144,0.107253,0.0,1.73374,4663,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.0.1.1.1.0.0,terminal_mip_complete,empty,176.585,0.0174611,0.0174611,0.0,0.10725273413394144,0.107253,0.0,1.78009,3962,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.0.1.1.1.1.0,terminal_mip_complete,empty,178.169,0.0176706,0.0176706,0.0,0.10725273413394144,0.107253,0.0,1.35863,2395,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.0.1.1.1.1.1,terminal_mip_complete,empty,179.428,0.0177753,0.0178801,0.00010479999999999864,0.10725273413394144,0.107253,0.0,1.39687,2249,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.1.0.0.0.0.1,terminal_mip_complete,empty,183.937,0.0178801,0.0178801,0.0,0.10725273413394144,0.107253,0.0,0.999657,2061,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.1.0.0.0.0.0,terminal_mip_complete,empty,185.007,0.0178801,0.0180896,0.00020950000000000135,0.10725273413394144,0.107253,0.0,1.11596,1538,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.1.0.0.0.1.0,terminal_mip_complete,empty,185.96,0.0180896,0.0180896,0.0,0.10725273413394144,0.107253,0.0,0.89295,1367,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.1.0.0.0.1.1,terminal_mip_complete,empty,186.981,0.0181943,0.018299,0.00010469999999999924,0.10725273413394144,0.107253,0.0,0.957456,1951,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.1.0.0.1.0.0,terminal_mip_complete,empty,188.891,0.018299,0.018299,0.0,0.10725273413394144,0.107253,0.0,1.13672,1542,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.1.0.0.1.0.1,terminal_mip_complete,empty,190.038,0.0184038,0.0185087,0.00010489999999999805,0.10725273413394144,0.107253,0.0,1.20295,1761,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.1.0.0.1.1.1,terminal_mip_complete,empty,191.179,0.0185087,0.0185087,0.0,0.10725273413394144,0.107253,0.0,1.2712,1913,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.1.0.0.1.1.0,terminal_mip_complete,empty,192.359,0.0185087,0.0187181,0.00020940000000000195,0.10725273413394144,0.107253,0.0,1.34039,2093,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.1.0.1.0.0.0,terminal_mip_complete,empty,194.694,0.0187181,0.0187181,0.0,0.10725273413394144,0.107253,0.0,1.20856,1715,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.1.0.1.0.0.1,terminal_mip_complete,empty,195.808,0.0187181,0.0187181,0.0,0.10725273413394144,0.107253,0.0,1.15562,1488,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.1.0.1.0.1.0,terminal_mip_complete,empty,197.429,0.0189275,0.0189275,0.0,0.10725273413394144,0.107253,0.0,1.3687,2032,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.1.0.1.0.1.1,terminal_mip_complete,empty,198.578,0.0190322,0.0191369,0.00010469999999999924,0.10725273413394144,0.107253,0.0,1.2595,1791,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.1.0.1.1.0.1,terminal_mip_complete,empty,200.147,0.0191369,0.0191369,0.0,0.10725273413394144,0.107253,0.0,1.25803,1729,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.1.0.1.1.0.0,terminal_mip_complete,empty,201.304,0.0191369,0.0191369,0.0,0.10725273413394144,0.107253,0.0,1.34045,1991,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.1.0.1.1.1.0,terminal_mip_complete,empty,202.832,0.0193464,0.0193464,0.0,0.10725273413394144,0.107253,0.0,1.19578,1856,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.1.0.1.1.1.1,terminal_mip_complete,empty,204.063,0.0194512,0.0195559,0.00010470000000000271,0.10725273413394144,0.107253,0.0,1.33499,2024,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.1.1.0.0.0.0,terminal_mip_complete,empty,207.683,0.0195561,0.0195561,0.0,0.10725273413394144,0.107253,0.0,1.06159,1794,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.1.1.0.0.0.1,terminal_mip_complete,empty,208.815,0.0196606,0.0197654,0.00010479999999999864,0.10725273413394144,0.107253,0.0,1.14579,2247,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.1.1.0.0.1.1,terminal_mip_complete,empty,209.871,0.0197654,0.0197654,0.0,0.10725273413394144,0.107253,0.0,1.07549,1945,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.1.1.0.0.1.0,terminal_mip_complete,empty,210.915,0.0197654,0.019975,0.00020960000000000076,0.10725273413394144,0.107253,0.0,1.03391,1634,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.1.1.0.1.0.0,terminal_mip_complete,empty,212.82,0.019975,0.019975,0.0,0.10725273413394144,0.107253,0.0,1.14597,2115,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.1.1.0.1.0.1,terminal_mip_complete,empty,213.94,0.0200796,0.0201843,0.00010469999999999924,0.10725273413394144,0.107253,0.0,1.09792,2066,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.1.1.0.1.1.0,terminal_mip_complete,empty,214.993,0.0201843,0.0201843,0.0,0.10725273413394144,0.107253,0.0,0.990839,1364,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.1.1.0.1.1.1,terminal_mip_complete,empty,216.128,0.0202892,0.0203938,0.00010459999999999983,0.10725273413394144,0.107253,0.0,1.13538,2121,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.1.1.1.0.0.1,terminal_mip_complete,empty,218.505,0.0203939,0.0203939,0.0,0.10725273413394144,0.107253,0.0,1.23523,1894,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.1.1.1.0.0.0,terminal_mip_complete,empty,219.759,0.0203939,0.0203939,0.0,0.10725273413394144,0.107253,0.0,1.40004,2335,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.1.1.1.0.1.0,terminal_mip_complete,empty,221.305,0.0206035,0.0206035,0.0,0.10725273413394144,0.107253,0.0,1.12316,2325,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.1.1.1.0.1.1,terminal_mip_complete,empty,222.347,0.020708,0.0208128,0.00010479999999999864,0.10725273413394144,0.107253,0.0,0.992339,1870,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.1.1.1.1.0.0,terminal_mip_complete,empty,223.797,0.0208128,0.0208128,0.0,0.10725273413394144,0.107253,0.0,1.1483,2241,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.1.1.1.1.0.1,terminal_mip_complete,empty,224.879,0.0208128,0.0208128,0.0,0.10725273413394144,0.107253,0.0,1.10099,2184,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.1.1.1.1.1.1,terminal_mip_complete,empty,226.354,0.0210223,0.0210223,0.0,0.10725273413394144,0.107253,0.0,1.09094,2067,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.0.1.1.1.1.1.0,terminal_mip_complete,empty,227.414,0.0210223,0.0212317,0.00020939999999999848,0.10725273413394144,0.107253,0.0,1.0441,1931,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.1.0.0.0.0.0.0,terminal_mip_complete,empty,232.677,0.0212318,0.0212318,0.0,0.10725273413394144,0.107253,0.0,1.25599,2937,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.1.0.0.0.0.0.1,terminal_mip_complete,empty,233.754,0.0213365,0.0214413,0.00010479999999999864,0.10725273413394144,0.107253,0.0,1.05984,1969,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.1.0.0.0.0.1.0,terminal_mip_complete,empty,234.924,0.0214413,0.0214413,0.0,0.10725273413394144,0.107253,0.0,1.40267,2128,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.1.0.0.0.0.1.1,terminal_mip_complete,empty,236.032,0.021546,0.0216507,0.00010469999999999924,0.10725273413394144,0.107253,0.0,1.19824,2336,,True,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.1.0.0.0.1.0.1,terminal_mip_complete,empty,237.537,0.0216507,0.0216507,0.0,0.10725273413394144,0.107253,0.0,1.04243,1794,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.1.0.0.0.1.0.0,terminal_mip_complete,empty,238.635,0.0216507,0.0216507,0.0,0.10725273413394144,0.107253,0.0,1.10883,2466,,False,False
stage1,tight_T_seed3101,C3-REPLICA,0,R.0.0.1.1.0.0.0.1.1.0,terminal_mip_complete,empty,240.132,0.0218602,0.0218602,0.0,0.10725273413394144,0.107253,0.0,1.06834,1910,,False,False
