round35_pattern,panel_row_id,instance_id,selection_rule,absolute_geometry_proof_auc_delta,arm,run_id,source_path,source_bytes,source_sha256,compressed_path,compressed_bytes,compressed_sha256,compression,license_sensitive_scan_passed
3_simple_ub_weaker_exact_phase_faster,r36_06_moderate_seed5301,moderate_seed5301,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1757544511142652,BW-P,r36_06_moderate_seed5301__bw_p__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_06_moderate_seed5301__bw_p__1800s/artifact_manifest.csv,3703,df42b78ba84a9cdcf9250e4facece8cd52801f4d8b8d73fe516ff9d87f6c60d8,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_06_moderate_seed5301/bw_p/artifact_manifest.csv.gz,1893,4859364636fba829ccc0c49cf807083e298e22958588f92369820b2ad5f04257,gzip_level9_mtime0,True
3_simple_ub_weaker_exact_phase_faster,r36_06_moderate_seed5301,moderate_seed5301,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1757544511142652,BW-P,r36_06_moderate_seed5301__bw_p__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_06_moderate_seed5301__bw_p__1800s/heuristic_candidates.csv,840,dabbdd0c981bf3a2de72b39aa90129eb9425327dd5880c4a57773680aa498b5a,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_06_moderate_seed5301/bw_p/heuristic_candidates.csv.gz,424,221a5520452bc4044e50151009c69b7cbccd4e053036d9a84b065afe61599f22,gzip_level9_mtime0,True
3_simple_ub_weaker_exact_phase_faster,r36_06_moderate_seed5301,moderate_seed5301,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1757544511142652,BW-P,r36_06_moderate_seed5301__bw_p__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_06_moderate_seed5301__bw_p__1800s/process_phases.csv,3890,0e3e1dc48a19a556b2f510a2827dedcb032cc94aa1ddb5d571e07681d70f86bb,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_06_moderate_seed5301/bw_p/process_phases.csv.gz,1390,eb386fcaa914fc86f4cedc5f824f45e4c55c18ff4cfbf4c75a651913ccfe643b,gzip_level9_mtime0,True
3_simple_ub_weaker_exact_phase_faster,r36_06_moderate_seed5301,moderate_seed5301,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1757544511142652,BW-P,r36_06_moderate_seed5301__bw_p__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_06_moderate_seed5301__bw_p__1800s/external/initial_decomposition_ledger.csv,749,dd547f6bb999529991ade2af8bd18f70524871aba59b282d8a54e19da13a4df0,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_06_moderate_seed5301/bw_p/external/initial_decomposition_ledger.csv.gz,242,7e1355e3ef383c8b4f3623dd1b9c5833070c60d7020ab9fc4d6e329dfe37ceb2,gzip_level9_mtime0,True
3_simple_ub_weaker_exact_phase_faster,r36_06_moderate_seed5301,moderate_seed5301,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1757544511142652,BW-P,r36_06_moderate_seed5301__bw_p__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_06_moderate_seed5301__bw_p__1800s/external/global_bound_trace.csv,81838,036a475561ccd88b0c11530c380a9564d9e6a5d38b0102b08f2491e520a6c620,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_06_moderate_seed5301/bw_p/external/global_bound_trace.csv.gz,12771,3ac263ad18814473f01eb1dcb2c32947cb25d8d2c3282f1340f30966526d6f5b,gzip_level9_mtime0,True
3_simple_ub_weaker_exact_phase_faster,r36_06_moderate_seed5301,moderate_seed5301,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1757544511142652,BW-P,r36_06_moderate_seed5301__bw_p__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_06_moderate_seed5301__bw_p__1800s/external/lp_status_ledger.csv,991,cc7bffa29efe8d71e8a6dab3d4fbcef180b9f5e864a27136bbb8b6e743e93602,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_06_moderate_seed5301/bw_p/external/lp_status_ledger.csv.gz,486,0d8855a317d99257476cfc56dd2d95ad0c99f525c6d01942d2f09838933db310,gzip_level9_mtime0,True
3_simple_ub_weaker_exact_phase_faster,r36_06_moderate_seed5301,moderate_seed5301,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1757544511142652,BW-P,r36_06_moderate_seed5301__bw_p__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_06_moderate_seed5301__bw_p__1800s/external/native_target_ledger.csv,553,3c669432d6c9778e69d01f65c2ef919ffc76c1e54bc528daa3124dd49b818d6c,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_06_moderate_seed5301/bw_p/external/native_target_ledger.csv.gz,291,afd137fcbb09787185bf964b46ff5dfc0636f1e12821e413882ac311738e21f6,gzip_level9_mtime0,True
3_simple_ub_weaker_exact_phase_faster,r36_06_moderate_seed5301,moderate_seed5301,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1757544511142652,BW-P,r36_06_moderate_seed5301__bw_p__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_06_moderate_seed5301__bw_p__1800s/external/paper_leaf_ledger.csv,985,341cd84815a959726097f517e354c1eb1185bf775b041668d2746dba9d202829,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_06_moderate_seed5301/bw_p/external/paper_leaf_ledger.csv.gz,414,58b3f932e6b661ea516fb0c7e7e0ad4dccdae0a0be8b7d305706cf9d19f16254,gzip_level9_mtime0,True
3_simple_ub_weaker_exact_phase_faster,r36_06_moderate_seed5301,moderate_seed5301,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1757544511142652,BW-P,r36_06_moderate_seed5301__bw_p__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_06_moderate_seed5301__bw_p__1800s/external/paper_optimize_ledger.csv,3934,5cbfbe4072b94b1720d6890d37e131b7e03ea6fdac99e1fa32c81fcec0edf8b9,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_06_moderate_seed5301/bw_p/external/paper_optimize_ledger.csv.gz,1082,337abb66bd02809ea1f5d69983bb8579f199356196a1d938958305b4e19db55e,gzip_level9_mtime0,True
3_simple_ub_weaker_exact_phase_faster,r36_06_moderate_seed5301,moderate_seed5301,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1757544511142652,BW-P,r36_06_moderate_seed5301__bw_p__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_06_moderate_seed5301__bw_p__1800s/external/paper_tree_events.csv,942,8b678b1bad1565e73d1f56e63a7e663327db7156d0e1d2142ff3da7914dbf4c7,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_06_moderate_seed5301/bw_p/external/paper_tree_events.csv.gz,375,327dda73a4b7487d672a13367ca857ab7d2c61a4c6ec757f42471bf8b68cf543,gzip_level9_mtime0,True
3_simple_ub_weaker_exact_phase_faster,r36_06_moderate_seed5301,moderate_seed5301,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1757544511142652,BW-P,r36_06_moderate_seed5301__bw_p__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_06_moderate_seed5301__bw_p__1800s/external/parent_child_bound_ledger.csv,331,34e0810a0f2689b26bf3d805ba7db07da574d927950a0c61d626ace44b78c172,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_06_moderate_seed5301/bw_p/external/parent_child_bound_ledger.csv.gz,191,a502a6eb0dc014fc9dd9d8775f57ad05457cbe42c6f54c17b2759738ab8cd417,gzip_level9_mtime0,True
3_simple_ub_weaker_exact_phase_faster,r36_06_moderate_seed5301,moderate_seed5301,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1757544511142652,BW-P,r36_06_moderate_seed5301__bw_p__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_06_moderate_seed5301__bw_p__1800s/external/split_decision_ledger.csv,419,92a58435e8c4f9f8edd9fb79c19d7dbc79f49724c6312a99d899db6e3dedb632,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_06_moderate_seed5301/bw_p/external/split_decision_ledger.csv.gz,239,82b9ad2367e3a39d88f4ea02fa9c4a3784f73b0ff32d81967443581f0c23ad1d,gzip_level9_mtime0,True
3_simple_ub_weaker_exact_phase_faster,r36_06_moderate_seed5301,moderate_seed5301,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1757544511142652,BW-A,r36_06_moderate_seed5301__bw_a__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_06_moderate_seed5301__bw_a__1800s/result.json,87963,16588f77eed1dee1a596530c69f2bc55b36bb9a2b4ef1de444df0f5aea02d529,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_06_moderate_seed5301/bw_a/result.json.gz,16588,32a0baa940fdb79d28d9d309cd2e9b6fd5dc0687eb555716497ef2b9f9c32e64,gzip_level9_mtime0,True
3_simple_ub_weaker_exact_phase_faster,r36_06_moderate_seed5301,moderate_seed5301,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1757544511142652,BW-A,r36_06_moderate_seed5301__bw_a__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_06_moderate_seed5301__bw_a__1800s/completion_marker.json,7668,ccdca556d2b84e9fd3031d267aba95430c08bcd9d961d66ecddf58b5c7f9024a,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_06_moderate_seed5301/bw_a/completion_marker.json.gz,2325,5621e72640410a4cf8d06338e68bdd25d135a6d54b4c883babc6b10c6927df28,gzip_level9_mtime0,True
3_simple_ub_weaker_exact_phase_faster,r36_06_moderate_seed5301,moderate_seed5301,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1757544511142652,BW-A,r36_06_moderate_seed5301__bw_a__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_06_moderate_seed5301__bw_a__1800s/artifact_manifest.csv,3703,e7df45c7799494c00ffb0c706a6a241fd148e860d1bf8885297e1281f6fc0951,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_06_moderate_seed5301/bw_a/artifact_manifest.csv.gz,1904,b95243d05f10453a9fe0cf0872c4e0681f57336399b69e00015b13ccd5683ecb,gzip_level9_mtime0,True
3_simple_ub_weaker_exact_phase_faster,r36_06_moderate_seed5301,moderate_seed5301,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1757544511142652,BW-A,r36_06_moderate_seed5301__bw_a__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_06_moderate_seed5301__bw_a__1800s/heuristic_candidates.csv,840,930141368d73edfd2169c37d01ef985378f94af77ce01ce72132727edf876caa,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_06_moderate_seed5301/bw_a/heuristic_candidates.csv.gz,424,ecead496ebe1b1a4dd28958a2b4b0759255049e895f88659d50ce2e0c4b9d545,gzip_level9_mtime0,True
3_simple_ub_weaker_exact_phase_faster,r36_06_moderate_seed5301,moderate_seed5301,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1757544511142652,BW-A,r36_06_moderate_seed5301__bw_a__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_06_moderate_seed5301__bw_a__1800s/process_phases.csv,3895,d7fd5832e68d058d9ac85c6792350c2964950147f3b8427b9b64f003ce2630be,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_06_moderate_seed5301/bw_a/process_phases.csv.gz,1396,e1e53eca0871a0f85a3384e39db93274b16b09ecb9bebae722e31e335d23d90d,gzip_level9_mtime0,True
3_simple_ub_weaker_exact_phase_faster,r36_06_moderate_seed5301,moderate_seed5301,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1757544511142652,BW-A,r36_06_moderate_seed5301__bw_a__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_06_moderate_seed5301__bw_a__1800s/external/initial_decomposition_ledger.csv,753,ed1563a57c4c1d2b013941d60f540b0c35d97d630e3a3bb4fbe972705ca3615f,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_06_moderate_seed5301/bw_a/external/initial_decomposition_ledger.csv.gz,242,f40e0bc4f9b827d57e840a86a432b38f8298e01e73c2f2197badab99dbce7826,gzip_level9_mtime0,True
3_simple_ub_weaker_exact_phase_faster,r36_06_moderate_seed5301,moderate_seed5301,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1757544511142652,BW-A,r36_06_moderate_seed5301__bw_a__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_06_moderate_seed5301__bw_a__1800s/external/global_bound_trace.csv,81940,260eef2b6873b6a7c38b5f1d327de7a27c84707b7c85c93d72e1b5e120711e83,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_06_moderate_seed5301/bw_a/external/global_bound_trace.csv.gz,12752,32b027df4d77e2a81f81924d0c3cf837830e7efe0381b258019a6b01dde51382,gzip_level9_mtime0,True
3_simple_ub_weaker_exact_phase_faster,r36_06_moderate_seed5301,moderate_seed5301,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1757544511142652,BW-A,r36_06_moderate_seed5301__bw_a__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_06_moderate_seed5301__bw_a__1800s/external/lp_status_ledger.csv,983,b2dc08ad7ce9bd733607e93d2b3c47ef0a1a2742b459ed54290e879169d0f6ae,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_06_moderate_seed5301/bw_a/external/lp_status_ledger.csv.gz,485,c4d9eaa7db0faf4aa440d6f2fab8253bab24ad548ed3ebf327163d977cbaa347,gzip_level9_mtime0,True
3_simple_ub_weaker_exact_phase_faster,r36_06_moderate_seed5301,moderate_seed5301,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1757544511142652,BW-A,r36_06_moderate_seed5301__bw_a__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_06_moderate_seed5301__bw_a__1800s/external/native_target_ledger.csv,553,6be9084e2df4e0fe7332c19c51c98df778efec82efbbd0265344325881510e96,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_06_moderate_seed5301/bw_a/external/native_target_ledger.csv.gz,292,eabb5a794dd201f14ad38530915178f4eca452990ac1eede40bff55f0d2b99f4,gzip_level9_mtime0,True
3_simple_ub_weaker_exact_phase_faster,r36_06_moderate_seed5301,moderate_seed5301,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1757544511142652,BW-A,r36_06_moderate_seed5301__bw_a__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_06_moderate_seed5301__bw_a__1800s/external/paper_leaf_ledger.csv,985,341cd84815a959726097f517e354c1eb1185bf775b041668d2746dba9d202829,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_06_moderate_seed5301/bw_a/external/paper_leaf_ledger.csv.gz,414,58b3f932e6b661ea516fb0c7e7e0ad4dccdae0a0be8b7d305706cf9d19f16254,gzip_level9_mtime0,True
3_simple_ub_weaker_exact_phase_faster,r36_06_moderate_seed5301,moderate_seed5301,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1757544511142652,BW-A,r36_06_moderate_seed5301__bw_a__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_06_moderate_seed5301__bw_a__1800s/external/paper_optimize_ledger.csv,3937,740ab3ca6af416ebda05de4b34dbb5171dca8c6ac35ee862e61446f3f5264bb7,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_06_moderate_seed5301/bw_a/external/paper_optimize_ledger.csv.gz,1083,b22746686e7cba047dc4b9e0c7eb5435d2a939bc0dbc2a1386e2c5363c86ed2e,gzip_level9_mtime0,True
3_simple_ub_weaker_exact_phase_faster,r36_06_moderate_seed5301,moderate_seed5301,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1757544511142652,BW-A,r36_06_moderate_seed5301__bw_a__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_06_moderate_seed5301__bw_a__1800s/external/paper_tree_events.csv,944,4fcc2497c7eb623a6e6db6d08baf57d7506050f86b0757313a1d7cb6d8ab2f3e,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_06_moderate_seed5301/bw_a/external/paper_tree_events.csv.gz,379,54ef90f64cda9c5d81c3a1137c68804ab963e7674790dfe69b830a5a2338a3b0,gzip_level9_mtime0,True
3_simple_ub_weaker_exact_phase_faster,r36_06_moderate_seed5301,moderate_seed5301,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1757544511142652,BW-A,r36_06_moderate_seed5301__bw_a__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_06_moderate_seed5301__bw_a__1800s/external/parent_child_bound_ledger.csv,331,34e0810a0f2689b26bf3d805ba7db07da574d927950a0c61d626ace44b78c172,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_06_moderate_seed5301/bw_a/external/parent_child_bound_ledger.csv.gz,191,a502a6eb0dc014fc9dd9d8775f57ad05457cbe42c6f54c17b2759738ab8cd417,gzip_level9_mtime0,True
3_simple_ub_weaker_exact_phase_faster,r36_06_moderate_seed5301,moderate_seed5301,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1757544511142652,BW-A,r36_06_moderate_seed5301__bw_a__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_06_moderate_seed5301__bw_a__1800s/external/split_decision_ledger.csv,421,dd5557d0e78b942248a2523cd9509c81c39200e920d640413cc97f9e066fd59a,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_06_moderate_seed5301/bw_a/external/split_decision_ledger.csv.gz,239,1124859c5982c90858f9791ae9debbd3bf5f2e5874c72ad31e53d5685bf0b53d,gzip_level9_mtime0,True
4_simple_ub_weaker_exact_phase_slower,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413,round32_multi_m_tight_T_V20_M2_seed89001413,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1268957783521781,HH,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__hh__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__hh__1800s/result.json,86963,58ee2586c4e69adb0dcbc96214afd58674cf722a8ec9c31769ba3653994fbb60,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_04_round32_multi_m_tight_T_V20_M2_seed89001413/hh/result.json.gz,16382,16f8eceddebb00ede4bfa9cf02c31870131df7a31fa0a8f7edbd02ab11c214b3,gzip_level9_mtime0,True
4_simple_ub_weaker_exact_phase_slower,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413,round32_multi_m_tight_T_V20_M2_seed89001413,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1268957783521781,HH,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__hh__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__hh__1800s/completion_marker.json,7935,73507b9cf1fb2f98cff66271fb627065ea5084727f4c47c6fb43b6da78a8c5df,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_04_round32_multi_m_tight_T_V20_M2_seed89001413/hh/completion_marker.json.gz,2319,531494794553577e366249bb4e2c3d32d5b1695a1ebba5e8bca5c5958e488185,gzip_level9_mtime0,True
4_simple_ub_weaker_exact_phase_slower,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413,round32_multi_m_tight_T_V20_M2_seed89001413,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1268957783521781,HH,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__hh__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__hh__1800s/artifact_manifest.csv,4875,99f78b488fa37957ad590641f145d92852ca01f958e5db5e6c9ab70bd14be1e8,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_04_round32_multi_m_tight_T_V20_M2_seed89001413/hh/artifact_manifest.csv.gz,2404,3b58cd66815a5ece2620582819817f6a96d8dba07bc967588c234079adc002f3,gzip_level9_mtime0,True
4_simple_ub_weaker_exact_phase_slower,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413,round32_multi_m_tight_T_V20_M2_seed89001413,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1268957783521781,HH,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__hh__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__hh__1800s/heuristic_candidates.csv,373,66da3cb8895394ba51b2219d0b09e51a3841726a9f4e51b0c1ab56500d2552c9,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_04_round32_multi_m_tight_T_V20_M2_seed89001413/hh/heuristic_candidates.csv.gz,279,5fc11ba10b3816302ee9cf448a76e37733e7a2ee882b9df996ba85343bfd47be,gzip_level9_mtime0,True
4_simple_ub_weaker_exact_phase_slower,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413,round32_multi_m_tight_T_V20_M2_seed89001413,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1268957783521781,HH,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__hh__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__hh__1800s/process_phases.csv,4027,cddf178956aaab0a72dbbdadc036d22045f34cc69ac3710164fb36c5de21ea74,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_04_round32_multi_m_tight_T_V20_M2_seed89001413/hh/process_phases.csv.gz,1403,fcbd0bb7ee5010105b1a54024a87d0f0349b44b200d5dc199de2a828ce898356,gzip_level9_mtime0,True
4_simple_ub_weaker_exact_phase_slower,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413,round32_multi_m_tight_T_V20_M2_seed89001413,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1268957783521781,HH,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__hh__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__hh__1800s/external/initial_decomposition_ledger.csv,783,2e8553c502ebeaeb3a6eadeb0db83e5d6e958fec07b9f4b7df331ba611d1785a,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_04_round32_multi_m_tight_T_V20_M2_seed89001413/hh/external/initial_decomposition_ledger.csv.gz,233,21eb4d967689b2be23fdd8233a55eebe701a2a1601c220100f3fa7c70adee7e8,gzip_level9_mtime0,True
4_simple_ub_weaker_exact_phase_slower,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413,round32_multi_m_tight_T_V20_M2_seed89001413,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1268957783521781,HH,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__hh__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__hh__1800s/external/global_bound_trace.csv,369655,ea0484625b271740a1978130af32491c9bc58cb4f62cbceaefaa342bf2e0ee4d,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_04_round32_multi_m_tight_T_V20_M2_seed89001413/hh/external/global_bound_trace.csv.gz,44615,32247a42376084a000cdd0c4bdc4aaedd18d1ffdf1e1496ea79b7514082e0289,gzip_level9_mtime0,True
4_simple_ub_weaker_exact_phase_slower,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413,round32_multi_m_tight_T_V20_M2_seed89001413,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1268957783521781,HH,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__hh__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__hh__1800s/external/lp_status_ledger.csv,1620,b8157a100bea853b751ba1aefeeac33280e2bf09bca753be6e10c2b668949be2,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_04_round32_multi_m_tight_T_V20_M2_seed89001413/hh/external/lp_status_ledger.csv.gz,670,08e13cf12729eda6750e768c3436fed1de25d764afc2f93321526f63fdbc30ae,gzip_level9_mtime0,True
4_simple_ub_weaker_exact_phase_slower,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413,round32_multi_m_tight_T_V20_M2_seed89001413,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1268957783521781,HH,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__hh__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__hh__1800s/external/native_target_ledger.csv,545,53e2eca5457d37bed270d90a5ead2203eb7660a66b82c5cd2a4bfa59280659c1,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_04_round32_multi_m_tight_T_V20_M2_seed89001413/hh/external/native_target_ledger.csv.gz,287,b716e1fc7f3e420c69492eef8eb6ff5eef0298f3d8d08f3f170f6f5c3e52d99b,gzip_level9_mtime0,True
4_simple_ub_weaker_exact_phase_slower,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413,round32_multi_m_tight_T_V20_M2_seed89001413,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1268957783521781,HH,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__hh__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__hh__1800s/external/paper_leaf_ledger.csv,1622,1779bae2f1b20097881f96268e35da738719026f9808f5a2bf7bb882ff52b143,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_04_round32_multi_m_tight_T_V20_M2_seed89001413/hh/external/paper_leaf_ledger.csv.gz,546,c73c3ddd872093f275f474be01ea8ee99bf368095360729f9ad57f006174e2b6,gzip_level9_mtime0,True
4_simple_ub_weaker_exact_phase_slower,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413,round32_multi_m_tight_T_V20_M2_seed89001413,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1268957783521781,HH,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__hh__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__hh__1800s/external/paper_optimize_ledger.csv,6341,53fc53c622e0737dd2dc6e34fc7d40cc99256874f4857f1f3acf7ec8b18bc0db,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_04_round32_multi_m_tight_T_V20_M2_seed89001413/hh/external/paper_optimize_ledger.csv.gz,1427,71040d47a6261e85f44405a1618baa6393b4f8111e6caae6577a0c86b4525d06,gzip_level9_mtime0,True
4_simple_ub_weaker_exact_phase_slower,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413,round32_multi_m_tight_T_V20_M2_seed89001413,largest_absolute_HH_vs_BW-P_common_window_proof_AUC_delta,0.1268957783521781,HH,r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__hh__1800s,results/gf_incumbent_decomposition_causal_round36/runs/r36_04_round32_multi_m_tight_T_V20_M2_seed89001413__hh__1800s/external/paper_tree_events.csv,1379,49c76829964987f07b392a508c856d56bc87414847e8e51f136b690b23569226,results/gf_incumbent_decomposition_causal_round36/representative_raw/r36_04_round32_multi_m_tight_T_V20_M2_seed89001413/hh/external/paper_tree_events.csv.gz,502,6f5e30b52d7fdd4c651804728fbe15bc9a951b7ea2d57e9bf4ec73808c3a4df3,gzip_level9_mtime0,True
