dimension_class,V,M,variable,family,semantic_original_decision,counted_once
V20_M3,20,3,x_0_16_12,routing_arc,True,True
V20_M3,20,3,x_0_16_13,routing_arc,True,True
V20_M3,20,3,x_0_16_14,routing_arc,True,True
V20_M3,20,3,x_0_16_15,routing_arc,True,True
V20_M3,20,3,x_0_16_17,routing_arc,True,True
V20_M3,20,3,x_0_16_18,routing_arc,True,True
V20_M3,20,3,x_0_16_19,routing_arc,True,True
V20_M3,20,3,x_0_16_20,routing_arc,True,True
V20_M3,20,3,x_0_17_0,routing_arc,True,True
V20_M3,20,3,x_0_17_1,routing_arc,True,True
V20_M3,20,3,x_0_17_2,routing_arc,True,True
V20_M3,20,3,x_0_17_3,routing_arc,True,True
V20_M3,20,3,x_0_17_4,routing_arc,True,True
V20_M3,20,3,x_0_17_5,routing_arc,True,True
V20_M3,20,3,x_0_17_6,routing_arc,True,True
V20_M3,20,3,x_0_17_7,routing_arc,True,True
V20_M3,20,3,x_0_17_8,routing_arc,True,True
V20_M3,20,3,x_0_17_9,routing_arc,True,True
V20_M3,20,3,x_0_17_10,routing_arc,True,True
V20_M3,20,3,x_0_17_11,routing_arc,True,True
V20_M3,20,3,x_0_17_12,routing_arc,True,True
V20_M3,20,3,x_0_17_13,routing_arc,True,True
V20_M3,20,3,x_0_17_14,routing_arc,True,True
V20_M3,20,3,x_0_17_15,routing_arc,True,True
V20_M3,20,3,x_0_17_16,routing_arc,True,True
V20_M3,20,3,x_0_17_18,routing_arc,True,True
V20_M3,20,3,x_0_17_19,routing_arc,True,True
V20_M3,20,3,x_0_17_20,routing_arc,True,True
V20_M3,20,3,x_0_18_0,routing_arc,True,True
V20_M3,20,3,x_0_18_1,routing_arc,True,True
V20_M3,20,3,x_0_18_2,routing_arc,True,True
V20_M3,20,3,x_0_18_3,routing_arc,True,True
V20_M3,20,3,x_0_18_4,routing_arc,True,True
V20_M3,20,3,x_0_18_5,routing_arc,True,True
V20_M3,20,3,x_0_18_6,routing_arc,True,True
V20_M3,20,3,x_0_18_7,routing_arc,True,True
V20_M3,20,3,x_0_18_8,routing_arc,True,True
V20_M3,20,3,x_0_18_9,routing_arc,True,True
V20_M3,20,3,x_0_18_10,routing_arc,True,True
V20_M3,20,3,x_0_18_11,routing_arc,True,True
V20_M3,20,3,x_0_18_12,routing_arc,True,True
V20_M3,20,3,x_0_18_13,routing_arc,True,True
V20_M3,20,3,x_0_18_14,routing_arc,True,True
V20_M3,20,3,x_0_18_15,routing_arc,True,True
V20_M3,20,3,x_0_18_16,routing_arc,True,True
V20_M3,20,3,x_0_18_17,routing_arc,True,True
V20_M3,20,3,x_0_18_19,routing_arc,True,True
V20_M3,20,3,x_0_18_20,routing_arc,True,True
V20_M3,20,3,x_0_19_0,routing_arc,True,True
V20_M3,20,3,x_0_19_1,routing_arc,True,True
V20_M3,20,3,x_0_19_2,routing_arc,True,True
V20_M3,20,3,x_0_19_3,routing_arc,True,True
V20_M3,20,3,x_0_19_4,routing_arc,True,True
V20_M3,20,3,x_0_19_5,routing_arc,True,True
V20_M3,20,3,x_0_19_6,routing_arc,True,True
V20_M3,20,3,x_0_19_7,routing_arc,True,True
V20_M3,20,3,x_0_19_8,routing_arc,True,True
V20_M3,20,3,x_0_19_9,routing_arc,True,True
V20_M3,20,3,x_0_19_10,routing_arc,True,True
V20_M3,20,3,x_0_19_11,routing_arc,True,True
V20_M3,20,3,x_0_19_12,routing_arc,True,True
V20_M3,20,3,x_0_19_13,routing_arc,True,True
V20_M3,20,3,x_0_19_14,routing_arc,True,True
V20_M3,20,3,x_0_19_15,routing_arc,True,True
V20_M3,20,3,x_0_19_16,routing_arc,True,True
V20_M3,20,3,x_0_19_17,routing_arc,True,True
V20_M3,20,3,x_0_19_18,routing_arc,True,True
V20_M3,20,3,x_0_19_20,routing_arc,True,True
V20_M3,20,3,x_0_20_0,routing_arc,True,True
V20_M3,20,3,x_0_20_1,routing_arc,True,True
V20_M3,20,3,x_0_20_2,routing_arc,True,True
V20_M3,20,3,x_0_20_3,routing_arc,True,True
V20_M3,20,3,x_0_20_4,routing_arc,True,True
V20_M3,20,3,x_0_20_5,routing_arc,True,True
V20_M3,20,3,x_0_20_6,routing_arc,True,True
V20_M3,20,3,x_0_20_7,routing_arc,True,True
V20_M3,20,3,x_0_20_8,routing_arc,True,True
V20_M3,20,3,x_0_20_9,routing_arc,True,True
V20_M3,20,3,x_0_20_10,routing_arc,True,True
V20_M3,20,3,x_0_20_11,routing_arc,True,True
V20_M3,20,3,x_0_20_12,routing_arc,True,True
V20_M3,20,3,x_0_20_13,routing_arc,True,True
V20_M3,20,3,x_0_20_14,routing_arc,True,True
V20_M3,20,3,x_0_20_15,routing_arc,True,True
V20_M3,20,3,x_0_20_16,routing_arc,True,True
V20_M3,20,3,x_0_20_17,routing_arc,True,True
V20_M3,20,3,x_0_20_18,routing_arc,True,True
V20_M3,20,3,x_0_20_19,routing_arc,True,True
V20_M3,20,3,x_1_0_1,routing_arc,True,True
V20_M3,20,3,x_1_0_2,routing_arc,True,True
V20_M3,20,3,x_1_0_3,routing_arc,True,True
V20_M3,20,3,x_1_0_4,routing_arc,True,True
V20_M3,20,3,x_1_0_5,routing_arc,True,True
V20_M3,20,3,x_1_0_6,routing_arc,True,True
V20_M3,20,3,x_1_0_7,routing_arc,True,True
V20_M3,20,3,x_1_0_8,routing_arc,True,True
V20_M3,20,3,x_1_0_9,routing_arc,True,True
V20_M3,20,3,x_1_0_10,routing_arc,True,True
V20_M3,20,3,x_1_0_11,routing_arc,True,True
V20_M3,20,3,x_1_0_12,routing_arc,True,True
V20_M3,20,3,x_1_0_13,routing_arc,True,True
V20_M3,20,3,x_1_0_14,routing_arc,True,True
V20_M3,20,3,x_1_0_15,routing_arc,True,True
V20_M3,20,3,x_1_0_16,routing_arc,True,True
V20_M3,20,3,x_1_0_17,routing_arc,True,True
V20_M3,20,3,x_1_0_18,routing_arc,True,True
V20_M3,20,3,x_1_0_19,routing_arc,True,True
V20_M3,20,3,x_1_0_20,routing_arc,True,True
V20_M3,20,3,x_1_1_0,routing_arc,True,True
V20_M3,20,3,x_1_1_2,routing_arc,True,True
V20_M3,20,3,x_1_1_3,routing_arc,True,True
V20_M3,20,3,x_1_1_4,routing_arc,True,True
V20_M3,20,3,x_1_1_5,routing_arc,True,True
V20_M3,20,3,x_1_1_6,routing_arc,True,True
V20_M3,20,3,x_1_1_7,routing_arc,True,True
V20_M3,20,3,x_1_1_8,routing_arc,True,True
V20_M3,20,3,x_1_1_9,routing_arc,True,True
V20_M3,20,3,x_1_1_10,routing_arc,True,True
V20_M3,20,3,x_1_1_11,routing_arc,True,True
V20_M3,20,3,x_1_1_12,routing_arc,True,True
V20_M3,20,3,x_1_1_13,routing_arc,True,True
V20_M3,20,3,x_1_1_14,routing_arc,True,True
V20_M3,20,3,x_1_1_15,routing_arc,True,True
V20_M3,20,3,x_1_1_16,routing_arc,True,True
V20_M3,20,3,x_1_1_17,routing_arc,True,True
V20_M3,20,3,x_1_1_18,routing_arc,True,True
V20_M3,20,3,x_1_1_19,routing_arc,True,True
V20_M3,20,3,x_1_1_20,routing_arc,True,True
V20_M3,20,3,x_1_2_0,routing_arc,True,True
V20_M3,20,3,x_1_2_1,routing_arc,True,True
V20_M3,20,3,x_1_2_3,routing_arc,True,True
V20_M3,20,3,x_1_2_4,routing_arc,True,True
V20_M3,20,3,x_1_2_5,routing_arc,True,True
V20_M3,20,3,x_1_2_6,routing_arc,True,True
V20_M3,20,3,x_1_2_7,routing_arc,True,True
V20_M3,20,3,x_1_2_8,routing_arc,True,True
V20_M3,20,3,x_1_2_9,routing_arc,True,True
V20_M3,20,3,x_1_2_10,routing_arc,True,True
V20_M3,20,3,x_1_2_11,routing_arc,True,True
V20_M3,20,3,x_1_2_12,routing_arc,True,True
V20_M3,20,3,x_1_2_13,routing_arc,True,True
V20_M3,20,3,x_1_2_14,routing_arc,True,True
V20_M3,20,3,x_1_2_15,routing_arc,True,True
V20_M3,20,3,x_1_2_16,routing_arc,True,True
V20_M3,20,3,x_1_2_17,routing_arc,True,True
V20_M3,20,3,x_1_2_18,routing_arc,True,True
V20_M3,20,3,x_1_2_19,routing_arc,True,True
V20_M3,20,3,x_1_2_20,routing_arc,True,True
V20_M3,20,3,x_1_3_0,routing_arc,True,True
V20_M3,20,3,x_1_3_1,routing_arc,True,True
V20_M3,20,3,x_1_3_2,routing_arc,True,True
V20_M3,20,3,x_1_3_4,routing_arc,True,True
V20_M3,20,3,x_1_3_5,routing_arc,True,True
V20_M3,20,3,x_1_3_6,routing_arc,True,True
V20_M3,20,3,x_1_3_7,routing_arc,True,True
V20_M3,20,3,x_1_3_8,routing_arc,True,True
V20_M3,20,3,x_1_3_9,routing_arc,True,True
V20_M3,20,3,x_1_3_10,routing_arc,True,True
V20_M3,20,3,x_1_3_11,routing_arc,True,True
V20_M3,20,3,x_1_3_12,routing_arc,True,True
V20_M3,20,3,x_1_3_13,routing_arc,True,True
V20_M3,20,3,x_1_3_14,routing_arc,True,True
V20_M3,20,3,x_1_3_15,routing_arc,True,True
V20_M3,20,3,x_1_3_16,routing_arc,True,True
V20_M3,20,3,x_1_3_17,routing_arc,True,True
V20_M3,20,3,x_1_3_18,routing_arc,True,True
V20_M3,20,3,x_1_3_19,routing_arc,True,True
V20_M3,20,3,x_1_3_20,routing_arc,True,True
V20_M3,20,3,x_1_4_0,routing_arc,True,True
V20_M3,20,3,x_1_4_1,routing_arc,True,True
V20_M3,20,3,x_1_4_2,routing_arc,True,True
V20_M3,20,3,x_1_4_3,routing_arc,True,True
V20_M3,20,3,x_1_4_5,routing_arc,True,True
V20_M3,20,3,x_1_4_6,routing_arc,True,True
V20_M3,20,3,x_1_4_7,routing_arc,True,True
V20_M3,20,3,x_1_4_8,routing_arc,True,True
V20_M3,20,3,x_1_4_9,routing_arc,True,True
V20_M3,20,3,x_1_4_10,routing_arc,True,True
V20_M3,20,3,x_1_4_11,routing_arc,True,True
V20_M3,20,3,x_1_4_12,routing_arc,True,True
V20_M3,20,3,x_1_4_13,routing_arc,True,True
V20_M3,20,3,x_1_4_14,routing_arc,True,True
V20_M3,20,3,x_1_4_15,routing_arc,True,True
V20_M3,20,3,x_1_4_16,routing_arc,True,True
V20_M3,20,3,x_1_4_17,routing_arc,True,True
V20_M3,20,3,x_1_4_18,routing_arc,True,True
V20_M3,20,3,x_1_4_19,routing_arc,True,True
V20_M3,20,3,x_1_4_20,routing_arc,True,True
V20_M3,20,3,x_1_5_0,routing_arc,True,True
V20_M3,20,3,x_1_5_1,routing_arc,True,True
V20_M3,20,3,x_1_5_2,routing_arc,True,True
V20_M3,20,3,x_1_5_3,routing_arc,True,True
V20_M3,20,3,x_1_5_4,routing_arc,True,True
V20_M3,20,3,x_1_5_6,routing_arc,True,True
V20_M3,20,3,x_1_5_7,routing_arc,True,True
V20_M3,20,3,x_1_5_8,routing_arc,True,True
V20_M3,20,3,x_1_5_9,routing_arc,True,True
V20_M3,20,3,x_1_5_10,routing_arc,True,True
V20_M3,20,3,x_1_5_11,routing_arc,True,True
V20_M3,20,3,x_1_5_12,routing_arc,True,True
V20_M3,20,3,x_1_5_13,routing_arc,True,True
V20_M3,20,3,x_1_5_14,routing_arc,True,True
V20_M3,20,3,x_1_5_15,routing_arc,True,True
V20_M3,20,3,x_1_5_16,routing_arc,True,True
V20_M3,20,3,x_1_5_17,routing_arc,True,True
V20_M3,20,3,x_1_5_18,routing_arc,True,True
V20_M3,20,3,x_1_5_19,routing_arc,True,True
V20_M3,20,3,x_1_5_20,routing_arc,True,True
V20_M3,20,3,x_1_6_0,routing_arc,True,True
V20_M3,20,3,x_1_6_1,routing_arc,True,True
V20_M3,20,3,x_1_6_2,routing_arc,True,True
V20_M3,20,3,x_1_6_3,routing_arc,True,True
V20_M3,20,3,x_1_6_4,routing_arc,True,True
V20_M3,20,3,x_1_6_5,routing_arc,True,True
V20_M3,20,3,x_1_6_7,routing_arc,True,True
V20_M3,20,3,x_1_6_8,routing_arc,True,True
V20_M3,20,3,x_1_6_9,routing_arc,True,True
V20_M3,20,3,x_1_6_10,routing_arc,True,True
V20_M3,20,3,x_1_6_11,routing_arc,True,True
V20_M3,20,3,x_1_6_12,routing_arc,True,True
V20_M3,20,3,x_1_6_13,routing_arc,True,True
V20_M3,20,3,x_1_6_14,routing_arc,True,True
V20_M3,20,3,x_1_6_15,routing_arc,True,True
V20_M3,20,3,x_1_6_16,routing_arc,True,True
V20_M3,20,3,x_1_6_17,routing_arc,True,True
V20_M3,20,3,x_1_6_18,routing_arc,True,True
V20_M3,20,3,x_1_6_19,routing_arc,True,True
V20_M3,20,3,x_1_6_20,routing_arc,True,True
V20_M3,20,3,x_1_7_0,routing_arc,True,True
V20_M3,20,3,x_1_7_1,routing_arc,True,True
V20_M3,20,3,x_1_7_2,routing_arc,True,True
V20_M3,20,3,x_1_7_3,routing_arc,True,True
V20_M3,20,3,x_1_7_4,routing_arc,True,True
V20_M3,20,3,x_1_7_5,routing_arc,True,True
V20_M3,20,3,x_1_7_6,routing_arc,True,True
V20_M3,20,3,x_1_7_8,routing_arc,True,True
V20_M3,20,3,x_1_7_9,routing_arc,True,True
V20_M3,20,3,x_1_7_10,routing_arc,True,True
V20_M3,20,3,x_1_7_11,routing_arc,True,True
V20_M3,20,3,x_1_7_12,routing_arc,True,True
V20_M3,20,3,x_1_7_13,routing_arc,True,True
V20_M3,20,3,x_1_7_14,routing_arc,True,True
V20_M3,20,3,x_1_7_15,routing_arc,True,True
V20_M3,20,3,x_1_7_16,routing_arc,True,True
V20_M3,20,3,x_1_7_17,routing_arc,True,True
V20_M3,20,3,x_1_7_18,routing_arc,True,True
V20_M3,20,3,x_1_7_19,routing_arc,True,True
V20_M3,20,3,x_1_7_20,routing_arc,True,True
V20_M3,20,3,x_1_8_0,routing_arc,True,True
V20_M3,20,3,x_1_8_1,routing_arc,True,True
V20_M3,20,3,x_1_8_2,routing_arc,True,True
V20_M3,20,3,x_1_8_3,routing_arc,True,True
V20_M3,20,3,x_1_8_4,routing_arc,True,True
V20_M3,20,3,x_1_8_5,routing_arc,True,True
V20_M3,20,3,x_1_8_6,routing_arc,True,True
V20_M3,20,3,x_1_8_7,routing_arc,True,True
V20_M3,20,3,x_1_8_9,routing_arc,True,True
V20_M3,20,3,x_1_8_10,routing_arc,True,True
V20_M3,20,3,x_1_8_11,routing_arc,True,True
V20_M3,20,3,x_1_8_12,routing_arc,True,True
V20_M3,20,3,x_1_8_13,routing_arc,True,True
V20_M3,20,3,x_1_8_14,routing_arc,True,True
V20_M3,20,3,x_1_8_15,routing_arc,True,True
V20_M3,20,3,x_1_8_16,routing_arc,True,True
V20_M3,20,3,x_1_8_17,routing_arc,True,True
V20_M3,20,3,x_1_8_18,routing_arc,True,True
V20_M3,20,3,x_1_8_19,routing_arc,True,True
V20_M3,20,3,x_1_8_20,routing_arc,True,True
V20_M3,20,3,x_1_9_0,routing_arc,True,True
V20_M3,20,3,x_1_9_1,routing_arc,True,True
V20_M3,20,3,x_1_9_2,routing_arc,True,True
V20_M3,20,3,x_1_9_3,routing_arc,True,True
V20_M3,20,3,x_1_9_4,routing_arc,True,True
V20_M3,20,3,x_1_9_5,routing_arc,True,True
V20_M3,20,3,x_1_9_6,routing_arc,True,True
V20_M3,20,3,x_1_9_7,routing_arc,True,True
V20_M3,20,3,x_1_9_8,routing_arc,True,True
V20_M3,20,3,x_1_9_10,routing_arc,True,True
V20_M3,20,3,x_1_9_11,routing_arc,True,True
V20_M3,20,3,x_1_9_12,routing_arc,True,True
V20_M3,20,3,x_1_9_13,routing_arc,True,True
V20_M3,20,3,x_1_9_14,routing_arc,True,True
V20_M3,20,3,x_1_9_15,routing_arc,True,True
V20_M3,20,3,x_1_9_16,routing_arc,True,True
V20_M3,20,3,x_1_9_17,routing_arc,True,True
V20_M3,20,3,x_1_9_18,routing_arc,True,True
V20_M3,20,3,x_1_9_19,routing_arc,True,True
V20_M3,20,3,x_1_9_20,routing_arc,True,True
V20_M3,20,3,x_1_10_0,routing_arc,True,True
V20_M3,20,3,x_1_10_1,routing_arc,True,True
V20_M3,20,3,x_1_10_2,routing_arc,True,True
V20_M3,20,3,x_1_10_3,routing_arc,True,True
V20_M3,20,3,x_1_10_4,routing_arc,True,True
V20_M3,20,3,x_1_10_5,routing_arc,True,True
V20_M3,20,3,x_1_10_6,routing_arc,True,True
V20_M3,20,3,x_1_10_7,routing_arc,True,True
V20_M3,20,3,x_1_10_8,routing_arc,True,True
V20_M3,20,3,x_1_10_9,routing_arc,True,True
V20_M3,20,3,x_1_10_11,routing_arc,True,True
V20_M3,20,3,x_1_10_12,routing_arc,True,True
V20_M3,20,3,x_1_10_13,routing_arc,True,True
V20_M3,20,3,x_1_10_14,routing_arc,True,True
V20_M3,20,3,x_1_10_15,routing_arc,True,True
V20_M3,20,3,x_1_10_16,routing_arc,True,True
V20_M3,20,3,x_1_10_17,routing_arc,True,True
V20_M3,20,3,x_1_10_18,routing_arc,True,True
V20_M3,20,3,x_1_10_19,routing_arc,True,True
V20_M3,20,3,x_1_10_20,routing_arc,True,True
V20_M3,20,3,x_1_11_0,routing_arc,True,True
V20_M3,20,3,x_1_11_1,routing_arc,True,True
V20_M3,20,3,x_1_11_2,routing_arc,True,True
V20_M3,20,3,x_1_11_3,routing_arc,True,True
V20_M3,20,3,x_1_11_4,routing_arc,True,True
V20_M3,20,3,x_1_11_5,routing_arc,True,True
V20_M3,20,3,x_1_11_6,routing_arc,True,True
V20_M3,20,3,x_1_11_7,routing_arc,True,True
V20_M3,20,3,x_1_11_8,routing_arc,True,True
V20_M3,20,3,x_1_11_9,routing_arc,True,True
V20_M3,20,3,x_1_11_10,routing_arc,True,True
V20_M3,20,3,x_1_11_12,routing_arc,True,True
V20_M3,20,3,x_1_11_13,routing_arc,True,True
V20_M3,20,3,x_1_11_14,routing_arc,True,True
V20_M3,20,3,x_1_11_15,routing_arc,True,True
V20_M3,20,3,x_1_11_16,routing_arc,True,True
V20_M3,20,3,x_1_11_17,routing_arc,True,True
V20_M3,20,3,x_1_11_18,routing_arc,True,True
V20_M3,20,3,x_1_11_19,routing_arc,True,True
V20_M3,20,3,x_1_11_20,routing_arc,True,True
V20_M3,20,3,x_1_12_0,routing_arc,True,True
V20_M3,20,3,x_1_12_1,routing_arc,True,True
V20_M3,20,3,x_1_12_2,routing_arc,True,True
V20_M3,20,3,x_1_12_3,routing_arc,True,True
V20_M3,20,3,x_1_12_4,routing_arc,True,True
V20_M3,20,3,x_1_12_5,routing_arc,True,True
V20_M3,20,3,x_1_12_6,routing_arc,True,True
V20_M3,20,3,x_1_12_7,routing_arc,True,True
V20_M3,20,3,x_1_12_8,routing_arc,True,True
V20_M3,20,3,x_1_12_9,routing_arc,True,True
V20_M3,20,3,x_1_12_10,routing_arc,True,True
V20_M3,20,3,x_1_12_11,routing_arc,True,True
V20_M3,20,3,x_1_12_13,routing_arc,True,True
V20_M3,20,3,x_1_12_14,routing_arc,True,True
V20_M3,20,3,x_1_12_15,routing_arc,True,True
V20_M3,20,3,x_1_12_16,routing_arc,True,True
V20_M3,20,3,x_1_12_17,routing_arc,True,True
V20_M3,20,3,x_1_12_18,routing_arc,True,True
V20_M3,20,3,x_1_12_19,routing_arc,True,True
V20_M3,20,3,x_1_12_20,routing_arc,True,True
V20_M3,20,3,x_1_13_0,routing_arc,True,True
V20_M3,20,3,x_1_13_1,routing_arc,True,True
V20_M3,20,3,x_1_13_2,routing_arc,True,True
V20_M3,20,3,x_1_13_3,routing_arc,True,True
V20_M3,20,3,x_1_13_4,routing_arc,True,True
V20_M3,20,3,x_1_13_5,routing_arc,True,True
V20_M3,20,3,x_1_13_6,routing_arc,True,True
V20_M3,20,3,x_1_13_7,routing_arc,True,True
V20_M3,20,3,x_1_13_8,routing_arc,True,True
V20_M3,20,3,x_1_13_9,routing_arc,True,True
V20_M3,20,3,x_1_13_10,routing_arc,True,True
V20_M3,20,3,x_1_13_11,routing_arc,True,True
V20_M3,20,3,x_1_13_12,routing_arc,True,True
V20_M3,20,3,x_1_13_14,routing_arc,True,True
V20_M3,20,3,x_1_13_15,routing_arc,True,True
V20_M3,20,3,x_1_13_16,routing_arc,True,True
V20_M3,20,3,x_1_13_17,routing_arc,True,True
V20_M3,20,3,x_1_13_18,routing_arc,True,True
V20_M3,20,3,x_1_13_19,routing_arc,True,True
V20_M3,20,3,x_1_13_20,routing_arc,True,True
V20_M3,20,3,x_1_14_0,routing_arc,True,True
V20_M3,20,3,x_1_14_1,routing_arc,True,True
V20_M3,20,3,x_1_14_2,routing_arc,True,True
V20_M3,20,3,x_1_14_3,routing_arc,True,True
V20_M3,20,3,x_1_14_4,routing_arc,True,True
V20_M3,20,3,x_1_14_5,routing_arc,True,True
V20_M3,20,3,x_1_14_6,routing_arc,True,True
V20_M3,20,3,x_1_14_7,routing_arc,True,True
V20_M3,20,3,x_1_14_8,routing_arc,True,True
V20_M3,20,3,x_1_14_9,routing_arc,True,True
V20_M3,20,3,x_1_14_10,routing_arc,True,True
V20_M3,20,3,x_1_14_11,routing_arc,True,True
V20_M3,20,3,x_1_14_12,routing_arc,True,True
V20_M3,20,3,x_1_14_13,routing_arc,True,True
V20_M3,20,3,x_1_14_15,routing_arc,True,True
V20_M3,20,3,x_1_14_16,routing_arc,True,True
V20_M3,20,3,x_1_14_17,routing_arc,True,True
V20_M3,20,3,x_1_14_18,routing_arc,True,True
V20_M3,20,3,x_1_14_19,routing_arc,True,True
V20_M3,20,3,x_1_14_20,routing_arc,True,True
V20_M3,20,3,x_1_15_0,routing_arc,True,True
V20_M3,20,3,x_1_15_1,routing_arc,True,True
V20_M3,20,3,x_1_15_2,routing_arc,True,True
V20_M3,20,3,x_1_15_3,routing_arc,True,True
V20_M3,20,3,x_1_15_4,routing_arc,True,True
V20_M3,20,3,x_1_15_5,routing_arc,True,True
V20_M3,20,3,x_1_15_6,routing_arc,True,True
V20_M3,20,3,x_1_15_7,routing_arc,True,True
V20_M3,20,3,x_1_15_8,routing_arc,True,True
V20_M3,20,3,x_1_15_9,routing_arc,True,True
V20_M3,20,3,x_1_15_10,routing_arc,True,True
V20_M3,20,3,x_1_15_11,routing_arc,True,True
V20_M3,20,3,x_1_15_12,routing_arc,True,True
V20_M3,20,3,x_1_15_13,routing_arc,True,True
V20_M3,20,3,x_1_15_14,routing_arc,True,True
V20_M3,20,3,x_1_15_16,routing_arc,True,True
V20_M3,20,3,x_1_15_17,routing_arc,True,True
V20_M3,20,3,x_1_15_18,routing_arc,True,True
V20_M3,20,3,x_1_15_19,routing_arc,True,True
V20_M3,20,3,x_1_15_20,routing_arc,True,True
V20_M3,20,3,x_1_16_0,routing_arc,True,True
V20_M3,20,3,x_1_16_1,routing_arc,True,True
V20_M3,20,3,x_1_16_2,routing_arc,True,True
V20_M3,20,3,x_1_16_3,routing_arc,True,True
V20_M3,20,3,x_1_16_4,routing_arc,True,True
V20_M3,20,3,x_1_16_5,routing_arc,True,True
V20_M3,20,3,x_1_16_6,routing_arc,True,True
V20_M3,20,3,x_1_16_7,routing_arc,True,True
V20_M3,20,3,x_1_16_8,routing_arc,True,True
V20_M3,20,3,x_1_16_9,routing_arc,True,True
V20_M3,20,3,x_1_16_10,routing_arc,True,True
V20_M3,20,3,x_1_16_11,routing_arc,True,True
V20_M3,20,3,x_1_16_12,routing_arc,True,True
V20_M3,20,3,x_1_16_13,routing_arc,True,True
V20_M3,20,3,x_1_16_14,routing_arc,True,True
V20_M3,20,3,x_1_16_15,routing_arc,True,True
V20_M3,20,3,x_1_16_17,routing_arc,True,True
V20_M3,20,3,x_1_16_18,routing_arc,True,True
V20_M3,20,3,x_1_16_19,routing_arc,True,True
V20_M3,20,3,x_1_16_20,routing_arc,True,True
V20_M3,20,3,x_1_17_0,routing_arc,True,True
V20_M3,20,3,x_1_17_1,routing_arc,True,True
V20_M3,20,3,x_1_17_2,routing_arc,True,True
V20_M3,20,3,x_1_17_3,routing_arc,True,True
V20_M3,20,3,x_1_17_4,routing_arc,True,True
V20_M3,20,3,x_1_17_5,routing_arc,True,True
V20_M3,20,3,x_1_17_6,routing_arc,True,True
V20_M3,20,3,x_1_17_7,routing_arc,True,True
V20_M3,20,3,x_1_17_8,routing_arc,True,True
V20_M3,20,3,x_1_17_9,routing_arc,True,True
V20_M3,20,3,x_1_17_10,routing_arc,True,True
V20_M3,20,3,x_1_17_11,routing_arc,True,True
V20_M3,20,3,x_1_17_12,routing_arc,True,True
V20_M3,20,3,x_1_17_13,routing_arc,True,True
V20_M3,20,3,x_1_17_14,routing_arc,True,True
V20_M3,20,3,x_1_17_15,routing_arc,True,True
V20_M3,20,3,x_1_17_16,routing_arc,True,True
V20_M3,20,3,x_1_17_18,routing_arc,True,True
V20_M3,20,3,x_1_17_19,routing_arc,True,True
V20_M3,20,3,x_1_17_20,routing_arc,True,True
V20_M3,20,3,x_1_18_0,routing_arc,True,True
V20_M3,20,3,x_1_18_1,routing_arc,True,True
V20_M3,20,3,x_1_18_2,routing_arc,True,True
V20_M3,20,3,x_1_18_3,routing_arc,True,True
V20_M3,20,3,x_1_18_4,routing_arc,True,True
V20_M3,20,3,x_1_18_5,routing_arc,True,True
V20_M3,20,3,x_1_18_6,routing_arc,True,True
V20_M3,20,3,x_1_18_7,routing_arc,True,True
V20_M3,20,3,x_1_18_8,routing_arc,True,True
V20_M3,20,3,x_1_18_9,routing_arc,True,True
V20_M3,20,3,x_1_18_10,routing_arc,True,True
V20_M3,20,3,x_1_18_11,routing_arc,True,True
V20_M3,20,3,x_1_18_12,routing_arc,True,True
V20_M3,20,3,x_1_18_13,routing_arc,True,True
V20_M3,20,3,x_1_18_14,routing_arc,True,True
V20_M3,20,3,x_1_18_15,routing_arc,True,True
V20_M3,20,3,x_1_18_16,routing_arc,True,True
V20_M3,20,3,x_1_18_17,routing_arc,True,True
V20_M3,20,3,x_1_18_19,routing_arc,True,True
V20_M3,20,3,x_1_18_20,routing_arc,True,True
V20_M3,20,3,x_1_19_0,routing_arc,True,True
V20_M3,20,3,x_1_19_1,routing_arc,True,True
V20_M3,20,3,x_1_19_2,routing_arc,True,True
V20_M3,20,3,x_1_19_3,routing_arc,True,True
V20_M3,20,3,x_1_19_4,routing_arc,True,True
V20_M3,20,3,x_1_19_5,routing_arc,True,True
V20_M3,20,3,x_1_19_6,routing_arc,True,True
V20_M3,20,3,x_1_19_7,routing_arc,True,True
V20_M3,20,3,x_1_19_8,routing_arc,True,True
V20_M3,20,3,x_1_19_9,routing_arc,True,True
V20_M3,20,3,x_1_19_10,routing_arc,True,True
V20_M3,20,3,x_1_19_11,routing_arc,True,True
V20_M3,20,3,x_1_19_12,routing_arc,True,True
V20_M3,20,3,x_1_19_13,routing_arc,True,True
V20_M3,20,3,x_1_19_14,routing_arc,True,True
V20_M3,20,3,x_1_19_15,routing_arc,True,True
V20_M3,20,3,x_1_19_16,routing_arc,True,True
V20_M3,20,3,x_1_19_17,routing_arc,True,True
V20_M3,20,3,x_1_19_18,routing_arc,True,True
V20_M3,20,3,x_1_19_20,routing_arc,True,True
V20_M3,20,3,x_1_20_0,routing_arc,True,True
V20_M3,20,3,x_1_20_1,routing_arc,True,True
V20_M3,20,3,x_1_20_2,routing_arc,True,True
V20_M3,20,3,x_1_20_3,routing_arc,True,True
V20_M3,20,3,x_1_20_4,routing_arc,True,True
V20_M3,20,3,x_1_20_5,routing_arc,True,True
V20_M3,20,3,x_1_20_6,routing_arc,True,True
V20_M3,20,3,x_1_20_7,routing_arc,True,True
V20_M3,20,3,x_1_20_8,routing_arc,True,True
V20_M3,20,3,x_1_20_9,routing_arc,True,True
