official_run_id,official_instance,process_elapsed_seconds,exact_phase_elapsed_seconds,event_type,active_leaf,active_leaf_valid_lower_bound,other_open_leaf_min_valid_lower_bound,valid_global_lower_bound,verified_global_upper_bound,open_relevant_leaf_count,closed_relevant_leaf_count,event_source
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,16.432758199999999,5.4574936000000003,child_lp_completion,L0.0.1.0,,2.307538658925516,2.307538658925516,2.4434031919432,2,2,complete_speculative_child_lp_infeasible
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,16.890827000000002,5.9155623999999998,child_lp_completion,L0.0.1.1,2.307538658925516,2.307538658925516,2.307538658925516,2.4434031919432,2,2,complete_speculative_child_lp_optimal
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,16.892261000000001,5.9169964999999998,split,L0.0.1,,2.307538658925516,2.307538658925516,2.4434031919432,2,3,c6_current_gain_atomic_split
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,17.113354399999999,6.1380901999999997,native_root_processing_bound,L0.0.1.1,2.307538658925516,2.3348837952183876,2.307538658925516,2.4434031919432,2,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,17.380520499999999,6.4052562999999996,native_root_processing_bound,L0.0.1.1,2.307538658925516,2.3348837952183876,2.307538658925516,2.4434031919432,2,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,17.555942399999999,6.5806781999999995,native_root_processing_bound,L0.0.1.1,2.323353962120335,2.3348837952183876,2.323353962120335,2.4434031919432,2,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,18.116197400000001,7.1409331999999992,next_leaf_native_bound_target,L0.0.1.1,2.3545030031536247,2.3348837952183876,2.3348837952183876,2.4434031919432,2,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,18.128052799999999,7.1527881999999998,next_leaf_native_bound_target,L0.0.1.1,2.3545030031536247,2.3348837952183876,2.3348837952183876,2.4434031919432,2,3,c6_next_strict_frontier_bound_reached_requeue
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,18.506505199999999,7.5312406000000003,child_lp_completion,L0.1.0.0,2.3348837952183876,2.3348837952183876,2.3348837952183876,2.4434031919432,2,3,complete_speculative_child_lp_optimal
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,18.8218806,7.846616,child_lp_completion,L0.1.0.1,2.3771183114459844,2.3348837952183876,2.3348837952183876,2.4434031919432,2,3,complete_speculative_child_lp_optimal
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,18.836851500000002,7.8615868999999998,split,L0.1.0,,2.3348837952183876,2.3348837952183876,2.4434031919432,3,3,c6_current_gain_atomic_split
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,19.0838736,8.1086093000000012,native_root_processing_bound,L0.1.0.0,2.3348837952183876,2.3545030031536247,2.3348837952183876,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,19.237639699999999,8.2623753999999998,native_root_processing_bound,L0.1.0.0,2.3348837952183876,2.3545030031536247,2.3348837952183876,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,19.398463999999997,8.4231996999999996,native_root_processing_bound,L0.1.0.0,2.3348837952183876,2.3545030031536247,2.3348837952183876,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,19.7814786,8.8062143000000006,native_root_processing_bound,L0.1.0.0,2.3359699749651401,2.3545030031536247,2.3359699749651401,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,19.870397999999998,8.8951337000000006,native_root_processing_bound,L0.1.0.0,2.3366391343344386,2.3545030031536247,2.3366391343344386,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,20.120228299999997,9.1449639999999999,native_root_processing_bound,L0.1.0.0,2.339662706625067,2.3545030031536247,2.339662706625067,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,20.214356599999999,9.2390923000000011,native_root_processing_bound,L0.1.0.0,2.3400886255978897,2.3545030031536247,2.3400886255978897,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,20.5714629,9.596198600000001,native_root_processing_bound,L0.1.0.0,2.3432764395722425,2.3545030031536247,2.3432764395722425,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,20.6389952,9.6637309000000009,native_root_processing_bound,L0.1.0.0,2.3434346279133798,2.3545030031536247,2.3434346279133798,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,20.923977699999998,9.9487134000000008,native_root_processing_bound,L0.1.0.0,2.3448549967787833,2.3545030031536247,2.3448549967787833,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,21.009674699999998,10.034410400000001,native_root_processing_bound,L0.1.0.0,2.3451292351943938,2.3545030031536247,2.3451292351943938,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,21.273697499999997,10.2984332,native_root_processing_bound,L0.1.0.0,2.3457795790819502,2.3545030031536247,2.3457795790819502,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,21.3283506,10.353086300000001,native_root_processing_bound,L0.1.0.0,2.3458723381696043,2.3545030031536247,2.3458723381696043,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,21.549925199999997,10.574660900000001,native_root_processing_bound,L0.1.0.0,2.3466416006110093,2.3545030031536247,2.3466416006110093,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,21.674802999999997,10.6995387,native_root_processing_bound,L0.1.0.0,2.3468045612733581,2.3545030031536247,2.3468045612733581,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,21.970969699999998,10.9957054,native_root_processing_bound,L0.1.0.0,2.3470046469366559,2.3545030031536247,2.3470046469366559,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,22.073427499999998,11.0981632,native_root_processing_bound,L0.1.0.0,2.3472423029461846,2.3545030031536247,2.3472423029461846,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,22.375251199999997,11.3999869,native_root_processing_bound,L0.1.0.0,2.347481485010003,2.3545030031536247,2.347481485010003,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,22.444553899999999,11.4692896,native_root_processing_bound,L0.1.0.0,2.3474999204868077,2.3545030031536247,2.3474999204868077,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,22.657192499999997,11.6819282,native_root_processing_bound,L0.1.0.0,2.3475801843220774,2.3545030031536247,2.3475801843220774,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,22.915251299999998,11.939987,native_root_processing_bound,L0.1.0.0,2.3476134271280213,2.3545030031536247,2.3476134271280213,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,22.991353999999998,12.0160897,native_root_processing_bound,L0.1.0.0,2.3476152652370259,2.3545030031536247,2.3476152652370259,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,23.177441299999998,12.202177000000001,native_root_processing_bound,L0.1.0.0,2.347863357974155,2.3545030031536247,2.347863357974155,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,23.245428399999998,12.270164100000001,native_root_processing_bound,L0.1.0.0,2.3478734832823585,2.3545030031536247,2.3478734832823585,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,23.452395799999998,12.4771315,native_root_processing_bound,L0.1.0.0,2.348193994110495,2.3545030031536247,2.348193994110495,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,24.166046199999997,13.190781900000001,native_root_processing_bound,L0.1.0.0,2.348218924180614,2.3545030031536247,2.348218924180614,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,24.383318699999997,13.408054400000001,native_root_processing_bound,L0.1.0.0,2.3482736416177086,2.3545030031536247,2.3482736416177086,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,24.469468799999998,13.4942045,native_root_processing_bound,L0.1.0.0,2.3483451613806214,2.3545030031536247,2.3483451613806214,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,24.742472399999997,13.767208100000001,native_root_processing_bound,L0.1.0.0,2.3488311762145373,2.3545030031536247,2.3488311762145373,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,24.893849599999999,13.9185853,native_root_processing_bound,L0.1.0.0,2.3490076217755416,2.3545030031536247,2.3490076217755416,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,25.172271599999998,14.197007299999999,native_root_processing_bound,L0.1.0.0,2.349188012848535,2.3545030031536247,2.349188012848535,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,25.220075899999998,14.2448116,native_root_processing_bound,L0.1.0.0,2.3492852660822963,2.3545030031536247,2.3492852660822963,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,25.462288699999998,14.487024399999999,native_root_processing_bound,L0.1.0.0,2.349745684243679,2.3545030031536247,2.349745684243679,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,25.516796499999998,14.541532200000001,native_root_processing_bound,L0.1.0.0,2.3497773824758066,2.3545030031536247,2.3497773824758066,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,25.775074999999998,14.7998107,native_root_processing_bound,L0.1.0.0,2.3499750565298561,2.3545030031536247,2.3499750565298561,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,25.864199999999997,14.888935700000001,native_root_processing_bound,L0.1.0.0,2.3499809450363496,2.3545030031536247,2.3499809450363496,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,26.089655099999998,15.114390800000001,native_root_processing_bound,L0.1.0.0,2.3504910405518387,2.3545030031536247,2.3504910405518387,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,26.163625699999997,15.188361400000002,native_root_processing_bound,L0.1.0.0,2.3505214242614714,2.3545030031536247,2.3505214242614714,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,26.334219900000001,15.358955600000002,native_root_processing_bound,L0.1.0.0,2.3507049493682679,2.3545030031536247,2.3507049493682679,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,26.415953999999999,15.4406897,native_root_processing_bound,L0.1.0.0,2.3507134532499965,2.3545030031536247,2.3507134532499965,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,26.569339899999999,15.5940756,native_root_processing_bound,L0.1.0.0,2.3507218013809776,2.3545030031536247,2.3507218013809776,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,28.028399999999998,17.053135700000002,native_root_processing_bound,L0.1.0.0,2.3507223155110761,2.3545030031536247,2.3507223155110761,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,28.994246799999999,18.0189825,partial_native_mip_bound_improvement,L0.1.0.0,2.3510014934415486,2.3545030031536247,2.3510014934415486,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,29.072490699999999,18.0972264,partial_native_mip_bound_improvement,L0.1.0.0,2.3510118694284521,2.3545030031536247,2.3510118694284521,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,36.360429600000003,25.385165300000001,partial_native_mip_bound_improvement,L0.1.0.0,2.3520089568627953,2.3545030031536247,2.3520089568627953,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,37.855862599999995,26.880598299999999,partial_native_mip_bound_improvement,L0.1.0.0,2.3527286777020051,2.3545030031536247,2.3527286777020051,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,38.931688800000003,27.956424500000001,next_leaf_native_bound_target,L0.1.0.0,2.355235312864647,2.3545030031536247,2.3545030031536247,2.4434031919432,3,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,38.944013599999998,27.9687488,next_leaf_native_bound_target,L0.1.0.0,2.355235312864647,2.3545030031536247,2.3545030031536247,2.4434031919432,3,3,c6_next_strict_frontier_bound_reached_requeue
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,39.3622795,28.387014799999999,child_lp_completion,L0.0.1.1.0,2.399666969991638,2.3545030031536247,2.3545030031536247,2.4434031919432,3,3,complete_speculative_child_lp_optimal
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,39.780043499999998,28.804778899999999,child_lp_completion,L0.0.1.1.1,2.3545030031536247,2.3545030031536247,2.3545030031536247,2.4434031919432,3,3,complete_speculative_child_lp_optimal
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,39.795315299999999,28.820050699999999,split,L0.0.1.1,,2.3545030031536247,2.3545030031536247,2.4434031919432,4,3,c6_current_gain_atomic_split
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,40.037255600000002,29.061991299999999,native_root_processing_bound,L0.0.1.1.1,2.3545030031536247,2.355235312864647,2.3545030031536247,2.4434031919432,4,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,40.247117100000004,29.271852800000001,native_root_processing_bound,L0.0.1.1.1,2.3545030031536247,2.355235312864647,2.3545030031536247,2.4434031919432,4,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,40.387380300000004,29.412116000000001,native_root_processing_bound,L0.0.1.1.1,2.3545030031536247,2.355235312864647,2.3545030031536247,2.4434031919432,4,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,40.880997600000001,29.905733300000001,next_leaf_native_bound_target,L0.0.1.1.1,2.3567737483202418,2.355235312864647,2.355235312864647,2.4434031919432,4,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,40.892256000000003,29.916991299999999,next_leaf_native_bound_target,L0.0.1.1.1,2.3567737483202418,2.355235312864647,2.355235312864647,2.4434031919432,4,3,c6_next_strict_frontier_bound_reached_requeue
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,41.2661601,30.290895500000001,child_lp_completion,L0.1.0.0.0,2.355235312864647,2.355235312864647,2.355235312864647,2.4434031919432,4,3,complete_speculative_child_lp_optimal
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,41.576469699999997,30.601205100000001,child_lp_completion,L0.1.0.0.1,2.355235312864647,2.355235312864647,2.355235312864647,2.4434031919432,4,3,complete_speculative_child_lp_optimal
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,41.592624200000003,30.617359700000002,split,L0.1.0.0,,2.355235312864647,2.355235312864647,2.4434031919432,5,3,c6_current_gain_atomic_split
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,41.8125681,30.837303799999997,native_root_processing_bound,L0.1.0.0.0,2.355235312864647,2.355235312864647,2.355235312864647,2.4434031919432,5,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,41.9968255,31.021561199999997,native_root_processing_bound,L0.1.0.0.0,2.355235312864647,2.355235312864647,2.355235312864647,2.4434031919432,5,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,42.153135199999994,31.177870899999998,native_root_processing_bound,L0.1.0.0.0,2.355235312864647,2.355235312864647,2.355235312864647,2.4434031919432,5,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,42.554308299999995,31.579044,native_root_processing_bound,L0.1.0.0.0,2.355235312864647,2.355235312864647,2.355235312864647,2.4434031919432,5,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,42.597734299999999,31.62247,native_root_processing_bound,L0.1.0.0.0,2.355235312864647,2.355235312864647,2.355235312864647,2.4434031919432,5,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,42.788110799999998,31.812846499999999,native_root_processing_bound,L0.1.0.0.0,2.355235312864647,2.355235312864647,2.355235312864647,2.4434031919432,5,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,42.865857800000001,31.890593499999998,native_root_processing_bound,L0.1.0.0.0,2.355235312864647,2.355235312864647,2.355235312864647,2.4434031919432,5,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,43.174973999999999,32.1997097,native_root_processing_bound,L0.1.0.0.0,2.355235312864647,2.355235312864647,2.355235312864647,2.4434031919432,5,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,43.217209199999999,32.2419449,native_root_processing_bound,L0.1.0.0.0,2.355235312864647,2.355235312864647,2.355235312864647,2.4434031919432,5,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,43.552331299999999,32.577067,native_root_processing_bound,L0.1.0.0.0,2.355235312864647,2.355235312864647,2.355235312864647,2.4434031919432,5,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,43.633112099999998,32.657847799999999,native_root_processing_bound,L0.1.0.0.0,2.355235312864647,2.355235312864647,2.355235312864647,2.4434031919432,5,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,43.876087200000001,32.900822900000001,native_root_processing_bound,L0.1.0.0.0,2.355235312864647,2.355235312864647,2.355235312864647,2.4434031919432,5,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,43.976336799999999,33.001072499999999,native_root_processing_bound,L0.1.0.0.0,2.355235312864647,2.355235312864647,2.355235312864647,2.4434031919432,5,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,44.160415299999997,33.185150999999998,native_root_processing_bound,L0.1.0.0.0,2.355235312864647,2.355235312864647,2.355235312864647,2.4434031919432,5,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,44.314860599999996,33.339596299999997,native_root_processing_bound,L0.1.0.0.0,2.355235312864647,2.355235312864647,2.355235312864647,2.4434031919432,5,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,44.5812302,33.605965900000001,native_root_processing_bound,L0.1.0.0.0,2.355235312864647,2.355235312864647,2.355235312864647,2.4434031919432,5,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,44.644933899999998,33.669669599999999,native_root_processing_bound,L0.1.0.0.0,2.355235312864647,2.355235312864647,2.355235312864647,2.4434031919432,5,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,44.853185599999996,33.877921299999997,native_root_processing_bound,L0.1.0.0.0,2.355235312864647,2.355235312864647,2.355235312864647,2.4434031919432,5,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,44.927057699999999,33.9517934,native_root_processing_bound,L0.1.0.0.0,2.355235312864647,2.355235312864647,2.355235312864647,2.4434031919432,5,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,45.258348599999998,34.283084299999999,native_root_processing_bound,L0.1.0.0.0,2.355235312864647,2.355235312864647,2.355235312864647,2.4434031919432,5,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,45.351416,34.376151700000001,native_root_processing_bound,L0.1.0.0.0,2.355235312864647,2.355235312864647,2.355235312864647,2.4434031919432,5,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,45.527049099999999,34.5517848,native_root_processing_bound,L0.1.0.0.0,2.355235312864647,2.355235312864647,2.355235312864647,2.4434031919432,5,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,45.551402699999997,34.576138399999998,native_root_processing_bound,L0.1.0.0.0,2.355235312864647,2.355235312864647,2.355235312864647,2.4434031919432,5,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,45.785579299999995,34.810314999999996,native_root_processing_bound,L0.1.0.0.0,2.355235312864647,2.355235312864647,2.355235312864647,2.4434031919432,5,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,45.844363399999999,34.8690991,native_root_processing_bound,L0.1.0.0.0,2.355235312864647,2.355235312864647,2.355235312864647,2.4434031919432,5,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,46.007368,35.0321037,native_root_processing_bound,L0.1.0.0.0,2.355235312864647,2.355235312864647,2.355235312864647,2.4434031919432,5,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,46.513654699999996,35.538390399999997,native_root_processing_bound,L0.1.0.0.0,2.355235312864647,2.355235312864647,2.355235312864647,2.4434031919432,5,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,46.768875699999995,35.793611399999996,native_root_processing_bound,L0.1.0.0.0,2.355235312864647,2.355235312864647,2.355235312864647,2.4434031919432,5,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,46.856724499999999,35.881460199999999,native_root_processing_bound,L0.1.0.0.0,2.355235312864647,2.355235312864647,2.355235312864647,2.4434031919432,5,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,47.061111099999998,36.085846799999999,native_root_processing_bound,L0.1.0.0.0,2.355235312864647,2.355235312864647,2.355235312864647,2.4434031919432,5,3,gurobi_cb_mip_objbnd_valid_native_bound
stage3_300s__high_imbalance_seed3201__K1-AM-RC-A,high_imbalance_seed3201,47.123947599999994,36.148683300000002,native_root_processing_bound,L0.1.0.0.0,2.355235312864647,2.355235312864647,2.355235312864647,2.4434031919432,5,3,gurobi_cb_mip_objbnd_valid_native_bound
