leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,native_log
L1.1.1.1.1.1.1.1.0,LP,"OPTIMAL",0,183.814,0.0550001,0.196261,0,755,0,0.0428233,09a72ae8c5b17a7bf6e91e19fb2ce2bff9bddcb8ce6f32239750ec1fcfda2344,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L1.1.1.1.1.1.1.1.0_lp.gurobi.log"
L1.1.1.1.1.1.1.1.1,LP,"OPTIMAL",0,183.652,0.053,0.18304,0,716,0,0.0428233,59853769311f87ef5390516421210dcf1d7d595ce87a6608b3ad2800afc93dcb,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L1.1.1.1.1.1.1.1.1_lp.gurobi.log"
L2.0.1.0,LP,"OPTIMAL",0,183.493,0.052,0.174246,0,613,0,0.0428233,85f442ef31c07eee3a8f525040bd680244b6b13f3945d2236f64de2fef33f95b,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.1.0_lp.gurobi.log"
L2.0.1.1,LP,"OPTIMAL",0,183.337,0.0479999,0.166767,0,615,0,0.0428233,97f675f1892b0affdd7954fce388a24db86cf8a8ae3b89ba91affca5fdf23d37,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.1.1_lp.gurobi.log"
L2.0.1,MIP,"OPTIMAL",0,183.262,4.919,7.43183,911,21684,0,0.0428233,2c70c97f0f671da06d86ef431e671c97b5cff16ae13914d887afdac73f162614,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.1_terminal_mip.gurobi.log"
L2.0.0.1.1.1.1.1.0,LP,"OPTIMAL",0,178.237,0.0539999,0.188741,0,619,0,0.0428233,3e11e7be9f0c6eb2d7a14711c0794151e2df61ec529686d481293d675eb05af1,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.1.1.1.0_lp.gurobi.log"
L2.0.0.1.1.1.1.1.1,LP,"OPTIMAL",0,178.078,0.0550001,0.20204,0,678,0,0.0428233,c322a3821d558dfb0770ed9632bfd25910a29b07b3c458ee7d9a10fd8acff842,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.1.1.1.1_lp.gurobi.log"
L2.0.0.1.1.1.1.1.0,MIP,"INFEASIBLE",0,177.997,3.961,4.78953,3,2967,0,0.0428233,3e11e7be9f0c6eb2d7a14711c0794151e2df61ec529686d481293d675eb05af1,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.1.1.1.0_terminal_mip.gurobi.log"
L1.1.1.1.1.1.1.1.1,MIP,"INFEASIBLE",0,174.01,0.194,0.374018,1,556,0,0.0428233,59853769311f87ef5390516421210dcf1d7d595ce87a6608b3ad2800afc93dcb,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L1.1.1.1.1.1.1.1.1_terminal_mip.gurobi.log"
L2.0.0.1.1.1.1.1.1,MIP,"INFEASIBLE",0,173.788,3.849,4.73283,15,3468,0,0.0428233,c322a3821d558dfb0770ed9632bfd25910a29b07b3c458ee7d9a10fd8acff842,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.0.0.1.1.1.1.1.1_terminal_mip.gurobi.log"
L1.1.1.1.1.1.1.1.0,MIP,"INFEASIBLE",0,169.912,0.198,0.385597,1,545,0,0.0428233,09a72ae8c5b17a7bf6e91e19fb2ce2bff9bddcb8ce6f32239750ec1fcfda2344,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L1.1.1.1.1.1.1.1.0_terminal_mip.gurobi.log"
L2.1.0,LP,"OPTIMAL",0,169.606,0.0500002,0.166903,0,612,0,0.0428233,b59a25bc330a089722a2dabfc647b450b94ed41cec6f44e4d21fbb0c8ff92ccc,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.1.0_lp.gurobi.log"
L2.1.1,LP,"OPTIMAL",0,169.452,0.05,0.174252,0,621,0,0.0428233,c1d45d63418c1b199c9a6c25b99781d4aa4a86389b422f29caa9113139a68a2b,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.1.1_lp.gurobi.log"
L2.1,MIP,"INFEASIBLE",0,169.376,16.432,29.2455,1303,56032,0,0.066072,0c7d6c9bc90373102ae2dc8e56df44be7cadc0d78d37866f787c99a062575077,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L2.1_terminal_mip.gurobi.log"
L3.0.0,LP,"OPTIMAL",0,152.832,0.0550001,0.183321,0,764,0,0.066072,e553170620317f193ad5fe0e972e68aa8b6f29e9bd7efa613da1f7ae6ac63a72,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L3.0.0_lp.gurobi.log"
L3.0.1,LP,"INFEASIBLE",0,152.669,0.0470002,0.165319,0,611,0,0.066072,659ec817a545645806ce2b764fd9a22d124561a3a0ba186cd3b9754fb0ea36ec,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L3.0.1_lp.gurobi.log"
L3.0.0.0,LP,"OPTIMAL",0,152.516,0.049,0.169084,0,688,0,0.066072,9e4a7e9b6d3dc69ad32baae54ef50f589a437988720960a4964f3637e8ecd277,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L3.0.0.0_lp.gurobi.log"
L3.0.0.1,LP,"INFEASIBLE",0,152.362,0.0479999,0.179352,0,856,0,0.066072,ed2ddb37508a9d4eb71a44afcc64df44d3c9aadbfa33c6ae0115053d75bd8b8e,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L3.0.0.1_lp.gurobi.log"
L3.0.0.0.0,LP,"OPTIMAL",0,152.206,0.0479999,0.16811,0,617,0,0.066072,662154e8421f640af6e5c9427dbec5be7290630cf664bc9a66069fdee520ad2e,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L3.0.0.0.0_lp.gurobi.log"
L3.0.0.0.1,LP,"INFEASIBLE",0,152.05,0.0510001,0.17961,0,694,0,0.066072,d02f40a88907419203a4aaff8c25eae14e4464d91b7b5d482c11b54df0826801,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L3.0.0.0.1_lp.gurobi.log"
L3.0.0.0.0.0,LP,"OPTIMAL",0,151.895,0.05,0.173428,0,633,0,0.066072,73fe9890a4a6ffc6ccebf88bedb2938a7b599e2b37aaff52c3cf16a919db507c,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L3.0.0.0.0.0_lp.gurobi.log"
L3.0.0.0.0.1,LP,"OPTIMAL",0,151.738,0.0510001,0.182924,0,658,0,0.066072,c91699f91642a3e0dc470b8d6cab09f3a41abc77cd93123110a5f2d0427462c5,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L3.0.0.0.0.1_lp.gurobi.log"
L3.0.0.0.0,MIP,"INFEASIBLE",0,151.662,0.212,0.401421,1,595,0,0.066072,662154e8421f640af6e5c9427dbec5be7290630cf664bc9a66069fdee520ad2e,"E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__V12_M1__c2_paper__300s\external\native_logs\L3.0.0.0.0_terminal_mip.gurobi.log"
