scenario_id,method,run_stage,run_cap_seconds,checkpoint_seconds,checkpoint_source,strict_certificate,valid_lower_bound,verified_upper_bound,absolute_gap,relative_gap,scaled_gap,work,nodes
cb443_V50_regional_r2_shortage_M07_Q20_T18000,k1_am_sf,extension_16200,16200,7200,last_native_progress_at_or_before_checkpoint,False,0.3074049480216504,0.3266681003584966,0.019263152336846168,0.058968574879843284,0.019263152336846168,,
cb443_V50_regional_r2_shortage_M07_Q20_T18000,k1_am_sf,extension_16200,16200,10800,last_native_progress_at_or_before_checkpoint,False,0.30768532881694466,0.3266681003584966,0.018982771541551924,0.05811027008979325,0.018982771541551924,,
cb443_V50_regional_r2_shortage_M07_Q20_T18000,k1_am_sf,extension_16200,16200,16200,completed_run_carry_forward,False,0.30806659627065863,0.3266681003584966,0.01860150408783795,0.05694312994572789,0.01860150408783795,38780.51167417263,11144
cb443_V50_regional_r2_shortage_M07_Q20_T18000,pgrb,screen_3600,3600,300,last_native_progress_at_or_before_checkpoint,False,0.30423637265787395,,,,,723.7787657972407,393.0
cb443_V50_regional_r2_shortage_M07_Q20_T18000,pgrb,screen_3600,3600,1200,last_native_progress_at_or_before_checkpoint,False,0.30494442260430643,,,,,2924.7005423476803,707.0
cb443_V50_regional_r2_shortage_M07_Q20_T18000,pgrb,screen_3600,3600,3600,completed_run_carry_forward,False,0.3068262432126427,0.3369458116712386,0.030119568458595924,0.08938994762749533,0.030119568458595924,7675.905682935824,8074
cb443_V50_regional_r2_shortage_M07_Q20_T18000,pgrb,long_10800,10800,3600,last_native_progress_at_or_before_checkpoint,False,0.3068262432126427,,,,,7638.351012195485,8040.0
cb443_V50_regional_r2_shortage_M07_Q20_T18000,pgrb,long_10800,10800,7200,last_native_progress_at_or_before_checkpoint,False,0.3071094425008649,,,,,15959.893485666369,11107.0
cb443_V50_regional_r2_shortage_M07_Q20_T18000,pgrb,long_10800,10800,10800,completed_run_carry_forward,False,0.3079406347872147,0.32904888131462506,0.02110824652741039,0.06414927302921726,0.02110824652741039,24323.53470258828,14599
cb443_V50_regional_r2_shortage_M07_Q20_T18000,pgrb,extension_16200,16200,3600,last_native_progress_at_or_before_checkpoint,False,0.3068262432126427,,,,,7673.562496950196,8063.0
cb443_V50_regional_r2_shortage_M07_Q20_T18000,pgrb,extension_16200,16200,7200,last_native_progress_at_or_before_checkpoint,False,0.3071094425008649,,,,,16049.028678275921,11137.0
cb443_V50_regional_r2_shortage_M07_Q20_T18000,pgrb,extension_16200,16200,10800,last_native_progress_at_or_before_checkpoint,False,0.3079406347872147,,,,,24458.057931568586,14603.0
cb443_V50_regional_r2_shortage_M07_Q20_T18000,pgrb,extension_16200,16200,16200,completed_run_carry_forward,False,0.3083888485966158,0.32904888131462506,0.020660032718009258,0.06278712340691672,0.020660032718009258,38504.33572745051,17585
cb443_V50_regional_r1_balanced_M04_Q30_T01800,k1_am_sf,screen_3600,3600,300,last_native_progress_at_or_before_checkpoint,False,0.7056377458598688,0.7448589816653802,0.0392212358055114,0.052655921148751235,0.0392212358055114,,
cb443_V50_regional_r1_balanced_M04_Q30_T01800,k1_am_sf,screen_3600,3600,1200,last_native_progress_at_or_before_checkpoint,False,0.7202770084847677,0.7448589816653802,0.024581973180612504,0.03300218401831085,0.024581973180612504,,
cb443_V50_regional_r1_balanced_M04_Q30_T01800,k1_am_sf,screen_3600,3600,3600,completed_run_carry_forward,True,0.7448589677464186,0.7448589816653802,1.3918961649928008e-08,1.8686707138588212e-08,1.3918961649928008e-08,5893.144010984095,43161
cb443_V50_regional_r1_balanced_M04_Q30_T01800,pgrb,screen_3600,3600,300,last_native_progress_at_or_before_checkpoint,False,0.5508200169988047,,,,,649.0410051331714,640.0
cb443_V50_regional_r1_balanced_M04_Q30_T01800,pgrb,screen_3600,3600,1200,last_native_progress_at_or_before_checkpoint,False,0.562180622970795,,,,,2743.0111826090606,3121.0
cb443_V50_regional_r1_balanced_M04_Q30_T01800,pgrb,screen_3600,3600,3600,completed_run_carry_forward,False,0.5721936223411636,0.7485517240657965,0.17635810172463295,0.23559908561393061,0.17635810172463295,8240.442177761211,10202
cb443_V50_regional_r1_balanced_M04_Q30_T01800,pgrb,long_10800,10800,3600,last_native_progress_at_or_before_checkpoint,False,0.5721936223411636,,,,,7917.952317550399,10201.0
cb443_V50_regional_r1_balanced_M04_Q30_T01800,pgrb,long_10800,10800,7200,last_native_progress_at_or_before_checkpoint,False,0.5782793022493281,0.7476706864390772,0.16939138418974908,0.22655881427758995,0.16939138418974908,16745.130006081516,14672.0
cb443_V50_regional_r1_balanced_M04_Q30_T01800,pgrb,long_10800,10800,10800,completed_run_carry_forward,False,0.5871910395079816,0.7476706864390772,0.16047964693109562,0.21463947944169143,0.16047964693109562,25577.921435556273,20741
cb443_V50_regional_r2_surplus_M07_Q30_T03600,k1_am_sf,screen_3600,3600,300,last_native_progress_at_or_before_checkpoint,False,0.315327390388773,0.9037027092008609,0.5883753188120879,0.6510717659930275,0.5883753188120879,,
cb443_V50_regional_r2_surplus_M07_Q30_T03600,k1_am_sf,screen_3600,3600,1200,last_native_progress_at_or_before_checkpoint,False,0.4027578389095921,0.9037027092008609,0.5009448702912689,0.5543248517360887,0.5009448702912689,,
cb443_V50_regional_r2_surplus_M07_Q30_T03600,k1_am_sf,screen_3600,3600,3600,completed_run_carry_forward,False,0.4224838168669283,0.9037027092008609,0.4812188923339326,0.5324969012867867,0.4812188923339326,11337.659646101549,5
cb443_V50_regional_r2_surplus_M07_Q30_T03600,k1_am_sf,long_10800,10800,3600,last_native_progress_at_or_before_checkpoint,False,0.4218469724065046,0.9037027092008609,0.48185573679435634,0.5332016069980122,0.48185573679435634,,
cb443_V50_regional_r2_surplus_M07_Q30_T03600,k1_am_sf,long_10800,10800,7200,last_native_progress_at_or_before_checkpoint,False,0.4224838168669283,0.9037027092008609,0.4812188923339326,0.5324969012867867,0.4812188923339326,,
cb443_V50_regional_r2_surplus_M07_Q30_T03600,k1_am_sf,long_10800,10800,10800,completed_run_carry_forward,False,0.4224838168669283,0.9037027092008609,0.4812188923339326,0.5324969012867867,0.4812188923339326,34822.2550129116,1686
cb443_V50_regional_r2_surplus_M07_Q30_T03600,pgrb,screen_3600,3600,300,last_native_progress_at_or_before_checkpoint,False,0.3411989555301495,,,,,672.0363638121889,479.0
cb443_V50_regional_r2_surplus_M07_Q30_T03600,pgrb,screen_3600,3600,1200,last_native_progress_at_or_before_checkpoint,False,0.39020979975806086,,,,,2845.7666644385204,621.0
cb443_V50_regional_r2_surplus_M07_Q30_T03600,pgrb,screen_3600,3600,3600,completed_run_carry_forward,False,0.39069867311009904,1.0223741006748674,0.6316754275647685,0.6178515546782735,0.6178515546782735,8849.206873155974,1419
cb443_V50_regional_r2_surplus_M07_Q30_T03600,pgrb,long_10800,10800,3600,last_native_progress_at_or_before_checkpoint,False,0.39069867311009904,,,,,9001.383255460756,1446.0
cb443_V50_regional_r2_surplus_M07_Q30_T03600,pgrb,long_10800,10800,7200,last_native_progress_at_or_before_checkpoint,False,0.3920753969903618,,,,,17786.823793582163,2937.0
cb443_V50_regional_r2_surplus_M07_Q30_T03600,pgrb,long_10800,10800,10800,completed_run_carry_forward,False,0.3927229852720102,0.9326856225764267,0.5399626373044165,0.5789331627229737,0.5399626373044165,25672.919286186723,4969
cb443_V08_compact_r1_shortage_M01_Q30_T03600,k1_am_sf,screen_3600,3600,300,completed_run_carry_forward,True,0.2721358321678335,0.27213583216783216,0.0,0.0,0.0,4.358186914006084,2102
cb443_V08_compact_r1_shortage_M01_Q30_T03600,k1_am_sf,screen_3600,3600,1200,completed_run_carry_forward,True,0.2721358321678335,0.27213583216783216,0.0,0.0,0.0,4.358186914006084,2102
cb443_V08_compact_r1_shortage_M01_Q30_T03600,k1_am_sf,screen_3600,3600,3600,completed_run_carry_forward,True,0.2721358321678335,0.27213583216783216,0.0,0.0,0.0,4.358186914006084,2102
cb443_V08_compact_r1_shortage_M01_Q30_T03600,pgrb,screen_3600,3600,300,completed_run_carry_forward,True,0.2721358321678321,0.27213583216783216,5.551115123125783e-17,2.0398324906006086e-16,5.551115123125783e-17,5.239310529220555,5401
cb443_V08_compact_r1_shortage_M01_Q30_T03600,pgrb,screen_3600,3600,1200,completed_run_carry_forward,True,0.2721358321678321,0.27213583216783216,5.551115123125783e-17,2.0398324906006086e-16,5.551115123125783e-17,5.239310529220555,5401
cb443_V08_compact_r1_shortage_M01_Q30_T03600,pgrb,screen_3600,3600,3600,completed_run_carry_forward,True,0.2721358321678321,0.27213583216783216,5.551115123125783e-17,2.0398324906006086e-16,5.551115123125783e-17,5.239310529220555,5401
cb443_V08_compact_r1_shortage_M01_Q30_T18000,k1_am_sf,screen_3600,3600,300,completed_run_carry_forward,True,0.09378795699046581,0.09378795699046581,0.0,0.0,0.0,0.5028515372058111,128
cb443_V08_compact_r1_shortage_M01_Q30_T18000,k1_am_sf,screen_3600,3600,1200,completed_run_carry_forward,True,0.09378795699046581,0.09378795699046581,0.0,0.0,0.0,0.5028515372058111,128
cb443_V08_compact_r1_shortage_M01_Q30_T18000,k1_am_sf,screen_3600,3600,3600,completed_run_carry_forward,True,0.09378795699046581,0.09378795699046581,0.0,0.0,0.0,0.5028515372058111,128
cb443_V08_compact_r1_shortage_M01_Q30_T18000,pgrb,screen_3600,3600,300,completed_run_carry_forward,True,0.09378795699046577,0.09378795699046581,4.163336342344337e-17,4.4390948219157485e-16,4.163336342344337e-17,0.41704257260012734,85
cb443_V08_compact_r1_shortage_M01_Q30_T18000,pgrb,screen_3600,3600,1200,completed_run_carry_forward,True,0.09378795699046577,0.09378795699046581,4.163336342344337e-17,4.4390948219157485e-16,4.163336342344337e-17,0.41704257260012734,85
cb443_V08_compact_r1_shortage_M01_Q30_T18000,pgrb,screen_3600,3600,3600,completed_run_carry_forward,True,0.09378795699046577,0.09378795699046581,4.163336342344337e-17,4.4390948219157485e-16,4.163336342344337e-17,0.41704257260012734,85
cb443_V08_regional_r2_balanced_M01_Q30_T03600,k1_am_sf,screen_3600,3600,300,completed_run_carry_forward,True,0.14910383570624458,0.1491038357062448,2.220446049250313e-16,1.489194452129923e-15,2.220446049250313e-16,0.9321088345174614,702
cb443_V08_regional_r2_balanced_M01_Q30_T03600,k1_am_sf,screen_3600,3600,1200,completed_run_carry_forward,True,0.14910383570624458,0.1491038357062448,2.220446049250313e-16,1.489194452129923e-15,2.220446049250313e-16,0.9321088345174614,702
cb443_V08_regional_r2_balanced_M01_Q30_T03600,k1_am_sf,screen_3600,3600,3600,completed_run_carry_forward,True,0.14910383570624458,0.1491038357062448,2.220446049250313e-16,1.489194452129923e-15,2.220446049250313e-16,0.9321088345174614,702
cb443_V08_regional_r2_balanced_M01_Q30_T03600,pgrb,screen_3600,3600,300,completed_run_carry_forward,True,0.14910383570624486,0.1491038357062448,0.0,0.0,0.0,1.025878706813004,1646
cb443_V08_regional_r2_balanced_M01_Q30_T03600,pgrb,screen_3600,3600,1200,completed_run_carry_forward,True,0.14910383570624486,0.1491038357062448,0.0,0.0,0.0,1.025878706813004,1646
cb443_V08_regional_r2_balanced_M01_Q30_T03600,pgrb,screen_3600,3600,3600,completed_run_carry_forward,True,0.14910383570624486,0.1491038357062448,0.0,0.0,0.0,1.025878706813004,1646
cb443_V08_regional_r2_balanced_M01_Q30_T18000,k1_am_sf,screen_3600,3600,300,completed_run_carry_forward,True,0.0,0.0,0.0,0.0,0.0,0,0
cb443_V08_regional_r2_balanced_M01_Q30_T18000,k1_am_sf,screen_3600,3600,1200,completed_run_carry_forward,True,0.0,0.0,0.0,0.0,0.0,0,0
cb443_V08_regional_r2_balanced_M01_Q30_T18000,k1_am_sf,screen_3600,3600,3600,completed_run_carry_forward,True,0.0,0.0,0.0,0.0,0.0,0,0
cb443_V08_regional_r2_balanced_M01_Q30_T18000,pgrb,screen_3600,3600,300,completed_run_carry_forward,True,0.0,0.0,0.0,0.0,0.0,0.028956746715545763,1
cb443_V08_regional_r2_balanced_M01_Q30_T18000,pgrb,screen_3600,3600,1200,completed_run_carry_forward,True,0.0,0.0,0.0,0.0,0.0,0.028956746715545763,1
cb443_V08_regional_r2_balanced_M01_Q30_T18000,pgrb,screen_3600,3600,3600,completed_run_carry_forward,True,0.0,0.0,0.0,0.0,0.0,0.028956746715545763,1
cb443_V12_compact_r2_surplus_M01_Q30_T03600,k1_am_sf,screen_3600,3600,300,completed_run_carry_forward,True,0.42773511544286147,0.4277351154428614,0.0,0.0,0.0,36.33796202305952,5362
cb443_V12_compact_r2_surplus_M01_Q30_T03600,k1_am_sf,screen_3600,3600,1200,completed_run_carry_forward,True,0.42773511544286147,0.4277351154428614,0.0,0.0,0.0,36.33796202305952,5362
cb443_V12_compact_r2_surplus_M01_Q30_T03600,k1_am_sf,screen_3600,3600,3600,completed_run_carry_forward,True,0.42773511544286147,0.4277351154428614,0.0,0.0,0.0,36.33796202305952,5362
cb443_V12_compact_r2_surplus_M01_Q30_T03600,pgrb,screen_3600,3600,300,completed_run_carry_forward,True,0.42773511544286136,0.4277351154428614,5.551115123125783e-17,1.2977927045756718e-16,5.551115123125783e-17,64.85624106669611,31602
cb443_V12_compact_r2_surplus_M01_Q30_T03600,pgrb,screen_3600,3600,1200,completed_run_carry_forward,True,0.42773511544286136,0.4277351154428614,5.551115123125783e-17,1.2977927045756718e-16,5.551115123125783e-17,64.85624106669611,31602
cb443_V12_compact_r2_surplus_M01_Q30_T03600,pgrb,screen_3600,3600,3600,completed_run_carry_forward,True,0.42773511544286136,0.4277351154428614,5.551115123125783e-17,1.2977927045756718e-16,5.551115123125783e-17,64.85624106669611,31602
cb443_V12_compact_r2_surplus_M01_Q30_T18000,k1_am_sf,screen_3600,3600,300,completed_run_carry_forward,True,0.0,0.0,0.0,0.0,0.0,0,0
cb443_V12_compact_r2_surplus_M01_Q30_T18000,k1_am_sf,screen_3600,3600,1200,completed_run_carry_forward,True,0.0,0.0,0.0,0.0,0.0,0,0
cb443_V12_compact_r2_surplus_M01_Q30_T18000,k1_am_sf,screen_3600,3600,3600,completed_run_carry_forward,True,0.0,0.0,0.0,0.0,0.0,0,0
cb443_V12_compact_r2_surplus_M01_Q30_T18000,pgrb,screen_3600,3600,300,completed_run_carry_forward,True,0.0,0.0,0.0,0.0,0.0,0.07113545791126148,1
cb443_V12_compact_r2_surplus_M01_Q30_T18000,pgrb,screen_3600,3600,1200,completed_run_carry_forward,True,0.0,0.0,0.0,0.0,0.0,0.07113545791126148,1
cb443_V12_compact_r2_surplus_M01_Q30_T18000,pgrb,screen_3600,3600,3600,completed_run_carry_forward,True,0.0,0.0,0.0,0.0,0.0,0.07113545791126148,1
cb443_V12_regional_r2_shortage_M01_Q30_T03600,k1_am_sf,screen_3600,3600,300,completed_run_carry_forward,True,0.8046255197202764,0.8046255197202796,3.219646771412954e-15,4.001422640102483e-15,3.219646771412954e-15,8.454913885175653,1633
cb443_V12_regional_r2_shortage_M01_Q30_T03600,k1_am_sf,screen_3600,3600,1200,completed_run_carry_forward,True,0.8046255197202764,0.8046255197202796,3.219646771412954e-15,4.001422640102483e-15,3.219646771412954e-15,8.454913885175653,1633
cb443_V12_regional_r2_shortage_M01_Q30_T03600,k1_am_sf,screen_3600,3600,3600,completed_run_carry_forward,True,0.8046255197202764,0.8046255197202796,3.219646771412954e-15,4.001422640102483e-15,3.219646771412954e-15,8.454913885175653,1633
cb443_V12_regional_r2_shortage_M01_Q30_T03600,pgrb,screen_3600,3600,300,completed_run_carry_forward,True,0.8046255197202797,0.8046255197202796,0.0,0.0,0.0,5.939234212309891,2720
cb443_V12_regional_r2_shortage_M01_Q30_T03600,pgrb,screen_3600,3600,1200,completed_run_carry_forward,True,0.8046255197202797,0.8046255197202796,0.0,0.0,0.0,5.939234212309891,2720
cb443_V12_regional_r2_shortage_M01_Q30_T03600,pgrb,screen_3600,3600,3600,completed_run_carry_forward,True,0.8046255197202797,0.8046255197202796,0.0,0.0,0.0,5.939234212309891,2720
cb443_V12_regional_r2_shortage_M01_Q30_T18000,k1_am_sf,screen_3600,3600,300,completed_run_carry_forward,True,0.18617652539284624,0.1861765253928475,1.2490009027033011e-15,6.708691657381662e-15,1.2490009027033011e-15,2.9224895690929973,1118
cb443_V12_regional_r2_shortage_M01_Q30_T18000,k1_am_sf,screen_3600,3600,1200,completed_run_carry_forward,True,0.18617652539284624,0.1861765253928475,1.2490009027033011e-15,6.708691657381662e-15,1.2490009027033011e-15,2.9224895690929973,1118
cb443_V12_regional_r2_shortage_M01_Q30_T18000,k1_am_sf,screen_3600,3600,3600,completed_run_carry_forward,True,0.18617652539284624,0.1861765253928475,1.2490009027033011e-15,6.708691657381662e-15,1.2490009027033011e-15,2.9224895690929973,1118
cb443_V12_regional_r2_shortage_M01_Q30_T18000,pgrb,screen_3600,3600,300,completed_run_carry_forward,True,0.18617652539284751,0.1861765253928475,0.0,0.0,0.0,1.657397281834802,1611
cb443_V12_regional_r2_shortage_M01_Q30_T18000,pgrb,screen_3600,3600,1200,completed_run_carry_forward,True,0.18617652539284751,0.1861765253928475,0.0,0.0,0.0,1.657397281834802,1611
cb443_V12_regional_r2_shortage_M01_Q30_T18000,pgrb,screen_3600,3600,3600,completed_run_carry_forward,True,0.18617652539284751,0.1861765253928475,0.0,0.0,0.0,1.657397281834802,1611
cb443_V20_compact_r2_balanced_M02_Q30_T03600,k1_am_sf,screen_3600,3600,300,last_native_progress_at_or_before_checkpoint,False,0.19734739780631125,,,,,,
cb443_V20_compact_r2_balanced_M02_Q30_T03600,k1_am_sf,screen_3600,3600,1200,completed_run_carry_forward,True,0.24340221626021397,0.24340221626021413,1.6653345369377348e-16,6.841903753075834e-16,1.6653345369377348e-16,2316.6058938279866,54112
cb443_V20_compact_r2_balanced_M02_Q30_T03600,k1_am_sf,screen_3600,3600,3600,completed_run_carry_forward,True,0.24340221626021397,0.24340221626021413,1.6653345369377348e-16,6.841903753075834e-16,1.6653345369377348e-16,2316.6058938279866,54112
cb443_V20_compact_r2_balanced_M02_Q30_T03600,pgrb,screen_3600,3600,300,last_native_progress_at_or_before_checkpoint,False,0.1605856149383968,,,,,610.546505519705,30940.0
cb443_V20_compact_r2_balanced_M02_Q30_T03600,pgrb,screen_3600,3600,1200,last_native_progress_at_or_before_checkpoint,False,0.18252041464456054,,,,,2498.8105298779205,137148.0
cb443_V20_compact_r2_balanced_M02_Q30_T03600,pgrb,screen_3600,3600,3600,completed_run_carry_forward,False,0.19728050127932611,0.24340221626021413,0.04612171498088802,0.18948765417805666,0.04612171498088802,7383.039426123792,422454
cb443_V20_compact_r2_balanced_M02_Q30_T18000,k1_am_sf,screen_3600,3600,300,completed_run_carry_forward,True,0.0,0.0,0.0,0.0,0.0,0,0
cb443_V20_compact_r2_balanced_M02_Q30_T18000,k1_am_sf,screen_3600,3600,1200,completed_run_carry_forward,True,0.0,0.0,0.0,0.0,0.0,0,0
cb443_V20_compact_r2_balanced_M02_Q30_T18000,k1_am_sf,screen_3600,3600,3600,completed_run_carry_forward,True,0.0,0.0,0.0,0.0,0.0,0,0
cb443_V20_compact_r2_balanced_M02_Q30_T18000,pgrb,screen_3600,3600,300,completed_run_carry_forward,True,0.0,0.0,0.0,0.0,0.0,1.3195313108060651,1
cb443_V20_compact_r2_balanced_M02_Q30_T18000,pgrb,screen_3600,3600,1200,completed_run_carry_forward,True,0.0,0.0,0.0,0.0,0.0,1.3195313108060651,1
cb443_V20_compact_r2_balanced_M02_Q30_T18000,pgrb,screen_3600,3600,3600,completed_run_carry_forward,True,0.0,0.0,0.0,0.0,0.0,1.3195313108060651,1
cb443_V20_regional_r1_surplus_M02_Q30_T03600,k1_am_sf,screen_3600,3600,300,last_native_progress_at_or_before_checkpoint,False,0.5685091529576609,0.6620542879155705,0.09354513495790961,0.14129526334227005,0.09354513495790961,,
cb443_V20_regional_r1_surplus_M02_Q30_T03600,k1_am_sf,screen_3600,3600,1200,completed_run_carry_forward,True,0.6620542802332052,0.6620542879155705,7.682365299466198e-09,1.1603829836452782e-08,7.682365299466198e-09,2278.367580920812,103601
cb443_V20_regional_r1_surplus_M02_Q30_T03600,k1_am_sf,screen_3600,3600,3600,completed_run_carry_forward,True,0.6620542802332052,0.6620542879155705,7.682365299466198e-09,1.1603829836452782e-08,7.682365299466198e-09,2278.367580920812,103601
cb443_V20_regional_r1_surplus_M02_Q30_T03600,pgrb,screen_3600,3600,300,last_native_progress_at_or_before_checkpoint,False,0.5640613059746546,,,,,594.1522416495051,34809.0
cb443_V20_regional_r1_surplus_M02_Q30_T03600,pgrb,screen_3600,3600,1200,last_native_progress_at_or_before_checkpoint,False,0.5983779362165664,0.6620542879155705,0.0636763516990041,0.09617995512042439,0.0636763516990041,2409.520325662126,186058.0
cb443_V20_regional_r1_surplus_M02_Q30_T03600,pgrb,screen_3600,3600,3600,completed_run_carry_forward,False,0.6262475349790271,0.6620542879155705,0.03580675293654345,0.05408431542567059,0.03580675293654345,7196.9592111575375,614232
cb443_V20_regional_r1_surplus_M02_Q30_T03600,pgrb,long_10800,10800,3600,last_native_progress_at_or_before_checkpoint,False,0.6261807108667437,0.6620542879155705,0.03587357704882688,0.0541852499162451,0.03587357704882688,7170.914801050676,612547.0
cb443_V20_regional_r1_surplus_M02_Q30_T03600,pgrb,long_10800,10800,7200,last_native_progress_at_or_before_checkpoint,False,0.6409323801873315,0.6620542879155705,0.021121907728239075,0.03190358874457238,0.021121907728239075,14729.93654789195,962394.0
cb443_V20_regional_r1_surplus_M02_Q30_T03600,pgrb,long_10800,10800,10800,completed_run_carry_forward,True,0.6620541557710068,0.6620542879155705,1.32144563735892e-07,1.9959777641791202e-07,1.32144563735892e-07,20105.490522434146,1208229
cb443_V20_regional_r1_surplus_M02_Q30_T18000,k1_am_sf,screen_3600,3600,300,completed_run_carry_forward,True,0.0,0.0,0.0,0.0,0.0,0,0
cb443_V20_regional_r1_surplus_M02_Q30_T18000,k1_am_sf,screen_3600,3600,1200,completed_run_carry_forward,True,0.0,0.0,0.0,0.0,0.0,0,0
cb443_V20_regional_r1_surplus_M02_Q30_T18000,k1_am_sf,screen_3600,3600,3600,completed_run_carry_forward,True,0.0,0.0,0.0,0.0,0.0,0,0
cb443_V20_regional_r1_surplus_M02_Q30_T18000,pgrb,screen_3600,3600,300,completed_run_carry_forward,True,0.0,0.0,0.0,0.0,0.0,0.4533911446251661,1
cb443_V20_regional_r1_surplus_M02_Q30_T18000,pgrb,screen_3600,3600,1200,completed_run_carry_forward,True,0.0,0.0,0.0,0.0,0.0,0.4533911446251661,1
cb443_V20_regional_r1_surplus_M02_Q30_T18000,pgrb,screen_3600,3600,3600,completed_run_carry_forward,True,0.0,0.0,0.0,0.0,0.0,0.4533911446251661,1
cb443_V30_compact_r1_shortage_M03_Q30_T03600,k1_am_sf,screen_3600,3600,300,last_native_progress_at_or_before_checkpoint,False,0.44585237574967657,0.6486421073654243,0.2027897316157477,0.3126373223585721,0.2027897316157477,,
cb443_V30_compact_r1_shortage_M03_Q30_T03600,k1_am_sf,screen_3600,3600,1200,last_native_progress_at_or_before_checkpoint,False,0.4521569514760432,0.6486421073654243,0.1964851558893811,0.3029176700961346,0.1964851558893811,,
cb443_V30_compact_r1_shortage_M03_Q30_T03600,k1_am_sf,screen_3600,3600,3600,completed_run_carry_forward,False,0.45896241320713854,0.6486421073654243,0.18967969415828573,0.2924258107891017,0.18967969415828573,8761.591083989111,13368
cb443_V30_compact_r1_shortage_M03_Q30_T03600,k1_am_sf,long_10800,10800,3600,last_native_progress_at_or_before_checkpoint,False,0.45896241320713854,0.6486421073654243,0.18967969415828573,0.2924258107891017,0.18967969415828573,,
cb443_V30_compact_r1_shortage_M03_Q30_T03600,k1_am_sf,long_10800,10800,7200,last_native_progress_at_or_before_checkpoint,False,0.4665330004711715,0.6486421073654243,0.18210910689425275,0.28075437105667006,0.18210910689425275,,
cb443_V30_compact_r1_shortage_M03_Q30_T03600,k1_am_sf,long_10800,10800,10800,completed_run_carry_forward,False,0.4698166869591504,0.6486421073654243,0.17882542040627386,0.2756919700026957,0.17882542040627386,27090.44649657422,74697
cb443_V30_compact_r1_shortage_M03_Q30_T03600,pgrb,screen_3600,3600,300,last_native_progress_at_or_before_checkpoint,False,0.41560586096042795,,,,,634.6295371404977,6786.0
cb443_V30_compact_r1_shortage_M03_Q30_T03600,pgrb,screen_3600,3600,1200,last_native_progress_at_or_before_checkpoint,False,0.4253617073098431,,,,,2600.140162501503,25127.0
cb443_V30_compact_r1_shortage_M03_Q30_T03600,pgrb,screen_3600,3600,3600,completed_run_carry_forward,False,0.4354624203157625,0.6548776164705055,0.21941519615474298,0.3350476343004236,0.21941519615474298,7687.524038107584,102522
cb443_V30_compact_r1_shortage_M03_Q30_T03600,pgrb,long_10800,10800,3600,last_native_progress_at_or_before_checkpoint,False,0.4354464889105629,,,,,7650.118964013195,101958.0
cb443_V30_compact_r1_shortage_M03_Q30_T03600,pgrb,long_10800,10800,7200,last_native_progress_at_or_before_checkpoint,False,0.44114132111857535,0.653963771715447,0.2128224505968716,0.32543461855479516,0.2128224505968716,15164.03117475913,227152.0
cb443_V30_compact_r1_shortage_M03_Q30_T03600,pgrb,long_10800,10800,10800,completed_run_carry_forward,False,0.44423520708984676,0.653963771715447,0.2097285646256002,0.320703643988489,0.2097285646256002,22356.10998701772,346233
cb443_V30_compact_r1_shortage_M03_Q30_T18000,k1_am_sf,screen_3600,3600,300,last_native_progress_at_or_before_checkpoint,False,,,,,,,
cb443_V30_compact_r1_shortage_M03_Q30_T18000,k1_am_sf,screen_3600,3600,1200,last_native_progress_at_or_before_checkpoint,False,0.14573185037557784,0.15708313110317407,0.011351280727596225,0.0722628881145778,0.011351280727596225,,
cb443_V30_compact_r1_shortage_M03_Q30_T18000,k1_am_sf,screen_3600,3600,3600,completed_run_carry_forward,False,0.1483154287453098,0.15708313110317407,0.008767702357864254,0.05581568368474603,0.008767702357864254,6602.9922007133555,72052
cb443_V30_compact_r1_shortage_M03_Q30_T18000,k1_am_sf,long_10800,10800,3600,last_native_progress_at_or_before_checkpoint,False,0.14829777289418775,0.15708313110317407,0.008785358208986321,0.05592808182067617,0.008785358208986321,,
cb443_V30_compact_r1_shortage_M03_Q30_T18000,k1_am_sf,long_10800,10800,7200,last_native_progress_at_or_before_checkpoint,False,0.14967311799018593,0.15708313110317407,0.00741001311298814,0.04717255800128631,0.00741001311298814,,
cb443_V30_compact_r1_shortage_M03_Q30_T18000,k1_am_sf,long_10800,10800,10800,completed_run_carry_forward,False,0.15058084346776454,0.15708313110317407,0.006502287635409526,0.04139392683189353,0.006502287635409526,21447.69724174435,208201
cb443_V30_compact_r1_shortage_M03_Q30_T18000,k1_am_sf,extension_21600,21600,3600,last_native_progress_at_or_before_checkpoint,False,0.14829777289418775,0.15708313110317407,0.008785358208986321,0.05592808182067617,0.008785358208986321,,
cb443_V30_compact_r1_shortage_M03_Q30_T18000,k1_am_sf,extension_21600,21600,7200,last_native_progress_at_or_before_checkpoint,False,0.14967615125121428,0.15708313110317407,0.0074069798519597885,0.04715324809189598,0.0074069798519597885,,
cb443_V30_compact_r1_shortage_M03_Q30_T18000,k1_am_sf,extension_21600,21600,10800,last_native_progress_at_or_before_checkpoint,False,0.1505923616340957,0.15708313110317407,0.006490769469078367,0.041320601540690914,0.006490769469078367,,
cb443_V30_compact_r1_shortage_M03_Q30_T18000,k1_am_sf,extension_21600,21600,16200,last_native_progress_at_or_before_checkpoint,False,0.15168516545151028,0.15708313110317407,0.005397965651663783,0.03436375130642345,0.005397965651663783,,
