scenario_id,dataset_family,panel_class,V,geographic_regime,inventory_regime,replicate,M,Q,T,method,official_run_stage,official_authorized_cap_seconds,official_algorithm_wall_time,official_algorithm_work,strict_certificate,exact_certificate_time,exact_certificate_work,certificate_authorized_cap_seconds,verified_incumbent_available,valid_lower_bound,verified_upper_bound,absolute_gap,relative_gap,scaled_gap,route_witness_available,native_status,result_path,result_sha256,run_identity_sha256,official_selection_rule,fresh_run_time_not_summed
cb443_V20_regional_r1_surplus_M02_Q30_T03600,citibike443-regional-v1,matched_route_horizon,20,regional,surplus,1,2,30,3600,k1_am_sf,screen_3600,3600,1115.1372345,2278.367580920812,True,1115.1372345,2278.367580920812,3600,True,0.6620542802332052,0.6620542879155705,7.682365299466198e-09,1.1603829836452782e-08,7.682365299466198e-09,True,optimal,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V20_regional_r1_surplus_M02_Q30_T03600/k1_am_sf/screen_3600/result.json,155bad1683f9c0d87e5a5b51509ab42353f0fde52e0638617248f98f6954fd39,0170a2f382a246d5fb2423875acadbc6ca139ca446086fac26e0cb6b7d5f3358,largest_authorized_cap_actually_entered,True
cb443_V20_regional_r1_surplus_M02_Q30_T03600,citibike443-regional-v1,matched_route_horizon,20,regional,surplus,1,2,30,3600,pgrb,long_10800,10800,9772.0870941,20105.490522434146,True,9772.0870941,20105.490522434146,10800,True,0.6620541557710068,0.6620542879155705,1.32144563735892e-07,1.9959777641791202e-07,1.32144563735892e-07,True,OPTIMAL,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V20_regional_r1_surplus_M02_Q30_T03600/pgrb/long_10800/result.json,edd470633284b958f678bb7933108d6a7668e4e384b2f918687454a55552bdac,93cf8238d16339cd4a7ef52c85bc97c04742453f7f6742521bdd7d676498cebd,largest_authorized_cap_actually_entered,True
cb443_V20_regional_r1_surplus_M02_Q30_T18000,citibike443-regional-v1,matched_route_horizon,20,regional,surplus,1,2,30,18000,k1_am_sf,screen_3600,3600,50.6570203,0,True,50.6570203,0,3600,True,0.0,0.0,0.0,0.0,0.0,True,optimal,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V20_regional_r1_surplus_M02_Q30_T18000/k1_am_sf/screen_3600/result.json,94ce1d642919e709c22ac8fa5d2dfb7018282614c4499f0d43a3270b99104938,4e3eda63091532ffeaabf78851854cf67a66e2840528ed28ee561c366745cc32,largest_authorized_cap_actually_entered,True
cb443_V20_regional_r1_surplus_M02_Q30_T18000,citibike443-regional-v1,matched_route_horizon,20,regional,surplus,1,2,30,18000,pgrb,screen_3600,3600,0.3329653,0.4533911446251661,True,0.3329653,0.4533911446251661,3600,True,0.0,0.0,0.0,0.0,0.0,True,OPTIMAL,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V20_regional_r1_surplus_M02_Q30_T18000/pgrb/screen_3600/result.json,27c085555a3627cf1c1d407e13e26621349439cc6ae189f39bdee6962d699eb6,173bf41c0780c25cb96604ad8d6753b050fc6fc62bb7b3b32208db963da07444,largest_authorized_cap_actually_entered,True
cb443_V30_compact_r1_shortage_M03_Q30_T03600,citibike443-regional-v1,matched_route_horizon,30,compact,shortage,1,3,30,3600,k1_am_sf,long_10800,10800,10798.1334484,27090.44649657422,False,,,,True,0.4698166869591504,0.6486421073654243,0.17882542040627386,0.2756919700026957,0.17882542040627386,True,round31_c6_external_gini_tree_time_limit,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V30_compact_r1_shortage_M03_Q30_T03600/k1_am_sf/long_10800/result.json,faf1af9c00deef81e17456e099293230a2f08b9f0fa4e259a0620cb9826df3d7,83fa029419a795ef4e91b6e17049ba1ecf9089de436a1261b59eb7906fa651e3,largest_authorized_cap_actually_entered,True
cb443_V30_compact_r1_shortage_M03_Q30_T03600,citibike443-regional-v1,matched_route_horizon,30,compact,shortage,1,3,30,3600,pgrb,long_10800,10800,10798.7885421,22356.10998701772,False,,,,True,0.44423520708984676,0.653963771715447,0.2097285646256002,0.320703643988489,0.2097285646256002,True,TIME_LIMIT,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V30_compact_r1_shortage_M03_Q30_T03600/pgrb/long_10800/result.json,a73f5be9ce715a649d0d6cc83540db391eecac1e26ac4630a5a5126a7da3cbd1,ecb9556d4bfb5961be370e91e50f80a7277ab7370f4852c008b494bdf527412b,largest_authorized_cap_actually_entered,True
cb443_V30_compact_r1_shortage_M03_Q30_T18000,citibike443-regional-v1,matched_route_horizon,30,compact,shortage,1,3,30,18000,k1_am_sf,extension_21600,21600,21598.4135766,44046.55155257254,False,,,,True,0.15257561638211994,0.15708313110317407,0.004507514721054123,0.028695090869391534,0.004507514721054123,True,round31_c6_external_gini_tree_time_limit,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V30_compact_r1_shortage_M03_Q30_T18000/k1_am_sf/extension_21600/result.json,10e2ddc95322b11d24f2cfd6aeaf06ac164c39dfea3fd76a8653dd15388429d7,742da866177c321722db67afb60b597a04cf7bb065f8f945caae4d2ffbe00f83,largest_authorized_cap_actually_entered,True
cb443_V30_compact_r1_shortage_M03_Q30_T18000,citibike443-regional-v1,matched_route_horizon,30,compact,shortage,1,3,30,18000,pgrb,extension_21600,21600,21598.7977694,48203.794352756704,False,,,,True,0.15615376130410968,0.15724117585229214,0.0010874145481824526,0.006915583925701107,0.0010874145481824526,True,TIME_LIMIT,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V30_compact_r1_shortage_M03_Q30_T18000/pgrb/extension_21600/result.json,d1f306fab9c9eac8b791690db79c75f8533d6ee9f944312c023bae3a3aa12454,f55f6ea61d7f40d992235d5c402a4788e1b4ad244d893940e69454041781f545,largest_authorized_cap_actually_entered,True
cb443_V30_regional_r1_balanced_M03_Q30_T03600,citibike443-regional-v1,matched_route_horizon,30,regional,balanced,1,3,30,3600,k1_am_sf,long_10800,10800,10798.1031351,28653.70320743298,False,,,,True,0.32091708602015223,0.39027501914283436,0.06935793312268212,0.17771553320274963,0.06935793312268212,True,round31_c6_external_gini_tree_time_limit,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V30_regional_r1_balanced_M03_Q30_T03600/k1_am_sf/long_10800/result.json,c071f116daa2e681486d890f7d26caf9bbc514fd0aa06909dd433bae0e377ec7,036462acd03491844ae209650e020c4fdc81073d0479b7192824f970d95a6a94,largest_authorized_cap_actually_entered,True
cb443_V30_regional_r1_balanced_M03_Q30_T03600,citibike443-regional-v1,matched_route_horizon,30,regional,balanced,1,3,30,3600,pgrb,long_10800,10800,10798.4941316,23190.359036589023,False,,,,True,0.2872956436181594,0.39092036045820516,0.10362471684004576,0.26507884296071266,0.10362471684004576,True,TIME_LIMIT,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V30_regional_r1_balanced_M03_Q30_T03600/pgrb/long_10800/result.json,bc8a6f8aa3062178ec1bc3befb275cc0dd1402ca5b3506ee524c099733ec056b,310f7fbca1be427e58cdd3943babe2c5b5e74f12c875577fb846178b973b24fc,largest_authorized_cap_actually_entered,True
cb443_V30_regional_r1_balanced_M03_Q30_T18000,citibike443-regional-v1,matched_route_horizon,30,regional,balanced,1,3,30,18000,k1_am_sf,screen_3600,3600,68.8830287,0,True,68.8830287,0,3600,True,0.0,0.0,0.0,0.0,0.0,True,optimal,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V30_regional_r1_balanced_M03_Q30_T18000/k1_am_sf/screen_3600/result.json,66431b26ca42b3e8c2fbe9d1c281af6a49cb42a4bc4e240e98d7e218e37a12f3,b8ab1e1fbc6755fa4fcd238e74ea0baf1267754bcfb4e74347925ec9b3d97a11,largest_authorized_cap_actually_entered,True
cb443_V30_regional_r1_balanced_M03_Q30_T18000,citibike443-regional-v1,matched_route_horizon,30,regional,balanced,1,3,30,18000,pgrb,screen_3600,3600,18.4180972,33.34161749038357,True,18.4180972,33.34161749038357,3600,True,0.0,0.0,0.0,0.0,0.0,True,OPTIMAL,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V30_regional_r1_balanced_M03_Q30_T18000/pgrb/screen_3600/result.json,da95856b50e143f45823a92524789bed241f96e7fae1cc9a9145bed35012658b,d46605865ef0d6cda0bbf20002616293e84c7b2ff9f84cbd6d24901076b962c9,largest_authorized_cap_actually_entered,True
cb443_V50_compact_r1_surplus_M04_Q30_T03600,citibike443-regional-v1,matched_route_horizon,50,compact,surplus,1,4,30,3600,k1_am_sf,long_10800,10800,10798.1391692,32554.332973041357,False,,,,True,1.0317310052085398,1.2331005033155256,0.2013694981069858,0.16330339462643087,0.16330339462643087,True,round31_c6_external_gini_tree_time_limit,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V50_compact_r1_surplus_M04_Q30_T03600/k1_am_sf/long_10800/result.json,e0c91acde26b533df1f67dfacf7e9f322e696fd7494bf7fedf04492e98dd2b29,2762991c909c73eb1d238619823153037cf023220e950b8a5f38164da484382a,largest_authorized_cap_actually_entered,True
cb443_V50_compact_r1_surplus_M04_Q30_T03600,citibike443-regional-v1,matched_route_horizon,50,compact,surplus,1,4,30,3600,pgrb,long_10800,10800,10798.2396882,23945.175778362303,False,,,,True,0.9418575884865291,1.2465728684740134,0.30471527998748427,0.24444241302997402,0.24444241302997402,True,TIME_LIMIT,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V50_compact_r1_surplus_M04_Q30_T03600/pgrb/long_10800/result.json,e2e2b889ff288ea72f0338f2a3ad8138879dde1367de0e9c162f0a652b7b8f82,e3d3c32fb2a23f732b83ddca140ec3e35042cd3aeaa001902f21d05ee4c51297,largest_authorized_cap_actually_entered,True
cb443_V50_compact_r1_surplus_M04_Q30_T18000,citibike443-regional-v1,matched_route_horizon,50,compact,surplus,1,4,30,18000,k1_am_sf,screen_3600,3600,190.7605148,0,True,190.7605148,0,3600,True,0.0,0.0,0.0,0.0,0.0,True,optimal,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V50_compact_r1_surplus_M04_Q30_T18000/k1_am_sf/screen_3600/result.json,1968488e4223591625aa34e351544224967464741632ac3a7365c693e3afc01e,c714c9358360d9a8b24a2d3d9029bed073f0e8163ca145ef0acae5c91b9ec015,largest_authorized_cap_actually_entered,True
cb443_V50_compact_r1_surplus_M04_Q30_T18000,citibike443-regional-v1,matched_route_horizon,50,compact,surplus,1,4,30,18000,pgrb,screen_3600,3600,17.8793592,31.8944120879511,True,17.8793592,31.8944120879511,3600,True,0.0,0.0,0.0,0.0,0.0,True,OPTIMAL,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V50_compact_r1_surplus_M04_Q30_T18000/pgrb/screen_3600/result.json,f05a7bb1ec15eab431654d14bb11d25867c4522273680c49115cc0e5e67d5e76,1adc226e642c47c0205263639e98a5843a665d3de3a0ef454f444d3966923cb4,largest_authorized_cap_actually_entered,True
cb443_V50_regional_r1_shortage_M04_Q30_T03600,citibike443-regional-v1,matched_route_horizon,50,regional,shortage,1,4,30,3600,k1_am_sf,long_10800,10800,10798.1126027,30711.71750689734,False,,,,True,0.9376112732047348,1.1479599483529417,0.21034867514820688,0.18323694607116633,0.18323694607116633,True,round31_c6_external_gini_tree_time_limit,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V50_regional_r1_shortage_M04_Q30_T03600/k1_am_sf/long_10800/result.json,0c993e99441e768448adacc1c47deeed3fdff27e3b42468ab47e76efffbecdbd,4c9ce8931c49012b9da25ab0cc6532d271fb806ae1c33838dcf0879a6a277c59,largest_authorized_cap_actually_entered,True
cb443_V50_regional_r1_shortage_M04_Q30_T03600,citibike443-regional-v1,matched_route_horizon,50,regional,shortage,1,4,30,3600,pgrb,long_10800,10800,10798.2035994,24549.588634952943,False,,,,True,0.8114221426366475,1.1871800877683896,0.3757579451317421,0.31651301180267927,0.31651301180267927,True,TIME_LIMIT,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V50_regional_r1_shortage_M04_Q30_T03600/pgrb/long_10800/result.json,8b37815d493ffb3ef04c1523d5717513ce17ce0cd1b6f8e7f297d55029577491,cabaed5d88d1d7f4dc2e20dd649af9cc931336f7b61359a03278360c1a27b467,largest_authorized_cap_actually_entered,True
cb443_V50_regional_r1_shortage_M04_Q30_T18000,citibike443-regional-v1,matched_route_horizon,50,regional,shortage,1,4,30,18000,k1_am_sf,extension_16200,16200,16198.1258824,40762.43660929459,False,,,,True,0.20090837560638283,0.21564407531579494,0.014735699709412103,0.06833343178027382,0.014735699709412103,True,round31_c6_external_gini_tree_time_limit,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V50_regional_r1_shortage_M04_Q30_T18000/k1_am_sf/extension_16200/result.json,82c6b5d37d25e78a37e680544b4e7648d86082f8ec0dbf741734f388e4a58420,9aa28ad3a74299008eef852fd7ead159666f9c143da0f63664520bab4dd32f2a,largest_authorized_cap_actually_entered,True
cb443_V50_regional_r1_shortage_M04_Q30_T18000,citibike443-regional-v1,matched_route_horizon,50,regional,shortage,1,4,30,18000,pgrb,extension_16200,16200,16198.2463848,33535.274428414414,False,,,,True,0.19985611716014498,0.21812485668361808,0.018268739523473104,0.08375358866124655,0.018268739523473104,True,TIME_LIMIT,results/gf_citibike443_k1_vs_pgrb_round58/local_raw/official_runs/cb443_V50_regional_r1_shortage_M04_Q30_T18000/pgrb/extension_16200/result.json,381c3829ff2356fc5a869750f9ccd7bab8ba128e8dde14971ef000233bef5fad,b129059d6e4e18c918bb2d688ae51a519b3e11c5df6e7986978254fcf4aebe37,largest_authorized_cap_actually_entered,True
