run_id,parent_uid,parent_parent_uid,parent_native_depth,parent_gini_generation,child_gini_generation,parent_gamma_L,parent_gamma_U,split,parent_relaxation,lower_uid,lower_gamma_L,lower_gamma_U,lower_estimate,lower_gamma_floor,lower_weighted_penalty_lb,lower_domain_estimate,lower_lift,lower_station_deviation_lbs,upper_uid,upper_gamma_L,upper_gamma_U,upper_estimate,upper_gamma_floor,upper_weighted_penalty_lb,upper_domain_estimate,upper_lift,upper_station_deviation_lbs,estimate_mode,sibling_discriminated,creation_time,creation_node_count,open_nodes,simplex_iterations,validity_status,failure_reason
global_v8_f2,124,121,9,9,10,0.015385570836458702,0.015699562078019084,0.015542566457238893,0.15790233395896561,1061,0.015385570836458702,0.015542566457238893,0.15790233395896561,0.015385570836458702,0,0.015385570836458702,0,0|0|0|0|0|0|0|0,1062,0.015542566457238893,0.015699562078019084,0.15790233395896561,0.015542566457238893,0,0.015542566457238893,0,0|0|0|0|0|0|0|0,parent-copy,false,3.2879320999999999,795,235,26683,passed,
global_v8_f2,764,120,8,8,9,0.016955527044260607,0.017583509527381372,0.017269518285820989,0.15817352178620994,1081,0.016955527044260607,0.017269518285820989,0.15817352178620994,0.016955527044260607,0,0.016955527044260607,0,0|0|0|0|0|0|0|0,1082,0.017269518285820989,0.017583509527381372,0.15817352178620994,0.017269518285820989,0,0.017269518285820989,0,0|0|0|0|0|0|0|0,parent-copy,false,3.3431837,817,232,27185,passed,
global_v8_f2,1081,764,9,9,10,0.016955527044260607,0.017269518285820989,0.017112522665040798,0.15826246251612902,1083,0.016955527044260607,0.017112522665040798,0.15826246251612902,0.016955527044260607,0,0.016955527044260607,0,0|0|0|0|0|0|0|0,1084,0.017112522665040798,0.017269518285820989,0.15826246251612902,0.017112522665040798,0,0.017112522665040798,0,0|0|0|0|0|0|0|0,parent-copy,false,3.3515495,818,233,27237,passed,
global_v8_f2,986,122,9,9,10,0.016013553319579467,0.016327544561139846,0.016170548940359658,0.15804664976502086,1091,0.016013553319579467,0.016170548940359658,0.15804664976502086,0.016013553319579467,0,0.016013553319579467,0,0|0|0|0|0|0|0|0,1092,0.016170548940359658,0.016327544561139846,0.15804664976502086,0.016170548940359658,0,0.016170548940359658,0,0|0|0|0|0|0|0|0,parent-copy,false,3.3779963999999998,827,232,27366,passed,
global_v8_f2,766,763,9,9,10,0.016641535802700225,0.016955527044260607,0.016798531423480416,0.15819061312437466,1113,0.016641535802700225,0.016798531423480416,0.15819061312437466,0.016641535802700225,0,0.016641535802700225,0,0|0|0|0|0|0|0|0,1114,0.016798531423480416,0.016955527044260607,0.15819061312437466,0.016798531423480416,0,0.016798531423480416,0,0|0|0|0|0|0|0|0,parent-copy,false,3.4489095000000001,857,224,27915,passed,
global_v8_f2,388,385,8,8,9,0.018211492010502137,0.018839474493622901,0.018525483252062519,0.15845985648146477,1131,0.018211492010502137,0.018525483252062519,0.15845985648146477,0.018211492010502137,0,0.018211492010502137,0,0|0|0|0|0|0|0|0,1132,0.018525483252062519,0.018839474493622901,0.15845985648146477,0.018525483252062519,0,0.018525483252062519,0,0|0|0|0|0|0|0|0,parent-copy,false,3.4960548999999999,876,223,28278,passed,
global_v8_f2,1131,388,9,9,10,0.018211492010502137,0.018525483252062519,0.018368487631282328,0.15854897703799456,1133,0.018211492010502137,0.018368487631282328,0.15854897703799456,0.018211492010502137,0,0.018211492010502137,0,0|0|0|0|0|0|0|0,1134,0.018368487631282328,0.018525483252062519,0.15854897703799456,0.018368487631282328,0,0.018368487631282328,0,0|0|0|0|0|0|0|0,parent-copy,false,3.5052975000000002,877,224,28365,passed,
global_v8_f2,1082,764,9,9,10,0.017269518285820989,0.017583509527381372,0.017426513906601181,0.15833422365164601,1147,0.017269518285820989,0.017426513906601181,0.15833422365164601,0.017269518285820989,0,0.017269518285820989,0,0|0|0|0|0|0|0|0,1148,0.017426513906601181,0.017583509527381372,0.15833422365164601,0.017426513906601181,0,0.017426513906601181,0,0|0|0|0|0|0|0|0,parent-copy,false,3.5460506999999999,893,222,28575,passed,
global_v8_f2,66,63,7,7,8,0.021351404426105954,0.022607369392347483,0.021979386909226718,0.15899030181277971,1161,0.021351404426105954,0.021979386909226718,0.15899030181277971,0.021351404426105954,0,0.021351404426105954,0,0|0|0|0|0|0|0|0,1162,0.021979386909226718,0.022607369392347483,0.15899030181277971,0.021979386909226718,0,0.021979386909226718,0,0|0|0|0|0|0|0|0,parent-copy,false,3.5781931,907,222,28794,passed,
global_v8_f2,1161,66,8,8,9,0.021351404426105954,0.021979386909226718,0.021665395667666336,0.15916949208848513,1163,0.021351404426105954,0.021665395667666336,0.15916949208848513,0.021351404426105954,0,0.021351404426105954,0,0|0|0|0|0|0|0|0,1164,0.021665395667666336,0.021979386909226718,0.15916949208848513,0.021665395667666336,0,0.021665395667666336,0,0|0|0|0|0|0|0|0,parent-copy,false,3.5870684000000002,908,223,28894,passed,
global_v8_f2,1163,1161,9,9,10,0.021351404426105954,0.021665395667666336,0.021508400046886145,0.15925906508915488,1165,0.021351404426105954,0.021508400046886145,0.15925906508915488,0.021351404426105954,0,0.021351404426105954,0,0|0|0|0|0|0|0|0,1166,0.021508400046886145,0.021665395667666336,0.15925906508915488,0.021508400046886145,0,0.021508400046886145,0,0|0|0|0|0|0|0|0,parent-copy,false,3.5954095000000001,909,224,28925,passed,
global_v8_f2,390,387,9,9,10,0.017897500768941754,0.018211492010502137,0.018054496389721945,0.15847748096089237,1179,0.017897500768941754,0.018054496389721945,0.15847748096089237,0.017897500768941754,0,0.017897500768941754,0,0|0|0|0|0|0|0|0,1180,0.018054496389721945,0.018211492010502137,0.15847748096089237,0.018054496389721945,0,0.018054496389721945,0,0|0|0|0|0|0|0|0,parent-copy,false,3.6381689000000001,924,222,29159,passed,
global_v8_f2,1022,386,8,8,9,0.019467456976743666,0.020095439459864427,0.019781448218304049,0.15874477532758313,1199,0.019467456976743666,0.019781448218304049,0.15874477532758313,0.019467456976743666,0,0.019467456976743666,0,0|0|0|0|0|0|0|0,1200,0.019781448218304049,0.020095439459864427,0.15874477532758313,0.019781448218304049,0,0.019781448218304049,0,0|0|0|0|0|0|0|0,parent-copy,false,3.6909173000000002,947,218,29566,passed,
global_v8_f2,1199,1022,9,9,10,0.019467456976743666,0.019781448218304049,0.019624452597523857,0.15883407636731195,1201,0.019467456976743666,0.019624452597523857,0.15883407636731195,0.019467456976743666,0,0.019467456976743666,0,0|0|0|0|0|0|0|0,1202,0.019624452597523857,0.019781448218304049,0.15883407636731195,0.019624452597523857,0,0.019624452597523857,0,0|0|0|0|0|0|0|0,parent-copy,false,3.6992305999999999,948,219,29614,passed,
global_v8_f2,1200,1022,9,9,10,0.019781448218304049,0.020095439459864427,0.01993844383908424,0.15890512971259582,1203,0.019781448218304049,0.01993844383908424,0.15890512971259582,0.019781448218304049,0,0.019781448218304049,0,0|0|0|0|0|0|0|0,1204,0.01993844383908424,0.020095439459864427,0.15890512971259582,0.01993844383908424,0,0.01993844383908424,0,0|0|0|0|0|0|0|0,parent-copy,false,3.7085777000000002,949,220,29645,passed,
global_v8_f2,1132,388,9,9,10,0.018525483252062519,0.018839474493622901,0.01868247887284271,0.15862038466560702,1213,0.018525483252062519,0.01868247887284271,0.15862038466560702,0.018525483252062519,0,0.018525483252062519,0,0|0|0|0|0|0|0|0,1214,0.01868247887284271,0.018839474493622901,0.15862038466560702,0.01868247887284271,0,0.01868247887284271,0,0|0|0|0|0|0|0|0,parent-copy,false,3.7457585999999998,957,221,29812,passed,
global_v8_f2,292,62,6,6,7,0.027631229257313587,0.030143159189796639,0.028887194223555113,0.16001875704069801,1227,0.027631229257313587,0.028887194223555113,0.16001875704069801,0.027631229257313587,0,0.027631229257313587,0,0|0|0|0|0|0|0|0,1228,0.028887194223555113,0.030143159189796639,0.16001875704069801,0.028887194223555113,0,0.028887194223555113,0,0|0|0|0|0|0|0|0,parent-copy,false,3.7733322999999999,970,222,30063,passed,
global_v8_f2,1227,292,7,7,8,0.027631229257313587,0.028887194223555113,0.028259211740434352,0.16038099464509076,1229,0.027631229257313587,0.028259211740434352,0.16038099464509076,0.027631229257313587,0,0.027631229257313587,0,0|0|0|0|0|0|0|0,1230,0.028259211740434352,0.028887194223555113,0.16038099464509076,0.028259211740434352,0,0.028259211740434352,0,0|0|0|0|0|0|0|0,parent-copy,false,3.7849818000000002,971,223,30147,passed,
global_v8_f2,1229,1227,8,8,9,0.027631229257313587,0.028259211740434352,0.02794522049887397,0.16056202131209202,1231,0.027631229257313587,0.02794522049887397,0.16056202131209202,0.027631229257313587,0,0.027631229257313587,0,0|0|0|0|0|0|0|0,1232,0.02794522049887397,0.028259211740434352,0.16056202131209202,0.02794522049887397,0,0.02794522049887397,0,0|0|0|0|0|0|0|0,parent-copy,false,3.7931260999999998,972,224,30179,passed,
global_v8_f2,1231,1229,9,9,10,0.027631229257313587,0.02794522049887397,0.027788224878093779,0.16065251165688549,1233,0.027631229257313587,0.027788224878093779,0.16065251165688549,0.027631229257313587,0,0.027631229257313587,0,0|0|0|0|0|0|0|0,1234,0.027788224878093779,0.02794522049887397,0.16065251165688549,0.027788224878093779,0,0.027788224878093779,0,0|0|0|0|0|0|0|0,parent-copy,false,3.8020786000000002,973,225,30209,passed,
global_v8_f2,1024,1021,9,9,10,0.019153465735183284,0.019467456976743666,0.019310461355963475,0.15876293437871991,1245,0.019153465735183284,0.019310461355963475,0.15876293437871991,0.019153465735183284,0,0.019153465735183284,0,0|0|0|0|0|0|0|0,1246,0.019310461355963475,0.019467456976743666,0.15876293437871991,0.019310461355963475,0,0.019310461355963475,0,0|0|0|0|0|0|0|0,parent-copy,false,3.8482422999999999,987,219,30459,passed,
global_v8_f2,68,65,8,8,9,0.020723421942985189,0.021351404426105954,0.021037413184545571,0.15902827522117599,1259,0.020723421942985189,0.021037413184545571,0.15902827522117599,0.020723421942985189,0,0.020723421942985189,0,0|0|0|0|0|0|0|0,1260,0.021037413184545571,0.021351404426105954,0.15902827522117599,0.021037413184545571,0,0.021037413184545571,0,0|0|0|0|0|0|0|0,parent-copy,false,3.8778524000000001,999,219,30655,passed,
global_v8_f2,1259,68,9,9,10,0.020723421942985189,0.021037413184545571,0.02088041756376538,0.15911775740299428,1261,0.020723421942985189,0.02088041756376538,0.15911775740299428,0.020723421942985189,0,0.020723421942985189,0,0|0|0|0|0|0|0|0,1262,0.02088041756376538,0.021037413184545571,0.15911775740299428,0.02088041756376538,0,0.02088041756376538,0,0|0|0|0|0|0|0|0,parent-copy,false,3.8870960000000001,1000,220,30747,passed,
global_v8_f2,70,67,9,9,10,0.020409430701424806,0.020723421942985189,0.020566426322204998,0.15904697027903322,1283,0.020409430701424806,0.020566426322204998,0.15904697027903322,0.020409430701424806,0,0.020409430701424806,0,0|0|0|0|0|0|0|0,1284,0.020566426322204998,0.020723421942985189,0.15904697027903322,0.020566426322204998,0,0.020566426322204998,0,0|0|0|0|0|0|0|0,parent-copy,false,3.9472437999999999,1025,215,31152,passed,
global_v8_f2,950,64,7,7,8,0.023863334358589009,0.025119299324830535,0.02449131684170977,0.15955087576936822,1307,0.023863334358589009,0.02449131684170977,0.15955087576936822,0.023863334358589009,0,0.023863334358589009,0,0|0|0|0|0|0|0|0,1308,0.02449131684170977,0.025119299324830535,0.15955087576936822,0.02449131684170977,0,0.02449131684170977,0,0|0|0|0|0|0|0|0,parent-copy,false,3.9944378,1044,216,31485,passed,
global_v8_f2,1307,950,8,8,9,0.023863334358589009,0.02449131684170977,0.024177325600149388,0.15973079658987735,1309,0.023863334358589009,0.024177325600149388,0.15973079658987735,0.023863334358589009,0,0.023863334358589009,0,0|0|0|0|0|0|0|0,1310,0.024177325600149388,0.02449131684170977,0.15973079658987735,0.024177325600149388,0,0.024177325600149388,0,0|0|0|0|0|0|0|0,parent-copy,false,4.0028917000000002,1045,217,31528,passed,
global_v8_f2,1308,950,8,8,9,0.02449131684170977,0.025119299324830535,0.024805308083270153,0.15987023001656442,1311,0.02449131684170977,0.024805308083270153,0.15987023001656442,0.02449131684170977,0,0.02449131684170977,0,0|0|0|0|0|0|0|0,1312,0.024805308083270153,0.025119299324830535,0.15987023001656442,0.024805308083270153,0,0.024805308083270153,0,0|0|0|0|0|0|0|0,parent-copy,false,4.0123851000000004,1046,218,31565,passed,
global_v8_f2,1309,1307,9,9,10,0.023863334358589009,0.024177325600149388,0.024020329979369197,0.15982073452476589,1313,0.023863334358589009,0.024020329979369197,0.15982073452476589,0.023863334358589009,0,0.023863334358589009,0,0|0|0|0|0|0|0|0,1314,0.024020329979369197,0.024177325600149388,0.15982073452476589,0.024020329979369197,0,0.024020329979369197,0,0|0|0|0|0|0|0|0,parent-copy,false,4.0223814000000004,1047,219,31608,passed,
global_v8_f2,1162,66,8,8,9,0.021979386909226718,0.022607369392347483,0.022293378150787101,0.15931035304977773,1333,0.021979386909226718,0.022293378150787101,0.15931035304977773,0.021979386909226718,0,0.021979386909226718,0,0|0|0|0|0|0|0|0,1334,0.022293378150787101,0.022607369392347483,0.15931035304977773,0.022293378150787101,0,0.022293378150787101,0,0|0|0|0|0|0|0|0,parent-copy,false,4.0800052000000004,1066,217,31987,passed,
global_v8_f2,1333,1162,9,9,10,0.021979386909226718,0.022293378150787101,0.022136382530006909,0.1594000170348891,1335,0.021979386909226718,0.022136382530006909,0.1594000170348891,0.021979386909226718,0,0.021979386909226718,0,0|0|0|0|0|0|0|0,1336,0.022136382530006909,0.022293378150787101,0.1594000170348891,0.022136382530006909,0,0.022136382530006909,0,0|0|0|0|0|0|0|0,parent-copy,false,4.0890949000000001,1067,218,32033,passed,
global_v8_f2,1260,68,9,9,10,0.021037413184545571,0.021351404426105954,0.021194408805325762,0.15918845568926321,1345,0.021037413184545571,0.021194408805325762,0.15918845568926321,0.021037413184545571,0,0.021037413184545571,0,0|0|0|0|0|0|0|0,1346,0.021194408805325762,0.021351404426105954,0.15918845568926321,0.021194408805325762,0,0.021194408805325762,0,0|0|0|0|0|0|0|0,parent-copy,false,4.1123034000000001,1075,219,32137,passed,
global_v8_f2,1164,1161,9,9,10,0.021665395667666336,0.021979386909226718,0.021822391288446527,0.15932958555394888,1371,0.021665395667666336,0.021822391288446527,0.15932958555394888,0.021665395667666336,0,0.021665395667666336,0,0|0|0|0|0|0|0|0,1372,0.021822391288446527,0.021979386909226718,0.15932958555394888,0.021822391288446527,0,0.021822391288446527,0,0|0|0|0|0|0|0|0,parent-copy,false,4.1867393000000002,1107,210,32541,passed,
global_v8_f2,952,949,8,8,9,0.023235351875468248,0.023863334358589009,0.02354934311702863,0.15959100569181328,1399,0.023235351875468248,0.02354934311702863,0.15959100569181328,0.023235351875468248,0,0.023235351875468248,0,0|0|0|0|0|0|0|0,1400,0.02354934311702863,0.023863334358589009,0.15959100569181328,0.02354934311702863,0,0.02354934311702863,0,0|0|0|0|0|0|0|0,parent-copy,false,4.2601291999999997,1137,205,33077,passed,
global_v8_f2,1399,952,9,9,10,0.023235351875468248,0.02354934311702863,0.023392347496248439,0.15968085214374278,1401,0.023235351875468248,0.023392347496248439,0.15968085214374278,0.023235351875468248,0,0.023235351875468248,0,0|0|0|0|0|0|0|0,1402,0.023392347496248439,0.02354934311702863,0.15968085214374278,0.023392347496248439,0,0.023392347496248439,0,0|0|0|0|0|0|0|0,parent-copy,false,4.2686824999999997,1138,206,33122,passed,
global_v8_f2,1334,1162,9,9,10,0.022293378150787101,0.022607369392347483,0.022450373771567292,0.159470359483184,1409,0.022293378150787101,0.022450373771567292,0.159470359483184,0.022293378150787101,0,0.022293378150787101,0,0|0|0|0|0|0|0|0,1410,0.022450373771567292,0.022607369392347483,0.159470359483184,0.022450373771567292,0,0.022450373771567292,0,0|0|0|0|0|0|0|0,parent-copy,false,4.3006738999999996,1147,204,33270,passed,
global_v8_f2,294,291,7,7,8,0.026375264291072061,0.027631229257313587,0.027003246774192823,0.16010572482975088,1417,0.026375264291072061,0.027003246774192823,0.16010572482975088,0.026375264291072061,0,0.026375264291072061,0,0|0|0|0|0|0|0|0,1418,0.027003246774192823,0.027631229257313587,0.16010572482975088,0.027003246774192823,0,0.027003246774192823,0,0|0|0|0|0|0|0|0,parent-copy,false,4.3281546999999998,1155,203,33399,passed,
global_v8_f2,1417,294,8,8,9,0.026375264291072061,0.027003246774192823,0.02668925553263244,0.16028638153774635,1419,0.026375264291072061,0.02668925553263244,0.16028638153774635,0.026375264291072061,0,0.026375264291072061,0,0|0|0|0|0|0|0|0,1420,0.02668925553263244,0.027003246774192823,0.16028638153774635,0.02668925553263244,0,0.02668925553263244,0,0|0|0|0|0|0|0|0,parent-copy,false,4.3379899000000002,1156,204,33500,passed,
global_v8_f2,1418,294,8,8,9,0.027003246774192823,0.027631229257313587,0.027317238015753205,0.16042438114542568,1421,0.027003246774192823,0.027317238015753205,0.16042438114542568,0.027003246774192823,0,0.027003246774192823,0,0|0|0|0|0|0|0|0,1422,0.027317238015753205,0.027631229257313587,0.16042438114542568,0.027317238015753205,0,0.027317238015753205,0,0|0|0|0|0|0|0|0,parent-copy,false,4.3475280999999999,1157,205,33534,passed,
global_v8_f2,1419,1417,9,9,10,0.026375264291072061,0.02668925553263244,0.026532259911852249,0.1603766870749645,1423,0.026375264291072061,0.026532259911852249,0.1603766870749645,0.026375264291072061,0,0.026375264291072061,0,0|0|0|0|0|0|0|0,1424,0.026532259911852249,0.02668925553263244,0.1603766870749645,0.026532259911852249,0,0.026532259911852249,0,0|0|0|0|0|0|0|0,parent-copy,false,4.358441,1158,206,33576,passed,
global_v8_f2,954,951,9,9,10,0.022921360633907865,0.023235351875468248,0.023078356254688057,0.15961077708649174,1435,0.022921360633907865,0.023078356254688057,0.15961077708649174,0.022921360633907865,0,0.022921360633907865,0,0|0|0|0|0|0|0|0,1436,0.023078356254688057,0.023235351875468248,0.15961077708649174,0.023078356254688057,0,0.023078356254688057,0,0|0|0|0|0|0|0|0,parent-copy,false,4.4460154999999997,1187,188,34117,passed,
global_v8_f2,1400,952,9,9,10,0.02354934311702863,0.023863334358589009,0.023706338737808821,0.1597508379728243,1459,0.02354934311702863,0.023706338737808821,0.1597508379728243,0.02354934311702863,0,0.02354934311702863,0,0|0|0|0|0|0|0|0,1460,0.023706338737808821,0.023863334358589009,0.1597508379728243,0.023706338737808821,0,0.023706338737808821,0,0|0|0|0|0|0|0|0,parent-copy,false,4.5198220999999998,1216,180,34599,passed,
global_v8_f2,1310,1307,9,9,10,0.024177325600149388,0.02449131684170977,0.024334321220929579,0.15989054175056133,1479,0.024177325600149388,0.024334321220929579,0.15989054175056133,0.024177325600149388,0,0.024177325600149388,0,0|0|0|0|0|0|0|0,1480,0.024334321220929579,0.02449131684170977,0.15989054175056133,0.024334321220929579,0,0.024334321220929579,0,0|0|0|0|0|0|0|0,parent-copy,false,4.5808486999999998,1238,175,34989,passed,
global_v8_f2,296,293,8,8,9,0.0257472818079513,0.026375264291072061,0.026061273049511682,0.16014802288413657,1487,0.0257472818079513,0.026061273049511682,0.16014802288413657,0.0257472818079513,0,0.0257472818079513,0,0|0|0|0|0|0|0|0,1488,0.026061273049511682,0.026375264291072061,0.16014802288413657,0.026061273049511682,0,0.026061273049511682,0,0|0|0|0|0|0|0|0,parent-copy,false,4.6254559000000004,1248,173,35213,passed,
global_v8_f2,1487,296,9,9,10,0.0257472818079513,0.026061273049511682,0.025904277428731491,0.16023823626961164,1489,0.0257472818079513,0.025904277428731491,0.16023823626961164,0.0257472818079513,0,0.0257472818079513,0,0|0|0|0|0|0|0|0,1490,0.025904277428731491,0.026061273049511682,0.16023823626961164,0.025904277428731491,0,0.025904277428731491,0,0|0|0|0|0|0|0|0,parent-copy,false,4.6346806999999997,1249,174,35325,passed,
global_v8_f2,1311,1308,9,9,10,0.02449131684170977,0.024805308083270153,0.024648312462489962,0.15996025960116816,1493,0.02449131684170977,0.024648312462489962,0.15996025960116816,0.02449131684170977,0,0.02449131684170977,0,0|0|0|0|0|0|0|0,1494,0.024648312462489962,0.024805308083270153,0.15996025960116816,0.024648312462489962,0,0.024648312462489962,0,0|0|0|0|0|0|0|0,parent-copy,false,4.6719526,1260,167,35470,passed,
global_v8_f2,1312,1308,9,9,10,0.024805308083270153,0.025119299324830535,0.024962303704050344,0.16002988802750875,1497,0.024805308083270153,0.024962303704050344,0.16002988802750875,0.024805308083270153,0,0.024805308083270153,0,0|0|0|0|0|0|0|0,1498,0.024962303704050344,0.025119299324830535,0.16002988802750875,0.024962303704050344,0,0.024962303704050344,0,0|0|0|0|0|0|0|0,parent-copy,false,4.6888978999999997,1264,167,35563,passed,
global_v8_f2,298,295,9,9,10,0.025433290566390918,0.0257472818079513,0.025590286187171109,0.16016887641089841,1503,0.025433290566390918,0.025590286187171109,0.16016887641089841,0.025433290566390918,0,0.025433290566390918,0,0|0|0|0|0|0|0|0,1504,0.025590286187171109,0.0257472818079513,0.16016887641089841,0.025590286187171109,0,0.025590286187171109,0,0|0|0|0|0|0|0|0,parent-copy,false,4.7333802,1277,160,35749,passed,
global_v8_f2,1228,292,7,7,8,0.028887194223555113,0.030143159189796639,0.029515176706675875,0.16065482376333101,1521,0.028887194223555113,0.029515176706675875,0.16065482376333101,0.028887194223555113,0,0.028887194223555113,0,0|0|0|0|0|0|0|0,1522,0.029515176706675875,0.030143159189796639,0.16065482376333101,0.029515176706675875,0,0.029515176706675875,0,0|0|0|0|0|0|0|0,parent-copy,false,4.7624139000000003,1292,163,36004,passed,
global_v8_f2,1488,296,9,9,10,0.026061273049511682,0.026375264291072061,0.026218268670291874,0.16030750650738626,1569,0.026061273049511682,0.026218268670291874,0.16030750650738626,0.026061273049511682,0,0.026061273049511682,0,0|0|0|0|0|0|0|0,1570,0.026218268670291874,0.026375264291072061,0.16030750650738626,0.026218268670291874,0,0.026218268670291874,0,0|0|0|0|0|0|0|0,parent-copy,false,4.9456958999999996,1376,127,37536,passed,
global_v8_f2,1420,1417,9,9,10,0.02668925553263244,0.027003246774192823,0.026846251153412631,0.16044577792305195,1577,0.02668925553263244,0.026846251153412631,0.16044577792305195,0.02668925553263244,0,0.02668925553263244,0,0|0|0|0|0|0|0|0,1578,0.026846251153412631,0.027003246774192823,0.16044577792305195,0.026846251153412631,0,0.026846251153412631,0,0|0|0|0|0|0|0|0,parent-copy,false,5.0442242999999998,1419,92,38391,passed,
global_v8_f2,1230,1227,8,8,9,0.028259211740434352,0.028887194223555113,0.028573202981994734,0.16069930164208296,1585,0.028259211740434352,0.028573202981994734,0.16069930164208296,0.028259211740434352,0,0.028259211740434352,0,0|0|0|0|0|0|0|0,1586,0.028573202981994734,0.028887194223555113,0.16069930164208296,0.028573202981994734,0,0.028573202981994734,0,0|0|0|0|0|0|0|0,parent-copy,false,5.1046092999999999,1439,80,38703,passed,
global_v8_f2,1421,1418,9,9,10,0.027003246774192823,0.027317238015753205,0.027160242394973014,0.16051477900231825,1587,0.027003246774192823,0.027160242394973014,0.16051477900231825,0.027003246774192823,0,0.027003246774192823,0,0|0|0|0|0|0|0|0,1588,0.027160242394973014,0.027317238015753205,0.16051477900231825,0.027160242394973014,0,0.027160242394973014,0,0|0|0|0|0|0|0|0,parent-copy,false,5.1486608,1449,72,38903,passed,
global_v8_f2,1422,1418,9,9,10,0.027317238015753205,0.027631229257313587,0.027474233636533396,0.16058369026339694,1591,0.027317238015753205,0.027474233636533396,0.16058369026339694,0.027317238015753205,0,0.027317238015753205,0,0|0|0|0|0|0|0|0,1592,0.027474233636533396,0.027631229257313587,0.16058369026339694,0.027474233636533396,0,0.027474233636533396,0,0|0|0|0|0|0|0|0,parent-copy,false,5.1690906999999999,1453,72,38972,passed,
global_v8_f2,1232,1229,9,9,10,0.02794522049887397,0.028259211740434352,0.028102216119654161,0.16072124313334463,1599,0.02794522049887397,0.028102216119654161,0.16072124313334463,0.02794522049887397,0,0.02794522049887397,0,0|0|0|0|0|0|0|0,1600,0.028102216119654161,0.028259211740434352,0.16072124313334463,0.028102216119654161,0,0.028102216119654161,0,0|0|0|0|0|0|0|0,parent-copy,false,5.240863,1474,54,39241,passed,
