"source_file","interval_id","gamma_L","gamma_U","interval_LB","incumbent_UB","gap_to_cutoff","interval_status","reason","relaxation_time","lower_bound_sources","route_mask_certifying","open_nodes","pricing_calls","pricing_time_seconds","plateau_reason"
"v12_m1_parallel2_300s.intervals.csv","12","0.267900437406","0.297667152674","0.332675660948","0.357200583208","0.02452492226","unresolved","tree_not_started_before_time_limit_or_reserve","0","gamma_floor|adaptive_split_inherited_parent_lb",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m1_presplit_300s.intervals.csv","1","0.119066861069","0.238133722139","0.26841487614","0.357200583208","0.088785707068","replaced_by_children","split_parent_replaced","64.9861881","gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m1_presplit_300s.intervals.csv","2","0.238133722139","0.357200583208","0.331296710948","0.357200583208","0.02590387226","replaced_by_children","split_parent_replaced","27.6017909","gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m1_presplit_300s.intervals.csv","4","0.178600291604","0.238133722139","0.29506695823","0.357200583208","0.062133624978","replaced_by_children","split_parent_replaced","55.9665549","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m1_presplit_300s.intervals.csv","5","0.238133722139","0.297667152674","0.332675660948","0.357200583208","0.02452492226","replaced_by_children","split_parent_replaced","31.6915658","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m1_presplit_300s.intervals.csv","8","0.208367006872","0.238133722139","0.32954935947","0.357200583208","0.027651223738","unresolved","tree_not_started_before_time_limit_or_reserve","49.979335","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m1_presplit_300s.intervals.csv","9","0.238133722139","0.267900437406","0.33672255509","0.357200583208","0.020478028118","unresolved","tree_not_started_before_time_limit_or_reserve","14.3195758","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m1_presplit_300s.intervals.csv","10","0.267900437406","0.297667152674","0.332675660948","0.357200583208","0.02452492226","unresolved","tree_not_started_before_time_limit_or_reserve","0","gamma_floor|adaptive_split_inherited_parent_lb",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m2_core_300s.intervals.csv","1","0.239501356918","0.479002713837","0.47697293105","0.718504070755","0.241531139705","replaced_by_children","split_parent_replaced","60.7731722","gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m2_core_300s.intervals.csv","2","0.479002713837","0.718504070755","0.692253302339","0.718504070755","0.026250768416","replaced_by_children","split_parent_replaced","31.7657239","gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
"v12_m2_core_300s.intervals.csv","5","0.479002713837","0.598753392296","0.695623518786","0.718504070755","0.022880551969","replaced_by_children","split_parent_replaced","37.1961386","gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation",,"1","0","0","relaxation_bound_not_fathomed_before_time_limit"
