run_id,run_dir,artifact_count,published_file_count,artifact_manifest_sha256,completion_marker_sha256,command_sha256,result_sha256,executable_sha256,input_sha256,strict_certificate,verifier_passed,retention
stage3-development__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__algorithm__K1__d2__rho0.1__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-development__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__algorithm__K1__d2__rho0.1__d__single,20,26,af4d4636be083abee37b3d02c68a18a8829c4c6c9d90f978fe5b8a9204e8d5a6,a9b853f1de22a6fa15476595f0485dd68b3735a9b44561244f3ce50becbe5ac0,59eb77abf723fb95ea3c16f0b700533385e0f699fbd491c10db11e4902ea9fb5,366d4f7f773cdb70df1b44cedbb24c1a334fbd3557a20933d642cb4303a90b48,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,14f4cca30de0990091cebdfd38bd9bb29b0998737fbfa8a2db8e096847ff6097,True,True,raw_run_local_compact_manifest_committed
stage3-development__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__algorithm__K4__d2__rho0.1__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-development__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__algorithm__K4__d2__rho0.1__d__single,20,26,3f64b84a46f9ccdd95d940ca8de4b711c11c7232b59ce9c0568de7af0890d5a0,1fabed28de3af23d7314aa44d502ec1f773c694aee5575609f561e99ead4a2de,c332571b81d1cf54e298c7c4c7dc05136b433203a0bc44234dd593defce5e7fb,75502be4475e56db1676b89e19632ecc943010145115bb26f751b9419a28848d,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,14f4cca30de0990091cebdfd38bd9bb29b0998737fbfa8a2db8e096847ff6097,True,True,raw_run_local_compact_manifest_committed
stage3-development__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__algorithm__K1__d2__rho0.1__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-development__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__algorithm__K1__d2__rho0.1__d__single,20,49,0b6218a5303aef7e72c7bea6dd83c5fcf23d0e123bdf9cc65ceb66461120fc57,356696fcd6214beea616cdb3aaf2016c5de3d0cf8f7312ee38f1e03aeee916e7,d486e2574ef8908e9a8884f00cfd107fe39e9cd0e7274be5915a04535f18a535,31a1385c63ab1e2dc6c613967cd3b0f9f30431825ea5b3190b653737ff2b8e16,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,587737b9d000c1712220232a0fe957073f1f03ac649a63a4775abd9166603acd,True,True,raw_run_local_compact_manifest_committed
stage3-development__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__algorithm__K4__d2__rho0.1__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-development__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__algorithm__K4__d2__rho0.1__d__single,20,73,3ec8e274073fed7c64d5b013d9a124b45cfb74e40a56c905eaf0ef8c0ecfeaaa,a4b0ed5c9b0c1d0e7debe9fc06255faa25f9e91168bc7971f7bac03a12508792,61773c8d83c6cd3911957bfcb2a8cf841eedd921c94056a995df80a56e745e35,73a31fa0a21acb4e159f527e042ee137dc9c3f881fe411ca6beb45ff974da4a5,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,587737b9d000c1712220232a0fe957073f1f03ac649a63a4775abd9166603acd,True,True,raw_run_local_compact_manifest_committed
stage3-development__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__algorithm__K1__d2__rho0.1__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-development__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__algorithm__K1__d2__rho0.1__d__single,20,110,25e0cb427a0397b24c9c8047eb4e6af4681877539d93fe08a6228650b671d6e1,f3daf2c0c4d2d777737e20e91c0e114fb2f09d824030585e073369fd8769e11f,893349d5af3f7f69faaf477ad23e3b0e9d1001244d92203481d76cd9c395f668,93a49782ef4b74d828f123428feb4dbeb5fac881187e862822de2b0781b81155,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,065d0f472f63fb8fe2f6e82c0834e9622db12c64af879f96bd576660c39272c9,True,True,raw_run_local_compact_manifest_committed
stage3-development__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__algorithm__K4__d2__rho0.1__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-development__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__algorithm__K4__d2__rho0.1__d__single,20,84,a4fdce8f924e728b049c20140cb643fe986cb8383d448dc0fbded6592bd14e41,5ada54e9aceb8fb52ad69e699bf2ed02eac33de7666459511d43ed2dd0f3f6f2,bbc3a86ac9b87939810398ebc19a6de15e38116dfd3d88fc5029446b929d5459,ecc3581d73c2d9e3a658372ea391b3203f327d4d11492e0b8775d195a9f08ca2,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,065d0f472f63fb8fe2f6e82c0834e9622db12c64af879f96bd576660c39272c9,True,True,raw_run_local_compact_manifest_committed
stage3-development__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__algorithm__K1__d2__rho0.1__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-development__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__algorithm__K1__d2__rho0.1__d__single,20,49,83d5bdc4526a6cbbccadee9a6f20bf7274a2eca82717ed32752beabd1138b2a1,0709fbc1fea476ab495bb3ba19cab1436bde7a7718ca7b3d6a20f3d1f3cae6fc,1b8183bdf66395b93b8e73c692cac596476b9da7e9ebf1c8c15cfe0ace4135e0,90646eb83104682b6d4ca51e9200ffe9369f0591425467b97be92382e982dcd6,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,fcbe294480dcacf0303cc2dc12c948335d8d8c8f4f875de2feb58ae21ed83bbb,True,True,raw_run_local_compact_manifest_committed
stage3-development__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__algorithm__K4__d2__rho0.1__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/stage3-development__round39_small_medium_V8_M3_Q30_slot03_seed1177285734__algorithm__K4__d2__rho0.1__d__single,20,363,4c07685d9290fceed37eaf88e3e6811107f332f5efc7581eee83ba6ba0cd7dd5,c48cc7d3454c152bc9e5df06dfe7ea33ebeeb296154bd89250f05eae58c18f82,40719d43ff52e619f4f2b870bae0ce80648be064981fd1f2e5e6957cb03e14bf,c229c2bb40822df35d4c95398b0eca60c3966e6a0ed1a1abaaa5292d8a0a1550,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,fcbe294480dcacf0303cc2dc12c948335d8d8c8f4f875de2feb58ae21ed83bbb,True,True,raw_run_local_compact_manifest_committed
x43ae__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__algorithm__K1__d2__rho0.1__old__single,results/gf_k1_k4_envelope_refinement_round43/runs/x43ae__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__algorithm__K1__d2__rho0.1__old__single,20,122,28e7fe904cafe145946f0fe70ad8297ba1bc2e8adbd293d0a3aa1e8dde7a9a58,3bc35f494c4070b937ad3435f6b62ba5b85dcfe3dac5c275bbb54939e5206e44,3bc4d1f1312ffd3b4b50340d8139cb35b615fb04700721c76ff442d8b98734a9,73ae6077248333a361317aaec35d2d272caa0bd69efdae126c98c4509bbf65f9,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,29e0ca2c95ec2e061aa1cc524aaf6a41bf6c4a34355dca86df6966aa8a29b6b4,True,True,raw_run_local_compact_manifest_committed
x43an__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__algorithm__K1__d2__rho0.1__old__none,results/gf_k1_k4_envelope_refinement_round43/runs/x43an__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__algorithm__K1__d2__rho0.1__old__none,20,395,1db9b7988123bc512f1f6f0e8877151b578eedef438a5e74dd59de40ad47b759,31f9a744f4a349e1ca2dcfa520c297f7fec2f1d2ff05ead53cb15fecfeccadd7,85a689730676413dc3191d2b8ab179c54491abdc5961de512b04a929c794c212,cca44da8907922d8ac68deb37a882b6940bef7e297482126854905e907c6bdf2,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,29e0ca2c95ec2e061aa1cc524aaf6a41bf6c4a34355dca86df6966aa8a29b6b4,True,True,raw_run_local_compact_manifest_committed
x43e__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__algorithm__K1__d2__rho0.05__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/x43e__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__algorithm__K1__d2__rho0.05__d__single,20,752,b882af39cd1a19ee0a10a687a5c71f653bb40865b306c4f75024c07c71657373,2ce81d787f8bc071d1f15e5ed0a7354d77f2ac53011c0f26802ab987cb703736,b6cf006f455b17dcd644f00877080de1ced5159921232ddf314439ba061b7917,35b4e338eaef0e9e23189ae076407f398b19cc0c818f915ef80aa4c058867016,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,29e0ca2c95ec2e061aa1cc524aaf6a41bf6c4a34355dca86df6966aa8a29b6b4,True,True,raw_run_local_compact_manifest_committed
x43e__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__algorithm__K1__d2__rho0.1__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/x43e__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__algorithm__K1__d2__rho0.1__d__single,20,49,77e6eda58bf7edac5565e534803f3269dd37eb6c7f898430d2e6ab1eca2bac74,4014f084ffe7f067fa7103f89874e86f1505937ca643b1cbf2d13cc77e1a298c,935278baaa3806c5f34da8be14e474dfd73d4c06aeeb1f2241e59c105b44598b,7047635c5eae75b89c816ea93f5bbcd264b3384b4465974b80fd98d0bb064a3b,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,29e0ca2c95ec2e061aa1cc524aaf6a41bf6c4a34355dca86df6966aa8a29b6b4,True,True,raw_run_local_compact_manifest_committed
x43e__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__algorithm__K4__d2__rho0.05__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/x43e__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__algorithm__K4__d2__rho0.05__d__single,20,745,6373bad50c1c7625616551d7942bd0c52029e04fa9bc6167f8734be26bd618d6,f769240f3753bbc42665dc8730536e941e559450be51f72a0a2ac71807056aa9,a57d018ee2e3df0a00c3e398e2d81845e4bab49a3f81aeb6655dbd7f094fd824,ab8953c2077a648b82046f052f9a130e53d29a012fa6f50f0eaadf6c0adc4c8d,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,29e0ca2c95ec2e061aa1cc524aaf6a41bf6c4a34355dca86df6966aa8a29b6b4,True,True,raw_run_local_compact_manifest_committed
x43e__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__algorithm__K4__d2__rho0.1__d__single,results/gf_k1_k4_envelope_refinement_round43/runs/x43e__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__algorithm__K4__d2__rho0.1__d__single,20,73,4644d2e09d05c069a202bba3d925a87c4ef210c4d307eb2def3e694131f90596,7fd64c6d4f8515be208f16af7414e541a10a4138c127ed5d57bfc2645b078f01,0317a3ebee0bd38a07fe776e404eddcaab2d4391987085d50f832b77313d553b,4672f33e8087b0b1b6000b2a9c685fae44bafd3a4aefe5b47db0687714d8a07d,52fa775e9be5d3b37686d95aaffc3d965d107ae7a3692dd1a9521df3d5877fe1,29e0ca2c95ec2e061aa1cc524aaf6a41bf6c4a34355dca86df6966aa8a29b6b4,True,True,raw_run_local_compact_manifest_committed
