source_round,reported_arm,run,instance,family,leaf_id,attempt_ordinal,inherited_lower_bound,leaf_lower_bound_after,global_lower_bound_before,global_lower_bound_after,selected_while_controlling,selected_again_same_leaf,open_competing_leaves_before,solver_runtime_seconds_telemetry,work_telemetry
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.0,1,0.5950726150559977,1e+100,0.5950726150559977,0.5950726150559977,True,False,2,16.134000062942505,47.753505150027145
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1,1,0.5950726150559977,0.5950726150559977,0.5950726150559977,0.5950726150559977,True,True,1,30.009000062942505,78.4892666149512
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1,2,0.5950726150559977,0.6052245452701766,0.5950726150559977,0.6052245452701766,True,False,1,60.004000186920166,175.30548249638946
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0,1,0.6052245452701766,0.6052245452701766,0.6052245452701766,0.6052245452701766,True,True,2,30.00600004196167,71.36094985565327
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0,2,0.6052245452701766,0.6099207026403911,0.6052245452701766,0.6099207026403911,True,False,2,60.01799988746643,163.6958755989159
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.1,1,0.6052245452701766,0.6207516878279881,0.6052245452701766,0.6052245452701766,True,False,2,30.003999948501587,80.3590430893995
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.0,1,0.6099207026403911,0.6563604674236199,0.6099207026403911,0.6099207026403911,True,False,3,30.017000198364258,67.45798117576305
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1,1,0.6099207026403911,0.6099207026403911,0.6099207026403911,0.6099207026403911,True,True,3,30.00600004196167,73.589455270736
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1,2,0.6099207026403911,0.6104856378497096,0.6099207026403911,0.6104856378497096,True,False,3,60.00699996948242,157.163171562485
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0,1,0.6104856378497096,0.6104856378497096,0.6104856378497096,0.6104856378497096,True,True,4,30.004000186920166,75.9189209353054
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0,2,0.6104856378497096,0.6131992616206975,0.6104856378497096,0.6104856378497096,True,False,4,60.009000062942505,157.79036457353203
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.1,1,0.6104856378497096,0.6104856378497096,0.6104856378497096,0.6104856378497096,True,True,4,30.003999948501587,79.63430485455095
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.1,2,0.6104856378497096,0.6152665185864413,0.6104856378497096,0.6131992616206975,True,False,4,60.00699996948242,162.02439968322133
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.0,1,0.6131992616206975,0.6131992616206975,0.6131992616206975,0.6131992616206975,True,True,5,30.004000186920166,76.99605204188929
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.0,2,0.6131992616206975,0.6188462047590542,0.6131992616206975,0.6131992616206975,True,False,5,60.013999938964844,157.47033508105685
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1,1,0.6131992616206975,0.6131992616206975,0.6131992616206975,0.6131992616206975,True,True,5,30.00499987602234,73.57228389107775
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1,2,0.6131992616206975,0.6135536073350399,0.6131992616206975,0.6135536073350399,True,False,5,60.00800013542175,161.78198535138503
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1.0,1,0.6135536073350399,0.6135536073350399,0.6135536073350399,0.6135536073350399,True,True,6,30.007999897003174,77.00835162559167
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1.0,2,0.6135536073350399,0.6135536073350399,0.6135536073350399,0.6135536073350399,True,False,6,60.00399994850159,167.26139491576123
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1.1,1,0.6135536073350399,0.6135536073350399,0.6135536073350399,0.6135536073350399,True,True,6,30.01199984550476,79.24815146866159
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1.1,2,0.6135536073350399,0.6138668057180597,0.6135536073350399,0.6135536073350399,True,False,6,60.004000186920166,174.3773767063724
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1.0.0,1,0.6135536073350399,0.6135536073350399,0.6135536073350399,0.6135536073350399,True,True,7,30.004000186920166,75.97514579776283
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1.0.0,2,0.6135536073350399,0.614112203017342,0.6135536073350399,0.6135536073350399,True,False,7,60.00499987602234,164.26582629732331
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1.0.1,1,0.6135536073350399,0.6135536073350399,0.6135536073350399,0.6135536073350399,True,True,7,30.011000156402588,80.13452261392801
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1.0.1,2,0.6135536073350399,0.6135536073350399,0.6135536073350399,0.6135536073350399,True,False,7,60.00399994850159,170.24820379445285
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1.0.1.0,1,0.6135536073350399,0.6135536073350399,0.6135536073350399,0.6135536073350399,True,True,8,30.003999948501587,81.01885179056258
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1.0.1.0,2,0.6135536073350399,0.6135536073350399,0.6135536073350399,0.6135536073350399,True,True,8,60.00399994850159,162.17740918485129
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1.0.1.0,3,0.6135536073350399,0.6173643252769214,0.6135536073350399,0.6135536073350399,True,False,8,120.00899982452393,287.19906358512037
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1.0.1.1,1,0.6135536073350399,0.6135536073350399,0.6135536073350399,0.6135536073350399,True,True,8,30.00600004196167,80.27325020979316
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1.0.1.1,2,0.6135536073350399,0.6135536073350399,0.6135536073350399,0.6135536073350399,True,True,8,60.00500011444092,174.96010719809345
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1.0.1.1,3,0.6135536073350399,0.6172859321065429,0.6135536073350399,0.6138668057180597,True,False,8,120.0090000629425,299.126526851196
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1.1.0,1,0.6138668057180597,0.6138668057180597,0.6138668057180597,0.6138668057180597,True,False,9,30.01200008392334,83.32994646316823
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1.1.1,1,0.6138668057180597,0.6138668057180597,0.6138668057180597,0.6138668057180597,True,False,9,26.782999992370605,66.79178970106153
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L0,1,0.0,1e+100,0.0,0.2375,True,False,3,0.2650001049041748,0.4748900247765359
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1,1,0.2375,1.0373169048968918,0.2375,0.475,True,True,2,30.001999855041504,59.382353794408004
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1,2,1.0373169048968918,1.0427963007305416,1.0373169048968918,1.0427963007305416,True,False,0,60.00699996948242,109.64684744278419
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L2,1,0.475,1e+100,0.475,0.7124999999999999,True,False,2,1.7969999313354492,3.282757556249012
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L3,1,0.7124999999999999,1e+100,0.7124999999999999,1.0373169048968918,True,False,1,0.23599982261657715,0.4486165984343122
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.0,1,1.0427963007305416,1.128119354168053,1.0427963007305416,1.0427963007305416,True,False,1,30.011000156402588,63.98734283908285
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1,1,1.0427963007305416,1.081086845242136,1.0427963007305416,1.081086845242136,True,True,1,30.000999927520752,62.835441083309576
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1,2,1.081086845242136,1.081477247756214,1.081086845242136,1.081477247756214,True,False,1,60.003000020980835,113.2334272835981
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0,1,1.081477247756214,1.0849027118875585,1.081477247756214,1.081477247756214,True,True,2,30.00100016593933,65.22186939475043
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0,2,1.0849027118875585,1.0885343243377137,1.0849027118875585,1.0885343243377137,True,False,2,60.00100016593933,114.9657742599486
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.1,1,1.081477247756214,1.1029654372097162,1.081477247756214,1.0849027118875585,True,False,2,30.006999969482422,52.90752433753638
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.0,1,1.0885343243377137,1.0961797083264673,1.0885343243377137,1.0885343243377137,True,False,3,30.0,64.78001514340521
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1,1,1.0885343243377137,1.0886088503054927,1.0885343243377137,1.0886088503054927,True,True,3,30.000999927520752,64.43479803925686
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1,2,1.0886088503054927,1.09001742276916,1.0886088503054927,1.09001742276916,True,False,3,60.0,106.10019135483802
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0,1,1.09001742276916,1.0911002470267808,1.09001742276916,1.09001742276916,True,True,4,30.00600004196167,61.26942005996754
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0,2,1.0911002470267808,1.0911002470267808,1.0911002470267808,1.0911002470267808,True,False,5,60.00099992752075,108.04485868142604
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1,1,1.09001742276916,1.090908370545359,1.09001742276916,1.090908370545359,True,True,4,30.002000093460083,62.433311789139545
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1,2,1.090908370545359,1.090908370545359,1.090908370545359,1.090908370545359,True,False,4,60.00099992752075,111.39093696288842
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0,1,1.090908370545359,1.0917496551773453,1.090908370545359,1.090908370545359,True,True,5,30.00100016593933,57.34860551895617
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0,2,1.0917496551773453,1.0926720176798657,1.0917496551773453,1.0926720176798657,True,False,6,60.0,111.2334767694763
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.1,1,1.090908370545359,1.0932155905251522,1.090908370545359,1.0911002470267808,True,True,5,30.00600004196167,55.681698710423596
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.1,2,1.0932155905251522,1.0978505565183045,1.0932155905251522,1.0932381612097657,True,False,8,60.00099992752075,112.41279367913802
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.0,1,1.0911002470267808,1.0932419842508412,1.0911002470267808,1.0911002470267808,True,True,6,30.0,66.10095385393471
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.0,2,1.0932419842508412,1.0959756912737126,1.0932419842508412,1.0936252628765324,True,False,9,60.00600004196167,105.19107045837208
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1,1,1.0911002470267808,1.0916429039196829,1.0911002470267808,1.0916429039196829,True,True,6,30.000999927520752,60.73932252585035
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1,2,1.0916429039196829,1.0939758241611455,1.0916429039196829,1.0917496551773453,True,False,6,60.001999855041504,109.90829905158554
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0,1,1.0926720176798657,1.0926720176798657,1.0926720176798657,1.0926720176798657,True,True,7,30.0,61.68563387597336
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0,2,1.0926720176798657,1.0931801095226281,1.0926720176798657,1.0926720176798657,True,False,7,60.0,111.36471264173207
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.1,1,1.0926720176798657,1.0926720176798657,1.0926720176798657,1.0926720176798657,True,True,7,30.007999897003174,58.55646250698279
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.1,2,1.0926720176798657,1.0993314814277373,1.0926720176798657,1.0931801095226281,True,False,7,60.00200009346008,114.25669348588988
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.0,1,1.0931801095226281,1.0936252628765324,1.0931801095226281,1.0931801095226281,True,True,8,30.0,63.242103341271395
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.0,2,1.0936252628765324,1.0936252628765324,1.0936252628765324,1.0936252628765324,True,False,9,60.0,122.41170945069267
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.1,1,1.0931801095226281,1.0931801095226281,1.0931801095226281,1.0931801095226281,True,True,8,30.007999897003174,63.401361508094695
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.1,2,1.0931801095226281,1.0932381612097657,1.0931801095226281,1.0932155905251522,True,False,8,60.00500011444092,102.74683810141246
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.1.0,1,1.0932381612097657,1.0932381612097657,1.0932381612097657,1.0932381612097657,True,True,9,30.0,60.3860850091887
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.1.0,2,1.0932381612097657,1.0952708012067491,1.0932381612097657,1.0932419842508412,True,False,9,60.00200009346008,104.46297891142451
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.1.1,1,1.0932381612097657,1.0996938999334473,1.0932381612097657,1.0932381612097657,True,False,9,30.000999927520752,61.28793199169236
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.0.0,1,1.0936252628765324,1.0936252628765324,1.0936252628765324,1.0936252628765324,True,True,10,30.006999969482422,58.04831463385709
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.0.0,2,1.0936252628765324,1.0936252628765324,1.0936252628765324,1.0936252628765324,True,True,10,60.003000020980835,109.04549013770708
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.0.0,3,1.0936252628765324,1.0937029474529631,1.0936252628765324,1.0937029474529631,True,True,10,120.00300002098083,209.34852942717728
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.0.0,4,1.0937029474529631,1.1055906549492276,1.0937029474529631,1.0939758241611455,True,False,10,240.0,422.1604828095709
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.0.1,1,1.0936252628765324,1.0936252628765324,1.0936252628765324,1.0936252628765324,True,True,10,30.02300000190735,60.0756222360171
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.0.1,2,1.0936252628765324,1.096717395313236,1.0936252628765324,1.0936252628765324,True,False,10,60.00099992752075,117.94410362238692
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.0,1,1.0939758241611455,1.0939758241611455,1.0939758241611455,1.0939758241611455,True,True,11,30.003999948501587,61.96902185367276
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.0,2,1.0939758241611455,1.0939758241611455,1.0939758241611455,1.0939758241611455,True,False,11,60.00100016593933,121.69750613799349
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.1,1,1.0939758241611455,1.0939758241611455,1.0939758241611455,1.0939758241611455,True,True,11,30.001999855041504,62.018373420093035
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.1,2,1.0939758241611455,1.0939758241611455,1.0939758241611455,1.0939758241611455,True,False,11,60.0,113.5768194862033
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.0.0,1,1.0939758241611455,1.0939758241611455,1.0939758241611455,1.0939758241611455,True,True,13,30.00100016593933,63.452017561522936
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.0.0,2,1.0939758241611455,1.0951432436992248,1.0939758241611455,1.0939758241611455,True,False,13,60.003000020980835,107.77717258783547
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.0.1,1,1.0939758241611455,1.0939758241611455,1.0939758241611455,1.0939758241611455,True,True,13,30.000999927520752,62.90225930891566
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.0.1,2,1.0939758241611455,1.0939758241611455,1.0939758241611455,1.0939758241611455,True,False,13,60.0,121.43047431911867
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.1.0,1,1.0939758241611455,1.0939758241611455,1.0939758241611455,1.0939758241611455,True,True,13,30.001999855041504,61.26971361086917
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.1.0,2,1.0939758241611455,1.0941807910425876,1.0939758241611455,1.0939758241611455,True,False,13,60.009000062942505,101.75548463150348
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.1.1,1,1.0939758241611455,1.0939758241611455,1.0939758241611455,1.0939758241611455,True,True,13,30.00100016593933,59.18356814430608
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.1.1,2,1.0939758241611455,1.0939758241611455,1.0939758241611455,1.0939758241611455,True,False,14,60.003000020980835,102.92299850555406
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.0.1.0,1,1.0939758241611455,1.0939758241611455,1.0939758241611455,1.0939758241611455,True,True,14,30.000999927520752,60.32985783503236
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.0.1.0,2,1.0939758241611455,1.0939758241611455,1.0939758241611455,1.0939758241611455,True,True,15,60.00200009346008,119.70509218166778
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.0.1.0,3,1.0939758241611455,1.0939758241611455,1.0939758241611455,1.0939758241611455,True,True,15,120.0,239.06930862298722
round26,C1-EQUALS-C0,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.0.1.0,4,1.0939758241611455,1.0952048034562603,1.0939758241611455,1.0939758241611455,True,False,15,240.0,441.99618642889817
