original_path,compressed_path,original_bytes,compressed_bytes,original_sha256,compressed_sha256,restoration_sha256,restoration_bytes,compression
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.0.0.1.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.0.0.1.1.lp.gz,1490239,242064,e4fbb1ca791e3b700f21a05af1fb76751cfe1011536b03256856edafed32dd22,65984e707fdbc540120ff85cf051a7ddaa5cf1590d961accfc4d3e9ad568de64,e4fbb1ca791e3b700f21a05af1fb76751cfe1011536b03256856edafed32dd22,1490239,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.0.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.0.0.1.lp.gz,1490241,242071,5b486e0595ab8588c1ee5a1f22ec6691dd370b8f44f6c06e8ad70bcbbed5ad90,20180e9dbc9488abfbd0b5d2317d329f9ec813af81f5cfed8587ee515ee56592,5b486e0595ab8588c1ee5a1f22ec6691dd370b8f44f6c06e8ad70bcbbed5ad90,1490241,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.0.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.0.0.lp.gz,1490241,242076,21effeac1cfe15004bb1203ce5030c0f029ace09bf01e9f030cf186af8f167fa,6c76701f6fd14e217f170c8c382e362806d24989f17d675e71e1fd7cf6896b70,21effeac1cfe15004bb1203ce5030c0f029ace09bf01e9f030cf186af8f167fa,1490241,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.0.1.0.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.0.1.0.0.lp.gz,1490243,242052,7834ad02b489a33ca0de8d068e29a47564fbe8be67da1ba519c724aa44fb866c,84c6ecba9d39d86c6c9a71971c15989181c86c7c85ff7dc830019e8cd369509d,7834ad02b489a33ca0de8d068e29a47564fbe8be67da1ba519c724aa44fb866c,1490243,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.0.1.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.0.1.0.1.lp.gz,1490241,242068,4445c35fcbc6ce4dba172952775e73847b8d48c8049021697c3ae5ab1ba887a2,bd640da37c3bb8d2101f7333e0b9f086d347bf26693b45411df159cfda99ef69,4445c35fcbc6ce4dba172952775e73847b8d48c8049021697c3ae5ab1ba887a2,1490241,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.0.1.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.0.1.0.lp.gz,1490243,242057,51e17af5bc6fef107e8cac982a60a44f152b0d768466d9e97ab5c5fc13c983d8,b8982c67373805ae72586c2fdd08ac4138251bc323193de1f41bee10faff97a0,51e17af5bc6fef107e8cac982a60a44f152b0d768466d9e97ab5c5fc13c983d8,1490243,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.0.1.1.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.0.1.1.0.lp.gz,1490239,242061,6fd9d38ce35d8117475935e3ec873f853189e406ced5556d3d38e154e605db11,54fa463625e1861153dfa128f910515eb40368be904c7e1cb279b93a434e2848,6fd9d38ce35d8117475935e3ec873f853189e406ced5556d3d38e154e605db11,1490239,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.0.1.1.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.0.1.1.1.lp.gz,1489782,242060,ad44fb81c07ad547d207838baac56c6111f1caaca518297477de0f4ebe35a8d2,a75b9f251705e20496a408f025b093665542ab87bd0eccfeaec8f9c5bd9c5ef5,ad44fb81c07ad547d207838baac56c6111f1caaca518297477de0f4ebe35a8d2,1489782,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.0.1.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.0.1.1.lp.gz,1489778,242052,2e61f038a38d43731c59d1d0f4184f11b3038bcd3f755c9c9f6b9e66af947df7,1fb770d173fb1b69b29e10d524a995574cf30af7274a40025dbf8a173877f923,2e61f038a38d43731c59d1d0f4184f11b3038bcd3f755c9c9f6b9e66af947df7,1489778,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.0.1.lp.gz,1489782,242038,1b32ec46e6bf039ac8f275b93f5530aa03cc75dfdef9548a100c31067a5bff6c,f7ccba8cef8e871c6b99554a5094945eab990558433f344600e2e5f5fb385dae,1b32ec46e6bf039ac8f275b93f5530aa03cc75dfdef9548a100c31067a5bff6c,1489782,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.0.lp.gz,1489780,242045,889c3de4f7fe42e84cc47e59eac3e77ef83ec5f1041a500df18b3c8280e9d853,4cec49ff1f3b07135db32194e2068e690c84350f6a073e2e027b3b2e437cc644,889c3de4f7fe42e84cc47e59eac3e77ef83ec5f1041a500df18b3c8280e9d853,1489780,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.1.0.0.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.1.0.0.0.lp.gz,1489893,242050,26f11138f3198a1f37b8319b008d47f05311b512b9df527dbf154d6baacb0e51,201b100a61721a3b0c41b9a4fe04b40b1dce40f638675243a3a5ba00e633eed8,26f11138f3198a1f37b8319b008d47f05311b512b9df527dbf154d6baacb0e51,1489893,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.1.0.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.1.0.0.1.lp.gz,1490242,242071,79866f5b2455980cd523e4cb6784175fc9d267386b52f70d9f25155ec7e31841,865b358d0bea38194868fae32d17cdc604227c30ddc39c819b77a76927c120c6,79866f5b2455980cd523e4cb6784175fc9d267386b52f70d9f25155ec7e31841,1490242,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.1.0.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.1.0.0.lp.gz,1489893,242057,0f22676bf5082429482b0d3b45cc19ac84123adc9e1acf57e4f58435ce79d3d4,55d943fed042bb75ad5cb99b66b0401eb75a96cba801bd921d7cde58ff8b9138,0f22676bf5082429482b0d3b45cc19ac84123adc9e1acf57e4f58435ce79d3d4,1489893,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.1.0.1.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.1.0.1.0.lp.gz,1490241,242069,74e4c3cfb6a9a0dd3c01bde97d78781584d1de9340ee4983ea118d065c9631f1,2b6d261ef23c6bcd609c7d139238e8d7ed465dbe3678318f7c696c082253a659,74e4c3cfb6a9a0dd3c01bde97d78781584d1de9340ee4983ea118d065c9631f1,1490241,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.1.0.1.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.1.0.1.1.lp.gz,1490242,242064,aba546ca64a6f39e96723139e42242cedb7e969a3eb4185c1d4f3ba0327fdaca,4bc3515c6f495be235cb0ed4c351b5dd52eb13932060453680bb46beea9a5822,aba546ca64a6f39e96723139e42242cedb7e969a3eb4185c1d4f3ba0327fdaca,1490242,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.1.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.1.0.1.lp.gz,1490241,242063,67c0c9be1e198ab6b5c9d8844931eb50bff4f1f7596b5cc6cc9bfc1c932b4872,951da5430ef315e0bd73c33a3fdfeac52cb652e53c98db2959e4cdf4434096c9,67c0c9be1e198ab6b5c9d8844931eb50bff4f1f7596b5cc6cc9bfc1c932b4872,1490241,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.1.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.1.0.lp.gz,1489893,242053,d637b586a8879ac57ab581bff6a0750398b0cfdf8abebba8dfe6164b517cf4aa,2e0c2bb1512a93e8ad0130bff479058d287b338d9ac1786b5da416c251d1d5e8,d637b586a8879ac57ab581bff6a0750398b0cfdf8abebba8dfe6164b517cf4aa,1489893,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.1.1.0.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.1.1.0.0.lp.gz,1490240,242061,14a0314f244a3db5d97c4e6687242984a8e82a7f070775191306b27197dc7de6,2ded61cf9f4b816f1e21070d12fae6cbc371883a4698116f8f4c9d9554cf6e76,14a0314f244a3db5d97c4e6687242984a8e82a7f070775191306b27197dc7de6,1490240,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.1.1.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.1.1.0.1.lp.gz,1490235,242048,1fdbda4c829e78df5c8c5c7866001a4ea5f5be318afa6458a3b576f8dcb52bba,befefbf8b58951a779522f53e3abb9936e25bd7d7491851fbbe76ab48a39b2a7,1fdbda4c829e78df5c8c5c7866001a4ea5f5be318afa6458a3b576f8dcb52bba,1490235,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.1.1.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.1.1.0.lp.gz,1490240,242060,3b0b5166f4c81505f484a179ebbd261cc5a1678f3e29824920b5c0b1dab7f1bf,59950b12b5aedf5be156cb8ffd041252576321573ef115aba4a5d7594abb58ab,3b0b5166f4c81505f484a179ebbd261cc5a1678f3e29824920b5c0b1dab7f1bf,1490240,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.1.1.1.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.1.1.1.0.lp.gz,1489482,242066,5a999dea7742e3d662dbb32faee8c8be814f909baa88247d3df9ea978717a9e1,62a55503ba0d871677a90a49b5ee615dbd1b1096dd18d2df4c20fb53c9852f71,5a999dea7742e3d662dbb32faee8c8be814f909baa88247d3df9ea978717a9e1,1489482,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.1.1.1.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.1.1.1.1.lp.gz,1479583,241960,82f68b951c6fcdee31af0f305ef3ebce4b43a76a9cd4b698c8a3b68c9bb17095,3ae704fbb8b5096460106dafd31125a045e5b58900c9af40b4a19e21114aa76c,82f68b951c6fcdee31af0f305ef3ebce4b43a76a9cd4b698c8a3b68c9bb17095,1479583,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.1.1.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.1.1.1.lp.gz,1479582,241946,f9782faa16c4206a2396c6d8d6991cbe19f81d93d643274964e43a84c31095f2,79e6e1f71d80c40f803e4bc6e5067c6108398a023e469dc817e774cc6521b2d0,f9782faa16c4206a2396c6d8d6991cbe19f81d93d643274964e43a84c31095f2,1479582,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.1.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.1.1.lp.gz,1479580,241937,48346b7fe3cc4c67f5ff31f9d6946cdda528d580609f9494c5c04652e2654efe,b21906787ec93f782b800cc28b346c4e8c6e2243fe71b5a2d52ddd395816d994,48346b7fe3cc4c67f5ff31f9d6946cdda528d580609f9494c5c04652e2654efe,1479580,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.1.lp.gz,1479233,241937,58b6f1617d2272eb9c979f9be71589be1868f4dd1128fd7f0ed6f40c14558aec,6ed840f856ce2ca3c26bfcc883ed7c4e3c13255b4cfc89b9697610b4ed3dd112,58b6f1617d2272eb9c979f9be71589be1868f4dd1128fd7f0ed6f40c14558aec,1479233,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.0.lp.gz,1479581,241939,bfebcf3b60f38cd515f8fdf8e15b9a896d2572dbe743e0b852523eb5c05f8398,8c184885a840d4c801a9cf5796e6146907a41a27c871f5ee0ccc1962936debd8,bfebcf3b60f38cd515f8fdf8e15b9a896d2572dbe743e0b852523eb5c05f8398,1479581,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.0.0.0.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.0.0.0.0.lp.gz,1479560,241930,c187c6dc2e6b56f6ac363e4f05e7aa95fbcd7369f43e5ab17e79a9dbebb1b002,37d62b23d181bfda8b6a2cb1b68fdb929429ee653f36761d6fdf5c9cbc3c7aa1,c187c6dc2e6b56f6ac363e4f05e7aa95fbcd7369f43e5ab17e79a9dbebb1b002,1479560,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.0.0.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.0.0.0.1.lp.gz,1489761,242049,523cd57b8f33614756769bb210437adcad74f7476ffffb8d910a4a60a641ba7a,1e3fca93390433b3bcc98be88375400b3c7bada5484b6b2d81c022e8df9ca309,523cd57b8f33614756769bb210437adcad74f7476ffffb8d910a4a60a641ba7a,1489761,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.0.0.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.0.0.0.lp.gz,1489759,242044,475b61f10b0d40d00f84a43a6b6c78749668c314266dadd56b0826ca8ae9965c,1cfc1a271921feb2b55dc55cd1f1842a53cc20d94565f04fbf70113efab07800,475b61f10b0d40d00f84a43a6b6c78749668c314266dadd56b0826ca8ae9965c,1489759,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.0.0.1.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.0.0.1.0.lp.gz,1489433,242026,8084f4ae14541f0d5299500c6ef9efa3ab315401a82bb4ad728ca3a8ba597223,7dd76709b401684c606bf9e907dbf567d6011d9a8f07475cd90cbfae44feec98,8084f4ae14541f0d5299500c6ef9efa3ab315401a82bb4ad728ca3a8ba597223,1489433,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.0.0.1.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.0.0.1.1.lp.gz,1489895,242061,630fde3c3eeb705d64b3cc6dac132b281a9fe87c0ca652994381bb10c5cde2fe,3784dae64b3082efa14297af6ac5147dfd06ed15ca4c7df5f1597fc778f3eaf4,630fde3c3eeb705d64b3cc6dac132b281a9fe87c0ca652994381bb10c5cde2fe,1489895,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.0.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.0.0.1.lp.gz,1489894,242042,c4784fbd6f52ce2f0fbe18badcf4612541414cc155f08747ff6164c22c639dd0,ca7a4977a91780bd729d8b8c8fd873f2ea480a34bc43c2ea98e69dfd021894a2,c4784fbd6f52ce2f0fbe18badcf4612541414cc155f08747ff6164c22c639dd0,1489894,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.0.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.0.0.lp.gz,1490220,242057,5fa73bcb1d4fe07336c75cb822d3aac2ce3522e062de07fa0254ab9df141062b,96214fe1f83f17ff439b55a47ca94a23aee77e643b1d6ddc7774539f78f2e3f4,5fa73bcb1d4fe07336c75cb822d3aac2ce3522e062de07fa0254ab9df141062b,1490220,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.0.1.0.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.0.1.0.0.lp.gz,1490242,242070,38e99007d2f24887b11a0cd883960ae8a9739f245855b151949d401aaf12df29,f539cf65a006ceb88e2433081e43ebbc8c5e68e72fb66b4f2e64cfa5afe3f832,38e99007d2f24887b11a0cd883960ae8a9739f245855b151949d401aaf12df29,1490242,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.0.1.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.0.1.0.1.lp.gz,1490242,242069,1154a305de27fe2c94def5f96a54e7aa2e4823d2cafc1d12c0679fd6c461191d,12a885799796c256f532dea8bac02a8b444f6a9c61dc7645196578bbea3eeb04,1154a305de27fe2c94def5f96a54e7aa2e4823d2cafc1d12c0679fd6c461191d,1490242,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.0.1.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.0.1.0.lp.gz,1490242,242075,2bb16192807ebd31c1b53ec1a7fa320084c928a571ec21448943e96fa7870a34,e72f4cb38c27e8d8bcdbea1919bcf3b7c3d36b2308f8524b5e2d97eeaf364152,2bb16192807ebd31c1b53ec1a7fa320084c928a571ec21448943e96fa7870a34,1490242,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.0.1.1.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.0.1.1.0.lp.gz,1489862,242068,544bcbcb56ab2e299e92fb334f10b531a1636e7f56dc4a4a4ff0f484ba6eecee,a370dd57da5bee822e8bbf0e0a86ad10cd0fe8394477003d57dde53a71710ab3,544bcbcb56ab2e299e92fb334f10b531a1636e7f56dc4a4a4ff0f484ba6eecee,1489862,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.0.1.1.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.0.1.1.1.lp.gz,1490242,242073,70e66099d4ca517f70dcc4a72b568c758100bce5f204e0bdfb94ea34342f9822,8dc269b3eda613d32b8efa553802ed445756409df6c4ee9586528d8927acd919,70e66099d4ca517f70dcc4a72b568c758100bce5f204e0bdfb94ea34342f9822,1490242,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.0.1.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.0.1.1.lp.gz,1490242,242066,f09bdfe3c71dbecfbc2257791503c3fa02b65edf8da9c262e644c9f35b143cca,9eb1143486249e737266bf185eb33be08db7a74e434600c33008cd5d8eb45ed1,f09bdfe3c71dbecfbc2257791503c3fa02b65edf8da9c262e644c9f35b143cca,1490242,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.0.1.lp.gz,1490242,242074,ed2586ccd3b1672367cfe0725afc72824d98a68b9e20a8fd591d8b080bb2d94f,c239a0ea11c4f1bee662fa7e045a687a72b9f11fbc120c728072df3a49ca7efe,ed2586ccd3b1672367cfe0725afc72824d98a68b9e20a8fd591d8b080bb2d94f,1490242,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.0.lp.gz,1490220,242066,bc48128f16bcc61eff46967db6517013415ca4211280358533e29aac96d1eb6f,a5b25fad57b2028f15558707916ba60546100b24351e7185934f175c8e43f213,bc48128f16bcc61eff46967db6517013415ca4211280358533e29aac96d1eb6f,1490220,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.1.0.0.0.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.1.0.0.0.lp.gz,1490241,242058,c471508d0817915e2e502369a9d2c0122953f5cb41ec163079d092f7ca6891cb,531f7d5e3d1d47d423d4d6c2b8d201776e9cd4fa965574d2ad5add9ec30d4371,c471508d0817915e2e502369a9d2c0122953f5cb41ec163079d092f7ca6891cb,1490241,gzip_level9_mtime0_filename_omitted
results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.1.0.0.1.lp,results/gf_c0_mechanism_transfer_c5_round30/runs/stage3__tight_T_seed3101__c3_replica__300s/external/models/R.0.0.1.0.1.1.1.0.0.1.lp.gz,1490236,242051,39a07907bf108420aeba9c131a5240e277e471ad86229e19f6ada90b79fb4b5c,1a248a327efdaa11730bdd7a4fbb61f8c9bb0ae706a12387d1a72b00b4b925be,39a07907bf108420aeba9c131a5240e277e471ad86229e19f6ada90b79fb4b5c,1490236,gzip_level9_mtime0_filename_omitted
