source_round,reported_arm,algorithm_identity,run,instance,family,parent_id,depth,historical_completed_attempts,parent_inherited_bound,parent_bound_before_split,first_processing_gain,repeated_processing_gain,split_event_global_gain,first_child_min_native_bound,first_child_processing_gain_over_parent,child_rows_observed,split_materially_useful_from_observed_children,split_unnecessary_or_zero_immediate_gain,verified_upper_bound,parent_status,atomic_replacement_observed
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage3__high_imbalance_seed6202__c1__1800s,high_imbalance_seed6202,high_imbalance,L2.1.0.1.0.0,5,2,8.786701739486634,8.786701739486634,0.0,0.0,0.0,8.786701739486634,0.0,2,False,True,9.729609677413569,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage3__high_imbalance_seed6202__c1__1800s,high_imbalance_seed6202,high_imbalance,L2.1.0.1.0.1,5,2,8.786701739486634,8.786701739486634,0.0,0.0,0.0,8.786701739486634,0.0,2,False,True,9.729609677413569,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage3__high_imbalance_seed6202__c1__1800s,high_imbalance_seed6202,high_imbalance,L2.1.0.1.1.0,5,2,8.786701739486634,8.786701739486634,0.0,0.0,0.0,8.786701739486634,0.0,2,False,True,9.729609677413569,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage3__high_imbalance_seed6202__c1__1800s,high_imbalance_seed6202,high_imbalance,L2.1.0.1.1.1,5,2,8.786701739486634,8.786701739486634,0.0,0.0,0.0,8.786701739486634,0.0,1,False,True,9.729609677413569,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1,0,2,0.15782038640611107,0.5189826861350519,0.33651308270449287,0.024649217024448,0.0,0.49433346911060394,0.0,3,False,True,0.6312815456244443,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0,1,2,0.5189826861350519,0.5300475445675396,0.0,0.011064858432487612,0.0,0.5300475445675396,0.0,2,False,True,0.6312815456244443,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0.1,2,2,0.5300475445675396,0.535241815600225,0.0,0.005194271032685438,0.0,0.535241815600225,0.0,2,False,True,0.6312815456244443,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0.1.1,3,2,0.535241815600225,0.535241815600225,0.0,0.0,0.0,0.535241815600225,0.0,2,False,True,0.6312815456244443,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0.1.1.1,4,2,0.535241815600225,0.5364377780165127,0.0,0.0011959624162877214,0.0,0.5364377780165127,0.0,2,False,True,0.6312815456244443,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0.1.1.1.0,5,2,0.5364377780165127,0.5368383834749063,0.0,0.0004006054583935992,0.0004006054583935992,0.5368383834749063,0.0,2,False,True,0.6312815456244443,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0.1.1.1.0.1,6,2,0.5368383834749063,0.5368383834749063,0.0,0.0,0.0,0.5368383834749063,0.0,2,False,True,0.6312815456244443,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0.1.1.1.0.1.1,7,2,0.5368383834749063,0.5368383834749063,0.0,0.0,0.0,0.5368383834749063,0.0,2,False,True,0.6312815456244443,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0.1.1.1.1,5,2,0.5364377780165127,0.5369352419752532,0.0,0.0004974639587405072,9.685850034690802e-05,0.5369352419752532,0.0,2,False,True,0.6312815456244443,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage3__moderate_seed6301__c1__1800s,moderate_seed6301,moderate,L1.0.1.1.1.1.0,6,2,0.5369352419752532,0.5378398584834284,0.0,0.0009046165081751933,0.0009046165081751933,0.5378398584834284,0.0,2,False,True,0.6312815456244443,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1,0,2,0.17501148773760672,0.5950726150559977,0.3860209964778248,0.03404013084056623,0.0,0.5610324842154315,0.0,3,False,True,0.7000459509504269,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1,1,2,0.5950726150559977,0.6052245452701766,0.0,0.010151930214178817,0.0,0.6052245452701766,0.0,2,False,True,0.7000459509504269,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0,2,2,0.6052245452701766,0.6099207026403911,0.0,0.00469615737021456,0.0,0.6099207026403911,0.0,2,False,True,0.7000459509504269,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1,3,2,0.6099207026403911,0.6104856378497096,0.0,0.0005649352093184401,0.0,0.6104856378497096,0.0,2,False,True,0.7000459509504269,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0,4,2,0.6104856378497096,0.6131992616206975,0.0,0.0027136237709879385,0.0027136237709879385,0.6131992616206975,0.0,2,False,True,0.7000459509504269,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1,5,2,0.6131992616206975,0.6135536073350399,0.0,0.0003543457143424522,0.0,0.6135536073350399,0.0,2,False,True,0.7000459509504269,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1.0,6,2,0.6135536073350399,0.6135536073350399,0.0,0.0,0.0,0.6135536073350399,0.0,2,False,True,0.7000459509504269,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1.0.1,7,2,0.6135536073350399,0.6135536073350399,0.0,0.0,0.0,0.6135536073350399,0.0,2,False,True,0.7000459509504269,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage3__tight_T_seed6102__c1__1800s,tight_T_seed6102,tight_T,L1.1.0.1.0.1.1,6,2,0.6135536073350399,0.6138668057180597,0.0,0.0003131983830197971,0.0003131983830197971,0.6138668057180597,0.0,2,False,True,0.7000459509504269,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1,0,2,0.2375,1.0427963007305416,0.7998169048968917,0.005479395833649869,0.0,1.0373169048968918,0.0,3,False,True,1.1542456900998876,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1,1,2,1.0427963007305416,1.081477247756214,0.038290544511594415,0.0003904025140779588,0.0,1.0849027118875585,0.00342546413134448,2,True,False,1.1542456900998876,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0,2,2,1.081477247756214,1.0885343243377137,0.00342546413134448,0.003631612450155197,0.0,1.0886088503054927,7.452596777901555e-05,2,True,False,1.1542456900998876,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1,3,2,1.0885343243377137,1.09001742276916,7.452596777901555e-05,0.0014085724636672126,0.0,1.090908370545359,0.0008909477761991358,2,True,False,1.1542456900998876,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1,4,2,1.09001742276916,1.090908370545359,0.0008909477761991358,0.0,0.0,1.0917496551773453,0.0008412846319862943,2,True,False,1.1542456900998876,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0,4,2,1.09001742276916,1.0911002470267808,0.0010828242576208513,0.0,0.0,1.0916429039196829,0.0005426568929021158,2,True,False,1.1542456900998876,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0,5,2,1.090908370545359,1.0926720176798657,0.0008412846319862943,0.000922362502520313,0.0,1.0926720176798657,0.0,2,False,True,1.1542456900998876,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0,6,2,1.0926720176798657,1.0931801095226281,0.0,0.0005080918427624592,0.0005080918427624592,1.0931801095226281,0.0,2,False,True,1.1542456900998876,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.1,7,2,1.0931801095226281,1.0932381612097657,0.0,5.805168713757247e-05,2.2570684613532066e-05,1.0932381612097657,0.0,2,False,True,1.1542456900998876,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0.0.0,7,2,1.0931801095226281,1.0936252628765324,0.0004451533539042707,0.0,0.0,1.0936252628765324,0.0,2,False,True,1.1542456900998876,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1,5,2,1.0911002470267808,1.0939758241611455,0.0005426568929021158,0.0023329202414625883,0.0022261689838001253,1.0939758241611455,0.0,2,False,True,1.1542456900998876,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.0,6,2,1.0939758241611455,1.0939758241611455,0.0,0.0,0.0,1.0939758241611455,0.0,2,False,True,1.1542456900998876,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.1,6,2,1.0939758241611455,1.0939758241611455,0.0,0.0,0.0,1.0939758241611455,0.0,2,False,True,1.1542456900998876,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.0.1,7,2,1.0939758241611455,1.0939758241611455,0.0,0.0,0.0,1.0939758241611455,0.0,2,False,True,1.1542456900998876,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.1.1,7,2,1.0939758241611455,1.0939758241611455,0.0,0.0,0.0,1.0939758241611455,0.0,2,False,True,1.1542456900998876,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__high_imbalance_seed5202__c1__3600s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0.1.1.0,7,2,1.0939758241611455,1.0941807910425876,0.0,0.0002049668814421146,0.0002049668814421146,1.0941807910425876,0.0,2,False,True,1.1542456900998876,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed5301__c1__3600s,moderate_seed5301,moderate,L1,0,2,0.04221433414923167,0.09976105901496841,0.05754672486573675,0.0,0.0,0.09976105901496841,0.0,3,False,True,0.16885733659692667,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed5301__c1__3600s,moderate_seed5301,moderate,L1.0,1,2,0.09976105901496841,0.10554216707323391,0.0036007822104041354,0.0021803258478613613,0.0,0.10554216707323391,0.0,2,False,True,0.16885733659692667,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed5301__c1__3600s,moderate_seed5301,moderate,L1.0.1,2,2,0.10554216707323391,0.10554216707323391,0.0,0.0,0.0,0.10554216707323391,0.0,2,False,True,0.16885733659692667,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed5301__c1__3600s,moderate_seed5301,moderate,L1.0.1.1,3,2,0.10554216707323391,0.10573030199396677,0.0,0.00018813492073285754,0.0,0.10573030199396677,0.0,2,False,True,0.16885733659692667,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed5301__c1__3600s,moderate_seed5301,moderate,L1.0.1.1.1,4,2,0.10573030199396677,0.10608427935639791,0.0,0.00035397736243114597,0.0,0.10608427935639791,0.0,2,False,True,0.16885733659692667,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed5301__c1__3600s,moderate_seed5301,moderate,L1.0.1.1.1.0,5,2,0.10608427935639791,0.10615994867029267,0.0,7.566931389475784e-05,6.830653837518186e-05,0.10615994867029267,0.0,2,False,True,0.16885733659692667,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed5301__c1__3600s,moderate_seed5301,moderate,L1.0.1.1.1.0.0,6,2,0.10615994867029267,0.10615994867029267,0.0,0.0,0.0,0.10615994867029267,0.0,2,False,True,0.16885733659692667,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed5301__c1__3600s,moderate_seed5301,moderate,L1.0.1.1.1.0.1,6,2,0.10615994867029267,0.10615994867029267,0.0,0.0,0.0,0.10615994867029267,0.0,2,False,True,0.16885733659692667,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed5301__c1__3600s,moderate_seed5301,moderate,L1.0.1.1.1.0.1.1,7,2,0.10615994867029267,0.10615994867029267,0.0,0.0,0.0,0.10615994867029267,0.0,2,False,True,0.16885733659692667,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed5301__c1__3600s,moderate_seed5301,moderate,L1.0.1.1.1.0.1.0,7,2,0.10615994867029267,0.10621744904462016,0.0,5.750037432748767e-05,5.750037432748767e-05,0.10621744904462016,0.0,2,False,True,0.16885733659692667,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed5301__c1__3600s,moderate_seed5301,moderate,L1.0.1.1.1.0.0.1,7,2,0.10615994867029267,0.1062274642399886,0.0,6.751556969593342e-05,6.751556969593342e-05,0.1062274642399886,0.0,2,False,True,0.16885733659692667,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed5301__c1__3600s,moderate_seed5301,moderate,L1.0.1.1.0,4,2,0.10573030199396677,0.10646457427751191,0.00036134013795072195,0.0003729321455944179,0.00030462560721923604,0.10646457427751191,0.0,2,False,True,0.16885733659692667,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed5301__c1__3600s,moderate_seed5301,moderate,L1.0.1.1.1.1,5,2,0.10608427935639791,0.1064697309810871,0.00013554179180606807,0.0002499098328831162,0.000242266741098493,0.1064697309810871,0.0,2,False,True,0.16885733659692667,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed5301__c1__3600s,moderate_seed5301,moderate,L1.0.1.1.1.1.0,6,2,0.1064697309810871,0.1064697309810871,0.0,0.0,0.0,0.1064697309810871,0.0,2,False,True,0.16885733659692667,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed5301__c1__3600s,moderate_seed5301,moderate,L1.0.1.1.1.1.1,6,2,0.1064697309810871,0.1064697309810871,0.0,0.0,0.0,0.1064697309810871,0.0,2,False,True,0.16885733659692667,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed5301__c1__3600s,moderate_seed5301,moderate,L1.0.1.1.1.1.1.1,7,2,0.1064697309810871,0.10649339405107987,0.0,2.366306999276868e-05,0.0,0.10649339405107987,0.0,2,False,True,0.16885733659692667,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed6301__c1__3600s,moderate_seed6301,moderate,L1,0,2,0.15782038640611107,0.5189826861350519,0.33651308270449287,0.024649217024448,0.0,0.49433346911060394,0.0,3,False,True,0.6312815456244443,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed6301__c1__3600s,moderate_seed6301,moderate,L1.0,1,2,0.5189826861350519,0.5300475445675396,0.0,0.011064858432487612,0.0,0.5300475445675396,0.0,2,False,True,0.6312815456244443,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed6301__c1__3600s,moderate_seed6301,moderate,L1.0.1,2,2,0.5300475445675396,0.535241815600225,0.0,0.005194271032685438,0.0,0.535241815600225,0.0,2,False,True,0.6312815456244443,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed6301__c1__3600s,moderate_seed6301,moderate,L1.0.1.1,3,2,0.535241815600225,0.535241815600225,0.0,0.0,0.0,0.535241815600225,0.0,2,False,True,0.6312815456244443,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed6301__c1__3600s,moderate_seed6301,moderate,L1.0.1.1.1,4,2,0.535241815600225,0.5364377780165127,0.0,0.0011959624162877214,0.0,0.5364377780165127,0.0,2,False,True,0.6312815456244443,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed6301__c1__3600s,moderate_seed6301,moderate,L1.0.1.1.1.0,5,2,0.5364377780165127,0.5368383834749063,0.0,0.0004006054583935992,0.0004006054583935992,0.5368383834749063,0.0,2,False,True,0.6312815456244443,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed6301__c1__3600s,moderate_seed6301,moderate,L1.0.1.1.1.0.1,6,2,0.5368383834749063,0.5368383834749063,0.0,0.0,0.0,0.5368383834749063,0.0,2,False,True,0.6312815456244443,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed6301__c1__3600s,moderate_seed6301,moderate,L1.0.1.1.1.0.1.1,7,2,0.5368383834749063,0.5368383834749063,0.0,0.0,0.0,0.5368383834749063,0.0,2,False,True,0.6312815456244443,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed6301__c1__3600s,moderate_seed6301,moderate,L1.0.1.1.1.1,5,2,0.5364377780165127,0.5369352419752532,0.0,0.0004974639587405072,9.685850034690802e-05,0.5369352419752532,0.0,2,False,True,0.6312815456244443,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed6301__c1__3600s,moderate_seed6301,moderate,L1.0.1.1.1.1.0,6,2,0.5369352419752532,0.5378398584834284,0.0,0.0009046165081751933,0.0009046165081751933,0.5378398584834284,0.0,2,False,True,0.6312815456244443,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed6301__c1__3600s,moderate_seed6301,moderate,L1.0.1.1.1.1.0.0,7,2,0.5378398584834284,0.5378398584834284,0.0,0.0,0.0,0.5378398584834284,0.0,2,False,True,0.6312815456244443,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed6301__c1__3600s,moderate_seed6301,moderate,L1.0.1.1.1.1.0.1,7,2,0.5378398584834284,0.5378398584834284,0.0,0.0,0.0,0.5378398584834284,0.0,2,False,True,0.6312815456244443,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed6301__c1__3600s,moderate_seed6301,moderate,L1.0.1.1.1.1.1,6,2,0.5369352419752532,0.5379129327321722,0.0,0.000977690756919003,0.0009261789347995153,0.5379129327321722,0.0,2,False,True,0.6312815456244443,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed6301__c1__3600s,moderate_seed6301,moderate,L1.0.1.1.1.1.1.0,7,2,0.5379129327321722,0.5379129327321722,0.0,0.0,0.0,0.5379129327321722,0.0,2,False,True,0.6312815456244443,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__moderate_seed6301__c1__3600s,moderate_seed6301,moderate,L1.0.1.1.1.1.1.1,7,2,0.5379129327321722,0.5397074192677311,0.0,0.0017944865355589146,0.0017944865355589146,0.5397074192677311,0.0,2,False,True,0.6312815456244443,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1,0,2,0.09058866569614615,0.31392081662954807,0.22333215093340192,0.0,0.0,0.31392081662954807,0.0,3,False,True,0.3623546627845846,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1,1,2,0.31392081662954807,0.31883366670365526,0.003937381728828959,0.0009754683452782298,0.0,0.3192261366456663,0.00039246994201103114,2,True,False,0.3623546627845846,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1,2,2,0.31883366670365526,0.32138364299164485,0.00039246994201103114,0.002157506345978555,0.0013762979014429466,0.32138364299164485,0.0,2,False,True,0.3623546627845846,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.0,2,2,0.31883366670365526,0.32160467062910403,0.0011736783865466394,0.001597325538902128,0.0002210276374591813,0.32160467062910403,0.0,2,False,True,0.3623546627845846,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.0.1,3,2,0.32160467062910403,0.32160467062910403,0.0,0.0,0.0,0.32160467062910403,0.0,2,False,True,0.3623546627845846,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.0.1.1,4,2,0.32160467062910403,0.32160467062910403,0.0,0.0,0.0,0.32160467062910403,0.0,2,False,True,0.3623546627845846,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.0.1.1.0,5,2,0.32160467062910403,0.32160467062910403,0.0,0.0,0.0,0.32160467062910403,0.0,2,False,True,0.3623546627845846,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.0.1.1.1,5,2,0.32160467062910403,0.32160467062910403,0.0,0.0,0.0,0.32160467062910403,0.0,2,False,True,0.3623546627845846,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.0.1.1.0.0,6,2,0.32160467062910403,0.32160467062910403,0.0,0.0,0.0,0.32160467062910403,0.0,2,False,True,0.3623546627845846,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.0.1.1.0.1,6,2,0.32160467062910403,0.32160467062910403,0.0,0.0,0.0,0.32160467062910403,0.0,2,False,True,0.3623546627845846,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1.0,3,2,0.32138364299164485,0.3222166049479218,0.0,0.0008329619562769675,0.0006119343188177861,0.3222166049479218,0.0,2,False,True,0.3623546627845846,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1.0.0,4,2,0.3222166049479218,0.3222166049479218,0.0,0.0,0.0,0.3222166049479218,0.0,2,False,True,0.3623546627845846,replaced,True
round26,C1-EQUALS-C0,C0=C1,results/gf_external_gurobi_production_validation_round26/runs/stage4__tight_T_seed5102__c1__3600s,tight_T_seed5102,tight_T,L1.1.1.0.0.1,5,2,0.3222166049479218,0.3222166049479218,0.0,0.0,0.0,0.3222166049479218,0.0,2,False,True,0.3623546627845846,replaced,True
