source_round,run,instance,family,parent_id,shadow_rule,dimensionless_threshold,first_native_gain_ratio,repeated_native_gain_ratio,target_reached_after_first_processing,target_reached_only_after_repeated_processing,historical_split_explainable_without_time_or_attempts,coverage_preserved_if_parent_retained_or_atomic_split,counterfactual_runtime_claimed
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c1__1200s,moderate_seed3302,moderate,L1.0.0.0.0,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__moderate_seed3302__c1__1200s,moderate_seed3302,moderate,L1.0.0.0.0,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1,normalized_native_gain_1pct,0.01,0.3123194877101521,0.014704938328479612,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1,normalized_native_gain_5pct,0.05,0.3123194877101521,0.014704938328479612,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1,normalized_native_gain_10pct,0.1,0.3123194877101521,0.014704938328479612,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0.1,normalized_native_gain_1pct,0.01,0.03631624999741295,0.00424678339625423,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0.1,normalized_native_gain_5pct,0.05,0.03631624999741295,0.00424678339625423,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0.1,normalized_native_gain_10pct,0.1,0.03631624999741295,0.00424678339625423,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0,normalized_native_gain_1pct,0.01,0.0,0.006239716550667088,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0,normalized_native_gain_5pct,0.05,0.0,0.006239716550667088,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0,normalized_native_gain_10pct,0.1,0.0,0.006239716550667088,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.0,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.0,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.0,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.0.0,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.0.0,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c0__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.0.0,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1,normalized_native_gain_1pct,0.01,0.3123194877101521,0.012367475630377283,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1,normalized_native_gain_5pct,0.05,0.3123194877101521,0.012367475630377283,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1,normalized_native_gain_10pct,0.1,0.3123194877101521,0.012367475630377283,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0,normalized_native_gain_1pct,0.01,0.0,0.0028501787835626805,False,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0,normalized_native_gain_5pct,0.05,0.0,0.0028501787835626805,False,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0,normalized_native_gain_10pct,0.1,0.0,0.0028501787835626805,False,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0.1,normalized_native_gain_1pct,0.01,0.03690686334013869,0.004244180667986281,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0.1,normalized_native_gain_5pct,0.05,0.03690686334013869,0.004244180667986281,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0.1,normalized_native_gain_10pct,0.1,0.03690686334013869,0.004244180667986281,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0,normalized_native_gain_1pct,0.01,0.0,0.001959071904421325,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0,normalized_native_gain_5pct,0.05,0.0,0.001959071904421325,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0,normalized_native_gain_10pct,0.1,0.0,0.001959071904421325,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.0,normalized_native_gain_1pct,0.01,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.0,normalized_native_gain_5pct,0.05,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.0,normalized_native_gain_10pct,0.1,0.0,0.0,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.0.0,normalized_native_gain_1pct,0.01,0.0,0.002303690995261365,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.0.0,normalized_native_gain_5pct,0.05,0.0,0.002303690995261365,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage1__tight_T_seed3101__c1__1200s,tight_T_seed3101,tight_T,L1.1.0.1.0.0.0,normalized_native_gain_10pct,0.1,0.0,0.002303690995261365,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage2__high_imbalance_seed5202__c0__1800s,high_imbalance_seed5202,high_imbalance,L1,normalized_native_gain_1pct,0.01,0.8724523207845619,0.005977007465454068,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage2__high_imbalance_seed5202__c0__1800s,high_imbalance_seed5202,high_imbalance,L1,normalized_native_gain_5pct,0.05,0.8724523207845619,0.005977007465454068,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage2__high_imbalance_seed5202__c0__1800s,high_imbalance_seed5202,high_imbalance,L1,normalized_native_gain_10pct,0.1,0.8724523207845619,0.005977007465454068,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage2__high_imbalance_seed5202__c0__1800s,high_imbalance_seed5202,high_imbalance,L1.1,normalized_native_gain_1pct,0.01,0.3435689035917336,0.0035029578563607494,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage2__high_imbalance_seed5202__c0__1800s,high_imbalance_seed5202,high_imbalance,L1.1,normalized_native_gain_5pct,0.05,0.3435689035917336,0.0035029578563607494,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage2__high_imbalance_seed5202__c0__1800s,high_imbalance_seed5202,high_imbalance,L1.1,normalized_native_gain_10pct,0.1,0.3435689035917336,0.0035029578563607494,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage2__high_imbalance_seed5202__c0__1800s,high_imbalance_seed5202,high_imbalance,L1.1.0,normalized_native_gain_1pct,0.01,0.04707348434320697,0.04990642005230339,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage2__high_imbalance_seed5202__c0__1800s,high_imbalance_seed5202,high_imbalance,L1.1.0,normalized_native_gain_5pct,0.05,0.04707348434320697,0.04990642005230339,False,True,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage2__high_imbalance_seed5202__c0__1800s,high_imbalance_seed5202,high_imbalance,L1.1.0,normalized_native_gain_10pct,0.1,0.04707348434320697,0.04990642005230339,False,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage2__high_imbalance_seed5202__c0__1800s,high_imbalance_seed5202,high_imbalance,L1.1.0.1,normalized_native_gain_1pct,0.01,0.0011341412085200582,0.02016342570242008,False,True,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage2__high_imbalance_seed5202__c0__1800s,high_imbalance_seed5202,high_imbalance,L1.1.0.1,normalized_native_gain_5pct,0.05,0.0011341412085200582,0.02016342570242008,False,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage2__high_imbalance_seed5202__c0__1800s,high_imbalance_seed5202,high_imbalance,L1.1.0.1,normalized_native_gain_10pct,0.1,0.0011341412085200582,0.02016342570242008,False,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage2__high_imbalance_seed5202__c0__1800s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1,normalized_native_gain_1pct,0.01,0.015153562548794129,0.0,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage2__high_imbalance_seed5202__c0__1800s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1,normalized_native_gain_5pct,0.05,0.015153562548794129,0.0,False,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage2__high_imbalance_seed5202__c0__1800s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1,normalized_native_gain_10pct,0.1,0.015153562548794129,0.0,False,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage2__high_imbalance_seed5202__c0__1800s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0,normalized_native_gain_1pct,0.01,0.018137093751060453,0.0,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage2__high_imbalance_seed5202__c0__1800s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0,normalized_native_gain_5pct,0.05,0.018137093751060453,0.0,False,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage2__high_imbalance_seed5202__c0__1800s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.0,normalized_native_gain_10pct,0.1,0.018137093751060453,0.0,False,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage2__high_imbalance_seed5202__c0__1800s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0,normalized_native_gain_1pct,0.01,0.01328260554604008,0.014415312272440008,True,False,True,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage2__high_imbalance_seed5202__c0__1800s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0,normalized_native_gain_5pct,0.05,0.01328260554604008,0.014415312272440008,False,False,False,True,False
round26,results/gf_external_gurobi_production_validation_round26/runs/stage2__high_imbalance_seed5202__c0__1800s,high_imbalance_seed5202,high_imbalance,L1.1.0.1.1.0,normalized_native_gain_10pct,0.1,0.01328260554604008,0.014415312272440008,False,False,False,True,False
