source_round,reported_arm,algorithm_identity,run,instance,family,leaf_id,parent_id,depth,attempt_ordinal,first_leaf_processing,repeated_same_leaf_processing,inherited_lower_bound,native_bound,native_bound_available,leaf_lower_bound_after,leaf_bound_gain,global_lower_bound_before,global_lower_bound_after,global_bound_gain,verified_upper_bound_before,verified_upper_bound,normalized_leaf_gain,material_leaf_gain,native_status,closed_on_event,selected_while_controlling,selected_again_same_leaf,eventually_split,before_first_run_split,open_competing_leaves_before,allocated_time_seconds_telemetry,solver_runtime_seconds_telemetry,work_telemetry,nodes_telemetry,presolve_rerun,root_rerun,fresh_restart
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed3202__ext_grb_cold__900s,high_imbalance_seed3202,high_imbalance,L2.0.1,L2.0,2,2,False,True,1.733691513857035,1.7493134518659461,True,1.7493134520506337,0.015621938193598695,1.733691513857035,1.7493134520506337,0.015621938193598695,1.7493134520506337,1.7493134520506337,1.0,True,OPTIMAL,True,True,False,False,False,0,60.0,7.999000072479248,16.625753768014143,1749.0,True,False,False
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed3202__ext_grb_cold__900s,high_imbalance_seed3202,high_imbalance,L2.0.0.0,L2.0.0,3,1,True,False,1.7000002535113194,1e+100,True,1e+100,0.0,1.7000002535113194,1.7000002535113194,0.0,1.7493134520506337,1.7493134520506337,0.0,False,INFEASIBLE,True,True,False,False,False,2,30.0,4.976999998092651,10.18923151650587,1.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed3202__ext_grb_cold__900s,high_imbalance_seed3202,high_imbalance,L2.0.0.1,L2.0.0,3,1,True,False,1.7000002535113194,1.6971302063633933,True,1.7000002535113194,0.0,1.7000002535113194,1.7000002535113194,0.0,1.7493134520506337,1.7493134520506337,0.0,False,TIME_LIMIT,False,True,True,False,False,1,30.0,30.00499987602234,66.61183619584925,524.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed3202__ext_grb_cold__900s,high_imbalance_seed3202,high_imbalance,L2.0.0.1,L2.0.0,3,2,False,True,1.7000002535113194,1e+100,True,1e+100,0.0,1.7000002535113194,1.733691513857035,0.03369126034571557,1.7493134520506337,1.7493134520506337,0.0,False,INFEASIBLE,True,True,False,False,False,1,60.0,40.367000102996826,86.55010581064555,1052.0,True,False,False
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L0,,0,1,True,False,0.0,1e+100,True,1e+100,0.0,0.0,0.2375,0.2375,2.784107571242904,2.784107571242904,0.0,False,INFEASIBLE,True,True,False,False,True,3,30.0,0.3880000114440918,0.6203288001755739,1.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L1,,0,1,True,False,0.2375,1e+100,True,1e+100,0.0,0.2375,0.475,0.2375,2.784107571242904,2.784107571242904,0.0,False,INFEASIBLE,True,True,False,False,True,2,30.0,1.9130001068115234,4.0561734931816265,1.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2,,0,1,True,False,0.475,2.739268167947607,True,2.739268167947607,2.264268167947607,0.475,0.7124999999999999,0.23749999999999993,2.784107571242904,2.784107571242904,0.9805815008994311,True,TIME_LIMIT,False,True,True,True,True,1,30.0,30.001999855041504,63.53355661904328,486.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2,,0,2,False,True,2.739268167947607,2.7403551311132137,True,2.7403551311132137,0.0010869631656067469,2.739268167947607,2.7403551311132137,0.0010869631656067469,2.784107571242904,2.784107571242904,0.024241249564548685,True,TIME_LIMIT,False,True,False,True,True,0,60.0,60.00499987602234,109.48973909766032,591.0,True,False,False
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L3,,0,1,True,False,0.7124999999999999,1e+100,True,1e+100,0.0,0.7124999999999999,2.739268167947607,2.026768167947607,2.784107571242904,2.784107571242904,0.0,False,INFEASIBLE,True,True,False,False,True,1,30.0,0.29200005531311035,0.49315980746705856,1.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0,L2,1,1,True,False,2.7403551311132137,2.7410126400464807,True,2.7410126400464807,0.0006575089332669926,2.7403551311132137,2.7403551311132137,0.0,2.784107571242904,2.784107571242904,0.01502793744344343,True,TIME_LIMIT,False,True,True,True,False,1,30.0,30.0,62.34604474642394,323.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0,L2,1,2,False,True,2.7410126400464807,2.758237512109095,True,2.758237512109095,0.01722487206261425,2.7410126400464807,2.758237512109095,0.01722487206261425,2.784107571242904,2.784107571242904,0.39969601028261453,True,TIME_LIMIT,False,True,False,True,False,0,60.0,60.00699996948242,104.94096142307484,589.0,True,False,False
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.1,L2,1,1,True,False,2.7403551311132137,1e+100,True,1e+100,0.0,2.7403551311132137,2.7410126400464807,0.0006575089332669926,2.784107571242904,2.784107571242904,0.0,False,INFEASIBLE,True,True,False,False,False,1,30.0,0.8259999752044678,1.5668624129594553,1.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0.0,L2.0,2,1,True,False,2.758237512109095,2.7468818627690537,True,2.758237512109095,0.0,2.758237512109095,2.758237512109095,0.0,2.784107571242904,2.784107571242904,0.0,False,TIME_LIMIT,False,True,True,True,False,1,30.0,30.000999927520752,60.20200988416249,398.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0.0,L2.0,2,2,False,True,2.758237512109095,2.758858272068264,True,2.758858272068264,0.0006207599591689927,2.758237512109095,2.758237512109095,0.0,2.784107571242904,2.784107571242904,0.0239953049955626,True,TIME_LIMIT,False,True,False,True,False,1,60.0,60.00699996948242,110.64348032388807,648.0,True,False,False
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0.1,L2.0,2,1,True,False,2.758237512109095,2.755394638622786,True,2.758237512109095,0.0,2.758237512109095,2.758237512109095,0.0,2.784107571242904,2.784107571242904,0.0,False,TIME_LIMIT,False,True,True,False,False,1,30.0,30.009999990463257,56.78893978759717,599.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0.1,L2.0,2,2,False,True,2.758237512109095,2.7679482072107215,True,2.7679482072107215,0.009710695101626587,2.758237512109095,2.758858272068264,0.0006207599591689927,2.784107571242904,2.784107571242904,0.3753642406226976,True,TIME_LIMIT,False,True,False,False,False,1,60.0,60.00099992752075,100.97710590074057,1907.0,True,False,False
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0.0.0,L2.0.0,3,1,True,False,2.758858272068264,2.754198520078138,True,2.758858272068264,0.0,2.758858272068264,2.758858272068264,0.0,2.784107571242904,2.784107571242904,0.0,False,TIME_LIMIT,False,True,True,True,False,2,30.0,30.000999927520752,58.919462807152264,551.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0.0.0,L2.0.0,3,2,False,True,2.758858272068264,2.754198520078138,True,2.758858272068264,0.0,2.758858272068264,2.758858272068264,0.0,2.784107571242904,2.784107571242904,0.0,False,TIME_LIMIT,False,True,False,True,False,2,60.0,60.00099992752075,119.00482117453409,1059.0,True,False,False
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0.0.1,L2.0.0,3,1,True,False,2.758858272068264,2.7482507421093714,True,2.758858272068264,0.0,2.758858272068264,2.758858272068264,0.0,2.784107571242904,2.784107571242904,0.0,False,TIME_LIMIT,False,True,True,True,False,2,30.0,30.013000011444092,55.52757013750687,551.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0.0.1,L2.0.0,3,2,False,True,2.758858272068264,2.753592606666011,True,2.758858272068264,0.0,2.758858272068264,2.758858272068264,0.0,2.784107571242904,2.784107571242904,0.0,False,TIME_LIMIT,False,True,False,True,False,2,60.0,60.00099992752075,110.94407626490903,1319.0,True,False,False
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0.0.0.0,L2.0.0.0,4,1,True,False,2.758858272068264,1e+100,True,1e+100,0.0,2.758858272068264,2.758858272068264,0.0,2.784107571242904,2.784107571242904,0.0,False,INFEASIBLE,True,True,False,False,False,4,30.0,4.456000089645386,9.084049843929328,1.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0.0.0.1,L2.0.0.0,4,1,True,False,2.758858272068264,2.756778957138801,True,2.758858272068264,0.0,2.758858272068264,2.758858272068264,0.0,2.784107571242904,2.784107571242904,0.0,False,TIME_LIMIT,False,True,True,False,False,3,30.0,30.00600004196167,56.6439547969305,567.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0.0.0.1,L2.0.0.0,4,2,False,True,2.758858272068264,2.7799570660714097,True,2.7799570660714097,0.021098794003145738,2.758858272068264,2.758858272068264,0.0,2.7832961908951837,2.7832961908951837,0.8633629628028825,True,TIME_LIMIT,False,True,False,False,False,3,60.0,60.00399994850159,108.57032141825484,1768.0,True,False,False
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0.0.1.0,L2.0.0.1,4,1,True,False,2.758858272068264,2.7512151371204494,True,2.758858272068264,0.0,2.758858272068264,2.758858272068264,0.0,2.784107571242904,2.784107571242904,0.0,False,TIME_LIMIT,False,True,True,True,False,3,30.0,30.00100016593933,59.96811309063571,500.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0.0.1.0,L2.0.0.1,4,2,False,True,2.758858272068264,2.751218520953585,True,2.758858272068264,0.0,2.758858272068264,2.758858272068264,0.0,2.7832961908951837,2.7832961908951837,0.0,False,TIME_LIMIT,False,True,False,True,False,3,60.0,60.0,106.71416428861339,684.0,True,False,False
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0.0.1.1,L2.0.0.1,4,1,True,False,2.758858272068264,2.7661444228611267,True,2.7661444228611267,0.007286150792862767,2.758858272068264,2.758858272068264,0.0,2.784107571242904,2.7832961908951837,0.298149398255496,True,TIME_LIMIT,False,True,False,False,False,3,30.0,30.007000207901,58.350665359403536,668.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0.0.1.0.0,L2.0.0.1.0,5,1,True,False,2.758858272068264,2.7539429931121298,True,2.758858272068264,0.0,2.758858272068264,2.758858272068264,0.0,2.7832961908951837,2.7832961908951837,0.0,False,TIME_LIMIT,False,True,True,False,False,4,30.0,30.00100016593933,54.285594080684824,611.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0.0.1.0.0,L2.0.0.1.0,5,2,False,True,2.758858272068264,2.7539429931121298,True,2.758858272068264,0.0,2.758858272068264,2.758858272068264,0.0,2.7832961908951837,2.7832961908951837,0.0,False,TIME_LIMIT,False,True,False,False,False,4,24.344683060000005,24.34999990463257,46.06859019299911,805.0,True,False,False
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__high_imbalance_seed4201__ext_grb_cold__900s,high_imbalance_seed4201,high_imbalance,L2.0.0.1.0.1,L2.0.0.1.0,5,1,True,False,2.758858272068264,2.7530656450570152,True,2.758858272068264,0.0,2.758858272068264,2.758858272068264,0.0,2.7832961908951837,2.7832961908951837,0.0,False,TIME_LIMIT,False,True,False,False,False,4,30.0,30.020999908447266,58.572828540242334,602.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L0,,0,1,True,False,0.0,0.15561476199603727,True,0.15561476199603727,0.15561476199603727,0.0,0.04890905163725309,0.04890905163725309,0.19563620654901237,0.19563620654901237,0.7954292548452753,True,TIME_LIMIT,False,True,True,True,True,3,30.0,30.00499987602234,55.256509463654915,13.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L0,,0,2,False,True,0.15561476199603727,0.15986358119059038,True,0.15986358119059038,0.004248819194553111,0.15561476199603727,0.15949765678682276,0.0038828947907854905,0.19563620654901237,0.19563620654901237,0.1061635641094635,True,TIME_LIMIT,False,True,False,True,True,2,60.0,60.007999897003174,103.95009752697635,539.0,True,False,False
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L1,,0,1,True,False,0.04890905163725309,0.15949765678682276,True,0.15949765678682276,0.11058860514956967,0.04890905163725309,0.09781810327450619,0.04890905163725309,0.19563620654901237,0.19563620654901237,0.7537023751062093,True,TIME_LIMIT,False,True,True,True,True,3,30.0,30.0,63.00433558227822,9.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L1,,0,2,False,True,0.15949765678682276,0.1599431825678878,True,0.1599431825678878,0.00044552578106504814,0.15949765678682276,0.15986358119059038,0.00036592440376762014,0.19563620654901237,0.19563620654901237,0.012328269507128502,True,TIME_LIMIT,False,True,False,True,True,2,60.0,60.007000207901,103.86204014740672,546.0,True,False,False
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L2,,0,1,True,False,0.09781810327450619,0.1852600572046464,True,0.1852600572046464,0.0874419539301402,0.09781810327450619,0.14672715491175928,0.04890905163725309,0.19563620654901237,0.19563620654901237,0.8939240386286424,True,TIME_LIMIT,False,True,False,False,True,3,30.0,30.001999855041504,62.533292180601556,34.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L3,,0,1,True,False,0.14672715491175928,1e+100,True,1e+100,0.0,0.14672715491175928,0.15561476199603727,0.008887607084277993,0.19563620654901237,0.19563620654901237,0.0,False,INFEASIBLE,True,True,False,False,True,3,30.0,0.567000150680542,1.2421528338301768,1.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L0.0,L0,1,1,True,False,0.15986358119059038,1e+100,True,1e+100,0.0,0.15986358119059038,0.15986358119059038,0.0,0.19563620654901237,0.19563620654901237,0.0,False,INFEASIBLE,True,True,False,False,False,3,30.0,1.9690001010894775,3.7567066918385947,1.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L0.1,L0,1,1,True,False,0.15986358119059038,0.1586435035176365,True,0.15986358119059038,0.0,0.15986358119059038,0.15986358119059038,0.0,0.19563620654901237,0.19563620654901237,0.0,False,TIME_LIMIT,False,True,True,False,False,2,30.0,30.003000020980835,57.39881490421303,17.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L0.1,L0,1,2,False,True,0.15986358119059038,0.1619242189831839,True,0.1619242189831839,0.0020606377925935226,0.15986358119059038,0.1599431825678878,7.9601377297428e-05,0.19563620654901237,0.19563620654901237,0.05760376186950406,True,TIME_LIMIT,False,True,False,False,False,2,60.0,60.01800012588501,102.50280235390548,564.0,True,False,False
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L1.0,L1,1,1,True,False,0.1599431825678878,0.1596089134216497,True,0.1599431825678878,0.0,0.1599431825678878,0.1599431825678878,0.0,0.19563620654901237,0.19563620654901237,0.0,False,TIME_LIMIT,False,True,True,True,False,3,30.0,30.002999782562256,54.41155910709963,8.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L1.0,L1,1,2,False,True,0.1599431825678878,0.15965636104587766,True,0.1599431825678878,0.0,0.1599431825678878,0.1599431825678878,0.0,0.19563620654901237,0.19563620654901237,0.0,False,TIME_LIMIT,False,True,False,True,False,3,60.0,60.01099991798401,111.46095310509149,542.0,True,False,False
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L1.1,L1,1,1,True,False,0.1599431825678878,0.17053621885537357,True,0.17053621885537357,0.010593036287485758,0.1599431825678878,0.1599431825678878,0.0,0.19563620654901237,0.19563620654901237,0.2967816986615548,True,TIME_LIMIT,False,True,False,False,False,3,30.0,30.004000186920166,55.52398815637022,7.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L1.0.0,L1.0,2,1,True,False,0.1599431825678878,0.15993169568947416,True,0.1599431825678878,0.0,0.1599431825678878,0.1599431825678878,0.0,0.19563620654901237,0.19563620654901237,0.0,False,TIME_LIMIT,False,True,True,True,False,4,30.0,30.004000186920166,53.30558492508327,3.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L1.0.0,L1.0,2,2,False,True,0.1599431825678878,0.16089150760714427,True,0.16089150760714427,0.0009483250392564591,0.1599431825678878,0.16089150760714427,0.0009483250392564591,0.19563620654901237,0.19563620654901237,0.026568918334236937,True,TIME_LIMIT,False,True,False,True,False,4,60.0,60.00699996948242,108.02324818478557,536.0,True,False,False
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L1.0.1,L1.0,2,1,True,False,0.1599431825678878,0.16371500310734735,True,0.16371500310734735,0.0037718205394595417,0.1599431825678878,0.1599431825678878,0.0,0.19563620654901237,0.19563620654901237,0.10567388578379301,True,TIME_LIMIT,False,True,False,False,False,4,30.0,30.003999948501587,55.6086742906985,7.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L1.0.0.0,L1.0.0,3,1,True,False,0.16089150760714427,0.16086796697403577,True,0.16089150760714427,0.0,0.16089150760714427,0.16089150760714427,0.0,0.19563620654901237,0.19563620654901237,0.0,False,TIME_LIMIT,False,True,True,True,False,5,30.0,30.00100016593933,54.58485954217866,8.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L1.0.0.0,L1.0.0,3,2,False,True,0.16089150760714427,0.16163540107943347,True,0.16163540107943347,0.0007438934722892032,0.16089150760714427,0.16163540107943347,0.0007438934722892032,0.19563620654901237,0.19563620654901237,0.021410272500384103,True,TIME_LIMIT,False,True,False,True,False,5,60.0,60.01300001144409,104.1173886137863,548.0,True,False,False
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L1.0.0.1,L1.0.0,3,1,True,False,0.16089150760714427,0.16168802963343795,True,0.16168802963343795,0.0007965220262936834,0.16089150760714427,0.16089150760714427,0.0,0.19563620654901237,0.19563620654901237,0.022924994331548442,True,TIME_LIMIT,False,True,False,False,False,5,30.0,30.003999948501587,56.040876011752786,11.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L1.0.0.0.0,L1.0.0.0,4,1,True,False,0.16163540107943347,0.1613555719298312,True,0.16163540107943347,0.0,0.16163540107943347,0.16163540107943347,0.0,0.19563620654901237,0.19563620654901237,0.0,False,TIME_LIMIT,False,True,True,False,False,6,30.0,30.002000093460083,57.21983626434451,7.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L1.0.0.0.0,L1.0.0.0,4,2,False,True,0.16163540107943347,0.16136519822014253,True,0.16163540107943347,0.0,0.16163540107943347,0.16163540107943347,0.0,0.19563620654901237,0.19563620654901237,0.0,False,TIME_LIMIT,False,True,False,False,False,6,60.0,60.00200009346008,118.9822096650534,476.0,True,False,False
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L1.0.0.0.1,L1.0.0.0,4,1,True,False,0.16163540107943347,0.16151570799794104,True,0.16163540107943347,0.0,0.16163540107943347,0.16163540107943347,0.0,0.19563620654901237,0.19563620654901237,0.0,False,TIME_LIMIT,False,True,True,False,False,6,30.0,30.002000093460083,65.81287010760474,45.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed3302__ext_grb_cold__900s,moderate_seed3302,moderate,L1.0.0.0.1,L1.0.0.0,4,2,False,True,0.16163540107943347,0.1630881814618777,True,0.1630881814618777,0.0014527803824442298,0.16163540107943347,0.16163540107943347,0.0,0.19563620654901237,0.19563620654901237,0.0427278225436176,True,TIME_LIMIT,False,True,False,False,False,6,59.85063218800005,59.85899996757507,109.67489134951637,550.0,True,False,False
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed4302__ext_grb_cold__900s,moderate_seed4302,moderate,L0,,0,1,True,False,0.0,1e+100,True,1e+100,0.0,0.0,0.012135714717816735,0.012135714717816735,0.04854285887126694,0.04854285887126694,0.0,False,INFEASIBLE,True,True,False,False,True,3,30.0,21.76799988746643,42.59968806533496,373.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed4302__ext_grb_cold__900s,moderate_seed4302,moderate,L1,,0,1,True,False,0.012135714717816735,0.012135714717816735,True,0.012135714717816735,0.0,0.012135714717816735,0.012135714717816735,0.0,0.04854285887126694,0.04854285887126694,0.0,False,TIME_LIMIT,False,True,True,True,True,2,30.0,30.00100016593933,64.88783004044643,375.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed4302__ext_grb_cold__900s,moderate_seed4302,moderate,L1,,0,2,False,True,0.012135714717816735,0.012148497186212906,True,0.012148497186212906,1.2782468396170185e-05,0.012135714717816735,0.012148497186212906,1.2782468396170185e-05,0.04854285887126694,0.04854285887126694,0.0003510978049333986,True,TIME_LIMIT,False,True,False,True,True,2,60.0,60.0,121.84688816688252,903.0,True,False,False
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed4302__ext_grb_cold__900s,moderate_seed4302,moderate,L1.0,L1,1,1,True,False,0.012148497186212906,0.012135714717816735,True,0.012148497186212906,0.0,0.012148497186212906,0.012148497186212906,0.0,0.04854285887126694,0.04854285887126694,0.0,False,TIME_LIMIT,False,True,True,True,False,3,30.0,30.003000020980835,65.55043432303496,593.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed4302__ext_grb_cold__900s,moderate_seed4302,moderate,L1.0,L1,1,2,False,True,0.012148497186212906,0.013451471730965054,True,0.013451471730965054,0.001302974544752148,0.012148497186212906,0.013451471730965054,0.001302974544752148,0.04854285887126694,0.04854285887126694,0.03580154959242593,True,TIME_LIMIT,False,True,False,True,False,3,60.0,60.003000020980835,114.61235850156615,1550.0,True,False,False
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed4302__ext_grb_cold__900s,moderate_seed4302,moderate,L1.1,L1,1,1,True,False,0.012148497186212906,0.018203572076725103,True,0.018203572076725103,0.0060550748905121975,0.012148497186212906,0.012148497186212906,0.0,0.04854285887126694,0.04854285887126694,0.16637398240175255,True,TIME_LIMIT,False,True,True,True,False,3,30.0,30.003999948501587,56.79832282677715,370.0,True,True,True
round25,C0-LEGACY,C0=C1,results/gf_solver_backend_validation_round25/runs/stage1__moderate_seed4302__ext_grb_cold__900s,moderate_seed4302,moderate,L1.1,L1,1,2,False,True,0.018203572076725103,0.01986825860489232,True,0.01986825860489232,0.0016646865281672169,0.018203572076725103,0.01958825870663032,0.0013846866299052178,0.04854285887126694,0.0298198766247978,0.14330603345307533,True,TIME_LIMIT,False,True,False,True,False,3,60.0,60.001999855041504,119.32601386892694,1474.0,True,False,False
