path,size_bytes,sha256,storage_class,reproducible
results/gf_k1_am_sf_station_state_chain_round55/split_failure_causal_analysis.md,1363,38d96e68678969caaeeb4465acaa11485a08ac10148b3969ef386dc41b7360f2,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/split_revision_decision.json,638,44079ff9c0fcd4d6c73a67b92bc9a1e2825865f8fd0bb40a26695291e89acc6f,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/stable_mainline_contract.json,1252,6313f45653c099a33bec4d2aec415b7aecde69db352271fd9994f0d350424a97,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/stable_mainline_post_audit_contract.json,772,86327b0732e95581ca735a2f60abe84ead2eebd685ae9cd87b57dd6ea91e883e,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/stable_requalification_decision.json,879,a918050b8922eb9caeae5c9d2a93d61c58e1f9e89e742cf3e3ad6ddd73522e74,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/stable_requalification_results.csv,6783,002fc0c808c6cdace324d81d3241e02c1562e0afa5f767825afd91f4196aea60,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/stable_requalification_results.summary.json,714,8c3824d601eb611d6b6fb1e87aa8536fdf78216063a36c12c3b88fa9b00d6561,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/stable_requalification_semantic_sentinels.csv,5482,ef6932254b754100a81d1c215d0a1ce3d07ad0fb2f464e6084cb630d593e5ad7,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/stable_requalification_semantic_sentinels.json,245,a0e159de0005572c64956650dc100d4f58b7595c6b2d58cb818b48cca9760f68,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/stage0_freeze_manifest.json,14632,7e1975473a9402157e2d7fe9577f203f6ca534963dbb8f70301b1476b7ab8501,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/station_state_convex_hull_proof.md,1252,eb9750b6c30897c647f706262c1d19ab79edfc8651cfa3d9a4b493e513f2dbb0,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/station_state_domain_ledger.csv,19547,f7e9e0cb7a491aede2ef8d9ddeb85b80eb2caa8fd072900d1fa20cafda3481fb,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/station_state_exactness_proof.md,1426,0d9e9fb593a309dafa8e7f448beeba182cb46e29ff25fd6a624989f446344056,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/station_state_formulation_protocol.json,846,974678dd406685e629e6c6ee8c54ab6838876387c384051d2c54d73af9c76d15,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/station_state_projection_mapping.md,927,45f1c875f2626d4615f9c3d90171c447d8a545579c883153de8a23e3058412b9,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/strong_result_expansion_protocol.json,823,d121513d7645c272f015f0dc2d82756d852e8d43d560726b64f13767315fe868,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/variable_domain_audit.csv,289,e48881bb0a58be5ed91aaa4ad5ff7bfee9c4485244176f948e2bf3ca09b1bca7,committed_compact,True
results/gf_k1_am_sf_station_state_chain_round55/work_time_accounting_audit.csv,322,0bad8800731a8c83b5e9d04be9a78e105a7ddd5ccdc7f2cd4be73db1253b8a37,committed_compact,True
