stage,suite,instance,budget_seconds,arm,run_id,ub_view,comparison_ub,gap_threshold,crossing_observed,preceding_observation_seconds,preceding_gap,first_observed_crossing_seconds,first_observed_gap
stage3,existing,high_imbalance_seed3202,1800,S0,stage3__high_imbalance_seed3202__s0__1800s__dense_on,plain_ub,1.8353905679342581,0.2,True,7.2071754,0.21063630332359196,7.8987185,0.10173494617371644
stage3,existing,high_imbalance_seed3202,1800,S0,stage3__high_imbalance_seed3202__s0__1800s__dense_on,plain_ub,1.8353905679342581,0.1,True,17.8953901,0.10111695508198619,17.9710939,0.09190616011872091
stage3,existing,high_imbalance_seed3202,1800,S0,stage3__high_imbalance_seed3202__s0__1800s__dense_on,plain_ub,1.8353905679342581,0.05,False,1750.0603802,0.056926879126168575,,
stage3,existing,high_imbalance_seed3202,1800,S0,stage3__high_imbalance_seed3202__s0__1800s__dense_on,plain_ub,1.8353905679342581,0.02,False,1750.0603802,0.056926879126168575,,
stage3,existing,high_imbalance_seed3202,1800,S0,stage3__high_imbalance_seed3202__s0__1800s__dense_on,plain_ub,1.8353905679342581,0.01,False,1750.0603802,0.056926879126168575,,
stage3,existing,high_imbalance_seed3202,1800,S0,stage3__high_imbalance_seed3202__s0__1800s__dense_on,plain_ub,1.8353905679342581,0.005,False,1750.0603802,0.056926879126168575,,
stage3,existing,high_imbalance_seed3202,1800,S0,stage3__high_imbalance_seed3202__s0__1800s__dense_on,plain_ub,1.8353905679342581,0.001,False,1750.0603802,0.056926879126168575,,
stage3,existing,high_imbalance_seed3202,1800,S0,stage3__high_imbalance_seed3202__s0__1800s__dense_on,frozen_common_ub,1.7493134520506337,0.2,True,1.4018218,0.202720322528201,1.5324892,0.19633958385569197
stage3,existing,high_imbalance_seed3202,1800,S0,stage3__high_imbalance_seed3202__s0__1800s__dense_on,frozen_common_ub,1.7493134520506337,0.1,True,7.2071754,0.17179469359750688,7.8987185,0.057534711480627755
stage3,existing,high_imbalance_seed3202,1800,S0,stage3__high_imbalance_seed3202__s0__1800s__dense_on,frozen_common_ub,1.7493134520506337,0.05,True,17.8953901,0.0568863113785766,17.9710939,0.04722228794187571
stage3,existing,high_imbalance_seed3202,1800,S0,stage3__high_imbalance_seed3202__s0__1800s__dense_on,frozen_common_ub,1.7493134520506337,0.02,True,963.2702749,0.02001598085313566,963.5629559,0.01999800769618796
stage3,existing,high_imbalance_seed3202,1800,S0,stage3__high_imbalance_seed3202__s0__1800s__dense_on,frozen_common_ub,1.7493134520506337,0.01,False,1750.0603802,0.010521808487153974,,
stage3,existing,high_imbalance_seed3202,1800,S0,stage3__high_imbalance_seed3202__s0__1800s__dense_on,frozen_common_ub,1.7493134520506337,0.005,False,1750.0603802,0.010521808487153974,,
stage3,existing,high_imbalance_seed3202,1800,S0,stage3__high_imbalance_seed3202__s0__1800s__dense_on,frozen_common_ub,1.7493134520506337,0.001,False,1750.0603802,0.010521808487153974,,
stage3,existing,high_imbalance_seed3202,1800,plain,stage3__high_imbalance_seed3202__plain__1800s__dense_on,plain_ub,1.8353905679342581,0.2,False,1770.0254523,0.3865896349738243,,
stage3,existing,high_imbalance_seed3202,1800,plain,stage3__high_imbalance_seed3202__plain__1800s__dense_on,plain_ub,1.8353905679342581,0.1,False,1770.0254523,0.3865896349738243,,
stage3,existing,high_imbalance_seed3202,1800,plain,stage3__high_imbalance_seed3202__plain__1800s__dense_on,plain_ub,1.8353905679342581,0.05,False,1770.0254523,0.3865896349738243,,
stage3,existing,high_imbalance_seed3202,1800,plain,stage3__high_imbalance_seed3202__plain__1800s__dense_on,plain_ub,1.8353905679342581,0.02,False,1770.0254523,0.3865896349738243,,
stage3,existing,high_imbalance_seed3202,1800,plain,stage3__high_imbalance_seed3202__plain__1800s__dense_on,plain_ub,1.8353905679342581,0.01,False,1770.0254523,0.3865896349738243,,
stage3,existing,high_imbalance_seed3202,1800,plain,stage3__high_imbalance_seed3202__plain__1800s__dense_on,plain_ub,1.8353905679342581,0.005,False,1770.0254523,0.3865896349738243,,
stage3,existing,high_imbalance_seed3202,1800,plain,stage3__high_imbalance_seed3202__plain__1800s__dense_on,plain_ub,1.8353905679342581,0.001,False,1770.0254523,0.3865896349738243,,
stage3,existing,high_imbalance_seed3202,1800,plain,stage3__high_imbalance_seed3202__plain__1800s__dense_on,frozen_common_ub,1.7493134520506337,0.2,False,1770.0254523,0.35640602493373746,,
stage3,existing,high_imbalance_seed3202,1800,plain,stage3__high_imbalance_seed3202__plain__1800s__dense_on,frozen_common_ub,1.7493134520506337,0.1,False,1770.0254523,0.35640602493373746,,
stage3,existing,high_imbalance_seed3202,1800,plain,stage3__high_imbalance_seed3202__plain__1800s__dense_on,frozen_common_ub,1.7493134520506337,0.05,False,1770.0254523,0.35640602493373746,,
stage3,existing,high_imbalance_seed3202,1800,plain,stage3__high_imbalance_seed3202__plain__1800s__dense_on,frozen_common_ub,1.7493134520506337,0.02,False,1770.0254523,0.35640602493373746,,
stage3,existing,high_imbalance_seed3202,1800,plain,stage3__high_imbalance_seed3202__plain__1800s__dense_on,frozen_common_ub,1.7493134520506337,0.01,False,1770.0254523,0.35640602493373746,,
stage3,existing,high_imbalance_seed3202,1800,plain,stage3__high_imbalance_seed3202__plain__1800s__dense_on,frozen_common_ub,1.7493134520506337,0.005,False,1770.0254523,0.35640602493373746,,
stage3,existing,high_imbalance_seed3202,1800,plain,stage3__high_imbalance_seed3202__plain__1800s__dense_on,frozen_common_ub,1.7493134520506337,0.001,False,1770.0254523,0.35640602493373746,,
stage3,existing,moderate_seed3301,1800,S0,stage3__moderate_seed3301__s0__1800s__dense_on,plain_ub,0.058884174969223976,0.2,False,1750.0132937,0.2161826014732045,,
stage3,existing,moderate_seed3301,1800,S0,stage3__moderate_seed3301__s0__1800s__dense_on,plain_ub,0.058884174969223976,0.1,False,1750.0132937,0.2161826014732045,,
stage3,existing,moderate_seed3301,1800,S0,stage3__moderate_seed3301__s0__1800s__dense_on,plain_ub,0.058884174969223976,0.05,False,1750.0132937,0.2161826014732045,,
stage3,existing,moderate_seed3301,1800,S0,stage3__moderate_seed3301__s0__1800s__dense_on,plain_ub,0.058884174969223976,0.02,False,1750.0132937,0.2161826014732045,,
stage3,existing,moderate_seed3301,1800,S0,stage3__moderate_seed3301__s0__1800s__dense_on,plain_ub,0.058884174969223976,0.01,False,1750.0132937,0.2161826014732045,,
stage3,existing,moderate_seed3301,1800,S0,stage3__moderate_seed3301__s0__1800s__dense_on,plain_ub,0.058884174969223976,0.005,False,1750.0132937,0.2161826014732045,,
stage3,existing,moderate_seed3301,1800,S0,stage3__moderate_seed3301__s0__1800s__dense_on,plain_ub,0.058884174969223976,0.001,False,1750.0132937,0.2161826014732045,,
stage3,existing,moderate_seed3301,1800,S0,stage3__moderate_seed3301__s0__1800s__dense_on,frozen_common_ub,0.04915255266474515,0.2,True,12.1800552,0.27783141569019254,12.3068505,0.15402465357789705
stage3,existing,moderate_seed3301,1800,S0,stage3__moderate_seed3301__s0__1800s__dense_on,frozen_common_ub,0.04915255266474515,0.1,True,95.7902462,0.10007576608497704,95.8786659,0.09987100895641762
stage3,existing,moderate_seed3301,1800,S0,stage3__moderate_seed3301__s0__1800s__dense_on,frozen_common_ub,0.04915255266474515,0.05,False,1750.0132937,0.06099605541182345,,
stage3,existing,moderate_seed3301,1800,S0,stage3__moderate_seed3301__s0__1800s__dense_on,frozen_common_ub,0.04915255266474515,0.02,False,1750.0132937,0.06099605541182345,,
stage3,existing,moderate_seed3301,1800,S0,stage3__moderate_seed3301__s0__1800s__dense_on,frozen_common_ub,0.04915255266474515,0.01,False,1750.0132937,0.06099605541182345,,
stage3,existing,moderate_seed3301,1800,S0,stage3__moderate_seed3301__s0__1800s__dense_on,frozen_common_ub,0.04915255266474515,0.005,False,1750.0132937,0.06099605541182345,,
stage3,existing,moderate_seed3301,1800,S0,stage3__moderate_seed3301__s0__1800s__dense_on,frozen_common_ub,0.04915255266474515,0.001,False,1750.0132937,0.06099605541182345,,
stage3,existing,moderate_seed3301,1800,plain,stage3__moderate_seed3301__plain__1800s__dense_on,plain_ub,0.058884174969223976,0.2,False,1770.1380955,0.3085645348013018,,
stage3,existing,moderate_seed3301,1800,plain,stage3__moderate_seed3301__plain__1800s__dense_on,plain_ub,0.058884174969223976,0.1,False,1770.1380955,0.3085645348013018,,
stage3,existing,moderate_seed3301,1800,plain,stage3__moderate_seed3301__plain__1800s__dense_on,plain_ub,0.058884174969223976,0.05,False,1770.1380955,0.3085645348013018,,
stage3,existing,moderate_seed3301,1800,plain,stage3__moderate_seed3301__plain__1800s__dense_on,plain_ub,0.058884174969223976,0.02,False,1770.1380955,0.3085645348013018,,
stage3,existing,moderate_seed3301,1800,plain,stage3__moderate_seed3301__plain__1800s__dense_on,plain_ub,0.058884174969223976,0.01,False,1770.1380955,0.3085645348013018,,
stage3,existing,moderate_seed3301,1800,plain,stage3__moderate_seed3301__plain__1800s__dense_on,plain_ub,0.058884174969223976,0.005,False,1770.1380955,0.3085645348013018,,
stage3,existing,moderate_seed3301,1800,plain,stage3__moderate_seed3301__plain__1800s__dense_on,plain_ub,0.058884174969223976,0.001,False,1770.1380955,0.3085645348013018,,
stage3,existing,moderate_seed3301,1800,plain,stage3__moderate_seed3301__plain__1800s__dense_on,frozen_common_ub,0.04915255266474515,0.2,True,8.5544721,0.201566829425302,8.6486125,0.19668532245546128
stage3,existing,moderate_seed3301,1800,plain,stage3__moderate_seed3301__plain__1800s__dense_on,frozen_common_ub,0.04915255266474515,0.1,False,1770.1380955,0.17166851556237442,,
stage3,existing,moderate_seed3301,1800,plain,stage3__moderate_seed3301__plain__1800s__dense_on,frozen_common_ub,0.04915255266474515,0.05,False,1770.1380955,0.17166851556237442,,
stage3,existing,moderate_seed3301,1800,plain,stage3__moderate_seed3301__plain__1800s__dense_on,frozen_common_ub,0.04915255266474515,0.02,False,1770.1380955,0.17166851556237442,,
stage3,existing,moderate_seed3301,1800,plain,stage3__moderate_seed3301__plain__1800s__dense_on,frozen_common_ub,0.04915255266474515,0.01,False,1770.1380955,0.17166851556237442,,
stage3,existing,moderate_seed3301,1800,plain,stage3__moderate_seed3301__plain__1800s__dense_on,frozen_common_ub,0.04915255266474515,0.005,False,1770.1380955,0.17166851556237442,,
stage3,existing,moderate_seed3301,1800,plain,stage3__moderate_seed3301__plain__1800s__dense_on,frozen_common_ub,0.04915255266474515,0.001,False,1770.1380955,0.17166851556237442,,
stage3,existing,moderate_seed3302,1800,S0,stage3__moderate_seed3302__s0__1800s__dense_on,plain_ub,0.2525257855687099,0.2,False,1749.9970864,0.4324195923686172,,
stage3,existing,moderate_seed3302,1800,S0,stage3__moderate_seed3302__s0__1800s__dense_on,plain_ub,0.2525257855687099,0.1,False,1749.9970864,0.4324195923686172,,
stage3,existing,moderate_seed3302,1800,S0,stage3__moderate_seed3302__s0__1800s__dense_on,plain_ub,0.2525257855687099,0.05,False,1749.9970864,0.4324195923686172,,
stage3,existing,moderate_seed3302,1800,S0,stage3__moderate_seed3302__s0__1800s__dense_on,plain_ub,0.2525257855687099,0.02,False,1749.9970864,0.4324195923686172,,
stage3,existing,moderate_seed3302,1800,S0,stage3__moderate_seed3302__s0__1800s__dense_on,plain_ub,0.2525257855687099,0.01,False,1749.9970864,0.4324195923686172,,
stage3,existing,moderate_seed3302,1800,S0,stage3__moderate_seed3302__s0__1800s__dense_on,plain_ub,0.2525257855687099,0.005,False,1749.9970864,0.4324195923686172,,
stage3,existing,moderate_seed3302,1800,S0,stage3__moderate_seed3302__s0__1800s__dense_on,plain_ub,0.2525257855687099,0.001,False,1749.9970864,0.4324195923686172,,
stage3,existing,moderate_seed3302,1800,S0,stage3__moderate_seed3302__s0__1800s__dense_on,frozen_common_ub,0.19563620654901237,0.2,False,1749.9970864,0.26737135809973056,,
stage3,existing,moderate_seed3302,1800,S0,stage3__moderate_seed3302__s0__1800s__dense_on,frozen_common_ub,0.19563620654901237,0.1,False,1749.9970864,0.26737135809973056,,
stage3,existing,moderate_seed3302,1800,S0,stage3__moderate_seed3302__s0__1800s__dense_on,frozen_common_ub,0.19563620654901237,0.05,False,1749.9970864,0.26737135809973056,,
stage3,existing,moderate_seed3302,1800,S0,stage3__moderate_seed3302__s0__1800s__dense_on,frozen_common_ub,0.19563620654901237,0.02,False,1749.9970864,0.26737135809973056,,
stage3,existing,moderate_seed3302,1800,S0,stage3__moderate_seed3302__s0__1800s__dense_on,frozen_common_ub,0.19563620654901237,0.01,False,1749.9970864,0.26737135809973056,,
stage3,existing,moderate_seed3302,1800,S0,stage3__moderate_seed3302__s0__1800s__dense_on,frozen_common_ub,0.19563620654901237,0.005,False,1749.9970864,0.26737135809973056,,
stage3,existing,moderate_seed3302,1800,S0,stage3__moderate_seed3302__s0__1800s__dense_on,frozen_common_ub,0.19563620654901237,0.001,False,1749.9970864,0.26737135809973056,,
stage3,existing,moderate_seed3302,1800,plain,stage3__moderate_seed3302__plain__1800s__dense_on,plain_ub,0.2525257855687099,0.2,False,1770.1387847,0.5136201488023182,,
stage3,existing,moderate_seed3302,1800,plain,stage3__moderate_seed3302__plain__1800s__dense_on,plain_ub,0.2525257855687099,0.1,False,1770.1387847,0.5136201488023182,,
stage3,existing,moderate_seed3302,1800,plain,stage3__moderate_seed3302__plain__1800s__dense_on,plain_ub,0.2525257855687099,0.05,False,1770.1387847,0.5136201488023182,,
stage3,existing,moderate_seed3302,1800,plain,stage3__moderate_seed3302__plain__1800s__dense_on,plain_ub,0.2525257855687099,0.02,False,1770.1387847,0.5136201488023182,,
stage3,existing,moderate_seed3302,1800,plain,stage3__moderate_seed3302__plain__1800s__dense_on,plain_ub,0.2525257855687099,0.01,False,1770.1387847,0.5136201488023182,,
stage3,existing,moderate_seed3302,1800,plain,stage3__moderate_seed3302__plain__1800s__dense_on,plain_ub,0.2525257855687099,0.005,False,1770.1387847,0.5136201488023182,,
stage3,existing,moderate_seed3302,1800,plain,stage3__moderate_seed3302__plain__1800s__dense_on,plain_ub,0.2525257855687099,0.001,False,1770.1387847,0.5136201488023182,,
stage3,existing,moderate_seed3302,1800,plain,stage3__moderate_seed3302__plain__1800s__dense_on,frozen_common_ub,0.19563620654901237,0.2,False,1770.1387847,0.372184442874504,,
stage3,existing,moderate_seed3302,1800,plain,stage3__moderate_seed3302__plain__1800s__dense_on,frozen_common_ub,0.19563620654901237,0.1,False,1770.1387847,0.372184442874504,,
stage3,existing,moderate_seed3302,1800,plain,stage3__moderate_seed3302__plain__1800s__dense_on,frozen_common_ub,0.19563620654901237,0.05,False,1770.1387847,0.372184442874504,,
stage3,existing,moderate_seed3302,1800,plain,stage3__moderate_seed3302__plain__1800s__dense_on,frozen_common_ub,0.19563620654901237,0.02,False,1770.1387847,0.372184442874504,,
stage3,existing,moderate_seed3302,1800,plain,stage3__moderate_seed3302__plain__1800s__dense_on,frozen_common_ub,0.19563620654901237,0.01,False,1770.1387847,0.372184442874504,,
stage3,existing,moderate_seed3302,1800,plain,stage3__moderate_seed3302__plain__1800s__dense_on,frozen_common_ub,0.19563620654901237,0.005,False,1770.1387847,0.372184442874504,,
stage3,existing,moderate_seed3302,1800,plain,stage3__moderate_seed3302__plain__1800s__dense_on,frozen_common_ub,0.19563620654901237,0.001,False,1770.1387847,0.372184442874504,,
stage3,existing,tight_T_seed3101,1800,S0,stage3__tight_T_seed3101__s0__1800s__dense_on,plain_ub,0.14687567304238552,0.2,False,1750.0116425,0.6852261531708611,,
stage3,existing,tight_T_seed3101,1800,S0,stage3__tight_T_seed3101__s0__1800s__dense_on,plain_ub,0.14687567304238552,0.1,False,1750.0116425,0.6852261531708611,,
stage3,existing,tight_T_seed3101,1800,S0,stage3__tight_T_seed3101__s0__1800s__dense_on,plain_ub,0.14687567304238552,0.05,False,1750.0116425,0.6852261531708611,,
stage3,existing,tight_T_seed3101,1800,S0,stage3__tight_T_seed3101__s0__1800s__dense_on,plain_ub,0.14687567304238552,0.02,False,1750.0116425,0.6852261531708611,,
stage3,existing,tight_T_seed3101,1800,S0,stage3__tight_T_seed3101__s0__1800s__dense_on,plain_ub,0.14687567304238552,0.01,False,1750.0116425,0.6852261531708611,,
stage3,existing,tight_T_seed3101,1800,S0,stage3__tight_T_seed3101__s0__1800s__dense_on,plain_ub,0.14687567304238552,0.005,False,1750.0116425,0.6852261531708611,,
stage3,existing,tight_T_seed3101,1800,S0,stage3__tight_T_seed3101__s0__1800s__dense_on,plain_ub,0.14687567304238552,0.001,False,1750.0116425,0.6852261531708611,,
stage3,existing,tight_T_seed3101,1800,S0,stage3__tight_T_seed3101__s0__1800s__dense_on,frozen_common_ub,0.10725273413394144,0.2,False,1750.0116425,0.5689376034793348,,
stage3,existing,tight_T_seed3101,1800,S0,stage3__tight_T_seed3101__s0__1800s__dense_on,frozen_common_ub,0.10725273413394144,0.1,False,1750.0116425,0.5689376034793348,,
stage3,existing,tight_T_seed3101,1800,S0,stage3__tight_T_seed3101__s0__1800s__dense_on,frozen_common_ub,0.10725273413394144,0.05,False,1750.0116425,0.5689376034793348,,
stage3,existing,tight_T_seed3101,1800,S0,stage3__tight_T_seed3101__s0__1800s__dense_on,frozen_common_ub,0.10725273413394144,0.02,False,1750.0116425,0.5689376034793348,,
stage3,existing,tight_T_seed3101,1800,S0,stage3__tight_T_seed3101__s0__1800s__dense_on,frozen_common_ub,0.10725273413394144,0.01,False,1750.0116425,0.5689376034793348,,
stage3,existing,tight_T_seed3101,1800,S0,stage3__tight_T_seed3101__s0__1800s__dense_on,frozen_common_ub,0.10725273413394144,0.005,False,1750.0116425,0.5689376034793348,,
stage3,existing,tight_T_seed3101,1800,S0,stage3__tight_T_seed3101__s0__1800s__dense_on,frozen_common_ub,0.10725273413394144,0.001,False,1750.0116425,0.5689376034793348,,
stage3,existing,tight_T_seed3101,1800,plain,stage3__tight_T_seed3101__plain__1800s__dense_on,plain_ub,0.14687567304238552,0.2,False,1770.0076735,0.8897361936276166,,
stage3,existing,tight_T_seed3101,1800,plain,stage3__tight_T_seed3101__plain__1800s__dense_on,plain_ub,0.14687567304238552,0.1,False,1770.0076735,0.8897361936276166,,
stage3,existing,tight_T_seed3101,1800,plain,stage3__tight_T_seed3101__plain__1800s__dense_on,plain_ub,0.14687567304238552,0.05,False,1770.0076735,0.8897361936276166,,
stage3,existing,tight_T_seed3101,1800,plain,stage3__tight_T_seed3101__plain__1800s__dense_on,plain_ub,0.14687567304238552,0.02,False,1770.0076735,0.8897361936276166,,
stage3,existing,tight_T_seed3101,1800,plain,stage3__tight_T_seed3101__plain__1800s__dense_on,plain_ub,0.14687567304238552,0.01,False,1770.0076735,0.8897361936276166,,
stage3,existing,tight_T_seed3101,1800,plain,stage3__tight_T_seed3101__plain__1800s__dense_on,plain_ub,0.14687567304238552,0.005,False,1770.0076735,0.8897361936276166,,
stage3,existing,tight_T_seed3101,1800,plain,stage3__tight_T_seed3101__plain__1800s__dense_on,plain_ub,0.14687567304238552,0.001,False,1770.0076735,0.8897361936276166,,
stage3,existing,tight_T_seed3101,1800,plain,stage3__tight_T_seed3101__plain__1800s__dense_on,frozen_common_ub,0.10725273413394144,0.2,False,1770.0076735,0.8490008585428316,,
stage3,existing,tight_T_seed3101,1800,plain,stage3__tight_T_seed3101__plain__1800s__dense_on,frozen_common_ub,0.10725273413394144,0.1,False,1770.0076735,0.8490008585428316,,
stage3,existing,tight_T_seed3101,1800,plain,stage3__tight_T_seed3101__plain__1800s__dense_on,frozen_common_ub,0.10725273413394144,0.05,False,1770.0076735,0.8490008585428316,,
stage3,existing,tight_T_seed3101,1800,plain,stage3__tight_T_seed3101__plain__1800s__dense_on,frozen_common_ub,0.10725273413394144,0.02,False,1770.0076735,0.8490008585428316,,
stage3,existing,tight_T_seed3101,1800,plain,stage3__tight_T_seed3101__plain__1800s__dense_on,frozen_common_ub,0.10725273413394144,0.01,False,1770.0076735,0.8490008585428316,,
stage3,existing,tight_T_seed3101,1800,plain,stage3__tight_T_seed3101__plain__1800s__dense_on,frozen_common_ub,0.10725273413394144,0.005,False,1770.0076735,0.8490008585428316,,
stage3,existing,tight_T_seed3101,1800,plain,stage3__tight_T_seed3101__plain__1800s__dense_on,frozen_common_ub,0.10725273413394144,0.001,False,1770.0076735,0.8490008585428316,,
stage3,existing,tight_T_seed3102,1800,S0,stage3__tight_T_seed3102__s0__1800s__dense_on,plain_ub,0.6007044366851081,0.2,True,6.3097651,0.23234044851268326,6.9169671,0.16252936933642753
stage3,existing,tight_T_seed3102,1800,S0,stage3__tight_T_seed3102__s0__1800s__dense_on,plain_ub,0.6007044366851081,0.1,True,181.520331,0.10000696293737409,181.6877251,0.09983677250385477
stage3,existing,tight_T_seed3102,1800,S0,stage3__tight_T_seed3102__s0__1800s__dense_on,plain_ub,0.6007044366851081,0.05,False,1750.0150742,0.06435339307255204,,
stage3,existing,tight_T_seed3102,1800,S0,stage3__tight_T_seed3102__s0__1800s__dense_on,plain_ub,0.6007044366851081,0.02,False,1750.0150742,0.06435339307255204,,
stage3,existing,tight_T_seed3102,1800,S0,stage3__tight_T_seed3102__s0__1800s__dense_on,plain_ub,0.6007044366851081,0.01,False,1750.0150742,0.06435339307255204,,
stage3,existing,tight_T_seed3102,1800,S0,stage3__tight_T_seed3102__s0__1800s__dense_on,plain_ub,0.6007044366851081,0.005,False,1750.0150742,0.06435339307255204,,
stage3,existing,tight_T_seed3102,1800,S0,stage3__tight_T_seed3102__s0__1800s__dense_on,plain_ub,0.6007044366851081,0.001,False,1750.0150742,0.06435339307255204,,
stage3,existing,tight_T_seed3102,1800,S0,stage3__tight_T_seed3102__s0__1800s__dense_on,frozen_common_ub,0.6007044366851081,0.2,True,6.3097651,0.23234044851268326,6.9169671,0.16252936933642753
stage3,existing,tight_T_seed3102,1800,S0,stage3__tight_T_seed3102__s0__1800s__dense_on,frozen_common_ub,0.6007044366851081,0.1,True,181.520331,0.10000696293737409,181.6877251,0.09983677250385477
stage3,existing,tight_T_seed3102,1800,S0,stage3__tight_T_seed3102__s0__1800s__dense_on,frozen_common_ub,0.6007044366851081,0.05,False,1750.0150742,0.06435339307255204,,
stage3,existing,tight_T_seed3102,1800,S0,stage3__tight_T_seed3102__s0__1800s__dense_on,frozen_common_ub,0.6007044366851081,0.02,False,1750.0150742,0.06435339307255204,,
stage3,existing,tight_T_seed3102,1800,S0,stage3__tight_T_seed3102__s0__1800s__dense_on,frozen_common_ub,0.6007044366851081,0.01,False,1750.0150742,0.06435339307255204,,
stage3,existing,tight_T_seed3102,1800,S0,stage3__tight_T_seed3102__s0__1800s__dense_on,frozen_common_ub,0.6007044366851081,0.005,False,1750.0150742,0.06435339307255204,,
stage3,existing,tight_T_seed3102,1800,S0,stage3__tight_T_seed3102__s0__1800s__dense_on,frozen_common_ub,0.6007044366851081,0.001,False,1750.0150742,0.06435339307255204,,
stage3,existing,tight_T_seed3102,1800,plain,stage3__tight_T_seed3102__plain__1800s__dense_on,plain_ub,0.6007044366851081,0.2,False,1770.0069929,0.45093263454282634,,
stage3,existing,tight_T_seed3102,1800,plain,stage3__tight_T_seed3102__plain__1800s__dense_on,plain_ub,0.6007044366851081,0.1,False,1770.0069929,0.45093263454282634,,
stage3,existing,tight_T_seed3102,1800,plain,stage3__tight_T_seed3102__plain__1800s__dense_on,plain_ub,0.6007044366851081,0.05,False,1770.0069929,0.45093263454282634,,
stage3,existing,tight_T_seed3102,1800,plain,stage3__tight_T_seed3102__plain__1800s__dense_on,plain_ub,0.6007044366851081,0.02,False,1770.0069929,0.45093263454282634,,
stage3,existing,tight_T_seed3102,1800,plain,stage3__tight_T_seed3102__plain__1800s__dense_on,plain_ub,0.6007044366851081,0.01,False,1770.0069929,0.45093263454282634,,
stage3,existing,tight_T_seed3102,1800,plain,stage3__tight_T_seed3102__plain__1800s__dense_on,plain_ub,0.6007044366851081,0.005,False,1770.0069929,0.45093263454282634,,
stage3,existing,tight_T_seed3102,1800,plain,stage3__tight_T_seed3102__plain__1800s__dense_on,plain_ub,0.6007044366851081,0.001,False,1770.0069929,0.45093263454282634,,
stage3,existing,tight_T_seed3102,1800,plain,stage3__tight_T_seed3102__plain__1800s__dense_on,frozen_common_ub,0.6007044366851081,0.2,False,1770.0069929,0.45093263454282634,,
stage3,existing,tight_T_seed3102,1800,plain,stage3__tight_T_seed3102__plain__1800s__dense_on,frozen_common_ub,0.6007044366851081,0.1,False,1770.0069929,0.45093263454282634,,
stage3,existing,tight_T_seed3102,1800,plain,stage3__tight_T_seed3102__plain__1800s__dense_on,frozen_common_ub,0.6007044366851081,0.05,False,1770.0069929,0.45093263454282634,,
stage3,existing,tight_T_seed3102,1800,plain,stage3__tight_T_seed3102__plain__1800s__dense_on,frozen_common_ub,0.6007044366851081,0.02,False,1770.0069929,0.45093263454282634,,
stage3,existing,tight_T_seed3102,1800,plain,stage3__tight_T_seed3102__plain__1800s__dense_on,frozen_common_ub,0.6007044366851081,0.01,False,1770.0069929,0.45093263454282634,,
stage3,existing,tight_T_seed3102,1800,plain,stage3__tight_T_seed3102__plain__1800s__dense_on,frozen_common_ub,0.6007044366851081,0.005,False,1770.0069929,0.45093263454282634,,
stage3,existing,tight_T_seed3102,1800,plain,stage3__tight_T_seed3102__plain__1800s__dense_on,frozen_common_ub,0.6007044366851081,0.001,False,1770.0069929,0.45093263454282634,,
stage4,heldout,high_imbalance_seed4201,900,S0,stage4__high_imbalance_seed4201__s0__900s__dense_on,plain_ub,2.7846302751762,0.2,True,0.0136362,1.0,0.505428,0.11525473183454477
stage4,heldout,high_imbalance_seed4201,900,S0,stage4__high_imbalance_seed4201__s0__900s__dense_on,plain_ub,2.7846302751762,0.1,True,1.4832274,0.1011666928270121,1.5926933,0.09364968634468698
stage4,heldout,high_imbalance_seed4201,900,S0,stage4__high_imbalance_seed4201__s0__900s__dense_on,plain_ub,2.7846302751762,0.05,True,5.3359824,0.09229786293377953,6.0035181,0.026880237688794155
stage4,heldout,high_imbalance_seed4201,900,S0,stage4__high_imbalance_seed4201__s0__900s__dense_on,plain_ub,2.7846302751762,0.02,True,193.4022507,0.020012136447063542,193.5768087,0.019995673495300747
stage4,heldout,high_imbalance_seed4201,900,S0,stage4__high_imbalance_seed4201__s0__900s__dense_on,plain_ub,2.7846302751762,0.01,False,861.9936372,0.0179797183852919,,
stage4,heldout,high_imbalance_seed4201,900,S0,stage4__high_imbalance_seed4201__s0__900s__dense_on,plain_ub,2.7846302751762,0.005,False,861.9936372,0.0179797183852919,,
stage4,heldout,high_imbalance_seed4201,900,S0,stage4__high_imbalance_seed4201__s0__900s__dense_on,plain_ub,2.7846302751762,0.001,False,861.9936372,0.0179797183852919,,
stage4,heldout,high_imbalance_seed4201,900,S0,stage4__high_imbalance_seed4201__s0__900s__dense_on,frozen_common_ub,2.784107571242904,0.2,True,0.0136362,1.0,0.505428,0.11508862480749894
stage4,heldout,high_imbalance_seed4201,900,S0,stage4__high_imbalance_seed4201__s0__900s__dense_on,frozen_common_ub,2.784107571242904,0.1,True,1.4832274,0.10099794083269643,1.5926933,0.09347952306551455
stage4,heldout,high_imbalance_seed4201,900,S0,stage4__high_imbalance_seed4201__s0__900s__dense_on,frozen_common_ub,2.784107571242904,0.05,True,5.3359824,0.0921274458557161,6.0035181,0.02669753873973708
stage4,heldout,high_imbalance_seed4201,900,S0,stage4__high_imbalance_seed4201__s0__900s__dense_on,frozen_common_ub,2.784107571242904,0.02,True,131.7379124,0.02003082330391509,131.8113551,0.019998631402512852
stage4,heldout,high_imbalance_seed4201,900,S0,stage4__high_imbalance_seed4201__s0__900s__dense_on,frozen_common_ub,2.784107571242904,0.01,False,861.9936372,0.017795348402939858,,
