column,mapped,value,lower_bound,upper_bound,integer,lower_bound_satisfied,upper_bound_satisfied,integrality_satisfied
ord_1_12,True,4.0,0.0,20.0,False,True,True,True
ord_1_13,True,0.0,0.0,20.0,False,True,True,True
ord_1_14,True,0.0,0.0,20.0,False,True,True,True
ord_1_15,True,0.0,0.0,20.0,False,True,True,True
ord_1_16,True,0.0,0.0,20.0,False,True,True,True
ord_1_17,True,0.0,0.0,20.0,False,True,True,True
ord_1_18,True,0.0,0.0,20.0,False,True,True,True
ord_1_19,True,0.0,0.0,20.0,False,True,True,True
ord_1_2,True,0.0,0.0,20.0,False,True,True,True
ord_1_20,True,5.0,0.0,20.0,False,True,True,True
ord_1_3,True,2.0,0.0,20.0,False,True,True,True
ord_1_4,True,0.0,0.0,20.0,False,True,True,True
ord_1_5,True,0.0,0.0,20.0,False,True,True,True
ord_1_6,True,1.0,0.0,20.0,False,True,True,True
ord_1_7,True,0.0,0.0,20.0,False,True,True,True
ord_1_8,True,0.0,0.0,20.0,False,True,True,True
ord_1_9,True,3.0,0.0,20.0,False,True,True,True
ord_2_1,True,0.0,0.0,20.0,False,True,True,True
ord_2_10,True,0.0,0.0,20.0,False,True,True,True
ord_2_11,True,5.0,0.0,20.0,False,True,True,True
ord_2_12,True,0.0,0.0,20.0,False,True,True,True
ord_2_13,True,0.0,0.0,20.0,False,True,True,True
ord_2_14,True,4.0,0.0,20.0,False,True,True,True
ord_2_15,True,2.0,0.0,20.0,False,True,True,True
ord_2_16,True,0.0,0.0,20.0,False,True,True,True
ord_2_17,True,0.0,0.0,20.0,False,True,True,True
ord_2_18,True,1.0,0.0,20.0,False,True,True,True
ord_2_19,True,0.0,0.0,20.0,False,True,True,True
ord_2_2,True,0.0,0.0,20.0,False,True,True,True
ord_2_20,True,0.0,0.0,20.0,False,True,True,True
ord_2_3,True,0.0,0.0,20.0,False,True,True,True
ord_2_4,True,0.0,0.0,20.0,False,True,True,True
ord_2_5,True,3.0,0.0,20.0,False,True,True,True
ord_2_6,True,0.0,0.0,20.0,False,True,True,True
ord_2_7,True,0.0,0.0,20.0,False,True,True,True
ord_2_8,True,0.0,0.0,20.0,False,True,True,True
ord_2_9,True,0.0,0.0,20.0,False,True,True,True
p_0_1,True,0.0,0.0,8.0,True,True,True,True
p_0_10,True,17.0,0.0,30.0,True,True,True,True
p_0_11,True,0.0,0.0,14.0,True,True,True,True
p_0_12,True,0.0,0.0,17.0,True,True,True,True
p_0_13,True,0.0,0.0,16.0,True,True,True,True
p_0_14,True,0.0,0.0,11.0,True,True,True,True
p_0_15,True,0.0,0.0,20.0,True,True,True,True
p_0_16,True,0.0,0.0,24.0,True,True,True,True
p_0_17,True,0.0,0.0,2.0,True,True,True,True
p_0_18,True,0.0,0.0,26.0,True,True,True,True
p_0_19,True,4.0,0.0,16.0,True,True,True,True
p_0_2,True,0.0,0.0,20.0,True,True,True,True
p_0_20,True,0.0,0.0,2.0,True,True,True,True
p_0_3,True,0.0,0.0,13.0,True,True,True,True
p_0_4,True,0.0,0.0,24.0,True,True,True,True
p_0_5,True,0.0,0.0,15.0,True,True,True,True
p_0_6,True,0.0,0.0,23.0,True,True,True,True
p_0_7,True,0.0,0.0,30.0,True,True,True,True
p_0_8,True,0.0,0.0,30.0,True,True,True,True
p_0_9,True,0.0,0.0,20.0,True,True,True,True
p_1_1,True,0.0,0.0,8.0,True,True,True,True
p_1_10,True,0.0,0.0,30.0,True,True,True,True
p_1_11,True,0.0,0.0,14.0,True,True,True,True
p_1_12,True,0.0,0.0,17.0,True,True,True,True
p_1_13,True,0.0,0.0,16.0,True,True,True,True
p_1_14,True,0.0,0.0,11.0,True,True,True,True
p_1_15,True,0.0,0.0,20.0,True,True,True,True
p_1_16,True,0.0,0.0,24.0,True,True,True,True
p_1_17,True,0.0,0.0,2.0,True,True,True,True
p_1_18,True,0.0,0.0,26.0,True,True,True,True
p_1_19,True,0.0,0.0,16.0,True,True,True,True
p_1_2,True,0.0,0.0,20.0,True,True,True,True
p_1_20,True,0.0,0.0,2.0,True,True,True,True
p_1_3,True,12.0,0.0,13.0,True,True,True,True
p_1_4,True,0.0,0.0,24.0,True,True,True,True
p_1_5,True,0.0,0.0,15.0,True,True,True,True
p_1_6,True,2.0,0.0,23.0,True,True,True,True
p_1_7,True,0.0,0.0,30.0,True,True,True,True
p_1_8,True,0.0,0.0,30.0,True,True,True,True
p_1_9,True,7.0,0.0,20.0,True,True,True,True
p_2_1,True,0.0,0.0,8.0,True,True,True,True
p_2_10,True,0.0,0.0,30.0,True,True,True,True
p_2_11,True,0.0,0.0,14.0,True,True,True,True
p_2_12,True,0.0,0.0,17.0,True,True,True,True
p_2_13,True,0.0,0.0,16.0,True,True,True,True
p_2_14,True,0.0,0.0,11.0,True,True,True,True
p_2_15,True,7.0,0.0,20.0,True,True,True,True
p_2_16,True,0.0,0.0,24.0,True,True,True,True
p_2_17,True,0.0,0.0,2.0,True,True,True,True
p_2_18,True,3.0,0.0,26.0,True,True,True,True
p_2_19,True,0.0,0.0,16.0,True,True,True,True
p_2_2,True,0.0,0.0,20.0,True,True,True,True
p_2_20,True,0.0,0.0,2.0,True,True,True,True
p_2_3,True,0.0,0.0,13.0,True,True,True,True
p_2_4,True,0.0,0.0,24.0,True,True,True,True
p_2_5,True,11.0,0.0,15.0,True,True,True,True
p_2_6,True,0.0,0.0,23.0,True,True,True,True
p_2_7,True,0.0,0.0,30.0,True,True,True,True
p_2_8,True,0.0,0.0,30.0,True,True,True,True
p_2_9,True,0.0,0.0,20.0,True,True,True,True
prod_10_0,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_10_1,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_10_2,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_10_3,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_10_4,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_10_5,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_11_0,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_11_1,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_11_2,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_11_3,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_11_4,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_11_5,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_12_0,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_12_1,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_12_2,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_12_3,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_12_4,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_12_5,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_13_0,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_13_1,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_13_2,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_13_3,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_13_4,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_14_0,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_14_1,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_14_2,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_14_3,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_14_4,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_15_0,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_15_1,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_15_2,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_15_3,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_15_4,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_15_5,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_16_0,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_16_1,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_16_2,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_16_3,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_16_4,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_16_5,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_17_0,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_17_1,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_17_2,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_17_3,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_17_4,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_18_0,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_18_1,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_18_2,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_18_3,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_18_4,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_18_5,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_19_0,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_19_1,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_19_2,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_19_3,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_19_4,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_1_0,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_1_1,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_1_2,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_1_3,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_1_4,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_1_5,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_20_0,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_20_1,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_20_2,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_20_3,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_20_4,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_2_0,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_2_1,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_2_2,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_2_3,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_2_4,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_3_0,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_3_1,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_3_2,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_3_3,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_3_4,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_4_0,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_4_1,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_4_2,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_4_3,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_4_4,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_4_5,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_5_0,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_5_1,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_5_2,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_5_3,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_5_4,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_6_0,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_6_1,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_6_2,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_6_3,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_6_4,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_6_5,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_7_0,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_7_1,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_7_2,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_7_3,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_7_4,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_7_5,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_8_0,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_8_1,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_8_2,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_8_3,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_8_4,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_8_5,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_9_0,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_9_1,True,0.0,0.0,0.019278051143257303,False,True,True,True
prod_9_2,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_9_3,True,0.015302186003961113,0.0,0.019278051143257303,False,True,True,True
prod_9_4,True,0.0,0.0,0.019278051143257303,False,True,True,True
r_1,True,1.0,0.0,2.5625,False,True,True,True
r_10,True,1.0,0.0,3.0625,False,True,True,True
r_11,True,0.8285714285714286,0.0,1.3714285714285714,False,True,True,True
r_12,True,0.9642857142857143,0.0,1.6428571428571428,False,True,True,True
r_13,True,1.0,0.0,1.8235294117647058,False,True,True,True
r_14,True,1.0,0.0,1.4705882352941178,False,True,True,True
r_15,True,1.0,0.0,3.6923076923076925,False,True,True,True
r_16,True,1.0,0.0,1.52,False,True,True,True
r_17,True,1.0,0.0,4.8,False,True,True,True
r_18,True,1.0,0.0,1.5217391304347827,False,True,True,True
r_19,True,1.0,0.0,2.0833333333333335,False,True,True,True
r_2,True,1.0,0.0,1.3043478260869565,False,True,True,True
r_20,True,1.0,0.0,1.5384615384615385,False,True,True,True
r_3,True,1.0,0.0,21.0,False,True,True,True
r_4,True,1.0,0.0,1.1724137931034482,False,True,True,True
r_5,True,1.0,0.0,7.25,False,True,True,True
r_6,True,1.0,0.0,2.2857142857142856,False,True,True,True
r_7,True,1.0909090909090908,0.0,1.4545454545454546,False,True,True,True
r_8,True,0.967741935483871,0.0,1.4516129032258065,False,True,True,True
r_9,True,1.0,0.0,2.3076923076923075,False,True,True,True
x_0_0_1,True,0.0,0.0,1.0,True,True,True,True
x_0_0_10,True,1.0,0.0,1.0,True,True,True,True
x_0_0_11,True,0.0,0.0,1.0,True,True,True,True
x_0_0_12,True,0.0,0.0,1.0,True,True,True,True
x_0_0_13,True,0.0,0.0,1.0,True,True,True,True
x_0_0_14,True,0.0,0.0,1.0,True,True,True,True
x_0_0_15,True,0.0,0.0,1.0,True,True,True,True
x_0_0_16,True,0.0,0.0,1.0,True,True,True,True
x_0_0_17,True,0.0,0.0,1.0,True,True,True,True
x_0_0_18,True,0.0,0.0,1.0,True,True,True,True
x_0_0_19,True,0.0,0.0,1.0,True,True,True,True
x_0_0_2,True,0.0,0.0,1.0,True,True,True,True
x_0_0_20,True,0.0,0.0,1.0,True,True,True,True
x_0_0_3,True,0.0,0.0,1.0,True,True,True,True
x_0_0_4,True,0.0,0.0,1.0,True,True,True,True
x_0_0_5,True,0.0,0.0,1.0,True,True,True,True
x_0_0_6,True,0.0,0.0,1.0,True,True,True,True
x_0_0_7,True,0.0,0.0,1.0,True,True,True,True
x_0_0_8,True,0.0,0.0,1.0,True,True,True,True
x_0_0_9,True,0.0,0.0,1.0,True,True,True,True
x_0_10_0,True,0.0,0.0,1.0,True,True,True,True
x_0_10_1,True,1.0,0.0,1.0,True,True,True,True
x_0_10_11,True,0.0,0.0,1.0,True,True,True,True
x_0_10_12,True,0.0,0.0,1.0,True,True,True,True
x_0_10_13,True,0.0,0.0,1.0,True,True,True,True
x_0_10_14,True,0.0,0.0,1.0,True,True,True,True
x_0_10_15,True,0.0,0.0,1.0,True,True,True,True
x_0_10_16,True,0.0,0.0,1.0,True,True,True,True
x_0_10_17,True,0.0,0.0,1.0,True,True,True,True
x_0_10_18,True,0.0,0.0,1.0,True,True,True,True
x_0_10_19,True,0.0,0.0,1.0,True,True,True,True
x_0_10_2,True,0.0,0.0,1.0,True,True,True,True
x_0_10_20,True,0.0,0.0,1.0,True,True,True,True
x_0_10_3,True,0.0,0.0,1.0,True,True,True,True
x_0_10_4,True,0.0,0.0,1.0,True,True,True,True
x_0_10_5,True,0.0,0.0,1.0,True,True,True,True
x_0_10_6,True,0.0,0.0,1.0,True,True,True,True
x_0_10_7,True,0.0,0.0,1.0,True,True,True,True
x_0_10_8,True,0.0,0.0,1.0,True,True,True,True
x_0_10_9,True,0.0,0.0,1.0,True,True,True,True
x_0_11_0,True,0.0,0.0,1.0,True,True,True,True
x_0_11_1,True,0.0,0.0,1.0,True,True,True,True
x_0_11_10,True,0.0,0.0,1.0,True,True,True,True
x_0_11_12,True,0.0,0.0,1.0,True,True,True,True
x_0_11_13,True,0.0,0.0,1.0,True,True,True,True
x_0_11_14,True,0.0,0.0,1.0,True,True,True,True
x_0_11_15,True,0.0,0.0,1.0,True,True,True,True
x_0_11_16,True,0.0,0.0,1.0,True,True,True,True
x_0_11_17,True,0.0,0.0,1.0,True,True,True,True
x_0_11_18,True,0.0,0.0,1.0,True,True,True,True
x_0_11_19,True,0.0,0.0,1.0,True,True,True,True
x_0_11_2,True,0.0,0.0,1.0,True,True,True,True
x_0_11_20,True,0.0,0.0,1.0,True,True,True,True
x_0_11_3,True,0.0,0.0,1.0,True,True,True,True
x_0_11_4,True,0.0,0.0,1.0,True,True,True,True
x_0_11_5,True,0.0,0.0,1.0,True,True,True,True
x_0_11_6,True,0.0,0.0,1.0,True,True,True,True
x_0_11_7,True,0.0,0.0,1.0,True,True,True,True
x_0_11_8,True,0.0,0.0,1.0,True,True,True,True
x_0_11_9,True,0.0,0.0,1.0,True,True,True,True
x_0_12_0,True,0.0,0.0,1.0,True,True,True,True
x_0_12_1,True,0.0,0.0,1.0,True,True,True,True
x_0_12_10,True,0.0,0.0,1.0,True,True,True,True
x_0_12_11,True,0.0,0.0,1.0,True,True,True,True
x_0_12_13,True,0.0,0.0,1.0,True,True,True,True
x_0_12_14,True,0.0,0.0,1.0,True,True,True,True
x_0_12_15,True,0.0,0.0,1.0,True,True,True,True
x_0_12_16,True,0.0,0.0,1.0,True,True,True,True
x_0_12_17,True,0.0,0.0,1.0,True,True,True,True
x_0_12_18,True,0.0,0.0,1.0,True,True,True,True
x_0_12_19,True,0.0,0.0,1.0,True,True,True,True
x_0_12_2,True,0.0,0.0,1.0,True,True,True,True
x_0_12_20,True,0.0,0.0,1.0,True,True,True,True
x_0_12_3,True,0.0,0.0,1.0,True,True,True,True
x_0_12_4,True,0.0,0.0,1.0,True,True,True,True
x_0_12_5,True,0.0,0.0,1.0,True,True,True,True
x_0_12_6,True,0.0,0.0,1.0,True,True,True,True
x_0_12_7,True,0.0,0.0,1.0,True,True,True,True
x_0_12_8,True,0.0,0.0,1.0,True,True,True,True
x_0_12_9,True,0.0,0.0,1.0,True,True,True,True
x_0_13_0,True,0.0,0.0,1.0,True,True,True,True
x_0_13_1,True,0.0,0.0,1.0,True,True,True,True
x_0_13_10,True,0.0,0.0,1.0,True,True,True,True
x_0_13_11,True,0.0,0.0,1.0,True,True,True,True
x_0_13_12,True,0.0,0.0,1.0,True,True,True,True
x_0_13_14,True,0.0,0.0,1.0,True,True,True,True
x_0_13_15,True,0.0,0.0,1.0,True,True,True,True
x_0_13_16,True,1.0,0.0,1.0,True,True,True,True
x_0_13_17,True,0.0,0.0,1.0,True,True,True,True
x_0_13_18,True,0.0,0.0,1.0,True,True,True,True
x_0_13_19,True,0.0,0.0,1.0,True,True,True,True
x_0_13_2,True,0.0,0.0,1.0,True,True,True,True
x_0_13_20,True,0.0,0.0,1.0,True,True,True,True
x_0_13_3,True,0.0,0.0,1.0,True,True,True,True
x_0_13_4,True,0.0,0.0,1.0,True,True,True,True
x_0_13_5,True,0.0,0.0,1.0,True,True,True,True
x_0_13_6,True,0.0,0.0,1.0,True,True,True,True
x_0_13_7,True,0.0,0.0,1.0,True,True,True,True
x_0_13_8,True,0.0,0.0,1.0,True,True,True,True
x_0_13_9,True,0.0,0.0,1.0,True,True,True,True
x_0_14_0,True,0.0,0.0,1.0,True,True,True,True
x_0_14_1,True,0.0,0.0,1.0,True,True,True,True
x_0_14_10,True,0.0,0.0,1.0,True,True,True,True
x_0_14_11,True,0.0,0.0,1.0,True,True,True,True
x_0_14_12,True,0.0,0.0,1.0,True,True,True,True
x_0_14_13,True,0.0,0.0,1.0,True,True,True,True
x_0_14_15,True,0.0,0.0,1.0,True,True,True,True
x_0_14_16,True,0.0,0.0,1.0,True,True,True,True
x_0_14_17,True,0.0,0.0,1.0,True,True,True,True
x_0_14_18,True,0.0,0.0,1.0,True,True,True,True
x_0_14_19,True,0.0,0.0,1.0,True,True,True,True
x_0_14_2,True,0.0,0.0,1.0,True,True,True,True
x_0_14_20,True,0.0,0.0,1.0,True,True,True,True
x_0_14_3,True,0.0,0.0,1.0,True,True,True,True
x_0_14_4,True,0.0,0.0,1.0,True,True,True,True
x_0_14_5,True,0.0,0.0,1.0,True,True,True,True
x_0_14_6,True,0.0,0.0,1.0,True,True,True,True
x_0_14_7,True,0.0,0.0,1.0,True,True,True,True
x_0_14_8,True,0.0,0.0,1.0,True,True,True,True
x_0_14_9,True,0.0,0.0,1.0,True,True,True,True
x_0_15_0,True,0.0,0.0,1.0,True,True,True,True
x_0_15_1,True,0.0,0.0,1.0,True,True,True,True
x_0_15_10,True,0.0,0.0,1.0,True,True,True,True
x_0_15_11,True,0.0,0.0,1.0,True,True,True,True
x_0_15_12,True,0.0,0.0,1.0,True,True,True,True
x_0_15_13,True,0.0,0.0,1.0,True,True,True,True
x_0_15_14,True,0.0,0.0,1.0,True,True,True,True
x_0_15_16,True,0.0,0.0,1.0,True,True,True,True
x_0_15_17,True,0.0,0.0,1.0,True,True,True,True
x_0_15_18,True,0.0,0.0,1.0,True,True,True,True
x_0_15_19,True,0.0,0.0,1.0,True,True,True,True
x_0_15_2,True,0.0,0.0,1.0,True,True,True,True
x_0_15_20,True,0.0,0.0,1.0,True,True,True,True
x_0_15_3,True,0.0,0.0,1.0,True,True,True,True
x_0_15_4,True,0.0,0.0,1.0,True,True,True,True
x_0_15_5,True,0.0,0.0,1.0,True,True,True,True
x_0_15_6,True,0.0,0.0,1.0,True,True,True,True
x_0_15_7,True,0.0,0.0,1.0,True,True,True,True
x_0_15_8,True,0.0,0.0,1.0,True,True,True,True
x_0_15_9,True,0.0,0.0,1.0,True,True,True,True
x_0_16_0,True,0.0,0.0,1.0,True,True,True,True
x_0_16_1,True,0.0,0.0,1.0,True,True,True,True
x_0_16_10,True,0.0,0.0,1.0,True,True,True,True
x_0_16_11,True,0.0,0.0,1.0,True,True,True,True
x_0_16_12,True,0.0,0.0,1.0,True,True,True,True
x_0_16_13,True,0.0,0.0,1.0,True,True,True,True
x_0_16_14,True,0.0,0.0,1.0,True,True,True,True
x_0_16_15,True,0.0,0.0,1.0,True,True,True,True
x_0_16_17,True,0.0,0.0,1.0,True,True,True,True
x_0_16_18,True,0.0,0.0,1.0,True,True,True,True
x_0_16_19,True,1.0,0.0,1.0,True,True,True,True
x_0_16_2,True,0.0,0.0,1.0,True,True,True,True
x_0_16_20,True,0.0,0.0,1.0,True,True,True,True
x_0_16_3,True,0.0,0.0,1.0,True,True,True,True
x_0_16_4,True,0.0,0.0,1.0,True,True,True,True
x_0_16_5,True,0.0,0.0,1.0,True,True,True,True
x_0_16_6,True,0.0,0.0,1.0,True,True,True,True
x_0_16_7,True,0.0,0.0,1.0,True,True,True,True
x_0_16_8,True,0.0,0.0,1.0,True,True,True,True
x_0_16_9,True,0.0,0.0,1.0,True,True,True,True
x_0_17_0,True,1.0,0.0,1.0,True,True,True,True
x_0_17_1,True,0.0,0.0,1.0,True,True,True,True
x_0_17_10,True,0.0,0.0,1.0,True,True,True,True
x_0_17_11,True,0.0,0.0,1.0,True,True,True,True
x_0_17_12,True,0.0,0.0,1.0,True,True,True,True
x_0_17_13,True,0.0,0.0,1.0,True,True,True,True
x_0_17_14,True,0.0,0.0,1.0,True,True,True,True
x_0_17_15,True,0.0,0.0,1.0,True,True,True,True
x_0_17_16,True,0.0,0.0,1.0,True,True,True,True
x_0_17_18,True,0.0,0.0,1.0,True,True,True,True
x_0_17_19,True,0.0,0.0,1.0,True,True,True,True
x_0_17_2,True,0.0,0.0,1.0,True,True,True,True
x_0_17_20,True,0.0,0.0,1.0,True,True,True,True
x_0_17_3,True,0.0,0.0,1.0,True,True,True,True
x_0_17_4,True,0.0,0.0,1.0,True,True,True,True
x_0_17_5,True,0.0,0.0,1.0,True,True,True,True
x_0_17_6,True,0.0,0.0,1.0,True,True,True,True
x_0_17_7,True,0.0,0.0,1.0,True,True,True,True
x_0_17_8,True,0.0,0.0,1.0,True,True,True,True
x_0_17_9,True,0.0,0.0,1.0,True,True,True,True
x_0_18_0,True,0.0,0.0,1.0,True,True,True,True
x_0_18_1,True,0.0,0.0,1.0,True,True,True,True
x_0_18_10,True,0.0,0.0,1.0,True,True,True,True
x_0_18_11,True,0.0,0.0,1.0,True,True,True,True
x_0_18_12,True,0.0,0.0,1.0,True,True,True,True
x_0_18_13,True,0.0,0.0,1.0,True,True,True,True
x_0_18_14,True,0.0,0.0,1.0,True,True,True,True
x_0_18_15,True,0.0,0.0,1.0,True,True,True,True
x_0_18_16,True,0.0,0.0,1.0,True,True,True,True
x_0_18_17,True,0.0,0.0,1.0,True,True,True,True
x_0_18_19,True,0.0,0.0,1.0,True,True,True,True
x_0_18_2,True,0.0,0.0,1.0,True,True,True,True
x_0_18_20,True,0.0,0.0,1.0,True,True,True,True
x_0_18_3,True,0.0,0.0,1.0,True,True,True,True
x_0_18_4,True,0.0,0.0,1.0,True,True,True,True
x_0_18_5,True,0.0,0.0,1.0,True,True,True,True
x_0_18_6,True,0.0,0.0,1.0,True,True,True,True
x_0_18_7,True,0.0,0.0,1.0,True,True,True,True
x_0_18_8,True,0.0,0.0,1.0,True,True,True,True
x_0_18_9,True,0.0,0.0,1.0,True,True,True,True
x_0_19_0,True,0.0,0.0,1.0,True,True,True,True
x_0_19_1,True,0.0,0.0,1.0,True,True,True,True
x_0_19_10,True,0.0,0.0,1.0,True,True,True,True
x_0_19_11,True,0.0,0.0,1.0,True,True,True,True
x_0_19_12,True,0.0,0.0,1.0,True,True,True,True
x_0_19_13,True,0.0,0.0,1.0,True,True,True,True
x_0_19_14,True,0.0,0.0,1.0,True,True,True,True
x_0_19_15,True,0.0,0.0,1.0,True,True,True,True
x_0_19_16,True,0.0,0.0,1.0,True,True,True,True
x_0_19_17,True,0.0,0.0,1.0,True,True,True,True
x_0_19_18,True,0.0,0.0,1.0,True,True,True,True
x_0_19_2,True,0.0,0.0,1.0,True,True,True,True
x_0_19_20,True,0.0,0.0,1.0,True,True,True,True
x_0_19_3,True,0.0,0.0,1.0,True,True,True,True
x_0_19_4,True,1.0,0.0,1.0,True,True,True,True
x_0_19_5,True,0.0,0.0,1.0,True,True,True,True
x_0_19_6,True,0.0,0.0,1.0,True,True,True,True
x_0_19_7,True,0.0,0.0,1.0,True,True,True,True
