fixation_case,column,fixed_value,fixation_scope
symmetry_canonical_equal_capacity_labels,h_1_13,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_1_14,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_1_14,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_1_15,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_1_15,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_1_16,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_1_16,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_1_17,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_1_17,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_1_18,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_1_18,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_1_19,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_1_19,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_1_2,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_1_2,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_1_20,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_1_20,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_1_3,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_1_3,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_1_4,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_1_4,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_1_5,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_1_5,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_1_6,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_1_6,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_1_7,0.09090909090909083,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_1_7,0.09090909090909083,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_1_8,0.032258064516129004,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_1_8,0.032258064516129004,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_1_9,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_1_9,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_2_10,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_2_10,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_2_11,0.17142857142857137,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_2_11,0.17142857142857137,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_2_12,0.0357142857142857,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_2_12,0.0357142857142857,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_2_13,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_2_13,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_2_14,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_2_14,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_2_15,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_2_15,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_2_16,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_2_16,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_2_17,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_2_17,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_2_18,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_2_18,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_2_19,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_2_19,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_2_20,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_2_20,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_2_3,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_2_3,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_2_4,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_2_4,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_2_5,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_2_5,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_2_6,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_2_6,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_2_7,0.09090909090909083,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_2_7,0.09090909090909083,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_2_8,0.032258064516129004,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_2_8,0.032258064516129004,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_2_9,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_2_9,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_3_10,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_3_10,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_3_11,0.17142857142857137,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_3_11,0.17142857142857137,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_3_12,0.0357142857142857,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_3_12,0.0357142857142857,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_3_13,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_3_13,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_3_14,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_3_14,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_3_15,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_3_15,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_3_16,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_3_16,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_3_17,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_3_17,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_3_18,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_3_18,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_3_19,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_3_19,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_3_20,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_3_20,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_3_4,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_3_4,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_3_5,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_3_5,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_3_6,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_3_6,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_3_7,0.09090909090909083,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_3_7,0.09090909090909083,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_3_8,0.032258064516129004,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_3_8,0.032258064516129004,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_3_9,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_3_9,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_4_10,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_4_10,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_4_11,0.17142857142857137,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_4_11,0.17142857142857137,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_4_12,0.0357142857142857,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_4_12,0.0357142857142857,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_4_13,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_4_13,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_4_14,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_4_14,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_4_15,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_4_15,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_4_16,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_4_16,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_4_17,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_4_17,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_4_18,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_4_18,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_4_19,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_4_19,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_4_20,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_4_20,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_4_5,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_4_5,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_4_6,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_4_6,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_4_7,0.09090909090909083,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_4_7,0.09090909090909083,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_4_8,0.032258064516129004,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_4_8,0.032258064516129004,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_4_9,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_4_9,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_5_10,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_5_10,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_5_11,0.17142857142857137,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_5_11,0.17142857142857137,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_5_12,0.0357142857142857,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_5_12,0.0357142857142857,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_5_13,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_5_13,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_5_14,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_5_14,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_5_15,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_5_15,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_5_16,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_5_16,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_5_17,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_5_17,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_5_18,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_5_18,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_5_19,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_5_19,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_5_20,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_5_20,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_5_6,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_5_6,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_5_7,0.09090909090909083,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_5_7,0.09090909090909083,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_5_8,0.032258064516129004,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_5_8,0.032258064516129004,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_5_9,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_5_9,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_6_10,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_6_10,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_6_11,0.17142857142857137,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_6_11,0.17142857142857137,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_6_12,0.0357142857142857,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_6_12,0.0357142857142857,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_6_13,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_6_13,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_6_14,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_6_14,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_6_15,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_6_15,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_6_16,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_6_16,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_6_17,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_6_17,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_6_18,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_6_18,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_6_19,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_6_19,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_6_20,0.0,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_6_20,0.0,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_6_7,0.09090909090909083,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_6_7,0.09090909090909083,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
retained_labels,h_6_8,0.032258064516129004,unambiguous_original_semantics
symmetry_canonical_equal_capacity_labels,h_6_8,0.032258064516129004,unambiguous_original_semantics_modulo_valid_vehicle_symmetry
