instance_id,role,run_id,lookahead_policy,injection_policy,scope,parent_id,parent_parent_id,depth,lower,upper,K0,injection,family,old_c6_action,target,L_I,L_E,L_D,lookahead_cells,Vlocal,Venvelope,Vresidual,tau,D_R43,P_profile,M_root,F,H,decisive,rho_F,rho_M,rho_H,selected_facets,final_action,reason,decision_hash_input,width,facet_count,violated_facet_count,predicted_veto_rho_05,predicted_veto_promotion_rho_05_m_0007
round39_small_medium_V10_M2_Q20_slot05_seed968549317,medium_c6_win_guard,stage1-atlas__round39_small_medium_V10_M2_Q20_slot05_seed968549317__frontier-d2-active-one,frontier-d2,active-one,parent,L2,,0,0.067806530841347426,0.10170979626202115,4,active-one,c6-overlay,exact-closure,0.10170979626202115,0.084667838225087375,0.084667838225087375,0.084667838225087375,"[0.067806530841347426,0.076282347196515859];[0.076282347196515859,0.084758163551684279];[0.084758163551684279,0.093233979906852713];[0.093233979906852713,0.10170979626202115]",0.00042516627601335821,0.0003183854985678615,0.00010678077744549671,0.74884937148180164,0.06182271554206796,0.25115062851819836,0.0078530263907141077,0,0,0,0.5,0.01,0.01,0,exact-closure,deterministic_bound_only_refinement_rule,L2|frontier-d2|active-one|parent|c6-overlay|0.101710|0.084668|0.084668|0.000000|0.007853|0.000000,0.03390326542067372,3,0,False,False
round39_small_medium_V10_M2_Q20_slot05_seed968549317,medium_c6_win_guard,stage1-atlas__round39_small_medium_V10_M2_Q20_slot05_seed968549317__frontier-d2-active-one,frontier-d2,active-one,parent,L3,,0,0.10170979626202115,0.13561306168269485,4,active-one,c6-overlay,exact-closure,0.13561296168269485,0.11834023104462985,0.11834023104462985,0.11834023104462985,"[0.10170979626202115,0.11018561261718957];[0.11018561261718957,0.118661428972358];[0.118661428972358,0.12713724532752643];[0.12713724532752643,0.13561306168269485]",0.00036191972908178734,0.00021960201063324879,0.00014231771844853855,0.60676993539532265,0.24302666566806783,0.3932300646046773,0.010466535509287276,0,0,0,0.5,0.01,0.01,0,exact-closure,deterministic_bound_only_refinement_rule,L3|frontier-d2|active-one|parent|c6-overlay|0.135613|0.118340|0.118340|0.000000|0.010467|0.000000,0.033903265420673706,2,0,False,False
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,development_context,stage1-atlas__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__d1-none,fixed-d1,none,parent,L1,,0,0.22500000000000001,0.45000000000000001,4,none,c6-overlay,exact-closure,0.67500000000000004,0.65221616426262996,0.65221616426262996,0.65221616426263007,"[0.22500000000000001,0.33750000000000002];[0.33750000000000002,0.45000000000000001]",0.011719226400024112,0.0058596132000120482,0.0058596132000120638,0.49999999999999933,0.096652509592154157,0.50000000000000067,0.0155383961929148,4.8728538838794684e-15,7.5716334237902823e-17,0,0.5,0.01,0.01,0,exact-closure,deterministic_bound_only_refinement_rule,L1|fixed-d1|none|parent|c6-overlay|0.675000|0.652216|0.652216|0.000000|0.015538|0.000000,0.225,2,0,False,False
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,development_context,stage1-atlas__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__d1-none,fixed-d1,none,parent,L2,,0,0.45000000000000001,0.67500000000000004,4,none,c6-overlay,split,0.92166302889168905,0.86888706559617757,0.86888706559617757,0.86888706559617734,"[0.45000000000000001,0.5625];[0.5625,0.67500000000000004]",0.0059373071207450383,0.0029686535603725139,0.0029686535603725243,0.49999999999999911,0.2500000000000005,0.50000000000000089,0.0078722116300237073,0,0,0,0.5,0.01,0.01,0,split,deterministic_bound_only_refinement_rule,L2|fixed-d1|none|parent|c6-overlay|0.921663|0.868887|0.868887|0.000000|0.007872|0.000000,0.22500000000000003,2,0,False,False
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,development_context,stage1-atlas__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__d1-all,fixed-d1,all,parent,L1,,0,0.22500000000000001,0.45000000000000001,4,all,c6-overlay,exact-closure,0.67500000000000004,0.65221616426262996,0.65221616426262996,0.65221616426263007,"[0.22500000000000001,0.33750000000000002];[0.33750000000000002,0.45000000000000001]",0.011719226400024112,0.0058596132000120482,0.0058596132000120638,0.49999999999999933,0.096652509592154157,0.50000000000000067,0.0155383961929148,4.8728538838794684e-15,7.5716334237902823e-17,0,0.5,0.01,0.01,2,exact-closure,deterministic_bound_only_refinement_rule,L1|fixed-d1|all|parent|c6-overlay|0.675000|0.652216|0.652216|0.000000|0.015538|0.000000,0.225,2,0,False,False
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,development_context,stage1-atlas__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__d1-all,fixed-d1,all,parent,L2,,0,0.45000000000000001,0.67500000000000004,4,all,c6-overlay,split,0.92166302889168905,0.86888706559617757,0.86888706559617734,0.86888706559617734,"[0.45000000000000001,0.5625];[0.5625,0.67500000000000004]",0.0059373071207450383,0.0029686535603725139,0.0029686535603725243,0.49999999999999911,0.2500000000000005,0.50000000000000089,0.0078722116300237073,0,0,0,0.5,0.01,0.01,2,split,deterministic_bound_only_refinement_rule,L2|fixed-d1|all|parent|c6-overlay|0.921663|0.868887|0.868887|0.000000|0.007872|0.000000,0.22500000000000003,2,0,False,False
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,development_context,stage1-atlas__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__d1-violated,fixed-d1,violated,parent,L1,,0,0.22500000000000001,0.45000000000000001,4,violated,c6-overlay,exact-closure,0.67500000000000004,0.65221616426262996,0.65221616426262996,0.65221616426263007,"[0.22500000000000001,0.33750000000000002];[0.33750000000000002,0.45000000000000001]",0.011719226400024112,0.0058596132000120482,0.0058596132000120638,0.49999999999999933,0.096652509592154157,0.50000000000000067,0.0155383961929148,4.8728538838794684e-15,7.5716334237902823e-17,0,0.5,0.01,0.01,0,exact-closure,deterministic_bound_only_refinement_rule,L1|fixed-d1|violated|parent|c6-overlay|0.675000|0.652216|0.652216|0.000000|0.015538|0.000000,0.225,2,0,False,False
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,development_context,stage1-atlas__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__d1-violated,fixed-d1,violated,parent,L2,,0,0.45000000000000001,0.67500000000000004,4,violated,c6-overlay,split,0.92166302889168905,0.86888706559617757,0.86888706559617757,0.86888706559617734,"[0.45000000000000001,0.5625];[0.5625,0.67500000000000004]",0.0059373071207450383,0.0029686535603725139,0.0029686535603725243,0.49999999999999911,0.2500000000000005,0.50000000000000089,0.0078722116300237073,0,0,0,0.5,0.01,0.01,0,split,deterministic_bound_only_refinement_rule,L2|fixed-d1|violated|parent|c6-overlay|0.921663|0.868887|0.868887|0.000000|0.007872|0.000000,0.22500000000000003,2,0,False,False
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,development_context,stage1-atlas__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__d1-active-one,fixed-d1,active-one,parent,L1,,0,0.22500000000000001,0.45000000000000001,4,active-one,c6-overlay,exact-closure,0.67500000000000004,0.65221616426262996,0.65221616426262996,0.65221616426263007,"[0.22500000000000001,0.33750000000000002];[0.33750000000000002,0.45000000000000001]",0.011719226400024112,0.0058596132000120482,0.0058596132000120638,0.49999999999999933,0.096652509592154157,0.50000000000000067,0.0155383961929148,4.8728538838794684e-15,7.5716334237902823e-17,0,0.5,0.01,0.01,0,exact-closure,deterministic_bound_only_refinement_rule,L1|fixed-d1|active-one|parent|c6-overlay|0.675000|0.652216|0.652216|0.000000|0.015538|0.000000,0.225,2,0,False,False
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,development_context,stage1-atlas__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__d1-active-one,fixed-d1,active-one,parent,L2,,0,0.45000000000000001,0.67500000000000004,4,active-one,c6-overlay,split,0.92166302889168905,0.86888706559617757,0.86888706559617757,0.86888706559617734,"[0.45000000000000001,0.5625];[0.5625,0.67500000000000004]",0.0059373071207450383,0.0029686535603725139,0.0029686535603725243,0.49999999999999911,0.2500000000000005,0.50000000000000089,0.0078722116300237073,0,0,0,0.5,0.01,0.01,0,split,deterministic_bound_only_refinement_rule,L2|fixed-d1|active-one|parent|c6-overlay|0.921663|0.868887|0.868887|0.000000|0.007872|0.000000,0.22500000000000003,2,0,False,False
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,development_context,stage1-atlas__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__d2-none,fixed-d2,none,parent,L1,,0,0.22500000000000001,0.45000000000000001,4,none,c6-overlay,exact-closure,0.67500000000000004,0.65221616426262996,0.65221616426262996,0.65221616426263007,"[0.22500000000000001,0.28125];[0.28125,0.33750000000000002];[0.33750000000000002,0.39375000000000004];[0.39375000000000004,0.45000000000000001]",0.017578839600036141,0.013067001750030116,0.0045118378500060251,0.74333699193678582,0.074421371546342638,0.25666300806321418,0.01196439452205449,4.8728538838794684e-15,5.8300746315059461e-17,0,0.5,0.01,0.01,0,exact-closure,deterministic_bound_only_refinement_rule,L1|fixed-d2|none|parent|c6-overlay|0.675000|0.652216|0.652216|0.000000|0.011964|0.000000,0.225,3,0,False,False
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,development_context,stage1-atlas__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__d2-none,fixed-d2,none,parent,L2,,0,0.45000000000000001,0.67500000000000004,4,none,c6-overlay,split,0.92166302889168905,0.86888706559617757,0.86888706559617757,0.86888706559617734,"[0.45000000000000001,0.50624999999999998];[0.50624999999999998,0.5625];[0.5625,0.61875000000000002];[0.61875000000000002,0.67500000000000004]",0.0089059606811175574,0.0044529803405587709,0.0044529803405587865,0.49999999999999911,0.37500000000000072,0.50000000000000089,0.011808317445035561,0,0,0,0.5,0.01,0.01,0,split,deterministic_bound_only_refinement_rule,L2|fixed-d2|none|parent|c6-overlay|0.921663|0.868887|0.868887|0.000000|0.011808|0.000000,0.22500000000000003,2,0,False,False
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,development_context,stage1-atlas__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__d2-all,fixed-d2,all,parent,L1,,0,0.22500000000000001,0.45000000000000001,4,all,c6-overlay,exact-closure,0.67500000000000004,0.65221616426262996,0.65221616426262996,0.65221616426263007,"[0.22500000000000001,0.28125];[0.28125,0.33750000000000002];[0.33750000000000002,0.39375000000000004];[0.39375000000000004,0.45000000000000001]",0.017578839600036141,0.013067001750030116,0.0045118378500060251,0.74333699193678582,0.074421371546342638,0.25666300806321418,0.01196439452205449,4.8728538838794684e-15,5.8300746315059461e-17,0,0.5,0.01,0.01,3,exact-closure,deterministic_bound_only_refinement_rule,L1|fixed-d2|all|parent|c6-overlay|0.675000|0.652216|0.652216|0.000000|0.011964|0.000000,0.225,3,0,False,False
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,development_context,stage1-atlas__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__d2-all,fixed-d2,all,parent,L2,,0,0.45000000000000001,0.67500000000000004,4,all,c6-overlay,split,0.92166302889168905,0.86888706559617757,0.86888706559617734,0.86888706559617734,"[0.45000000000000001,0.50624999999999998];[0.50624999999999998,0.5625];[0.5625,0.61875000000000002];[0.61875000000000002,0.67500000000000004]",0.0089059606811175574,0.0044529803405587709,0.0044529803405587865,0.49999999999999911,0.37500000000000072,0.50000000000000089,0.011808317445035561,0,0,0,0.5,0.01,0.01,2,split,deterministic_bound_only_refinement_rule,L2|fixed-d2|all|parent|c6-overlay|0.921663|0.868887|0.868887|0.000000|0.011808|0.000000,0.22500000000000003,2,0,False,False
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,development_context,stage1-atlas__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__d2-violated,fixed-d2,violated,parent,L1,,0,0.22500000000000001,0.45000000000000001,4,violated,c6-overlay,exact-closure,0.67500000000000004,0.65221616426262996,0.65221616426262996,0.65221616426263007,"[0.22500000000000001,0.28125];[0.28125,0.33750000000000002];[0.33750000000000002,0.39375000000000004];[0.39375000000000004,0.45000000000000001]",0.017578839600036141,0.013067001750030116,0.0045118378500060251,0.74333699193678582,0.074421371546342638,0.25666300806321418,0.01196439452205449,4.8728538838794684e-15,5.8300746315059461e-17,0,0.5,0.01,0.01,0,exact-closure,deterministic_bound_only_refinement_rule,L1|fixed-d2|violated|parent|c6-overlay|0.675000|0.652216|0.652216|0.000000|0.011964|0.000000,0.225,3,0,False,False
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,development_context,stage1-atlas__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__d2-violated,fixed-d2,violated,parent,L2,,0,0.45000000000000001,0.67500000000000004,4,violated,c6-overlay,split,0.92166302889168905,0.86888706559617757,0.86888706559617757,0.86888706559617734,"[0.45000000000000001,0.50624999999999998];[0.50624999999999998,0.5625];[0.5625,0.61875000000000002];[0.61875000000000002,0.67500000000000004]",0.0089059606811175574,0.0044529803405587709,0.0044529803405587865,0.49999999999999911,0.37500000000000072,0.50000000000000089,0.011808317445035561,0,0,0,0.5,0.01,0.01,0,split,deterministic_bound_only_refinement_rule,L2|fixed-d2|violated|parent|c6-overlay|0.921663|0.868887|0.868887|0.000000|0.011808|0.000000,0.22500000000000003,2,0,False,False
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,development_context,stage1-atlas__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__d2-active-one,fixed-d2,active-one,parent,L1,,0,0.22500000000000001,0.45000000000000001,4,active-one,c6-overlay,exact-closure,0.67500000000000004,0.65221616426262996,0.65221616426262996,0.65221616426263007,"[0.22500000000000001,0.28125];[0.28125,0.33750000000000002];[0.33750000000000002,0.39375000000000004];[0.39375000000000004,0.45000000000000001]",0.017578839600036141,0.013067001750030116,0.0045118378500060251,0.74333699193678582,0.074421371546342638,0.25666300806321418,0.01196439452205449,4.8728538838794684e-15,5.8300746315059461e-17,0,0.5,0.01,0.01,0,exact-closure,deterministic_bound_only_refinement_rule,L1|fixed-d2|active-one|parent|c6-overlay|0.675000|0.652216|0.652216|0.000000|0.011964|0.000000,0.225,3,0,False,False
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,development_context,stage1-atlas__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__d2-active-one,fixed-d2,active-one,parent,L2,,0,0.45000000000000001,0.67500000000000004,4,active-one,c6-overlay,split,0.92166302889168905,0.86888706559617757,0.86888706559617757,0.86888706559617734,"[0.45000000000000001,0.50624999999999998];[0.50624999999999998,0.5625];[0.5625,0.61875000000000002];[0.61875000000000002,0.67500000000000004]",0.0089059606811175574,0.0044529803405587709,0.0044529803405587865,0.49999999999999911,0.37500000000000072,0.50000000000000089,0.011808317445035561,0,0,0,0.5,0.01,0.01,0,split,deterministic_bound_only_refinement_rule,L2|fixed-d2|active-one|parent|c6-overlay|0.921663|0.868887|0.868887|0.000000|0.011808|0.000000,0.22500000000000003,2,0,False,False
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,development_context,stage1-atlas__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__frontier-d2-none,frontier-d2,none,parent,L1,,0,0.22500000000000001,0.45000000000000001,4,none,c6-overlay,exact-closure,0.67500000000000004,0.65221616426262996,0.65221616426262996,0.65221616426263007,"[0.22500000000000001,0.28125];[0.28125,0.33750000000000002];[0.33750000000000002,0.45000000000000001]",0.01441477710003615,0.0087894198000181001,0.0056253573000180496,0.60975065649791127,0.09278853088769913,0.39024934350208873,0.014917201438177862,4.8728538838794684e-15,7.2689342964637383e-17,0,0.5,0.01,0.01,0,exact-closure,deterministic_bound_only_refinement_rule,L1|frontier-d2|none|parent|c6-overlay|0.675000|0.652216|0.652216|0.000000|0.014917|0.000000,0.225,2,0,False,False
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,development_context,stage1-atlas__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__frontier-d2-none,frontier-d2,none,parent,L2,,0,0.45000000000000001,0.67500000000000004,4,none,c6-overlay,split,0.92166302889168905,0.86888706559617757,0.86888706559617757,0.86888706559617734,"[0.45000000000000001,0.50624999999999998];[0.50624999999999998,0.5625];[0.5625,0.67500000000000004]",0.0089059606811175574,0.0044529803405587709,0.0044529803405587865,0.49999999999999911,0.37500000000000072,0.50000000000000089,0.011808317445035561,0,0,0,0.5,0.01,0.01,0,split,deterministic_bound_only_refinement_rule,L2|frontier-d2|none|parent|c6-overlay|0.921663|0.868887|0.868887|0.000000|0.011808|0.000000,0.22500000000000003,2,0,False,False
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,development_context,stage1-atlas__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__frontier-d2-all,frontier-d2,all,parent,L1,,0,0.22500000000000001,0.45000000000000001,4,all,c6-overlay,exact-closure,0.67500000000000004,0.65221616426262996,0.65221616426262996,0.65221616426263007,"[0.22500000000000001,0.28125];[0.28125,0.33750000000000002];[0.33750000000000002,0.45000000000000001]",0.01441477710003615,0.0087894198000181001,0.0056253573000180496,0.60975065649791127,0.09278853088769913,0.39024934350208873,0.014917201438177862,4.8728538838794684e-15,7.2689342964637383e-17,0,0.5,0.01,0.01,2,exact-closure,deterministic_bound_only_refinement_rule,L1|frontier-d2|all|parent|c6-overlay|0.675000|0.652216|0.652216|0.000000|0.014917|0.000000,0.225,2,0,False,False
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,development_context,stage1-atlas__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__frontier-d2-all,frontier-d2,all,parent,L2,,0,0.45000000000000001,0.67500000000000004,4,all,c6-overlay,split,0.92166302889168905,0.86888706559617757,0.86888706559617734,0.86888706559617734,"[0.45000000000000001,0.50624999999999998];[0.50624999999999998,0.5625];[0.5625,0.67500000000000004]",0.0089059606811175574,0.0044529803405587709,0.0044529803405587865,0.49999999999999911,0.37500000000000072,0.50000000000000089,0.011808317445035561,0,0,0,0.5,0.01,0.01,2,split,deterministic_bound_only_refinement_rule,L2|frontier-d2|all|parent|c6-overlay|0.921663|0.868887|0.868887|0.000000|0.011808|0.000000,0.22500000000000003,2,0,False,False
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,development_context,stage1-atlas__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__frontier-d2-violated,frontier-d2,violated,parent,L1,,0,0.22500000000000001,0.45000000000000001,4,violated,c6-overlay,exact-closure,0.67500000000000004,0.65221616426262996,0.65221616426262996,0.65221616426263007,"[0.22500000000000001,0.28125];[0.28125,0.33750000000000002];[0.33750000000000002,0.45000000000000001]",0.01441477710003615,0.0087894198000181001,0.0056253573000180496,0.60975065649791127,0.09278853088769913,0.39024934350208873,0.014917201438177862,4.8728538838794684e-15,7.2689342964637383e-17,0,0.5,0.01,0.01,0,exact-closure,deterministic_bound_only_refinement_rule,L1|frontier-d2|violated|parent|c6-overlay|0.675000|0.652216|0.652216|0.000000|0.014917|0.000000,0.225,2,0,False,False
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,development_context,stage1-atlas__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__frontier-d2-violated,frontier-d2,violated,parent,L2,,0,0.45000000000000001,0.67500000000000004,4,violated,c6-overlay,split,0.92166302889168905,0.86888706559617757,0.86888706559617757,0.86888706559617734,"[0.45000000000000001,0.50624999999999998];[0.50624999999999998,0.5625];[0.5625,0.67500000000000004]",0.0089059606811175574,0.0044529803405587709,0.0044529803405587865,0.49999999999999911,0.37500000000000072,0.50000000000000089,0.011808317445035561,0,0,0,0.5,0.01,0.01,0,split,deterministic_bound_only_refinement_rule,L2|frontier-d2|violated|parent|c6-overlay|0.921663|0.868887|0.868887|0.000000|0.011808|0.000000,0.22500000000000003,2,0,False,False
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,development_context,stage1-atlas__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__frontier-d2-active-one,frontier-d2,active-one,parent,L1,,0,0.22500000000000001,0.45000000000000001,4,active-one,c6-overlay,exact-closure,0.67500000000000004,0.65221616426262996,0.65221616426262996,0.65221616426263007,"[0.22500000000000001,0.28125];[0.28125,0.33750000000000002];[0.33750000000000002,0.45000000000000001]",0.01441477710003615,0.0087894198000181001,0.0056253573000180496,0.60975065649791127,0.09278853088769913,0.39024934350208873,0.014917201438177862,4.8728538838794684e-15,7.2689342964637383e-17,0,0.5,0.01,0.01,0,exact-closure,deterministic_bound_only_refinement_rule,L1|frontier-d2|active-one|parent|c6-overlay|0.675000|0.652216|0.652216|0.000000|0.014917|0.000000,0.225,2,0,False,False
round39_small_hard_V10_M1_Q30_slot02_seed1721447042,development_context,stage1-atlas__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__frontier-d2-active-one,frontier-d2,active-one,parent,L2,,0,0.45000000000000001,0.67500000000000004,4,active-one,c6-overlay,split,0.92166302889168905,0.86888706559617757,0.86888706559617757,0.86888706559617734,"[0.45000000000000001,0.50624999999999998];[0.50624999999999998,0.5625];[0.5625,0.67500000000000004]",0.0089059606811175574,0.0044529803405587709,0.0044529803405587865,0.49999999999999911,0.37500000000000072,0.50000000000000089,0.011808317445035561,0,0,0,0.5,0.01,0.01,0,split,deterministic_bound_only_refinement_rule,L2|frontier-d2|active-one|parent|c6-overlay|0.921663|0.868887|0.868887|0.000000|0.011808|0.000000,0.22500000000000003,2,0,False,False
round39_small_hard_V10_M1_Q20_slot01_seed561355351,hard_p_grb_win_guard,stage1-atlas__round39_small_hard_V10_M1_Q20_slot01_seed561355351__d1-none,fixed-d1,none,parent,L1,,0,0.21462936533140137,0.42925873066280273,4,none,c6-overlay,split,0.64388809599420416,0.64085743536993733,0.64085743536993733,0.64382670792172925,"[0.21462936533140137,0.32194404799710208];[0.32194404799710208,0.42925873066280273]",0.0093449365705228927,0.0049911148269049521,0.0043538217436179406,0.53409830973584405,0.093197191697516293,0.46590169026415595,0.014175076707414802,0.97974432637446451,0.013887950980012477,0,0.5,0.01,0.01,0,split,deterministic_bound_only_refinement_rule,L1|fixed-d1|none|parent|c6-overlay|0.643888|0.640857|0.643827|0.979744|0.014175|0.013888,0.21462936533140137,2,1,True,True
round39_small_hard_V10_M1_Q20_slot01_seed561355351,hard_p_grb_win_guard,stage1-atlas__round39_small_hard_V10_M1_Q20_slot01_seed561355351__d1-none,fixed-d1,none,parent,L2,,0,0.42925873066280273,0.64388809599420416,4,none,c6-overlay,split,0.85851736132560552,0.83228260324293657,0.83228260324293657,0.83228260324293657,"[0.42925873066280273,0.53657341332850339];[0.53657341332850339,0.64388809599420416]",0.0028153854699213077,0.0014076927349606361,0.0014076927349606716,0.49999999999999367,0.25000000000000328,0.50000000000000633,0.0045831349268692263,0,0,0,0.5,0.01,0.01,0,split,deterministic_bound_only_refinement_rule,L2|fixed-d1|none|parent|c6-overlay|0.858517|0.832283|0.832283|0.000000|0.004583|0.000000,0.21462936533140142,2,0,False,False
round39_small_hard_V10_M1_Q20_slot01_seed561355351,hard_p_grb_win_guard,stage1-atlas__round39_small_hard_V10_M1_Q20_slot01_seed561355351__d1-all,fixed-d1,all,parent,L1,,0,0.21462936533140137,0.42925873066280273,4,all,c6-overlay,split,0.64388809599420416,0.64085743536993733,0.64382670792172936,0.64382670792172925,"[0.21462936533140137,0.32194404799710208];[0.32194404799710208,0.42925873066280273]",0.0093449365705228927,0.0049911148269049521,0.0043538217436179406,0.53409830973584405,0.093197191697516293,0.46590169026415595,0.014175076707414802,0,0,0,0.5,0.01,0.01,2,split,deterministic_bound_only_refinement_rule,L1|fixed-d1|all|parent|c6-overlay|0.643888|0.643827|0.643827|0.000000|0.014175|0.000000,0.21462936533140137,2,1,False,False
round39_small_hard_V10_M1_Q20_slot01_seed561355351,hard_p_grb_win_guard,stage1-atlas__round39_small_hard_V10_M1_Q20_slot01_seed561355351__d1-all,fixed-d1,all,parent,L2,,0,0.42925873066280273,0.64388809599420416,4,all,c6-overlay,split,0.85851736132560552,0.83228260324293657,0.83228260324293657,0.83228260324293657,"[0.42925873066280273,0.53657341332850339];[0.53657341332850339,0.64388809599420416]",0.0028153854699213077,0.0014076927349606361,0.0014076927349606716,0.49999999999999367,0.25000000000000328,0.50000000000000633,0.0045831349268692263,0,0,0,0.5,0.01,0.01,2,split,deterministic_bound_only_refinement_rule,L2|fixed-d1|all|parent|c6-overlay|0.858517|0.832283|0.832283|0.000000|0.004583|0.000000,0.21462936533140142,2,0,False,False
round39_small_hard_V10_M1_Q20_slot01_seed561355351,hard_p_grb_win_guard,stage1-atlas__round39_small_hard_V10_M1_Q20_slot01_seed561355351__d1-violated,fixed-d1,violated,parent,L1,,0,0.21462936533140137,0.42925873066280273,4,violated,c6-overlay,split,0.64388809599420416,0.64085743536993733,0.64382670792172891,0.64382670792172925,"[0.21462936533140137,0.32194404799710208];[0.32194404799710208,0.42925873066280273]",0.0093449365705228927,0.0049911148269049521,0.0043538217436179406,0.53409830973584405,0.093197191697516293,0.46590169026415595,0.014175076707414802,5.4255964384916189e-12,7.6908245699095253e-14,0,0.5,0.01,0.01,1,split,deterministic_bound_only_refinement_rule,L1|fixed-d1|violated|parent|c6-overlay|0.643888|0.643827|0.643827|0.000000|0.014175|0.000000,0.21462936533140137,2,1,False,False
round39_small_hard_V10_M1_Q20_slot01_seed561355351,hard_p_grb_win_guard,stage1-atlas__round39_small_hard_V10_M1_Q20_slot01_seed561355351__d1-violated,fixed-d1,violated,parent,L2,,0,0.42925873066280273,0.64388809599420416,4,violated,c6-overlay,split,0.85851736132560552,0.83228260324293657,0.83228260324293657,0.83228260324293657,"[0.42925873066280273,0.53657341332850339];[0.53657341332850339,0.64388809599420416]",0.0028153854699213077,0.0014076927349606361,0.0014076927349606716,0.49999999999999367,0.25000000000000328,0.50000000000000633,0.0045831349268692263,0,0,0,0.5,0.01,0.01,0,split,deterministic_bound_only_refinement_rule,L2|fixed-d1|violated|parent|c6-overlay|0.858517|0.832283|0.832283|0.000000|0.004583|0.000000,0.21462936533140142,2,0,False,False
round39_small_hard_V10_M1_Q20_slot01_seed561355351,hard_p_grb_win_guard,stage1-atlas__round39_small_hard_V10_M1_Q20_slot01_seed561355351__d1-active-one,fixed-d1,active-one,parent,L1,,0,0.21462936533140137,0.42925873066280273,4,active-one,c6-overlay,split,0.64388809599420416,0.64085743536993733,0.64382670792172891,0.64382670792172925,"[0.21462936533140137,0.32194404799710208];[0.32194404799710208,0.42925873066280273]",0.0093449365705228927,0.0049911148269049521,0.0043538217436179406,0.53409830973584405,0.093197191697516293,0.46590169026415595,0.014175076707414802,5.4255964384916189e-12,7.6908245699095253e-14,0,0.5,0.01,0.01,1,split,deterministic_bound_only_refinement_rule,L1|fixed-d1|active-one|parent|c6-overlay|0.643888|0.643827|0.643827|0.000000|0.014175|0.000000,0.21462936533140137,2,1,False,False
round39_small_hard_V10_M1_Q20_slot01_seed561355351,hard_p_grb_win_guard,stage1-atlas__round39_small_hard_V10_M1_Q20_slot01_seed561355351__d1-active-one,fixed-d1,active-one,parent,L2,,0,0.42925873066280273,0.64388809599420416,4,active-one,c6-overlay,split,0.85851736132560552,0.83228260324293657,0.83228260324293657,0.83228260324293657,"[0.42925873066280273,0.53657341332850339];[0.53657341332850339,0.64388809599420416]",0.0028153854699213077,0.0014076927349606361,0.0014076927349606716,0.49999999999999367,0.25000000000000328,0.50000000000000633,0.0045831349268692263,0,0,0,0.5,0.01,0.01,0,split,deterministic_bound_only_refinement_rule,L2|fixed-d1|active-one|parent|c6-overlay|0.858517|0.832283|0.832283|0.000000|0.004583|0.000000,0.21462936533140142,2,0,False,False
