"instance","run_label","method","top_status","interval_id","g_low","g_high","interval_status","interval_lower_bound","incumbent_cutoff","gap_contribution","route_mask_enabled","incumbent_cutoff_active","bpc_nodes","open_nodes","columns","pricing_calls","pricing_time_seconds","master_time_seconds","bound_time_seconds","route_mask_time_seconds","cuts_added","branching_decisions","reason_if_open","source_note","result_file"
"test_data_V10_M2_average.txt","V10_M2_average_BPC_success_4w","gcap-frontier","optimal","26","0.340209","0.343828","bound_fathomed_by_cutoff_relaxation","0.463263","","","true","true","","","","","","","","","","","","adaptive split pass 3 child interval 26 inventory relaxation: inventory-route-Gini cutoff relaxation infeasible; no incumbent-improving solution exists in this interval: interval=[0.340209,0.343828], pickup_limit=60, route_visit_cuts=singletons+subsets_up_to_10, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=true, incumbent_cutoff_bound=true, penalty_budget=0.820361578755, min_station_bikes=276, objective_lb=0.463263, lp=results\bound_work\test_data_V10_M2_average_1781240579127240600_15729502191765196471\inventory_gini_bound.lp","results\dyn4_v10_m2_average_frontier_routemask_relax20_refine18_1200s.json"
"test_data_V10_M2_average.txt","V10_M2_average_BPC_success_4w","gcap-frontier","optimal","","","","bound_fathomed","","","","","","","","","","","","","","","","","adaptive split pass 3 child interval 26 bound-fathomed by inherited/relaxation lower bound","results\dyn4_v10_m2_average_frontier_routemask_relax20_refine18_1200s.json"
"test_data_V10_M2_average.txt","V10_M2_average_BPC_success_4w","gcap-frontier","optimal","27","0.343828","0.347447","relaxation_lower_bound","0.460293","","","true","true","","","","","","","","","","","","adaptive split pass 3 child interval 27 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.343828,0.347447], pickup_limit=60, route_visit_cuts=singletons+subsets_up_to_10, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=true, incumbent_cutoff_bound=true, penalty_budget=0.796233297027, min_station_bikes=276, s_upper=19.3677, objective_lb=0.460293, status=integer optimal solution, lp=results\bound_work\test_data_V10_M2_average_1781240582300664100_15729502191765196471\inventory_gini_bound.lp","results\dyn4_v10_m2_average_frontier_routemask_relax20_refine18_1200s.json"
"test_data_V10_M2_average.txt","V10_M2_average_BPC_success_4w","gcap-frontier","optimal","28","0.343828","0.345638","relaxation_lower_bound","0.46193","","","true","true","","","","","","","","","","","","adaptive split pass 4 child interval 28 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.343828,0.345638], pickup_limit=60, route_visit_cuts=singletons+subsets_up_to_10, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=true, incumbent_cutoff_bound=true, penalty_budget=0.796233297027, min_station_bikes=276, s_upper=19.3677, objective_lb=0.46193, status=integer optimal solution, lp=results\bound_work\test_data_V10_M2_average_1781240585236188500_15729502191765196471\inventory_gini_bound.lp","results\dyn4_v10_m2_average_frontier_routemask_relax20_refine18_1200s.json"
"test_data_V10_M2_average.txt","V10_M2_average_BPC_success_4w","gcap-frontier","optimal","29","0.345638","0.347447","relaxation_lower_bound","0.462103","","","true","true","","","","","","","","","","","","adaptive split pass 4 child interval 29 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.345638,0.347447], pickup_limit=60, route_visit_cuts=singletons+subsets_up_to_10, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=true, incumbent_cutoff_bound=true, penalty_budget=0.784169156163, min_station_bikes=276, s_upper=19.3458, objective_lb=0.462103, status=integer optimal solution, lp=results\bound_work\test_data_V10_M2_average_1781240591596413800_15729502191765196471\inventory_gini_bound.lp","results\dyn4_v10_m2_average_frontier_routemask_relax20_refine18_1200s.json"
"test_data_V10_M2_average.txt","V10_M2_average_BPC_success_4w","gcap-frontier","optimal","30","0.361924","0.369163","relaxation_lower_bound","0.463005","","","true","true","","","","","","","","","","","","adaptive split pass 4 child interval 30 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.361924,0.369163], pickup_limit=60, route_visit_cuts=singletons+subsets_up_to_10, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=true, incumbent_cutoff_bound=true, penalty_budget=0.675591888387, min_station_bikes=276, s_upper=19.131, objective_lb=0.463005, status=integer optimal solution, lp=results\bound_work\test_data_V10_M2_average_1781240594563950400_15729502191765196471\inventory_gini_bound.lp","results\dyn4_v10_m2_average_frontier_routemask_relax20_refine18_1200s.json"
"test_data_V10_M2_average.txt","V10_M2_average_BPC_success_4w","gcap-frontier","optimal","31","0.369163","0.376401","bound_fathomed_by_cutoff_relaxation","0.463263","","","true","true","","","","","","","","","","","","adaptive split pass 4 child interval 31 inventory relaxation: inventory-route-Gini cutoff relaxation infeasible; no incumbent-improving solution exists in this interval: interval=[0.369163,0.376401], pickup_limit=60, route_visit_cuts=singletons+subsets_up_to_10, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=true, incumbent_cutoff_bound=true, penalty_budget=0.62733532493, min_station_bikes=276, objective_lb=0.463263, lp=results\bound_work\test_data_V10_M2_average_1781240598617719400_15729502191765196471\inventory_gini_bound.lp","results\dyn4_v10_m2_average_frontier_routemask_relax20_refine18_1200s.json"
"test_data_V10_M2_average.txt","V10_M2_average_BPC_success_4w","gcap-frontier","optimal","","","","bound_fathomed","","","","","","","","","","","","","","","","","adaptive split pass 4 child interval 31 bound-fathomed by inherited/relaxation lower bound","results\dyn4_v10_m2_average_frontier_routemask_relax20_refine18_1200s.json"
"test_data_V10_M2_average.txt","V10_M2_average_BPC_success_4w","gcap-frontier","optimal","32","0.354686","0.358305","bound_fathomed_by_cutoff_relaxation","0.463263","","","true","true","","","","","","","","","","","","adaptive split pass 5 child interval 32 inventory relaxation: inventory-route-Gini cutoff relaxation infeasible; no incumbent-improving solution exists in this interval: interval=[0.354686,0.358305], pickup_limit=60, route_visit_cuts=singletons+subsets_up_to_10, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=true, incumbent_cutoff_bound=true, penalty_budget=0.723848451843, min_station_bikes=276, objective_lb=0.463263, lp=results\bound_work\test_data_V10_M2_average_1781240600559727200_15729502191765196471\inventory_gini_bound.lp","results\dyn4_v10_m2_average_frontier_routemask_relax20_refine18_1200s.json"
"test_data_V10_M2_average.txt","V10_M2_average_BPC_success_4w","gcap-frontier","optimal","","","","bound_fathomed","","","","","","","","","","","","","","","","","adaptive split pass 5 child interval 32 bound-fathomed by inherited/relaxation lower bound","results\dyn4_v10_m2_average_frontier_routemask_relax20_refine18_1200s.json"
"test_data_V10_M2_average.txt","V10_M2_average_BPC_success_4w","gcap-frontier","optimal","33","0.358305","0.361924","bound_fathomed_by_cutoff_relaxation","0.463263","","","true","true","","","","","","","","","","","","adaptive split pass 5 child interval 33 inventory relaxation: inventory-route-Gini cutoff relaxation infeasible; no incumbent-improving solution exists in this interval: interval=[0.358305,0.361924], pickup_limit=60, route_visit_cuts=singletons+subsets_up_to_10, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=true, incumbent_cutoff_bound=true, penalty_budget=0.699720170115, min_station_bikes=276, objective_lb=0.463263, lp=results\bound_work\test_data_V10_M2_average_1781240605248561700_15729502191765196471\inventory_gini_bound.lp","results\dyn4_v10_m2_average_frontier_routemask_relax20_refine18_1200s.json"
"test_data_V10_M2_average.txt","V10_M2_average_BPC_success_4w","gcap-frontier","optimal","","","","bound_fathomed","","","","","","","","","","","","","","","","","adaptive split pass 5 child interval 33 bound-fathomed by inherited/relaxation lower bound","results\dyn4_v10_m2_average_frontier_routemask_relax20_refine18_1200s.json"
"test_data_V10_M2_average.txt","V10_M2_average_BPC_success_4w","gcap-frontier","optimal","34","0.347447","0.349257","relaxation_lower_bound","0.462871","","","true","true","","","","","","","","","","","","adaptive split pass 5 child interval 34 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.347447,0.349257], pickup_limit=60, route_visit_cuts=singletons+subsets_up_to_10, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=true, incumbent_cutoff_bound=true, penalty_budget=0.772105015299, min_station_bikes=276, s_upper=19.3227, objective_lb=0.462871, status=integer optimal solution, lp=results\bound_work\test_data_V10_M2_average_1781240620440534600_15729502191765196471\inventory_gini_bound.lp","results\dyn4_v10_m2_average_frontier_routemask_relax20_refine18_1200s.json"
"test_data_V10_M2_average.txt","V10_M2_average_BPC_success_4w","gcap-frontier","optimal","35","0.349257","0.351066","bound_fathomed_by_cutoff_relaxation","0.463263","","","true","true","","","","","","","","","","","","adaptive split pass 5 child interval 35 inventory relaxation: inventory-route-Gini cutoff relaxation infeasible; no incumbent-improving solution exists in this interval: interval=[0.349257,0.351066], pickup_limit=60, route_visit_cuts=singletons+subsets_up_to_10, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=true, incumbent_cutoff_bound=true, penalty_budget=0.760040874435, min_station_bikes=276, objective_lb=0.463263, lp=results\bound_work\test_data_V10_M2_average_1781240625961276000_15729502191765196471\inventory_gini_bound.lp","results\dyn4_v10_m2_average_frontier_routemask_relax20_refine18_1200s.json"
"test_data_V10_M2_average.txt","V10_M2_average_BPC_success_4w","gcap-frontier","optimal","","","","bound_fathomed","","","","","","","","","","","","","","","","","adaptive split pass 5 child interval 35 bound-fathomed by inherited/relaxation lower bound","results\dyn4_v10_m2_average_frontier_routemask_relax20_refine18_1200s.json"
"test_data_V10_M2_average.txt","V10_M2_average_BPC_success_4w","gcap-frontier","optimal","36","0.343828","0.344733","bound_fathomed_by_cutoff_relaxation","0.463263","","","true","true","","","","","","","","","","","","adaptive split pass 6 child interval 36 inventory relaxation: inventory-route-Gini cutoff relaxation infeasible; no incumbent-improving solution exists in this interval: interval=[0.343828,0.344733], pickup_limit=60, route_visit_cuts=singletons+subsets_up_to_10, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=true, incumbent_cutoff_bound=true, penalty_budget=0.796233297027, min_station_bikes=276, objective_lb=0.463263, lp=results\bound_work\test_data_V10_M2_average_1781240647726687700_15729502191765196471\inventory_gini_bound.lp","results\dyn4_v10_m2_average_frontier_routemask_relax20_refine18_1200s.json"
"test_data_V10_M2_average.txt","V10_M2_average_BPC_success_4w","gcap-frontier","optimal","","","","bound_fathomed","","","","","","","","","","","","","","","","","adaptive split pass 6 child interval 36 bound-fathomed by inherited/relaxation lower bound","results\dyn4_v10_m2_average_frontier_routemask_relax20_refine18_1200s.json"
"test_data_V10_M2_average.txt","V10_M2_average_BPC_success_4w","gcap-frontier","optimal","37","0.344733","0.345638","relaxation_lower_bound","0.462834","","","true","true","","","","","","","","","","","","adaptive split pass 6 child interval 37 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.344733,0.345638], pickup_limit=60, route_visit_cuts=singletons+subsets_up_to_10, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=true, incumbent_cutoff_bound=true, penalty_budget=0.790201226595, min_station_bikes=276, s_upper=19.3573, objective_lb=0.462834, status=integer optimal solution, lp=results\bound_work\test_data_V10_M2_average_1781240650751763100_15729502191765196471\inventory_gini_bound.lp","results\dyn4_v10_m2_average_frontier_routemask_relax20_refine18_1200s.json"
"test_data_V10_M2_average.txt","V10_M2_average_BPC_success_4w","gcap-frontier","optimal","38","0.345638","0.346542","relaxation_lower_bound","0.462698","","","true","true","","","","","","","","","","","","adaptive split pass 6 child interval 38 inventory relaxation: inventory-route-Gini relaxation lower bound: interval=[0.345638,0.346542], pickup_limit=60, route_visit_cuts=singletons+subsets_up_to_10, integer_inventory_relaxation=true, station_flow_conservation=true, depot_return_capacity=true, station_operation_capacity=true, route_mask_duration_load_relaxation=true, incumbent_cutoff_bound=true, penalty_budget=0.784169156163, min_station_bikes=276, s_upper=19.3458, objective_lb=0.462698, status=integer optimal solution, lp=results\bound_work\test_data_V10_M2_average_1781240654323508700_15729502191765196471\inventory_gini_bound.lp","results\dyn4_v10_m2_average_frontier_routemask_relax20_refine18_1200s.json"
