run_id,instance_id,difficulty_stratum,arm,metric,threshold,first_observed_process_seconds,convention
primary__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__p_grb,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,small-hard,P-GRB,proof_gap,0.0,0.6041638,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__p_grb,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,small-hard,P-GRB,incumbent_gap,0.5,0.0342025,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__p_grb,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,small-hard,P-GRB,incumbent_gap,0.25,0.05859689999999999,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__p_grb,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,small-hard,P-GRB,incumbent_gap,0.1,0.445538,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__p_grb,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,small-hard,P-GRB,incumbent_gap,0.05,0.46729780000000004,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__p_grb,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,small-hard,P-GRB,incumbent_gap,0.01,0.46751750000000003,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__p_grb,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,small-hard,P-GRB,incumbent_gap,0.001,0.46751750000000003,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__p_grb,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,small-hard,P-GRB,incumbent_gap,0.0,0.46751750000000003,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__c6_hga_light_1000,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,small-hard,C6-HGA-LIGHT-1000,proof_gap,0.5,0.3146862,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__c6_hga_light_1000,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,small-hard,C6-HGA-LIGHT-1000,proof_gap,0.25,0.453593,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__c6_hga_light_1000,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,small-hard,C6-HGA-LIGHT-1000,proof_gap,0.1,0.453593,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__c6_hga_light_1000,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,small-hard,C6-HGA-LIGHT-1000,proof_gap,0.05,1.5152926,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__c6_hga_light_1000,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,small-hard,C6-HGA-LIGHT-1000,proof_gap,0.02,1.5152926,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__c6_hga_light_1000,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,small-hard,C6-HGA-LIGHT-1000,proof_gap,0.01,1.5152926,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__c6_hga_light_1000,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,small-hard,C6-HGA-LIGHT-1000,proof_gap,0.005,1.5152926,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__c6_hga_light_1000,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,small-hard,C6-HGA-LIGHT-1000,proof_gap,0.001,1.5152926,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__c6_hga_light_1000,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,small-hard,C6-HGA-LIGHT-1000,proof_gap,0.0,1.5152926,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__c6_hga_light_1000,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,small-hard,C6-HGA-LIGHT-1000,incumbent_gap,0.5,0.1461957,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__c6_hga_light_1000,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,small-hard,C6-HGA-LIGHT-1000,incumbent_gap,0.25,0.1461957,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__c6_hga_light_1000,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,small-hard,C6-HGA-LIGHT-1000,incumbent_gap,0.1,0.1461957,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__c6_hga_light_1000,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,small-hard,C6-HGA-LIGHT-1000,incumbent_gap,0.05,0.1461957,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__c6_hga_light_1000,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,small-hard,C6-HGA-LIGHT-1000,incumbent_gap,0.01,0.1461957,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__c6_hga_light_1000,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,small-hard,C6-HGA-LIGHT-1000,incumbent_gap,0.001,0.1461957,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M1_Q30_slot02_seed1721447042__c6_hga_light_1000,round39_small_hard_V10_M1_Q30_slot02_seed1721447042,small-hard,C6-HGA-LIGHT-1000,incumbent_gap,0.0,0.1461957,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__p_grb,round39_small_hard_V10_M2_Q20_slot03_seed490008310,small-hard,P-GRB,proof_gap,0.5,2.3886385,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__p_grb,round39_small_hard_V10_M2_Q20_slot03_seed490008310,small-hard,P-GRB,proof_gap,0.25,9.841804,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__p_grb,round39_small_hard_V10_M2_Q20_slot03_seed490008310,small-hard,P-GRB,proof_gap,0.1,22.945781,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__p_grb,round39_small_hard_V10_M2_Q20_slot03_seed490008310,small-hard,P-GRB,proof_gap,0.05,25.6561992,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__p_grb,round39_small_hard_V10_M2_Q20_slot03_seed490008310,small-hard,P-GRB,proof_gap,0.02,26.056526299999998,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__p_grb,round39_small_hard_V10_M2_Q20_slot03_seed490008310,small-hard,P-GRB,proof_gap,0.01,26.089622799999997,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__p_grb,round39_small_hard_V10_M2_Q20_slot03_seed490008310,small-hard,P-GRB,proof_gap,0.005,26.100918099999998,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__p_grb,round39_small_hard_V10_M2_Q20_slot03_seed490008310,small-hard,P-GRB,proof_gap,0.001,26.1078966,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__p_grb,round39_small_hard_V10_M2_Q20_slot03_seed490008310,small-hard,P-GRB,proof_gap,0.0,26.10803797220764,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__p_grb,round39_small_hard_V10_M2_Q20_slot03_seed490008310,small-hard,P-GRB,incumbent_gap,0.5,0.4542174,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__p_grb,round39_small_hard_V10_M2_Q20_slot03_seed490008310,small-hard,P-GRB,incumbent_gap,0.25,1.5101996,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__p_grb,round39_small_hard_V10_M2_Q20_slot03_seed490008310,small-hard,P-GRB,incumbent_gap,0.1,2.0097229,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__p_grb,round39_small_hard_V10_M2_Q20_slot03_seed490008310,small-hard,P-GRB,incumbent_gap,0.05,2.4984868,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__p_grb,round39_small_hard_V10_M2_Q20_slot03_seed490008310,small-hard,P-GRB,incumbent_gap,0.01,4.518149500000001,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__p_grb,round39_small_hard_V10_M2_Q20_slot03_seed490008310,small-hard,P-GRB,incumbent_gap,0.001,4.518149500000001,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__p_grb,round39_small_hard_V10_M2_Q20_slot03_seed490008310,small-hard,P-GRB,incumbent_gap,0.0,4.518149500000001,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__c6_hga_light_1000,round39_small_hard_V10_M2_Q20_slot03_seed490008310,small-hard,C6-HGA-LIGHT-1000,proof_gap,0.5,1.2354338,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__c6_hga_light_1000,round39_small_hard_V10_M2_Q20_slot03_seed490008310,small-hard,C6-HGA-LIGHT-1000,proof_gap,0.25,6.3342395,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__c6_hga_light_1000,round39_small_hard_V10_M2_Q20_slot03_seed490008310,small-hard,C6-HGA-LIGHT-1000,proof_gap,0.1,7.3077205,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__c6_hga_light_1000,round39_small_hard_V10_M2_Q20_slot03_seed490008310,small-hard,C6-HGA-LIGHT-1000,proof_gap,0.05,7.3868921,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__c6_hga_light_1000,round39_small_hard_V10_M2_Q20_slot03_seed490008310,small-hard,C6-HGA-LIGHT-1000,proof_gap,0.02,7.9526386,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__c6_hga_light_1000,round39_small_hard_V10_M2_Q20_slot03_seed490008310,small-hard,C6-HGA-LIGHT-1000,proof_gap,0.01,8.647284,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__c6_hga_light_1000,round39_small_hard_V10_M2_Q20_slot03_seed490008310,small-hard,C6-HGA-LIGHT-1000,proof_gap,0.005,8.647284,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__c6_hga_light_1000,round39_small_hard_V10_M2_Q20_slot03_seed490008310,small-hard,C6-HGA-LIGHT-1000,proof_gap,0.001,8.647284,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__c6_hga_light_1000,round39_small_hard_V10_M2_Q20_slot03_seed490008310,small-hard,C6-HGA-LIGHT-1000,proof_gap,0.0,8.647284,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__c6_hga_light_1000,round39_small_hard_V10_M2_Q20_slot03_seed490008310,small-hard,C6-HGA-LIGHT-1000,incumbent_gap,0.5,0.6201493,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__c6_hga_light_1000,round39_small_hard_V10_M2_Q20_slot03_seed490008310,small-hard,C6-HGA-LIGHT-1000,incumbent_gap,0.25,0.6201493,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__c6_hga_light_1000,round39_small_hard_V10_M2_Q20_slot03_seed490008310,small-hard,C6-HGA-LIGHT-1000,incumbent_gap,0.1,0.6201493,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__c6_hga_light_1000,round39_small_hard_V10_M2_Q20_slot03_seed490008310,small-hard,C6-HGA-LIGHT-1000,incumbent_gap,0.05,0.6201493,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__c6_hga_light_1000,round39_small_hard_V10_M2_Q20_slot03_seed490008310,small-hard,C6-HGA-LIGHT-1000,incumbent_gap,0.01,6.2150619,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__c6_hga_light_1000,round39_small_hard_V10_M2_Q20_slot03_seed490008310,small-hard,C6-HGA-LIGHT-1000,incumbent_gap,0.001,6.2150619,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M2_Q20_slot03_seed490008310__c6_hga_light_1000,round39_small_hard_V10_M2_Q20_slot03_seed490008310,small-hard,C6-HGA-LIGHT-1000,incumbent_gap,0.0,6.2150619,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__p_grb,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,small-hard,P-GRB,proof_gap,0.5,26.755157800000003,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__p_grb,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,small-hard,P-GRB,proof_gap,0.25,46.7742414,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__p_grb,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,small-hard,P-GRB,proof_gap,0.1,57.0603754,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__p_grb,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,small-hard,P-GRB,proof_gap,0.05,59.306325099999995,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__p_grb,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,small-hard,P-GRB,proof_gap,0.02,59.7125645,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__p_grb,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,small-hard,P-GRB,proof_gap,0.01,59.7578131,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__p_grb,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,small-hard,P-GRB,proof_gap,0.005,59.774986899999995,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__p_grb,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,small-hard,P-GRB,proof_gap,0.001,59.7784781,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__p_grb,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,small-hard,P-GRB,proof_gap,0.0,nan,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__p_grb,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,small-hard,P-GRB,incumbent_gap,0.5,0.6612698,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__p_grb,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,small-hard,P-GRB,incumbent_gap,0.25,1.1118557,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__p_grb,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,small-hard,P-GRB,incumbent_gap,0.1,2.3636784,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__p_grb,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,small-hard,P-GRB,incumbent_gap,0.05,2.3823065,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__p_grb,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,small-hard,P-GRB,incumbent_gap,0.01,2.4037066,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__p_grb,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,small-hard,P-GRB,incumbent_gap,0.001,2.4037066,left_continuous_observed_events_no_interpolation_no_post_final_extension
primary__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__p_grb,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,small-hard,P-GRB,incumbent_gap,0.0,2.4037066,left_continuous_observed_events_no_interpolation_no_post_final_extension
