source_run_id,stage,instance,arm,K0,rho,decision_sequence,interval_id,parent_id,depth,gamma_L,gamma_U,parent_bound,left_child_bound,right_child_bound,verified_incumbent,proof_gap,g_L_raw,g_R_raw,g_L,g_R,eta,mu,S_AM,adaptive_rho,score_tolerance,round46_action,round46_reason,source_ledger,source_ledger_sha256,frozen_tau,round47_replay_action,action_differs_from_round46
stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r001,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K4-r001,4,0.01,1,L0,,0,0.0,0.03390326542067371,0.062126346372835234,0.05833171146299312,0.05986169196298172,0.13561306168269485,0.07348671530985962,-0.05163701893385613,-0.030817194649461647,0.0,0.0,0.0,0.0,0.0,1.0,1.360790179565117e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r001/c6_split_decision_ledger.csv,c4e2de90ad19c24705e26a2234c08a0dfb984edc135118bbeaa13d73d9918fc8,0.07915,exact-close,False
stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r001,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K4-r001,4,0.01,2,L1,,0,0.03390326542067371,0.06780653084134743,0.07063114492282113,0.0652446438170236,0.07201410688697775,0.13561306168269485,0.06498191675987372,-0.08289230872801347,0.021282258713097787,0.0,0.021282258713097787,0.0,0.010641129356548894,0.0,1.0,1.538889670356326e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r001/c6_split_decision_ledger.csv,c4e2de90ad19c24705e26a2234c08a0dfb984edc135118bbeaa13d73d9918fc8,0.07915,exact-close,False
stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r001,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K4-r001,4,0.01,3,L2,,0,0.06780653084134743,0.10170979626202115,0.10198223002222966,0.08466783822508737,0.10138859833429298,0.1215256536747018,0.01954342365247215,-0.8859446586756099,-0.030375009951830293,0.0,0.0,0.0,0.0,0.0,1.0,5.116810744990162e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r001/c6_split_decision_ledger.csv,c4e2de90ad19c24705e26a2234c08a0dfb984edc135118bbeaa13d73d9918fc8,0.07915,exact-close,False
stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r001,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K4-r001,4,0.01,4,L3,,0,0.10170979626202115,0.13561306168269485,0.11834023104462985,0.11834023104462985,0.13529186375496668,0.1215256536747018,0.00318542263007196,0.0,5.321627513506392,0.0,1.0,0.0,0.5,0.0,0.1583,3.139300860067499e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r001/c6_split_decision_ledger.csv,c4e2de90ad19c24705e26a2234c08a0dfb984edc135118bbeaa13d73d9918fc8,0.07915,exact-close,False
stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r012,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K4-r012,4,0.12,1,L0,,0,0.0,0.03390326542067371,0.062126346372835234,0.05833171146299312,0.05986169196298172,0.13561306168269485,0.07348671530985962,-0.05163701893385613,-0.030817194649461647,0.0,0.0,0.0,0.0,0.0,1.0,1.360790179565117e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r012/c6_split_decision_ledger.csv,5bbe8f4f2ef4dcb2a9dca76a46989d4e061d781bca512eeb48bd341c5f47a3c5,0.07915,exact-close,False
stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r012,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K4-r012,4,0.12,2,L1,,0,0.03390326542067371,0.06780653084134743,0.07063114492282113,0.0652446438170236,0.07201410688697775,0.13561306168269485,0.06498191675987372,-0.08289230872801347,0.021282258713097787,0.0,0.021282258713097787,0.0,0.010641129356548894,0.0,1.0,1.538889670356326e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r012/c6_split_decision_ledger.csv,5bbe8f4f2ef4dcb2a9dca76a46989d4e061d781bca512eeb48bd341c5f47a3c5,0.07915,exact-close,False
stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r012,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K4-r012,4,0.12,3,L2,,0,0.06780653084134743,0.10170979626202115,0.10198223002222966,0.08466783822508737,0.10138859833429298,0.1215256536747018,0.01954342365247215,-0.8859446586756099,-0.030375009951830293,0.0,0.0,0.0,0.0,0.0,1.0,5.116810744990162e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r012/c6_split_decision_ledger.csv,5bbe8f4f2ef4dcb2a9dca76a46989d4e061d781bca512eeb48bd341c5f47a3c5,0.07915,exact-close,False
stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r012,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K4-r012,4,0.12,4,L3,,0,0.10170979626202115,0.13561306168269485,0.11834023104462985,0.11834023104462985,0.13529186375496668,0.1215256536747018,0.00318542263007196,0.0,5.321627513506392,0.0,1.0,0.0,0.5,0.0,0.1583,3.139300860067499e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r012/c6_split_decision_ledger.csv,5bbe8f4f2ef4dcb2a9dca76a46989d4e061d781bca512eeb48bd341c5f47a3c5,0.07915,exact-close,False
stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r015,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K4-r015,4,0.15,1,L0,,0,0.0,0.03390326542067371,0.062126346372835234,0.05833171146299312,0.05986169196298172,0.13561306168269485,0.07348671530985962,-0.05163701893385613,-0.030817194649461647,0.0,0.0,0.0,0.0,0.0,1.0,1.360790179565117e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r015/c6_split_decision_ledger.csv,bf9c5c13f7bf4ea1af06c5a7e2928baab9d0973592d70a30ce976fb7fa0d26fa,0.07915,exact-close,False
stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r015,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K4-r015,4,0.15,2,L1,,0,0.03390326542067371,0.06780653084134743,0.07063114492282113,0.0652446438170236,0.07201410688697775,0.13561306168269485,0.06498191675987372,-0.08289230872801347,0.021282258713097787,0.0,0.021282258713097787,0.0,0.010641129356548894,0.0,1.0,1.538889670356326e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r015/c6_split_decision_ledger.csv,bf9c5c13f7bf4ea1af06c5a7e2928baab9d0973592d70a30ce976fb7fa0d26fa,0.07915,exact-close,False
stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r015,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K4-r015,4,0.15,3,L2,,0,0.06780653084134743,0.10170979626202115,0.10198223002222966,0.08466783822508737,0.10138859833429298,0.1215256536747018,0.01954342365247215,-0.8859446586756099,-0.030375009951830293,0.0,0.0,0.0,0.0,0.0,1.0,5.116810744990162e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r015/c6_split_decision_ledger.csv,bf9c5c13f7bf4ea1af06c5a7e2928baab9d0973592d70a30ce976fb7fa0d26fa,0.07915,exact-close,False
stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r015,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K4-r015,4,0.15,4,L3,,0,0.10170979626202115,0.13561306168269485,0.11834023104462985,0.11834023104462985,0.13529186375496668,0.1215256536747018,0.00318542263007196,0.0,5.321627513506392,0.0,1.0,0.0,0.5,0.0,0.1583,3.139300860067499e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r015/c6_split_decision_ledger.csv,bf9c5c13f7bf4ea1af06c5a7e2928baab9d0973592d70a30ce976fb7fa0d26fa,0.07915,exact-close,False
stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r020,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K4-r020,4,0.2,1,L0,,0,0.0,0.03390326542067371,0.062126346372835234,0.05833171146299312,0.05986169196298172,0.13561306168269485,0.07348671530985962,-0.05163701893385613,-0.030817194649461647,0.0,0.0,0.0,0.0,0.0,1.0,1.360790179565117e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r020/c6_split_decision_ledger.csv,cfd1c46710b0c39998e6906b44014a3473460611d6c4eb2dfd443e6050fc9013,0.07915,exact-close,False
stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r020,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K4-r020,4,0.2,2,L1,,0,0.03390326542067371,0.06780653084134743,0.07063114492282113,0.0652446438170236,0.07201410688697775,0.13561306168269485,0.06498191675987372,-0.08289230872801347,0.021282258713097787,0.0,0.021282258713097787,0.0,0.010641129356548894,0.0,1.0,1.538889670356326e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r020/c6_split_decision_ledger.csv,cfd1c46710b0c39998e6906b44014a3473460611d6c4eb2dfd443e6050fc9013,0.07915,exact-close,False
stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r020,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K4-r020,4,0.2,3,L2,,0,0.06780653084134743,0.10170979626202115,0.10198223002222966,0.08466783822508737,0.10138859833429298,0.1215256536747018,0.01954342365247215,-0.8859446586756099,-0.030375009951830293,0.0,0.0,0.0,0.0,0.0,1.0,5.116810744990162e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r020/c6_split_decision_ledger.csv,cfd1c46710b0c39998e6906b44014a3473460611d6c4eb2dfd443e6050fc9013,0.07915,exact-close,False
stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r020,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K4-r020,4,0.2,4,L3,,0,0.10170979626202115,0.13561306168269485,0.11834023104462985,0.11834023104462985,0.13529186375496668,0.1215256536747018,0.00318542263007196,0.0,5.321627513506392,0.0,1.0,0.0,0.5,0.0,0.1583,3.139300860067499e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r020/c6_split_decision_ledger.csv,cfd1c46710b0c39998e6906b44014a3473460611d6c4eb2dfd443e6050fc9013,0.07915,exact-close,False
stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r050,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K4-r050,4,0.5,1,L0,,0,0.0,0.03390326542067371,0.062126346372835234,0.05833171146299312,0.05986169196298172,0.13561306168269485,0.07348671530985962,-0.05163701893385613,-0.030817194649461647,0.0,0.0,0.0,0.0,0.0,1.0,1.360790179565117e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r050/c6_split_decision_ledger.csv,312ad117b4c629fead98c2272d5517a1b7626e47fecdca6dbbe29a3ee90d5712,0.07915,exact-close,False
stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r050,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K4-r050,4,0.5,2,L1,,0,0.03390326542067371,0.06780653084134743,0.07063114492282113,0.0652446438170236,0.07201410688697775,0.13561306168269485,0.06498191675987372,-0.08289230872801347,0.021282258713097787,0.0,0.021282258713097787,0.0,0.010641129356548894,0.0,1.0,1.538889670356326e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r050/c6_split_decision_ledger.csv,312ad117b4c629fead98c2272d5517a1b7626e47fecdca6dbbe29a3ee90d5712,0.07915,exact-close,False
stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r050,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K4-r050,4,0.5,3,L2,,0,0.06780653084134743,0.10170979626202115,0.10198223002222966,0.08466783822508737,0.10138859833429298,0.1215256536747018,0.01954342365247215,-0.8859446586756099,-0.030375009951830293,0.0,0.0,0.0,0.0,0.0,1.0,5.116810744990162e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r050/c6_split_decision_ledger.csv,312ad117b4c629fead98c2272d5517a1b7626e47fecdca6dbbe29a3ee90d5712,0.07915,exact-close,False
stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r050,stage3_300s,round39_small_medium_V10_M2_Q20_slot05_seed968549317,K4-r050,4,0.5,4,L3,,0,0.10170979626202115,0.13561306168269485,0.11834023104462985,0.11834023104462985,0.13529186375496668,0.1215256536747018,0.00318542263007196,0.0,5.321627513506392,0.0,1.0,0.0,0.5,0.0,0.1583,3.139300860067499e-05,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V10_M2_Q20_slot05_seed968549317__K4-r050/c6_split_decision_ledger.csv,312ad117b4c629fead98c2272d5517a1b7626e47fecdca6dbbe29a3ee90d5712,0.07915,exact-close,False
stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r001,stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K1-r001,1,0.01,1,L0,,0,0.0,0.049468682614419446,0.0209774956074392,0.024872307366954508,0.03764950371085417,0.049468682614419446,0.028491187006980247,0.13670233390279926,0.5851636893657811,0.13670233390279926,0.5851636893657811,0.13670233390279926,0.3609330116342902,0.04934038507297367,0.21929277026119603,3.5098572824622008e-06,split,current_normalized_child_gain_reaches_rho,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r001/c6_split_decision_ledger.csv,d53d001f13c011143fd7feb12d79d79a24fd3a06d5031f8c197ca72769162c74,0.07915,native-target,True
stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r001,stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K1-r001,1,0.01,2,L0.0,L0,1,0.0,0.024734341307209723,0.037885533381676995,0.028210692227058676,0.03285222575839617,0.049468682614419446,0.011583149232742451,-0.8352513604219258,-0.43453706087572586,0.0,0.0,0.0,0.0,0.0,1.0,8.633230745195795e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r001/c6_split_decision_ledger.csv,d53d001f13c011143fd7feb12d79d79a24fd3a06d5031f8c197ca72769162c74,0.07915,exact-close,False
stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r012,stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K1-r012,1,0.12,1,L0,,0,0.0,0.049468682614419446,0.0209774956074392,0.024872307366954508,0.03764950371085417,0.049468682614419446,0.028491187006980247,0.13670233390279926,0.5851636893657811,0.13670233390279926,0.5851636893657811,0.13670233390279926,0.3609330116342902,0.04934038507297367,0.21929277026119603,3.5098572824622008e-06,split,current_normalized_child_gain_reaches_rho,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r012/c6_split_decision_ledger.csv,f8490076d2c980dee7445d62a3e4d689b9959c90000ed49a6b4261af4321bb0f,0.07915,native-target,True
stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r012,stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K1-r012,1,0.12,2,L0.0,L0,1,0.0,0.024734341307209723,0.037885533381676995,0.028210692227058676,0.03285222575839617,0.049468682614419446,0.011583149232742451,-0.8352513604219258,-0.43453706087572586,0.0,0.0,0.0,0.0,0.0,1.0,8.633230745195795e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r012/c6_split_decision_ledger.csv,f8490076d2c980dee7445d62a3e4d689b9959c90000ed49a6b4261af4321bb0f,0.07915,exact-close,False
stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r015,stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K1-r015,1,0.15,1,L0,,0,0.0,0.049468682614419446,0.0209774956074392,0.024872307366954508,0.03764950371085417,0.049468682614419446,0.028491187006980247,0.13670233390279926,0.5851636893657811,0.13670233390279926,0.5851636893657811,0.13670233390279926,0.3609330116342902,0.04934038507297367,0.21929277026119603,3.5098572824622008e-06,native-target,current_small_child_gain_target,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r015/c6_split_decision_ledger.csv,1e081f86b329ddf58bd2761d5d21a66c54b4bf1d97ded26bb5fcaa179bcb0c51,0.07915,native-target,False
stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r015,stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K1-r015,1,0.15,2,L0,,0,0.0,0.049468682614419446,0.03178027606635889,0.024872307366954508,0.03764950371085417,0.049468682614419446,0.01768840654806056,-0.3905365178392398,0.3318121182113383,0.0,0.3318121182113383,0.0,0.16590605910566916,0.0,0.47707721120412877,5.65342049629949e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r015/c6_split_decision_ledger.csv,1e081f86b329ddf58bd2761d5d21a66c54b4bf1d97ded26bb5fcaa179bcb0c51,0.07915,exact-close,False
stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r020,stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K1-r020,1,0.2,1,L0,,0,0.0,0.049468682614419446,0.0209774956074392,0.024872307366954508,0.03764950371085417,0.049468682614419446,0.028491187006980247,0.13670233390279926,0.5851636893657811,0.13670233390279926,0.5851636893657811,0.13670233390279926,0.3609330116342902,0.04934038507297367,0.21929277026119603,3.5098572824622008e-06,native-target,current_small_child_gain_target,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r020/c6_split_decision_ledger.csv,15957989ba32ab4076376a99129a7def4078382c950223f8e3b5ca987f9bf6bb,0.07915,native-target,False
stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r020,stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K1-r020,1,0.2,2,L0,,0,0.0,0.049468682614419446,0.03178027606635889,0.024872307366954508,0.03764950371085417,0.049468682614419446,0.01768840654806056,-0.3905365178392398,0.3318121182113383,0.0,0.3318121182113383,0.0,0.16590605910566916,0.0,0.47707721120412877,5.65342049629949e-06,exact-close,current_child_gain_not_strict,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r020/c6_split_decision_ledger.csv,15957989ba32ab4076376a99129a7def4078382c950223f8e3b5ca987f9bf6bb,0.07915,exact-close,False
stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r050,stage3_300s,round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K1-r050,1,0.5,1,L0,,0,0.0,0.049468682614419446,0.0209774956074392,0.024872307366954508,0.03764950371085417,0.049468682614419446,0.028491187006980247,0.13670233390279926,0.5851636893657811,0.13670233390279926,0.5851636893657811,0.13670233390279926,0.3609330116342902,0.04934038507297367,0.21929277026119603,3.5098572824622008e-06,native-target,current_small_child_gain_target,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r050/c6_split_decision_ledger.csv,c9f958542e567006cc19fbde09dbe109b882d1257dd6a2c55585a11ab66cce2b,0.07915,native-target,False
