file,line,pattern,classification,line_text
src/main.cpp,15127,focus,allowed_legacy_cli_but_not_paper_core,if (focus_only_effective && result.focus_interval_id >= 0 &&
src/main.cpp,15128,focus,allowed_legacy_cli_but_not_paper_core,result.focus_interval_id < static_cast<int>(interval_records.size())) {
src/main.cpp,15129,focus,allowed_legacy_cli_but_not_paper_core,const FrontierIntervalRecord& focus_record =
src/main.cpp,15130,focus,allowed_legacy_cli_but_not_paper_core,interval_records[result.focus_interval_id];
src/main.cpp,15131,focus,allowed_legacy_cli_but_not_paper_core,result.focus_interval_lb_after = focus_record.lower_bound;
src/main.cpp,15132,focus,allowed_legacy_cli_but_not_paper_core,result.focus_interval_closed =
src/main.cpp,15133,focus,allowed_legacy_cli_but_not_paper_core,focus_record.complete || focus_record.empty_complete ||
src/main.cpp,15134,focus,allowed_legacy_cli_but_not_paper_core,focus_record.bound_fathomed ||
src/main.cpp,15135,focus,allowed_legacy_cli_but_not_paper_core,(focus_record.lower_bound_valid &&
src/main.cpp,15136,focus,allowed_legacy_cli_but_not_paper_core,focus_record.lower_bound >= result.upper_bound - 1e-7);
src/main.cpp,15137,focus,allowed_legacy_cli_but_not_paper_core,result.focus_interval_bound_fathomed =
src/main.cpp,15138,focus,allowed_legacy_cli_but_not_paper_core,focus_record.bound_fathomed ||
src/main.cpp,15139,focus,allowed_legacy_cli_but_not_paper_core,(focus_record.lower_bound_valid &&
src/main.cpp,15140,focus,allowed_legacy_cli_but_not_paper_core,focus_record.lower_bound >= result.upper_bound - 1e-7);
src/main.cpp,15141,focus,allowed_legacy_cli_but_not_paper_core,result.focus_interval_open_nodes = focus_record.open_nodes;
src/main.cpp,15142,focus,allowed_legacy_cli_but_not_paper_core,result.focus_interval_open_nodes_after = focus_record.open_nodes;
src/main.cpp,15143,focus,allowed_legacy_cli_but_not_paper_core,result.focus_interval_pricing_closed = focus_record.pricing_closed;
src/main.cpp,15144,focus,allowed_legacy_cli_but_not_paper_core,"result.focus_interval_certificate_scope = ""diagnostic_interval_only"";"
src/main.cpp,15151,focus,allowed_legacy_cli_but_not_paper_core,"result.full_certificate_rejection_reason = ""focus_diagnostic_only"";"
src/main.cpp,15152,focus,allowed_legacy_cli_but_not_paper_core,"result.notes.push_back(""focus-only interval diagnostic summary: interval="""
src/main.cpp,15153,focus,allowed_legacy_cli_but_not_paper_core,+ std::to_string(result.focus_interval_id)
src/main.cpp,15154,focus,allowed_legacy_cli_but_not_paper_core,"+ "", range="" + result.focus_interval_range"
src/main.cpp,15155,focus,allowed_legacy_cli_but_not_paper_core,"+ "", lb_before="" + std::to_string(result.focus_interval_lb_before)"
src/main.cpp,15156,focus,allowed_legacy_cli_but_not_paper_core,"+ "", lb_after="" + std::to_string(result.focus_interval_lb_after)"
src/main.cpp,15157,focus,allowed_legacy_cli_but_not_paper_core,"+ "", closed="" + std::string(result.focus_interval_closed ? ""true"" : ""false"")"
src/main.cpp,15171,focus,allowed_legacy_cli_but_not_paper_core,} else if (result.focused_interval_result) {
src/main.cpp,15173,focus,allowed_legacy_cli_but_not_paper_core,"""focused_interval_bound_below_cutoff_diagnostic_only"";"
src/main.cpp,15181,focus,allowed_legacy_cli_but_not_paper_core,if (focus_only_effective) {
src/main.cpp,15182,focus,allowed_legacy_cli_but_not_paper_core,result.focus_interval_runtime = result.runtime_seconds;
src/main.cpp,15300,bpc,allowed_legacy_cli_but_not_paper_core,result.bpc_trace_json_path = trace_path.string();
src/main.cpp,15301,bpc,allowed_legacy_cli_but_not_paper_core,result.bpc_interval_trace_csv_path = interval_csv_path.string();
src/main.cpp,15315,bpc,allowed_legacy_cli_but_not_paper_core,"<< ""interval_bpc_tree_nodes,interval_bpc_pricing_calls,"""
src/main.cpp,15316,bpc,allowed_legacy_cli_but_not_paper_core,"<< ""interval_bpc_exact_pricing_closed,interval_final_lb,"""
src/main.cpp,15318,bpc,allowed_legacy_cli_but_not_paper_core,"<< ""bpc_nodes,open_nodes,generated_columns,cuts,"""
src/main.cpp,15354,bpc,allowed_legacy_cli_but_not_paper_core,if (record.open_nodes > 0 && record.bpc_nodes == 0) {
src/main.cpp,15357,bpc,allowed_legacy_cli_but_not_paper_core,"if (record.open_nodes > 0) return std::string(""open_bpc_nodes"");"
src/main.cpp,15376,bpc,allowed_legacy_cli_but_not_paper_core,"return std::string(""bpc_exact_tree"");"
src/main.cpp,15393,bpc,allowed_legacy_cli_but_not_paper_core,"const bool bpc_used = closure_source == ""bpc_exact_tree"";"
src/main.cpp,15414,bpc,allowed_legacy_cli_but_not_paper_core,"<< record.bpc_nodes << "","""
src/main.cpp,15416,bpc,allowed_legacy_cli_but_not_paper_core,<< (bpc_used && record.pricing_closure_available
src/main.cpp,15420,bpc,allowed_legacy_cli_but_not_paper_core,"<< record.bpc_nodes << "","""
src/main.cpp,15444,bpc,allowed_legacy_cli_but_not_paper_core,"trace << ""  \""trace_schema\"": \""paper_bpc_core_plateau_trace_v1\"",\n"";"
src/main.cpp,15461,route_mask,allowed_legacy_cli_but_not_paper_core,"<< "", \""route_mask_time_seconds\"": "" << result.route_mask_time_seconds"
src/main.cpp,15537,bpc,allowed_legacy_cli_but_not_paper_core,"<< jsonEscapeLocal(result.bpc_interval_trace_csv_path) << ""\"",\n"";"
src/main.cpp,15560,bpc,allowed_legacy_cli_but_not_paper_core,"<< "", \""bpc_nodes\"": "" << record.bpc_nodes"
src/main.cpp,15602,BPC,allowed_legacy_cli_but_not_paper_core,"result.notes.push_back(""paper-core BPC trace written to """
src/main.cpp,15603,bpc,allowed_legacy_cli_but_not_paper_core,"+ result.bpc_trace_json_path + "" and """
src/main.cpp,15604,bpc,allowed_legacy_cli_but_not_paper_core,+ result.bpc_interval_trace_csv_path);
src/main.cpp,15606,BPC,allowed_legacy_cli_but_not_paper_core,"result.notes.push_back(std::string(""failed to write paper-core BPC trace: "")"
src/main.cpp,15669,focus,allowed_legacy_cli_but_not_paper_core,"state << ""  \""focus_interval_id\"": "" << export_idx << "",\n"";"
src/main.cpp,15670,focus,allowed_legacy_cli_but_not_paper_core,"state << ""  \""focus_interval_parent_id\"": """
src/main.cpp,15672,focus,allowed_legacy_cli_but_not_paper_core,"state << ""  \""focus_interval_range\"": \"""""
src/main.cpp,15675,focus,allowed_legacy_cli_but_not_paper_core,"state << ""  \""focus_interval_lb_before\"": """
src/main.cpp,15677,focus,allowed_legacy_cli_but_not_paper_core,"state << ""  \""focus_interval_lb_after\"": """
src/main.cpp,15679,focus,allowed_legacy_cli_but_not_paper_core,"state << ""  \""focus_interval_closed\"": """
src/main.cpp,15682,focus,allowed_legacy_cli_but_not_paper_core,"state << ""  \""focus_interval_bound_fathomed\"": """
src/main.cpp,15684,focus,allowed_legacy_cli_but_not_paper_core,"state << ""  \""focus_interval_open_nodes_after\"": """
src/main.cpp,15686,focus,allowed_legacy_cli_but_not_paper_core,"state << ""  \""focus_interval_pricing_closed\"": """
src/main.cpp,15861,archive,allowed_legacy_cli_but_not_paper_core,result.no_archive_scanning =
src/main.cpp,15862,archive,allowed_legacy_cli_but_not_paper_core,!opt.incumbent_archive_auto &&
src/main.cpp,15863,archive,allowed_legacy_cli_but_not_paper_core,"result.incumbent_source_category != ""diagnostic_archive"";"
src/main.cpp,15864,known_ub,allowed_legacy_cli_but_not_paper_core,result.no_external_known_ub =
src/main.cpp,15867,external_incumbent,allowed_legacy_cli_but_not_paper_core,opt.external_incumbent_path.empty() &&
src/main.cpp,15870,external_incumbent,allowed_legacy_cli_but_not_paper_core,!result.external_incumbent_attempted;
src/main.cpp,15871,focus,allowed_legacy_cli_but_not_paper_core,result.no_focus_only_certificate =
src/main.cpp,15872,focus,allowed_legacy_cli_but_not_paper_core,!opt.frontier_focus_only &&
src/main.cpp,15873,focus,allowed_legacy_cli_but_not_paper_core,!result.focused_interval_result &&
src/main.cpp,15890,archive,allowed_legacy_cli_but_not_paper_core,"if (!result.no_archive_scanning) rejections.push_back(""archive_scanning_or_archive_ub"");"
src/main.cpp,15891,known_ub,allowed_legacy_cli_but_not_paper_core,"if (!result.no_external_known_ub) rejections.push_back(""external_known_ub_or_import"");"
src/main.cpp,15892,focus,allowed_legacy_cli_but_not_paper_core,"if (!result.no_focus_only_certificate) rejections.push_back(""focus_only_certificate_path"");"
src/main.cpp,15935,bpc,allowed_legacy_cli_but_not_paper_core,if (result.bpc_interval_trace_csv_path.empty() ||
src/main.cpp,15936,bpc,allowed_legacy_cli_but_not_paper_core,!std::filesystem::exists(result.bpc_interval_trace_csv_path)) {
src/main.cpp,15948,bpc,allowed_legacy_cli_but_not_paper_core,"rows = readIntervalCsvRows(result.bpc_interval_trace_csv_path, header);"
src/main.cpp,15974,bpc,allowed_legacy_cli_but_not_paper_core,"""interval_bpc_tree_nodes"","
src/main.cpp,15975,bpc,allowed_legacy_cli_but_not_paper_core,"""interval_bpc_pricing_calls"","
src/main.cpp,15976,bpc,allowed_legacy_cli_but_not_paper_core,"""interval_bpc_exact_pricing_closed"","
src/main.cpp,16575,bpc,allowed_legacy_cli_but_not_paper_core,"row.set(""interval_bpc_tree_nodes"", ""0"");"
src/main.cpp,16576,bpc,allowed_legacy_cli_but_not_paper_core,"row.set(""interval_bpc_pricing_calls"", ""0"");"
src/main.cpp,16577,bpc,allowed_legacy_cli_but_not_paper_core,"row.set(""interval_bpc_exact_pricing_closed"", ""false"");"
src/main.cpp,16984,bpc,allowed_legacy_cli_but_not_paper_core,result.bpc_interval_trace_csv_path = merged_path.string();
src/main.cpp,17018,bpc,allowed_legacy_cli_but_not_paper_core,if (opt.auto_interval_bpc_fallback &&
src/main.cpp,17020,bpc,allowed_legacy_cli_but_not_paper_core,result.bpc_fallback_auto_called = true;
src/main.cpp,17021,bpc,allowed_legacy_cli_but_not_paper_core,result.bpc_fallback_leaves_attempted =
src/main.cpp,17022,bpc,allowed_legacy_cli_but_not_paper_core,opt.auto_interval_bpc_max_leaves > 0
src/main.cpp,17024,bpc,allowed_legacy_cli_but_not_paper_core,opt.auto_interval_bpc_max_leaves)
src/main.cpp,17026,bpc,allowed_legacy_cli_but_not_paper_core,result.bpc_fallback_leaves_closed = 0;
src/main.cpp,17028,bpc,allowed_legacy_cli_but_not_paper_core,result.bpc_fallback_pricing_time = 0.0;
src/main.cpp,17029,bpc,allowed_legacy_cli_but_not_paper_core,result.bpc_fallback_nodes = 0;
src/main.cpp,17030,bpc,allowed_legacy_cli_but_not_paper_core,result.bpc_fallback_best_reduced_cost = 0.0;
src/main.cpp,17031,bpc,allowed_legacy_cli_but_not_paper_core,result.bpc_fallback_final_interval_lb = result.lower_bound;
src/main.cpp,17032,bpc,allowed_legacy_cli_but_not_paper_core,result.bpc_interval_certificate_basis =
src/main.cpp,17034,BPC,allowed_legacy_cli_but_not_paper_core,"result.notes.push_back(""automatic BPC fallback requested after oracle timeout. """
src/main.cpp,17102,bpc,allowed_legacy_cli_but_not_paper_core,"if (result.open_nodes > 0) return ""open_bpc_or_frontier_nodes"";"
src/main.cpp,17133,route_mask,allowed_legacy_cli_but_not_paper_core,result.route_mask_all_subset_enumeration_enabled = false;
src/main.cpp,17134,route_mask,allowed_legacy_cli_but_not_paper_core,result.route_mask_all_subset_enumeration_certifying = false;
src/main.cpp,17154,archive,allowed_legacy_cli_but_not_paper_core,result.no_archive_scanning = !opt.incumbent_archive_auto;
src/main.cpp,17155,known_ub,allowed_legacy_cli_but_not_paper_core,result.no_external_known_ub = opt.incumbent_json_path.empty() &&
src/main.cpp,17156,external_incumbent,allowed_legacy_cli_but_not_paper_core,opt.external_incumbent_path.empty() && opt.hga_incumbent_path.empty();
src/main.cpp,17157,focus,allowed_legacy_cli_but_not_paper_core,result.no_focus_only_certificate = !opt.frontier_focus_only;
src/main.cpp,17290,bpc,allowed_legacy_cli_but_not_paper_core,"} else if (opt.method == ""bpc-hybrid-pricing-test"") {"
src/Result.cpp,125,bpc,allowed_legacy_cli_but_not_paper_core,"if (method == ""gcap-frontier"" || containsText(method, ""full route-load bpc"") ||"
src/Result.cpp,126,bpc,allowed_legacy_cli_but_not_paper_core,"containsText(method, ""route-load bpc"")) {"
src/Result.cpp,127,bpc,allowed_legacy_cli_but_not_paper_core,"return ""original_bpc"";"
src/Result.cpp,174,bpc,allowed_legacy_cli_but_not_paper_core,"return scope == ""original_bpc"" || scope == ""original_compact"" || scope == ""plain_cplex"";"
src/Result.cpp,184,bpc,allowed_legacy_cli_but_not_paper_core,"return method == ""gcap-frontier"" || containsText(method, ""full route-load bpc"");"
src/Result.cpp,202,bpc,allowed_legacy_cli_but_not_paper_core,"? ""full_gini_frontier_route_load_bpc"""
src/Result.cpp,203,bpc,allowed_legacy_cli_but_not_paper_core,": ""incomplete_gini_frontier_route_load_bpc"";"
src/Result.cpp,237,route_mask,allowed_legacy_cli_but_not_paper_core,"if (method == ""route-mask-support-test"") return ""route_mask_support_duration_diagnostic"";"
src/Result.cpp,238,route_mask,allowed_legacy_cli_but_not_paper_core,"if (method == ""route-mask-operation-budget-test"") return ""route_mask_operation_budget_diagnostic"";"
src/Result.cpp,250,external_incumbent,allowed_legacy_cli_but_not_paper_core,"if (method == ""external-incumbent-test"") return ""external_incumbent_diagnostic"";"
src/Result.cpp,294,archive,allowed_legacy_cli_but_not_paper_core,"if (result.incumbent_source_category == ""diagnostic_archive"" &&"
src/Result.cpp,298,archive,allowed_legacy_cli_but_not_paper_core,if (!result.no_archive_scanning) return false;
src/Result.cpp,299,known_ub,allowed_legacy_cli_but_not_paper_core,if (!result.no_external_known_ub) return false;
src/Result.cpp,300,focus,allowed_legacy_cli_but_not_paper_core,if (!result.no_focus_only_certificate) return false;
src/Result.cpp,315,bpc,allowed_legacy_cli_but_not_paper_core,if (result.certificate_uses_bpc_tree || result.intervals_closed_by_bpc_count > 0) return false;
src/Result.cpp,316,route_mask,allowed_legacy_cli_but_not_paper_core,if (result.route_mask_all_subset_enumeration_certifying) return false;
src/Result.cpp,334,route_mask,allowed_legacy_cli_but_not_paper_core,const bool route_mask_based_certificate =
src/Result.cpp,335,route_mask,allowed_legacy_cli_but_not_paper_core,"containsText(result.frontier_lower_bound_source, ""route_mask"") ||"
src/Result.cpp,336,route_mask,allowed_legacy_cli_but_not_paper_core,"containsText(result.interval_certificate_basis, ""route_mask"") ||"
src/Result.cpp,337,route_mask,allowed_legacy_cli_but_not_paper_core,"containsText(result.interval_bound_source_list, ""route_mask"");"
src/Result.cpp,338,bpc,allowed_legacy_cli_but_not_paper_core,"if (result.algorithm_preset == ""paper-gf-bpc-core"" &&"
src/Result.cpp,339,route_mask,allowed_legacy_cli_but_not_paper_core,route_mask_based_certificate) {
src/Result.cpp,342,route_mask,allowed_legacy_cli_but_not_paper_core,if (route_mask_based_certificate &&
src/Result.cpp,343,route_mask,allowed_legacy_cli_but_not_paper_core,!result.route_mask_all_subset_enumeration_certifying) {
src/Result.cpp,346,bpc,allowed_legacy_cli_but_not_paper_core,"if (result.algorithm_preset == ""paper-gf-bpc-core"") {"
src/Result.cpp,348,bpc,allowed_legacy_cli_but_not_paper_core,if (!result.bpc_core_certificate_valid) return false;
src/Result.cpp,370,bpc,allowed_legacy_cli_but_not_paper_core,"if (guarded.bpc_status == ""optimal"") {"
src/Result.cpp,371,bpc,allowed_legacy_cli_but_not_paper_core,guarded.bpc_status = guarded.status;
src/Result.cpp,409,bpc,allowed_legacy_cli_but_not_paper_core,"out << ""  \""is_bpc\"": "" << (inferIsBpc(result) ? ""true"" : ""false"") << "",\n"";"
src/Result.cpp,426,archive,allowed_legacy_cli_but_not_paper_core,"out << ""  \""incumbent_archive_attempted\"": """
src/Result.cpp,427,archive,allowed_legacy_cli_but_not_paper_core,"<< (result.incumbent_archive_attempted ? ""true"" : ""false"") << "",\n"";"
src/Result.cpp,428,archive,allowed_legacy_cli_but_not_paper_core,"out << ""  \""incumbent_archive_files_scanned\"": """
src/Result.cpp,429,archive,allowed_legacy_cli_but_not_paper_core,"<< result.incumbent_archive_files_scanned << "",\n"";"
src/Result.cpp,430,archive,allowed_legacy_cli_but_not_paper_core,"out << ""  \""incumbent_archive_candidates_verified\"": """
src/Result.cpp,431,archive,allowed_legacy_cli_but_not_paper_core,"<< result.incumbent_archive_candidates_verified << "",\n"";"
src/Result.cpp,432,archive,allowed_legacy_cli_but_not_paper_core,"out << ""  \""incumbent_archive_best_objective\"": """
src/Result.cpp,433,archive,allowed_legacy_cli_but_not_paper_core,"<< result.incumbent_archive_best_objective << "",\n"";"
src/Result.cpp,434,archive,allowed_legacy_cli_but_not_paper_core,"out << ""  \""incumbent_archive_best_source\"": \"""""
src/Result.cpp,435,archive,allowed_legacy_cli_but_not_paper_core,"<< jsonEscape(result.incumbent_archive_best_source) << ""\"",\n"";"
src/Result.cpp,436,archive,allowed_legacy_cli_but_not_paper_core,"out << ""  \""incumbent_archive_selected\"": """
src/Result.cpp,437,archive,allowed_legacy_cli_but_not_paper_core,"<< (result.incumbent_archive_selected ? ""true"" : ""false"") << "",\n"";"
src/Result.cpp,438,bpc,allowed_legacy_cli_but_not_paper_core,"out << ""  \""bpc_status\"": \"""" << jsonEscape(result.bpc_status) << ""\"",\n"";"
src/Result.cpp,439,bpc,allowed_legacy_cli_but_not_paper_core,"out << ""  \""bpc_LB\"": "" << result.bpc_LB << "",\n"";"
src/Result.cpp,440,bpc,allowed_legacy_cli_but_not_paper_core,"out << ""  \""bpc_UB\"": "" << result.bpc_UB << "",\n"";"
src/Result.cpp,441,bpc,allowed_legacy_cli_but_not_paper_core,"out << ""  \""bpc_gap\"": "" << result.bpc_gap << "",\n"";"
src/Result.cpp,524,bpc,allowed_legacy_cli_but_not_paper_core,"out << ""  \""bpc_workers\"": "" << result.bpc_workers << "",\n"";"
src/Result.cpp,532,route_mask,allowed_legacy_cli_but_not_paper_core,"out << ""  \""route_mask_time_seconds\"": "" << result.route_mask_time_seconds << "",\n"";"
src/Result.cpp,674,bpc,allowed_legacy_cli_but_not_paper_core,"out << ""  \""bpc_seed_columns\"": \"""""
src/Result.cpp,675,bpc,allowed_legacy_cli_but_not_paper_core,"<< jsonEscape(result.bpc_seed_columns) << ""\"",\n"";"
src/Result.cpp,676,bpc,allowed_legacy_cli_but_not_paper_core,"out << ""  \""bpc_seed_column_max\"": """
src/Result.cpp,677,bpc,allowed_legacy_cli_but_not_paper_core,"<< result.bpc_seed_column_max << "",\n"";"
src/Result.cpp,678,bpc,allowed_legacy_cli_but_not_paper_core,"out << ""  \""bpc_cut_family\"": \"""""
src/Result.cpp,679,bpc,allowed_legacy_cli_but_not_paper_core,"<< jsonEscape(result.bpc_cut_family) << ""\"",\n"";"
src/Result.cpp,680,bpc,allowed_legacy_cli_but_not_paper_core,"out << ""  \""bpc_cut_separation_rounds\"": """
src/Result.cpp,681,bpc,allowed_legacy_cli_but_not_paper_core,"<< result.bpc_cut_separation_rounds << "",\n"";"
src/Result.cpp,684,bpc,allowed_legacy_cli_but_not_paper_core,"out << ""  \""core_bpc_reserve_fraction\"": """
src/Result.cpp,685,bpc,allowed_legacy_cli_but_not_paper_core,"<< result.core_bpc_reserve_fraction << "",\n"";"
src/Result.cpp,686,bpc,allowed_legacy_cli_but_not_paper_core,"out << ""  \""core_bpc_min_seconds\"": """
src/Result.cpp,687,bpc,allowed_legacy_cli_but_not_paper_core,"<< result.core_bpc_min_seconds << "",\n"";"
src/Result.cpp,688,bpc,allowed_legacy_cli_but_not_paper_core,"out << ""  \""core_bpc_max_leaves\"": """
src/Result.cpp,689,bpc,allowed_legacy_cli_but_not_paper_core,"<< result.core_bpc_max_leaves << "",\n"";"
src/Result.cpp,690,bpc,allowed_legacy_cli_but_not_paper_core,"out << ""  \""core_bpc_leaf_selection\"": \"""""
src/Result.cpp,691,bpc,allowed_legacy_cli_but_not_paper_core,"<< jsonEscape(result.core_bpc_leaf_selection) << ""\"",\n"";"
src/Result.cpp,702,route_mask,allowed_legacy_cli_but_not_paper_core,"out << ""  \""route_mask_all_subset_enumeration_enabled\"": """
src/Result.cpp,703,route_mask,allowed_legacy_cli_but_not_paper_core,"<< (result.route_mask_all_subset_enumeration_enabled ? ""true"" : ""false"") << "",\n"";"
src/Result.cpp,704,route_mask,allowed_legacy_cli_but_not_paper_core,"out << ""  \""route_mask_all_subset_enumeration_certifying\"": """
src/Result.cpp,705,route_mask,allowed_legacy_cli_but_not_paper_core,"<< (result.route_mask_all_subset_enumeration_certifying ? ""true"" : ""false"") << "",\n"";"
src/Result.cpp,724,archive,allowed_legacy_cli_but_not_paper_core,"out << ""  \""incumbent_archive_auto\"": """
src/Result.cpp,725,archive,allowed_legacy_cli_but_not_paper_core,"<< (result.incumbent_archive_auto ? ""true"" : ""false"") << "",\n"";"
src/Result.cpp,896,bpc,allowed_legacy_cli_but_not_paper_core,"out << ""  \""bpc_pricing_engine_requested\"": \"""""
src/Result.cpp,897,bpc,allowed_legacy_cli_but_not_paper_core,"<< jsonEscape(result.bpc_pricing_engine_requested) << ""\"",\n"";"
src/Result.cpp,898,bpc,allowed_legacy_cli_but_not_paper_core,"out << ""  \""bpc_pricing_engine_used\"": \"""""
src/Result.cpp,899,bpc,allowed_legacy_cli_but_not_paper_core,"<< jsonEscape(result.bpc_pricing_engine_used) << ""\"",\n"";"
src/Result.cpp,900,bpc,allowed_legacy_cli_but_not_paper_core,"out << ""  \""bpc_pricing_engine_fallbacks\"": """
src/Result.cpp,901,bpc,allowed_legacy_cli_but_not_paper_core,"<< result.bpc_pricing_engine_fallbacks << "",\n"";"
src/Result.cpp,902,bpc,allowed_legacy_cli_but_not_paper_core,"out << ""  \""bpc_nodes_using_ng_dssr\"": """
src/Result.cpp,903,bpc,allowed_legacy_cli_but_not_paper_core,"<< result.bpc_nodes_using_ng_dssr << "",\n"";"
src/Result.cpp,904,bpc,allowed_legacy_cli_but_not_paper_core,"out << ""  \""bpc_nodes_using_exact_label\"": """
src/Result.cpp,905,bpc,allowed_legacy_cli_but_not_paper_core,"<< result.bpc_nodes_using_exact_label << "",\n"";"
src/Result.cpp,906,bpc,allowed_legacy_cli_but_not_paper_core,"out << ""  \""bpc_nodes_using_hybrid\"": """
src/Result.cpp,907,bpc,allowed_legacy_cli_but_not_paper_core,"<< result.bpc_nodes_using_hybrid << "",\n"";"
src/Result.cpp,908,bpc,allowed_legacy_cli_but_not_paper_core,"out << ""  \""bpc_nodes_exactly_priced\"": """
src/Result.cpp,909,bpc,allowed_legacy_cli_but_not_paper_core,"<< result.bpc_nodes_exactly_priced << "",\n"";"
src/Result.cpp,910,bpc,allowed_legacy_cli_but_not_paper_core,"out << ""  \""bpc_nodes_dssr_incomplete\"": """
src/Result.cpp,911,bpc,allowed_legacy_cli_but_not_paper_core,"<< result.bpc_nodes_dssr_incomplete << "",\n"";"
src/Result.cpp,912,bpc,allowed_legacy_cli_but_not_paper_core,"out << ""  \""bpc_nodes_final_verifier_called\"": """
src/Result.cpp,913,bpc,allowed_legacy_cli_but_not_paper_core,"<< result.bpc_nodes_final_verifier_called << "",\n"";"
src/Result.cpp,914,bpc,allowed_legacy_cli_but_not_paper_core,"out << ""  \""bpc_nodes_final_verifier_completed\"": """
src/Result.cpp,915,bpc,allowed_legacy_cli_but_not_paper_core,"<< result.bpc_nodes_final_verifier_completed << "",\n"";"
src/Result.cpp,959,route_mask,allowed_legacy_cli_but_not_paper_core,"out << ""  \""route_mask_count_before_support_duration\"": """
src/Result.cpp,960,route_mask,allowed_legacy_cli_but_not_paper_core,"<< result.route_mask_count_before_support_duration << "",\n"";"
src/Result.cpp,961,route_mask,allowed_legacy_cli_but_not_paper_core,"out << ""  \""route_mask_count_after_support_duration\"": """
src/Result.cpp,962,route_mask,allowed_legacy_cli_but_not_paper_core,"<< result.route_mask_count_after_support_duration << "",\n"";"
src/Result.cpp,963,route_mask,allowed_legacy_cli_but_not_paper_core,"out << ""  \""route_masks_removed_by_support_duration\"": """
src/Result.cpp,964,route_mask,allowed_legacy_cli_but_not_paper_core,"<< result.route_masks_removed_by_support_duration << "",\n"";"
src/Result.cpp,965,route_mask,allowed_legacy_cli_but_not_paper_core,"out << ""  \""route_mask_support_duration_precompute_time_seconds\"": """
src/Result.cpp,966,route_mask,allowed_legacy_cli_but_not_paper_core,"<< result.route_mask_support_duration_precompute_time_seconds << "",\n"";"
src/Result.cpp,967,route_mask,allowed_legacy_cli_but_not_paper_core,"out << ""  \""route_mask_support_duration_max_removed_subset_size\"": """
src/Result.cpp,968,route_mask,allowed_legacy_cli_but_not_paper_core,"<< result.route_mask_support_duration_max_removed_subset_size << "",\n"";"
src/Result.cpp,969,route_mask,allowed_legacy_cli_but_not_paper_core,"out << ""  \""route_mask_support_duration_pruning\"": """
src/Result.cpp,970,route_mask,allowed_legacy_cli_but_not_paper_core,"<< (result.route_mask_support_duration_pruning ? ""true"" : ""false"") << "",\n"";"
src/Result.cpp,971,route_mask,allowed_legacy_cli_but_not_paper_core,"out << ""  \""route_mask_operation_budget_cuts_added\"": """
src/Result.cpp,972,route_mask,allowed_legacy_cli_but_not_paper_core,"<< result.route_mask_operation_budget_cuts_added << "",\n"";"
src/Result.cpp,973,route_mask,allowed_legacy_cli_but_not_paper_core,"out << ""  \""route_mask_operation_budget_min\"": """
src/Result.cpp,974,route_mask,allowed_legacy_cli_but_not_paper_core,"<< result.route_mask_operation_budget_min << "",\n"";"
src/Result.cpp,975,route_mask,allowed_legacy_cli_but_not_paper_core,"out << ""  \""route_mask_operation_budget_avg\"": """
src/Result.cpp,976,route_mask,allowed_legacy_cli_but_not_paper_core,"<< result.route_mask_operation_budget_avg << "",\n"";"
src/Result.cpp,977,route_mask,allowed_legacy_cli_but_not_paper_core,"out << ""  \""route_mask_operation_budget_max\"": """
src/Result.cpp,978,route_mask,allowed_legacy_cli_but_not_paper_core,"<< result.route_mask_operation_budget_max << "",\n"";"
src/Result.cpp,979,route_mask,allowed_legacy_cli_but_not_paper_core,"out << ""  \""route_mask_operation_budget_tightened_masks\"": """
src/Result.cpp,980,route_mask,allowed_legacy_cli_but_not_paper_core,"<< result.route_mask_operation_budget_tightened_masks << "",\n"";"
src/Result.cpp,981,route_mask,allowed_legacy_cli_but_not_paper_core,"out << ""  \""route_mask_operation_budget_zero_masks\"": """
src/Result.cpp,982,route_mask,allowed_legacy_cli_but_not_paper_core,"<< result.route_mask_operation_budget_zero_masks << "",\n"";"
src/Result.cpp,983,route_mask,allowed_legacy_cli_but_not_paper_core,"out << ""  \""route_mask_operation_budget_precompute_time_seconds\"": """
src/Result.cpp,984,route_mask,allowed_legacy_cli_but_not_paper_core,"<< result.route_mask_operation_budget_precompute_time_seconds << "",\n"";"
src/Result.cpp,1018,bpc,allowed_legacy_cli_but_not_paper_core,"out << ""  \""intervals_closed_by_bpc_count\"": """
src/Result.cpp,1019,bpc,allowed_legacy_cli_but_not_paper_core,"<< result.intervals_closed_by_bpc_count << "",\n"";"
src/Result.cpp,1026,bpc,allowed_legacy_cli_but_not_paper_core,"out << ""  \""certificate_uses_bpc_tree\"": """
src/Result.cpp,1027,bpc,allowed_legacy_cli_but_not_paper_core,"<< (result.certificate_uses_bpc_tree ? ""true"" : ""false"") << "",\n"";"
src/Result.cpp,1030,bpc,allowed_legacy_cli_but_not_paper_core,"out << ""  \""bpc_core_certificate_valid\"": """
src/Result.cpp,1031,bpc,allowed_legacy_cli_but_not_paper_core,"<< (result.bpc_core_certificate_valid ? ""true"" : ""false"") << "",\n"";"
src/Result.cpp,1080,external_incumbent,allowed_legacy_cli_but_not_paper_core,"out << ""  \""external_incumbent_attempted\"": """
src/Result.cpp,1081,external_incumbent,allowed_legacy_cli_but_not_paper_core,"<< (result.external_incumbent_attempted ? ""true"" : ""false"") << "",\n"";"
