run_id,instance,arm,common_gap_threshold,reached,first_observed_process_seconds,no_interpolation
stage6__moderate_seed3302__c6_candidate__1200s,moderate_seed3302,C6-CANDIDATE,0.05,False,,True
stage6__moderate_seed3302__c6_candidate__1200s,moderate_seed3302,C6-CANDIDATE,0.02,False,,True
stage6__moderate_seed3302__c6_candidate__1200s,moderate_seed3302,C6-CANDIDATE,0.01,False,,True
stage6__moderate_seed3302__p_grb__1200s,moderate_seed3302,P-GRB,0.5,True,0.5669853694824218,True
stage6__moderate_seed3302__p_grb__1200s,moderate_seed3302,P-GRB,0.25,False,,True
stage6__moderate_seed3302__p_grb__1200s,moderate_seed3302,P-GRB,0.1,False,,True
stage6__moderate_seed3302__p_grb__1200s,moderate_seed3302,P-GRB,0.05,False,,True
stage6__moderate_seed3302__p_grb__1200s,moderate_seed3302,P-GRB,0.02,False,,True
stage6__moderate_seed3302__p_grb__1200s,moderate_seed3302,P-GRB,0.01,False,,True
stage6__moderate_seed6301__c5_candidate__1200s,moderate_seed6301,C5-CANDIDATE,0.5,True,89.1025937,True
stage6__moderate_seed6301__c5_candidate__1200s,moderate_seed6301,C5-CANDIDATE,0.25,True,105.6469747,True
stage6__moderate_seed6301__c5_candidate__1200s,moderate_seed6301,C5-CANDIDATE,0.1,False,,True
stage6__moderate_seed6301__c5_candidate__1200s,moderate_seed6301,C5-CANDIDATE,0.05,False,,True
stage6__moderate_seed6301__c5_candidate__1200s,moderate_seed6301,C5-CANDIDATE,0.02,False,,True
stage6__moderate_seed6301__c5_candidate__1200s,moderate_seed6301,C5-CANDIDATE,0.01,False,,True
stage6__moderate_seed6301__c6_candidate__1200s,moderate_seed6301,C6-CANDIDATE,0.5,True,90.8188342,True
stage6__moderate_seed6301__c6_candidate__1200s,moderate_seed6301,C6-CANDIDATE,0.25,True,104.23154978174439,True
stage6__moderate_seed6301__c6_candidate__1200s,moderate_seed6301,C6-CANDIDATE,0.1,True,483.7428774648498,True
stage6__moderate_seed6301__c6_candidate__1200s,moderate_seed6301,C6-CANDIDATE,0.05,False,,True
stage6__moderate_seed6301__c6_candidate__1200s,moderate_seed6301,C6-CANDIDATE,0.02,False,,True
stage6__moderate_seed6301__c6_candidate__1200s,moderate_seed6301,C6-CANDIDATE,0.01,False,,True
stage6__moderate_seed6301__p_grb__1200s,moderate_seed6301,P-GRB,0.5,True,1.065180150680542,True
stage6__moderate_seed6301__p_grb__1200s,moderate_seed6301,P-GRB,0.25,False,,True
stage6__moderate_seed6301__p_grb__1200s,moderate_seed6301,P-GRB,0.1,False,,True
stage6__moderate_seed6301__p_grb__1200s,moderate_seed6301,P-GRB,0.05,False,,True
stage6__moderate_seed6301__p_grb__1200s,moderate_seed6301,P-GRB,0.02,False,,True
stage6__moderate_seed6301__p_grb__1200s,moderate_seed6301,P-GRB,0.01,False,,True
stage6__round31_sealed_high_imbalance_V20_seed1968399862__c5_candidate__1200s,round31_sealed_high_imbalance_V20_seed1968399862,C5-CANDIDATE,0.5,True,16.6013692,True
stage6__round31_sealed_high_imbalance_V20_seed1968399862__c5_candidate__1200s,round31_sealed_high_imbalance_V20_seed1968399862,C5-CANDIDATE,0.25,True,16.6013692,True
stage6__round31_sealed_high_imbalance_V20_seed1968399862__c5_candidate__1200s,round31_sealed_high_imbalance_V20_seed1968399862,C5-CANDIDATE,0.1,True,16.6013692,True
stage6__round31_sealed_high_imbalance_V20_seed1968399862__c5_candidate__1200s,round31_sealed_high_imbalance_V20_seed1968399862,C5-CANDIDATE,0.05,True,18.796118347683716,True
stage6__round31_sealed_high_imbalance_V20_seed1968399862__c5_candidate__1200s,round31_sealed_high_imbalance_V20_seed1968399862,C5-CANDIDATE,0.02,True,65.15681521117249,True
stage6__round31_sealed_high_imbalance_V20_seed1968399862__c5_candidate__1200s,round31_sealed_high_imbalance_V20_seed1968399862,C5-CANDIDATE,0.01,True,65.50781528174439,True
stage6__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__1200s,round31_sealed_high_imbalance_V20_seed1968399862,C6-CANDIDATE,0.5,True,15.1318873,True
stage6__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__1200s,round31_sealed_high_imbalance_V20_seed1968399862,C6-CANDIDATE,0.25,True,15.1318873,True
stage6__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__1200s,round31_sealed_high_imbalance_V20_seed1968399862,C6-CANDIDATE,0.1,True,15.1318873,True
stage6__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__1200s,round31_sealed_high_imbalance_V20_seed1968399862,C6-CANDIDATE,0.05,True,17.48029267929077,True
stage6__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__1200s,round31_sealed_high_imbalance_V20_seed1968399862,C6-CANDIDATE,0.02,True,43.567292572479246,True
stage6__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__1200s,round31_sealed_high_imbalance_V20_seed1968399862,C6-CANDIDATE,0.01,True,50.98429262779236,True
stage6__round31_sealed_high_imbalance_V20_seed1968399862__p_grb__1200s,round31_sealed_high_imbalance_V20_seed1968399862,P-GRB,0.5,True,4.207668329428101,True
stage6__round31_sealed_high_imbalance_V20_seed1968399862__p_grb__1200s,round31_sealed_high_imbalance_V20_seed1968399862,P-GRB,0.25,False,,True
stage6__round31_sealed_high_imbalance_V20_seed1968399862__p_grb__1200s,round31_sealed_high_imbalance_V20_seed1968399862,P-GRB,0.1,False,,True
stage6__round31_sealed_high_imbalance_V20_seed1968399862__p_grb__1200s,round31_sealed_high_imbalance_V20_seed1968399862,P-GRB,0.05,False,,True
stage6__round31_sealed_high_imbalance_V20_seed1968399862__p_grb__1200s,round31_sealed_high_imbalance_V20_seed1968399862,P-GRB,0.02,False,,True
stage6__round31_sealed_high_imbalance_V20_seed1968399862__p_grb__1200s,round31_sealed_high_imbalance_V20_seed1968399862,P-GRB,0.01,False,,True
stage6__round31_sealed_high_imbalance_V50_seed802548647__c5_candidate__1200s,round31_sealed_high_imbalance_V50_seed802548647,C5-CANDIDATE,0.5,True,92.6801831,True
stage6__round31_sealed_high_imbalance_V50_seed802548647__c5_candidate__1200s,round31_sealed_high_imbalance_V50_seed802548647,C5-CANDIDATE,0.25,True,92.6801831,True
stage6__round31_sealed_high_imbalance_V50_seed802548647__c5_candidate__1200s,round31_sealed_high_imbalance_V50_seed802548647,C5-CANDIDATE,0.1,True,92.6801831,True
stage6__round31_sealed_high_imbalance_V50_seed802548647__c5_candidate__1200s,round31_sealed_high_imbalance_V50_seed802548647,C5-CANDIDATE,0.05,False,,True
stage6__round31_sealed_high_imbalance_V50_seed802548647__c5_candidate__1200s,round31_sealed_high_imbalance_V50_seed802548647,C5-CANDIDATE,0.02,False,,True
stage6__round31_sealed_high_imbalance_V50_seed802548647__c5_candidate__1200s,round31_sealed_high_imbalance_V50_seed802548647,C5-CANDIDATE,0.01,False,,True
stage6__round31_sealed_high_imbalance_V50_seed802548647__p_grb__1200s,round31_sealed_high_imbalance_V50_seed802548647,P-GRB,0.5,True,0.941324791281128,True
stage6__round31_sealed_high_imbalance_V50_seed802548647__p_grb__1200s,round31_sealed_high_imbalance_V50_seed802548647,P-GRB,0.25,True,0.941324791281128,True
stage6__round31_sealed_high_imbalance_V50_seed802548647__p_grb__1200s,round31_sealed_high_imbalance_V50_seed802548647,P-GRB,0.1,True,1.7693248599456788,True
stage6__round31_sealed_high_imbalance_V50_seed802548647__p_grb__1200s,round31_sealed_high_imbalance_V50_seed802548647,P-GRB,0.05,False,,True
stage6__round31_sealed_high_imbalance_V50_seed802548647__p_grb__1200s,round31_sealed_high_imbalance_V50_seed802548647,P-GRB,0.02,False,,True
stage6__round31_sealed_high_imbalance_V50_seed802548647__p_grb__1200s,round31_sealed_high_imbalance_V50_seed802548647,P-GRB,0.01,False,,True
stage6__tight_T_seed3101__c5_candidate__1200s,tight_T_seed3101,C5-CANDIDATE,0.5,True,161.28855329128112,True
stage6__tight_T_seed3101__c5_candidate__1200s,tight_T_seed3101,C5-CANDIDATE,0.25,False,,True
stage6__tight_T_seed3101__c5_candidate__1200s,tight_T_seed3101,C5-CANDIDATE,0.1,False,,True
stage6__tight_T_seed3101__c5_candidate__1200s,tight_T_seed3101,C5-CANDIDATE,0.05,False,,True
stage6__tight_T_seed3101__c5_candidate__1200s,tight_T_seed3101,C5-CANDIDATE,0.02,False,,True
stage6__tight_T_seed3101__c5_candidate__1200s,tight_T_seed3101,C5-CANDIDATE,0.01,False,,True
stage6__tight_T_seed3101__c6_candidate__1200s,tight_T_seed3101,C6-CANDIDATE,0.5,True,157.1388456190735,True
stage6__tight_T_seed3101__c6_candidate__1200s,tight_T_seed3101,C6-CANDIDATE,0.25,False,,True
stage6__tight_T_seed3101__c6_candidate__1200s,tight_T_seed3101,C6-CANDIDATE,0.1,False,,True
stage6__tight_T_seed3101__c6_candidate__1200s,tight_T_seed3101,C6-CANDIDATE,0.05,False,,True
stage6__tight_T_seed3101__c6_candidate__1200s,tight_T_seed3101,C6-CANDIDATE,0.02,False,,True
stage6__tight_T_seed3101__c6_candidate__1200s,tight_T_seed3101,C6-CANDIDATE,0.01,False,,True
stage6__tight_T_seed3101__p_grb__1200s,tight_T_seed3101,P-GRB,0.5,False,,True
stage6__tight_T_seed3101__p_grb__1200s,tight_T_seed3101,P-GRB,0.25,False,,True
stage6__tight_T_seed3101__p_grb__1200s,tight_T_seed3101,P-GRB,0.1,False,,True
stage6__tight_T_seed3101__p_grb__1200s,tight_T_seed3101,P-GRB,0.05,False,,True
stage6__tight_T_seed3101__p_grb__1200s,tight_T_seed3101,P-GRB,0.02,False,,True
stage6__tight_T_seed3101__p_grb__1200s,tight_T_seed3101,P-GRB,0.01,False,,True
stage6__tight_T_seed5102__c5_candidate__1200s,tight_T_seed5102,C5-CANDIDATE,0.5,True,18.5566493,True
stage6__tight_T_seed5102__c5_candidate__1200s,tight_T_seed5102,C5-CANDIDATE,0.25,False,,True
stage6__tight_T_seed5102__c5_candidate__1200s,tight_T_seed5102,C5-CANDIDATE,0.1,False,,True
stage6__tight_T_seed5102__c5_candidate__1200s,tight_T_seed5102,C5-CANDIDATE,0.05,False,,True
stage6__tight_T_seed5102__c5_candidate__1200s,tight_T_seed5102,C5-CANDIDATE,0.02,False,,True
stage6__tight_T_seed5102__c5_candidate__1200s,tight_T_seed5102,C5-CANDIDATE,0.01,False,,True
stage6__tight_T_seed5102__c6_candidate__1200s,tight_T_seed5102,C6-CANDIDATE,0.5,True,18.3443157,True
stage6__tight_T_seed5102__c6_candidate__1200s,tight_T_seed5102,C6-CANDIDATE,0.25,True,20.210203444958495,True
stage6__tight_T_seed5102__c6_candidate__1200s,tight_T_seed5102,C6-CANDIDATE,0.1,False,,True
stage6__tight_T_seed5102__c6_candidate__1200s,tight_T_seed5102,C6-CANDIDATE,0.05,False,,True
stage6__tight_T_seed5102__c6_candidate__1200s,tight_T_seed5102,C6-CANDIDATE,0.02,False,,True
stage6__tight_T_seed5102__c6_candidate__1200s,tight_T_seed5102,C6-CANDIDATE,0.01,False,,True
stage6__tight_T_seed5102__p_grb__1200s,tight_T_seed5102,P-GRB,0.5,True,0.6394722961853028,True
stage6__tight_T_seed5102__p_grb__1200s,tight_T_seed5102,P-GRB,0.25,False,,True
stage6__tight_T_seed5102__p_grb__1200s,tight_T_seed5102,P-GRB,0.1,False,,True
stage6__tight_T_seed5102__p_grb__1200s,tight_T_seed5102,P-GRB,0.05,False,,True
stage6__tight_T_seed5102__p_grb__1200s,tight_T_seed5102,P-GRB,0.02,False,,True
stage6__tight_T_seed5102__p_grb__1200s,tight_T_seed5102,P-GRB,0.01,False,,True
stage6__V12_M2__c5_candidate__1200s,V12_M2,C5-CANDIDATE,0.5,True,7.4128565,True
stage6__V12_M2__c5_candidate__1200s,V12_M2,C5-CANDIDATE,0.25,True,7.6841134,True
stage6__V12_M2__c5_candidate__1200s,V12_M2,C5-CANDIDATE,0.1,True,17.4610478,True
stage6__V12_M2__c5_candidate__1200s,V12_M2,C5-CANDIDATE,0.05,True,169.75067943433228,True
stage6__V12_M2__c5_candidate__1200s,V12_M2,C5-CANDIDATE,0.02,True,224.42267936566773,True
stage6__V12_M2__c5_candidate__1200s,V12_M2,C5-CANDIDATE,0.01,True,228.26967924931947,True
stage6__V12_M2__p_grb__1200s,V12_M2,P-GRB,0.5,True,0.1688923049041748,True
stage6__V12_M2__p_grb__1200s,V12_M2,P-GRB,0.25,True,6.552892367846679,True
stage6__V12_M2__p_grb__1200s,V12_M2,P-GRB,0.1,True,10.880892198092651,True
stage6__V12_M2__p_grb__1200s,V12_M2,P-GRB,0.05,True,40.465892236239625,True
stage6__V12_M2__p_grb__1200s,V12_M2,P-GRB,0.02,True,106.02389232397766,True
stage6__V12_M2__p_grb__1200s,V12_M2,P-GRB,0.01,True,154.88689224005432,True
