path,size_bytes,safe_limit_bytes,status,sha256
results/gf_global_gini_tree_strict_flow_round/runs/stage3__high_imbalance_seed3202__f0__1800s/artifact_manifest.csv,6575,94371840,PASS,0c26f4c4e2341b07060beb92edde144109c988c0c9b7f6f4f87277cc467a2f9a
results/gf_global_gini_tree_strict_flow_round/runs/stage3__high_imbalance_seed3202__f0__1800s/checkpoint_metrics.csv,1952,94371840,PASS,e5adb7da8692988550e1b867c02cf852381301476629d33c1607e48065ed6166
results/gf_global_gini_tree_strict_flow_round/runs/stage3__high_imbalance_seed3202__f0__1800s/gini_topology.csv,89063,94371840,PASS,1c5fafb7ff2f1d00612c15e2ad301a68dc49ca0b040277b1f8fb99c24c294c07
results/gf_global_gini_tree_strict_flow_round/runs/stage3__high_imbalance_seed3202__f0__1800s/global_bound_trajectory.csv,691,94371840,PASS,6fc0ade84fa5ca22c7c850c6dcf83cba4082e1d46fcf727586ae0ee44579726f
results/gf_global_gini_tree_strict_flow_round/runs/stage3__high_imbalance_seed3202__f0__1800s/global_node_trace.csv.gz,6759758,94371840,PASS,afb6ce287e18d135ad47725a312ee6c84b909fd283c0a4be13dae06f84c7b9d1
results/gf_global_gini_tree_strict_flow_round/runs/stage3__high_imbalance_seed3202__f0__1800s/global_root.lp.gz,238943,94371840,PASS,328463373d4651d672c8f6a20c96872ff2f94a4df6bc7dfe1cb893fe867f82c6
results/gf_global_gini_tree_strict_flow_round/runs/stage3__high_imbalance_seed3202__f0__1800s/mip_start_audit.csv,151,94371840,PASS,54b22a6fab8d11013380329fd655f6237da1ee912d7f53a56a08246328cebfa8
results/gf_global_gini_tree_strict_flow_round/runs/stage3__high_imbalance_seed3202__f0__1800s/model_lifecycle_manifest.csv,3936,94371840,PASS,7177b96805c32952c1f426dfa4209812c16eb60b4aa103c862c9b6f9c3541b2f
results/gf_global_gini_tree_strict_flow_round/runs/stage3__high_imbalance_seed3202__f0__1800s/post_local_row_trace.csv,82650,94371840,PASS,db2b9727729833c181aa7c224b6458c7257c07305f5247fad58724b612978f38
results/gf_global_gini_tree_strict_flow_round/runs/stage3__high_imbalance_seed3202__f0__1800s/progress.csv,691,94371840,PASS,73c97d3f2930dd986ae6c8d5977b656c45f790b8f6487ab25d9e915de7da7e79
results/gf_global_gini_tree_strict_flow_round/runs/stage3__high_imbalance_seed3202__f0__1800s/row_delta.csv,248349,94371840,PASS,8064e213036c9740bebc37925055b12959b968e563d7eeae825eba0a80e02787
results/gf_global_gini_tree_strict_flow_round/runs/stage3__high_imbalance_seed3202__f0__1800s/sibling_delay.csv,39424,94371840,PASS,07f0775c2cdb9d065be981b69c8a51498cf3bf1be835a08ef3b3d967cd42d86d
results/gf_global_gini_tree_strict_flow_round/runs/stage3__high_imbalance_seed3202__f0__1800s/solver_result_pristine.json,71613,94371840,PASS,5317f665109894bbe2a668938d334ba2980a98d87f0979f11b5e9352164e8d1c
results/gf_global_gini_tree_strict_flow_round/runs/stage3__high_imbalance_seed3202__f0__1800s/tree_memory.csv,610,94371840,PASS,2349052518b0e666353614237699458605a65a654b65b4d907cb457dfeb07061
results/gf_global_gini_tree_strict_flow_round/runs/stage3__high_imbalance_seed3202__f3__1800s/artifact_manifest.csv,6575,94371840,PASS,772f325c19d07ce42e46ced47d9accc671c45d20e551709ee8793d2326a13fba
results/gf_global_gini_tree_strict_flow_round/runs/stage3__high_imbalance_seed3202__f3__1800s/checkpoint_metrics.csv,2030,94371840,PASS,b8eee0c5f72c5440499948591da2ddeba7de88ed454510a737f6453f38a73146
results/gf_global_gini_tree_strict_flow_round/runs/stage3__high_imbalance_seed3202__f3__1800s/gini_topology.csv,86433,94371840,PASS,626ee6f28593e8d7c5806f45d461afd9b315af9f1c7f133a5e879d06bf26acbc
results/gf_global_gini_tree_strict_flow_round/runs/stage3__high_imbalance_seed3202__f3__1800s/global_bound_trajectory.csv,703,94371840,PASS,d1992adb044f17fa6b4c34a12c8867124cedb2f83696c7eafbd1001b52c90430
results/gf_global_gini_tree_strict_flow_round/runs/stage3__high_imbalance_seed3202__f3__1800s/global_node_trace.csv.gz,6590709,94371840,PASS,3731c1546d90943d29251d36fa5a887b46666515c8d276a245e8af2cb3ceb87a
results/gf_global_gini_tree_strict_flow_round/runs/stage3__high_imbalance_seed3202__f3__1800s/global_root.lp.gz,246450,94371840,PASS,1063daadb417af7b1f0c86cc34635eb2313ae011c926f9b2be787b9e173f0fda
results/gf_global_gini_tree_strict_flow_round/runs/stage3__high_imbalance_seed3202__f3__1800s/mip_start_audit.csv,151,94371840,PASS,54b22a6fab8d11013380329fd655f6237da1ee912d7f53a56a08246328cebfa8
results/gf_global_gini_tree_strict_flow_round/runs/stage3__high_imbalance_seed3202__f3__1800s/model_lifecycle_manifest.csv,3970,94371840,PASS,ea00605840a41888a7cfe6eef24b996f5ab356826471780f9e6f57b5d91c44bb
results/gf_global_gini_tree_strict_flow_round/runs/stage3__high_imbalance_seed3202__f3__1800s/post_local_row_trace.csv,80536,94371840,PASS,1e0b89a718e96f63bb4db588987b950181a6badcf120e3e4c57406027e252933
results/gf_global_gini_tree_strict_flow_round/runs/stage3__high_imbalance_seed3202__f3__1800s/progress.csv,691,94371840,PASS,ad25d7d9bacbb9f66337013e4d8437fbd6df0db13f887ba3460ed3bb1966101e
results/gf_global_gini_tree_strict_flow_round/runs/stage3__high_imbalance_seed3202__f3__1800s/row_delta.csv,241166,94371840,PASS,cf6d8e4a1b7b13dba86c434a9d1eaced636a4bf23178531780f6658622c3d090
results/gf_global_gini_tree_strict_flow_round/runs/stage3__high_imbalance_seed3202__f3__1800s/sibling_delay.csv,38665,94371840,PASS,4c338a5390ff6510ee3fa732208ca9efc4b30b9fd083a1df68b4413c57ad5565
results/gf_global_gini_tree_strict_flow_round/runs/stage3__high_imbalance_seed3202__f3__1800s/solver_result_pristine.json,71685,94371840,PASS,497813cd23b05f66bd840dadd25f01297576b591add780cd8207335257bb5773
results/gf_global_gini_tree_strict_flow_round/runs/stage3__high_imbalance_seed3202__f3__1800s/tree_memory.csv,615,94371840,PASS,dced2d5d35d5d12035d323ff1c11dc68e015f029a729f31ffbf5e25c9224d07f
results/gf_global_gini_tree_strict_flow_round/runs/stage3__high_imbalance_seed3202__plain__1800s/artifact_manifest.csv,4080,94371840,PASS,447f82c395a49c12e317700c0822b83fc26eb66f7837c5095806a802dee60b8e
results/gf_global_gini_tree_strict_flow_round/runs/stage3__high_imbalance_seed3202__plain__1800s/checkpoint_metrics.csv,1502,94371840,PASS,eda88a35efbe3114242d15f8b787a0f990560137d6f80a8b57ea983d72cb6159
results/gf_global_gini_tree_strict_flow_round/runs/stage3__high_imbalance_seed3202__plain__1800s/global_root.lp.gz,71310,94371840,PASS,86c965f964877103bfae0b9c6e4649c53de563fd4276b1d55a5ff71d877d9e16
results/gf_global_gini_tree_strict_flow_round/runs/stage3__high_imbalance_seed3202__plain__1800s/solver_result_pristine.json,63151,94371840,PASS,cab67dd6ce04caf56475961591e742cf890e305ba5a1f095d3942868f0d9481f
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/artifact_manifest.csv,6384,94371840,PASS,0e1a52f5b438e1a55381f4461fb1e5834c08bd331a5050e070281353699f67cc
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/checkpoint_metrics.csv,1879,94371840,PASS,d64c6ccb8b859514792349db7be94087bd8ce0d84e1488d878962115ed0abd1e
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/gini_topology.csv,75800,94371840,PASS,6a1608eb14e25dfafc2c5f40da1bd0ee681c53060768d117e192b053048c1069
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/global_bound_trajectory.csv,707,94371840,PASS,b3ae8f220c9d20641353ac69266e1d0a0cfff5300ff695701724cb403c45a359
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/global_node_trace.csv.gz,8520881,94371840,PASS,50a57cae899450eafff60206dfda4b50ffe0491b43efff0c82248d5ecf358bca
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/global_root.lp.gz,240207,94371840,PASS,d217d3c88708d957330530ab34b9a3bbaf82e485f414228c54fc2ebf2d8cd672
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/mip_start_audit.csv,151,94371840,PASS,54b22a6fab8d11013380329fd655f6237da1ee912d7f53a56a08246328cebfa8
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/model_lifecycle_manifest.csv,3933,94371840,PASS,893966edfee47e301155d27d1476f9ef536ca20993c850afef79c3619ee62cbb
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/post_local_row_trace.csv,103092,94371840,PASS,7844c2b43bd0273b32771eaac4304e15b31c029392e8504b1a99c2d3c73ffdb2
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/progress.csv,691,94371840,PASS,18a97e03b2a0afaaaec41d2a93ed778d85faaa9b68c5e1d7b7dc5bdddec4ff3f
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/row_delta.csv,310084,94371840,PASS,1e79bfdd194766363b47ad7b4b62484cf6265d77d95c82c33d5c35fe845fd79e
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/sibling_delay.csv,49167,94371840,PASS,3a1eb157e4ba622e9bdfbe83d829cf321bf7291ced23ef1920d023686cb1c6f2
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/solver_result_pristine.json,72781,94371840,PASS,3ba1e0c8dc4293c45364ca9ce9a20446aa2e22113155ecbf484aad89cffbd44a
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f0__1800s/tree_memory.csv,595,94371840,PASS,0a8687d78deb12211f7b708b8f5d613bc30b3b45336f06f9d700c2de4c054eff
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f3__1800s/artifact_manifest.csv,6384,94371840,PASS,3aee7bf486a7dd475a0051153168eb0de6ff9d4ae67bcd0b2a511397ced58133
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f3__1800s/checkpoint_metrics.csv,1959,94371840,PASS,f3867ed8380b90ee54bd66f8455d89d54649013c2fac0ea9645c913e42faa843
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f3__1800s/gini_topology.csv,86868,94371840,PASS,31e516027a98a7c53e2b71b379160f4be8e852dde421fa321d968cd1ee4d790f
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f3__1800s/global_bound_trajectory.csv,702,94371840,PASS,2167f970c1cab5978d83e014d6c215e330d19d24a739552a4bbcb21d8a714a72
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f3__1800s/global_node_trace.csv.gz,9729757,94371840,PASS,b9a79460ad72139b66cc379c86b3ed7b8a80e6597120298d37b4f797ec004ec3
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f3__1800s/global_root.lp.gz,247862,94371840,PASS,911ad97d5879ad6a2a99956a2905bbcc628bdecf58d38b7b416d7ff1cfa3c5f5
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f3__1800s/mip_start_audit.csv,151,94371840,PASS,54b22a6fab8d11013380329fd655f6237da1ee912d7f53a56a08246328cebfa8
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f3__1800s/model_lifecycle_manifest.csv,3968,94371840,PASS,d0a0fd16c9015b035b38b558c5d0c1504f43923861aaf75d812aed7da675a139
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f3__1800s/post_local_row_trace.csv,116280,94371840,PASS,a11cb0d8eb6bdccef461c1fd13c3807eef5c9c503fbe81739ee516d421aa3709
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f3__1800s/progress.csv,688,94371840,PASS,0b5611704441bbc735edceffef2b792e7be0f8fe6579d91c1a198b47a015d775
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f3__1800s/row_delta.csv,353832,94371840,PASS,cade8816a2ed38948e49285d7c3202c46151e1e929378e0c31f4e1eedcdd2dd0
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f3__1800s/sibling_delay.csv,55930,94371840,PASS,4aa2d0be55d519eec98633bfb36f3b5f6af6a80d2329b19679470eaea4a2bc53
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f3__1800s/solver_result_pristine.json,72787,94371840,PASS,7793bb7799a43adc09b1e0c0158f77adc6106c0823e683b5ae78c594281aa28c
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__f3__1800s/tree_memory.csv,595,94371840,PASS,c87d4ba01ef038f3b873a2712e0ea625b5bb1bfc323cc16d3e155571081dcf16
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__plain__1800s/artifact_manifest.csv,3948,94371840,PASS,52275820992164ba028e426cc2ebf3c971b44810ac7883a78e0f140fcaad295c
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__plain__1800s/checkpoint_metrics.csv,1409,94371840,PASS,1120b85eb0661591f397eae88d38860fd47b1920419f7f2ce460fdda5b762cd2
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__plain__1800s/global_root.lp.gz,72020,94371840,PASS,948ca314484c4887c77fe7098c06f4201fa7053866fae957d613bba5f461faf0
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3301__plain__1800s/solver_result_pristine.json,63958,94371840,PASS,323cf9fd6f60d06ef619e7e2e44b93f25991a49270839050355481b0d08685c5
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3302__f0__1800s/artifact_manifest.csv,6383,94371840,PASS,c9e64eaad80163a4d1c0b1d728f0134dbac40413c2734b3611ae3a85c8da6990
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3302__f0__1800s/checkpoint_metrics.csv,1879,94371840,PASS,60354415934211c2892abd0ed6d6076a833fbab3dc3cc15e607093c31836fa16
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3302__f0__1800s/gini_topology.csv,75506,94371840,PASS,b0c7f508cfb9c15d4f5d0e42218c0ef7e45c8999c128241568b54726ce72a0f1
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3302__f0__1800s/global_bound_trajectory.csv,722,94371840,PASS,d89b924e27b5c5751b20fe9abbde5bedc850f306e49b63203aec81728e54d9f4
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3302__f0__1800s/global_node_trace.csv.gz,8192050,94371840,PASS,d9276b86786d6955199b4d3d70c156ce22527ba01e100b61ccbec58f429c00d6
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3302__f0__1800s/global_root.lp.gz,240965,94371840,PASS,61a4f70269da68b7fd6191c69571aeca4ebc7dc92dbfe485b4ac4ad59ea8fd83
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3302__f0__1800s/mip_start_audit.csv,151,94371840,PASS,54b22a6fab8d11013380329fd655f6237da1ee912d7f53a56a08246328cebfa8
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3302__f0__1800s/model_lifecycle_manifest.csv,3932,94371840,PASS,27e1799a6accecba5dca40e24e6186f4cef21850075a4ee76cca5f121be6094d
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3302__f0__1800s/post_local_row_trace.csv,92215,94371840,PASS,b1aa7ee507fefc5559172706bf28aabc46f93ae3f963d1467ad67e4c48cb5103
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3302__f0__1800s/progress.csv,691,94371840,PASS,47cfcf5562bdd81546a7f176e8b1e097ed4410eb89a863e80ebbf53be0a9f914
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3302__f0__1800s/row_delta.csv,294433,94371840,PASS,d3814fb61d62e3cc1feffd612512a3353a19195976ffcdd4c07acc551db820d8
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3302__f0__1800s/sibling_delay.csv,44111,94371840,PASS,2e68ff42c6b556f4b5d3f2c6b9c6c7daed37d1ee8279887e074d33e5d94aa4ee
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3302__f0__1800s/solver_result_pristine.json,72494,94371840,PASS,2507a5cbb6c756c20b7aebd53ff4371b843e928bd9fdf31d01d8a7ae824a0518
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3302__f0__1800s/tree_memory.csv,612,94371840,PASS,4646f04ecc5774124cd8f5ad8d232938582c0e4fe9cac838bf08679e3f2eea71
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3302__f3__1800s/artifact_manifest.csv,6386,94371840,PASS,72008eac9d3aba1c70627b27442ac7776ddeab7811fa17e9167228a3afafc426
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3302__f3__1800s/checkpoint_metrics.csv,1944,94371840,PASS,6e90c636c8b92c74a83199fefb01fd820d7270c77114b44b546f0d7029e183c8
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3302__f3__1800s/gini_topology.csv,102367,94371840,PASS,5fd84689bd0354999035ff07ed76e8126203a9c1632c1056d9a4bf5d450085e4
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3302__f3__1800s/global_bound_trajectory.csv,707,94371840,PASS,e606bfd5f878055dd6804ac768ad69586d4d2707be1d5ad5e716b7dab1051439
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3302__f3__1800s/global_node_trace.csv.gz,11404998,94371840,PASS,2a5bea4c5d49e3b6bd8c2c204f4f23fc296b85c536188c0fa2bff6a233ecb1a1
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3302__f3__1800s/global_root.lp.gz,248662,94371840,PASS,b8d94a7aff88ad8e006d54e1f0e8775fbc70df23417603108c013f21aaba4100
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3302__f3__1800s/mip_start_audit.csv,151,94371840,PASS,54b22a6fab8d11013380329fd655f6237da1ee912d7f53a56a08246328cebfa8
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3302__f3__1800s/model_lifecycle_manifest.csv,3955,94371840,PASS,d6396ccef9facf8f1280dcfdcfe43b048afe3a84750b817975ca7f5153f9945b
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3302__f3__1800s/post_local_row_trace.csv,130672,94371840,PASS,0989994efa14662aa08c58e1661b5dc5a0c615a82d43053382207db7c3f9c4ca
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3302__f3__1800s/progress.csv,691,94371840,PASS,6cf52e1dfd1927dfe4797072a83869af335481e70149842b9dcaf3598cdaf614
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3302__f3__1800s/row_delta.csv,407593,94371840,PASS,3cc4c8d3071092331291f42bff7b79c4e9c46de0c68f7fe90816d7daca625414
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3302__f3__1800s/sibling_delay.csv,63331,94371840,PASS,e0a0cee455f1049c1aaf2b8da3d92a1f861e37712cdcb1bad39c0ca622ff7581
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3302__f3__1800s/solver_result_pristine.json,72553,94371840,PASS,b5c0239d212940cbfd1f0f1f35be30d58cad409d872d7f73e41dfdb1fe0caf0b
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3302__f3__1800s/tree_memory.csv,613,94371840,PASS,422755d368bc2b8e1a833e1490553fd35cecaedc6024177984236aa6e19b2acb
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3302__plain__1800s/artifact_manifest.csv,3948,94371840,PASS,15d2c11364f1581f661e6f56860bb46bb21472eb5c6b6740b004c8aebeddcc31
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3302__plain__1800s/checkpoint_metrics.csv,1408,94371840,PASS,ae7865efe71f5e300c66428a5618962bfd0416773ab64f246dc74d5cd15068e0
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3302__plain__1800s/global_root.lp.gz,72161,94371840,PASS,e2733ebda9ee0636cefc13f64a30a0c68b265d74c1b01046ebd57d92895b7056
results/gf_global_gini_tree_strict_flow_round/runs/stage3__moderate_seed3302__plain__1800s/solver_result_pristine.json,63708,94371840,PASS,4d28f30abf2856489b87af845bd5d76370dfdfb10d7af32711477cab507882d5
results/gf_global_gini_tree_strict_flow_round/runs/stage3__tight_T_seed3101__f0__1800s/artifact_manifest.csv,6353,94371840,PASS,8240ecdc321d300e1ba4b073b1756fc7bb4f0614989a1c83da6310ef1ccf5ed8
results/gf_global_gini_tree_strict_flow_round/runs/stage3__tight_T_seed3101__f0__1800s/checkpoint_metrics.csv,1869,94371840,PASS,dd6cff9fa6ebd2bc0a2e3701156bf15e304372056dea7b19a6fac786f840eaf7
results/gf_global_gini_tree_strict_flow_round/runs/stage3__tight_T_seed3101__f0__1800s/gini_topology.csv,86249,94371840,PASS,bba887b5ed39d59047e0ea9f701acf862a09da826003253887e92e45798f42be
results/gf_global_gini_tree_strict_flow_round/runs/stage3__tight_T_seed3101__f0__1800s/global_bound_trajectory.csv,693,94371840,PASS,7d68aa827000b32ff4507ffd2f1096474666c288ed96477a895666d3438ed5e5
results/gf_global_gini_tree_strict_flow_round/runs/stage3__tight_T_seed3101__f0__1800s/global_node_trace.csv.gz,10106215,94371840,PASS,cdc30af58c3dc03544ab725efcb1f5d93d5d5a6b23dc7a1b9e446a4dd1e125a0
results/gf_global_gini_tree_strict_flow_round/runs/stage3__tight_T_seed3101__f0__1800s/global_root.lp.gz,240695,94371840,PASS,6b98e04df6c093bd6b7bdb4687883734cb46e4891c0a2e090f27a3beae3bd676
results/gf_global_gini_tree_strict_flow_round/runs/stage3__tight_T_seed3101__f0__1800s/mip_start_audit.csv,151,94371840,PASS,54b22a6fab8d11013380329fd655f6237da1ee912d7f53a56a08246328cebfa8
results/gf_global_gini_tree_strict_flow_round/runs/stage3__tight_T_seed3101__f0__1800s/model_lifecycle_manifest.csv,3932,94371840,PASS,4d7b9e0c14f002a1cc4dded14f60f86612e89b8896ff5864c1f2a1fa4b411692
results/gf_global_gini_tree_strict_flow_round/runs/stage3__tight_T_seed3101__f0__1800s/post_local_row_trace.csv,117704,94371840,PASS,5a8923c083e9d14032443fca9ba62f8fbebbb249263fbcef8bc0ee4598445b18
results/gf_global_gini_tree_strict_flow_round/runs/stage3__tight_T_seed3101__f0__1800s/progress.csv,691,94371840,PASS,6cb8fdc49e310647bec6d5e68270c92efddb95e691b792e0ef4ba5c351becc54
results/gf_global_gini_tree_strict_flow_round/runs/stage3__tight_T_seed3101__f0__1800s/row_delta.csv,352478,94371840,PASS,63c1e6d71dff36a02ed82115e9e788f9da7dc8c4bdc5b2755df5c3cdc0793d2a
results/gf_global_gini_tree_strict_flow_round/runs/stage3__tight_T_seed3101__f0__1800s/sibling_delay.csv,56742,94371840,PASS,2817c4b3caa91a89903d29a5e8205906e716fbc1895a4cb671533826844edb11
results/gf_global_gini_tree_strict_flow_round/runs/stage3__tight_T_seed3101__f0__1800s/solver_result_pristine.json,72024,94371840,PASS,f46a7a792c9804af9a8e71a43121d0f95a0e5c54a62ce65ac0929f8377c64429
results/gf_global_gini_tree_strict_flow_round/runs/stage3__tight_T_seed3101__f0__1800s/tree_memory.csv,598,94371840,PASS,a2f12383d5fcaaaea518c1183d34030a196524827b2e06d71e24cb0680b080d7
results/gf_global_gini_tree_strict_flow_round/runs/stage3__tight_T_seed3101__f3__1800s/artifact_manifest.csv,6353,94371840,PASS,ff2fd895cea93f557afda40291f9fa0f2109e148c54a293de5fefed062f0f3fd
results/gf_global_gini_tree_strict_flow_round/runs/stage3__tight_T_seed3101__f3__1800s/checkpoint_metrics.csv,1941,94371840,PASS,adf52c0e60ada90ed1c807edcd84336b49c5fe70ec28bc5f0688efadd6f15263
results/gf_global_gini_tree_strict_flow_round/runs/stage3__tight_T_seed3101__f3__1800s/gini_topology.csv,96584,94371840,PASS,4f5f9fbbf290051155eb4a264016edd805bb6b84ff3d8b3e4b9635bdd700ae74
results/gf_global_gini_tree_strict_flow_round/runs/stage3__tight_T_seed3101__f3__1800s/global_bound_trajectory.csv,719,94371840,PASS,f2c493fa5b3414e6b6af51ee5f0979dd75870c1b08face20ee15448a771b3eaf
results/gf_global_gini_tree_strict_flow_round/runs/stage3__tight_T_seed3101__f3__1800s/global_node_trace.csv.gz,10845603,94371840,PASS,ad4d114814e77c28f4dd5c1b393ecd3820b67e61576d018968d547efd790d5bb
results/gf_global_gini_tree_strict_flow_round/runs/stage3__tight_T_seed3101__f3__1800s/global_root.lp.gz,248350,94371840,PASS,ea89f503f9a731f90dda67cf7984610ea1e9377a2956bdc9eb1ccc275b9238ea
results/gf_global_gini_tree_strict_flow_round/runs/stage3__tight_T_seed3101__f3__1800s/mip_start_audit.csv,151,94371840,PASS,54b22a6fab8d11013380329fd655f6237da1ee912d7f53a56a08246328cebfa8
results/gf_global_gini_tree_strict_flow_round/runs/stage3__tight_T_seed3101__f3__1800s/model_lifecycle_manifest.csv,3955,94371840,PASS,b6d365b04123714f8fc1a555184935b64c232abb500b96f82bd580e55c0ba4c6
results/gf_global_gini_tree_strict_flow_round/runs/stage3__tight_T_seed3101__f3__1800s/post_local_row_trace.csv,127782,94371840,PASS,69bb9d27fa3d18614d26575a32de5f9939a68980a04c42bd7362f9a622acfaea
results/gf_global_gini_tree_strict_flow_round/runs/stage3__tight_T_seed3101__f3__1800s/progress.csv,691,94371840,PASS,27da5809431628cfba1e8334f9ea3f88dde1395944c777d9916c51cd2aa60ac9
results/gf_global_gini_tree_strict_flow_round/runs/stage3__tight_T_seed3101__f3__1800s/row_delta.csv,389539,94371840,PASS,703f51c19babd0131d90a2cb92381f68bb173bc63c36218b9f287ad717b81272
results/gf_global_gini_tree_strict_flow_round/runs/stage3__tight_T_seed3101__f3__1800s/sibling_delay.csv,61406,94371840,PASS,034fdbfc4bf1e4b699a8c927a2de6c120c131289b861a822d4dbee7fd9838485
results/gf_global_gini_tree_strict_flow_round/runs/stage3__tight_T_seed3101__f3__1800s/solver_result_pristine.json,72049,94371840,PASS,66082704e6188f42a86ae09141b682cfdf45e2a91689424f38a1dde1b7dfdda7
results/gf_global_gini_tree_strict_flow_round/runs/stage3__tight_T_seed3101__f3__1800s/tree_memory.csv,591,94371840,PASS,5bc3e5950e2e5db659b3d9b52e0b679bd1d933306ac17dceaf0d844daec7b27d
results/gf_global_gini_tree_strict_flow_round/runs/stage3__tight_T_seed3101__plain__1800s/artifact_manifest.csv,3926,94371840,PASS,6da06e01d63ffa57f02e9daea33f4badaf8c1a13eb35ed99eb8483792c93cbc0
results/gf_global_gini_tree_strict_flow_round/runs/stage3__tight_T_seed3101__plain__1800s/checkpoint_metrics.csv,1393,94371840,PASS,bfadeebffc8472a39ad15a4b39625a39f9b66b7190cd1eed58222569314e6eae
results/gf_global_gini_tree_strict_flow_round/runs/stage3__tight_T_seed3101__plain__1800s/global_root.lp.gz,71922,94371840,PASS,5efa663cf32cea01ee8c642a887d41586b5d2aaf6ea7029705335916e9ee1813
results/gf_global_gini_tree_strict_flow_round/runs/stage3__tight_T_seed3101__plain__1800s/solver_result_pristine.json,63620,94371840,PASS,4055434a64a0a855a7a02707033ed5c9c66084fc73351750370992d47373a4f5
