round_id,experiment_group,serial_order,diagnostic_role,instance_id,arm,run_id,kind,executable_sha256,process_cap_seconds,status,objective,valid_lower_bound,verified_upper_bound,strict_certificate,original_problem_verifier_passed,parameter_roundtrip_valid,false_certificate,exact_phase_seconds,total_process_seconds,solver_work,solver_nodes,independent_integer_proof_jobs,native_optimize_calls,model_sha256,model_variables,model_binary_variables,model_integer_variables,model_continuous_variables,model_linear_constraints,model_nonzeros,model_general_constraints,model_build_seconds,model_read_seconds,selector_variables,perspective_variables,root_lp_bound,presolved_rows,presolved_columns,presolved_nonzeros,sibling_pairs_considered,sibling_pairs_coalesced,sibling_replaced_leaf_count,sibling_atomic_coverage_events,sibling_fallback_events,sibling_unresolved_union_count,coverage_valid,lifecycle_complete
42,development,8,numerical_fail_closed_endpoint,round39_small_hard_V12_M3_Q20_slot07_seed621538683,C6-SIBLING-CORE-FACTORED,c6__round39_small_hard_V12_M3_Q20_slot07_seed621538683__sibling-core-factored__development_family_c_factored,external-c6,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.6471164334555021,0.6471164334555,0.6471164334555021,True,True,True,False,90.87848790000001,93.128488,160.70576113845635,2644.0,3,17,046807f61f86f8dfbdb2871e17178cc35b071ea989c8159f702636ec5a24ec32;12a0caca805841d32eeec9d2f2617f82bf3d66f5f10a1b282947443a95730ba2,3352,,,,36167,352485,809,3.0351971,0.6416063,4,540,,,,,2,2,4,2,0,0,True,True
42,development,9,strongest_k4_positive_control,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,C6-HGA-FULL-K4,c6__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__c6-reference__development_reference,external-c6,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.506343307565206,0.5063433075652044,0.506343307565206,True,True,True,False,74.904527,77.0205308,133.73490192498448,7878.0,7,17,,0,,,,0,0,0,2.0478748,0.41812209999999994,0,0,,,,,0,0,0,0,0,0,True,True
42,development,9,strongest_k4_positive_control,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,C6-K1-SINGLE,c6__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__k1-single-reference__development_k1_reference,external-c6,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.506343307565206,0.5063432868918758,0.506343307565206,True,True,True,False,405.9272205,407.995346,739.7839003001452,24652.0,1,2,,0,,,,0,0,0,0.2130725,0.0434644,0,0,,,,,0,0,0,0,0,0,True,True
42,development,9,strongest_k4_positive_control,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,EXTERNAL-K2-FIXED,composite__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__external-k2-fixed__mip__development_same_k,fixed-external-block-cover,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,per-component,optimal,0.506343307565206,0.506343307189364,0.506343307565206,True,True,True,False,75.96399559999999,79.99505429999999,137.62512594879036,12265.0,2,2,d18f5694f71e75f4c88db8c8dbb7a965f9ba1f50fbc4ea3d51e8ff7d6f271d97;42211c0ca11817d0945e315112f79f7edd8e51a04b9f7f83a7585e511346e5d5,3080,1216,240,1624,34116,337161,704,0.427892,0.0958395,,,,,,,0,0,0,0,0,0,True,True
42,development,9,strongest_k4_positive_control,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,ST-K2-P-CORE,static__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__st-k2-p-core-reference__mip__development_same_k,static-single-tree,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.506343307565206,0.5063432382208081,0.506343307565206,True,True,True,False,98.8233599,100.8226443,183.29575396677566,11378.0,1,1,1693154241130c30f9715276f1ba5af8435f0d27991a51aa498f59ba5391f722,1676,609,120,947,17529,169845,704,0.2303022,0.0474351,2,270,0.5063432382208081,7466,1550,91621,0,0,0,0,0,0,True,True
42,development,9,strongest_k4_positive_control,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,ST-K4-P-CORE,static__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__st-k4-p-core__mip__development_family_a_base,static-single-tree,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.506343307565206,0.5063433075652022,0.506343307565206,True,True,True,False,97.5999437,99.6255188,177.84682764728475,7628.0,1,1,4a54c1b8f4022f94012e89c67c53f4ca7ad168440cda72ff0a1bb89535ec563a,1948,611,120,1217,18471,172726,1408,0.2542209,0.050506,4,540,0.5063433075652022,8708,1860,99994,0,0,0,0,0,0,True,True
42,development,9,strongest_k4_positive_control,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,ST-K4-P-CORE-HIERARCHICAL,static__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__st-k4-p-core-hierarchical__mip__development_family_a_hierarchical,static-single-tree,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.506343307565206,0.5063433074002108,0.506343307565206,True,True,True,False,118.1885503,120.1980705,209.97778401818297,8209.0,1,1,a190e58b24fc37e703c15e9ae8bfb23ee35cf2557b035897cb92a365827910b2,1950,613,120,1217,18474,172734,1408,0.2500415,0.0513713,4,540,0.5063433074002108,0,0,0,0,0,0,0,0,0,True,True
42,development,9,strongest_k4_positive_control,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,PAIRED-K4,composite__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__paired-k4__mip__development_family_b_base,fixed-external-block-cover,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,per-component,optimal,0.506343307565206,0.506343307565205,0.506343307565206,True,True,True,False,109.7796344,113.95560259999999,188.73147166867065,9030.0,2,2,16725133f0dfd2ed0f220e9ff5aecb47cb4de51eab603bdf47cc5ed063647a2f;d29c0fce3c6434d446dcf4c4b13aa968be1d099592f2d65ae623f14031bbbb0e,3352,1218,240,1894,35058,340042,1408,0.47679,0.1045693,,,,,,,0,0,0,0,0,0,True,True
42,development,9,strongest_k4_positive_control,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,PAIRED-K4-FACTORED,composite__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__paired-k4-factored__mip__development_family_b_factored,fixed-external-block-cover,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,per-component,optimal,0.506343307565206,0.5063433075652061,0.506343307565206,True,True,True,False,100.0694609,104.16061090000001,179.50327801826558,10450.0,2,2,544757db881e030f27ab27e3daf6b192b63527dcc63e331df50e9f38fb44cccf;afd8b80e3e59b01bd82db5ab5e63efc4fcaae68e50cfd04bae2c46b8e0aeaef3,3352,1218,240,1894,35357,341556,810,0.4735956,0.0997536,,,,,,,0,0,0,0,0,0,True,True
42,development,9,strongest_k4_positive_control,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,C6-SIBLING-CORE,c6__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__sibling-core__development_family_c_base,external-c6,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.506343307565206,0.506343307565205,0.506343307565206,True,True,True,False,110.4629272,112.4984896,199.1708280905252,9144.0,5,16,16725133f0dfd2ed0f220e9ff5aecb47cb4de51eab603bdf47cc5ed063647a2f,1676,,,,18233,176849,704,2.2891247999999997,0.47191189999999994,2,270,,,,,1,1,2,1,0,0,True,True
42,development,9,strongest_k4_positive_control,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,C6-SIBLING-CORE-FACTORED,c6__round39_small_hard_V12_M3_Q30_slot08_seed1288546114__sibling-core-factored__development_family_c_factored,external-c6,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.506343307565206,0.5063433075652061,0.506343307565206,True,True,True,False,113.4775734,115.5682953,190.14653699363555,10570.0,5,16,544757db881e030f27ab27e3daf6b192b63527dcc63e331df50e9f38fb44cccf,1676,,,,18081,176275,400,2.3909481999999995,0.5093245,2,270,,,,,1,1,2,1,0,0,True,True
42,development,10,additional_hard_c6_win,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,C6-HGA-FULL-K4,c6__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__c6-reference__development_reference,external-c6,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.5045438521642074,0.5045438521642074,0.5045438521642074,True,True,True,False,8.3627123,9.2428619,10.503884558425527,485.0,7,29,,0,,,,0,0,0,1.3296602999999998,0.250118,0,0,,,,,0,0,0,0,0,0,True,True
42,development,10,additional_hard_c6_win,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,C6-K1-SINGLE,c6__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__k1-single-reference__development_k1_reference,external-c6,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.5045438521642074,0.5045438521642072,0.5045438521642074,True,True,True,False,6.1036613,6.9945957,8.672767368804703,962.0,1,2,,0,,,,0,0,0,0.0589741,0.0126415,0,0,,,,,0,0,0,0,0,0,True,True
42,development,10,additional_hard_c6_win,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,EXTERNAL-K2-FIXED,composite__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__external-k2-fixed__mip__development_same_k,fixed-external-block-cover,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,per-component,optimal,0.5045438521642074,0.504543852164208,0.5045438521642074,True,True,True,False,5.6009909,7.4078368,7.451252742477848,614.0,2,2,47de59ed64a2251e296e6868d1fac029373faa085e2205d4ab28d153a7581a40;df855ccf650a026098a450d580c1f732d1918ab3de78d04ef08e1c16709a815f,2302,892,200,1210,13020,88591,490,0.1329109,0.0270318,,,,,,,0,0,0,0,0,0,True,True
42,development,10,additional_hard_c6_win,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,ST-K2-P-CORE,static__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__st-k2-p-core-reference__mip__development_same_k,static-single-tree,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.5045438521642074,0.5045438521642073,0.5045438521642074,True,True,True,False,7.9314171,8.8547203,11.27574289153087,703.0,1,1,439e4aa5ff0fff49ad2614397cb235d76ed37c7bc3f4775dde639d51585066d1,1263,447,100,716,6897,45334,490,0.0747931,0.0152567,2,222,0.5045438521642073,2518,910,14394,0,0,0,0,0,0,True,True
42,development,10,additional_hard_c6_win,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,ST-K4-P-CORE,static__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__st-k4-p-core__mip__development_family_a_base,static-single-tree,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.5045438521642074,0.5045438521642075,0.5045438521642074,True,True,True,False,6.5148611,7.401591,8.693546844472209,333.0,1,1,cea1fa5755bb1d39868f0434a9c4ce5cf4108b0e1b6da7cae906d5fbf524418c,1487,449,100,938,7671,47698,981,0.0899546,0.0167561,4,444,0.5045438521642075,3297,1123,18552,0,0,0,0,0,0,True,True
42,development,10,additional_hard_c6_win,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,ST-K4-P-CORE-HIERARCHICAL,static__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__st-k4-p-core-hierarchical__mip__development_family_a_hierarchical,static-single-tree,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.5045438521642074,0.5045438521642072,0.5045438521642074,True,True,True,False,8.0149048,8.8932599,11.8847428327039,608.0,1,1,4a2556a0ba5be879c1a14742e402cb30eea017abf5a7ccbc44c70b670b4040aa,1489,451,100,938,7674,47706,981,0.0896244,0.0167933,4,444,0.5045438521642072,0,0,0,0,0,0,0,0,0,True,True
42,development,10,additional_hard_c6_win,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,PAIRED-K4,composite__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__paired-k4__mip__development_family_b_base,fixed-external-block-cover,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,per-component,optimal,0.5045438521642074,0.5045438521642102,0.5045438521642074,True,True,True,False,7.1294396,9.0355264,9.147313645509442,665.0,2,2,b5967c2a8ea879486227f94daccae4c28f5b9afb5f8e828c0a2b863cd45b1f3b;201f92a689ea589f098dc58de792de9f677a2e439ba5a1a1eec7dd366329cb6b,2526,894,200,1432,13794,90955,981,0.1600984,0.0315462,,,,,,,0,0,0,0,0,0,True,True
42,development,10,additional_hard_c6_win,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,PAIRED-K4-FACTORED,composite__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__paired-k4-factored__mip__development_family_b_factored,fixed-external-block-cover,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,per-component,optimal,0.5045438521642074,0.5045438521642084,0.5045438521642074,True,True,True,False,7.7207119,9.5132388,10.615586140218753,568.0,2,2,cf8ef8ab33fde23a18ceb153ed4808be6ff05ac5dfd75daf3c426233848a4d1a;0c6c8490e3e6b53dbd0081914a281cd037bbf70af43bc7420c57ed78d3ea5e45,2526,894,200,1432,14006,92049,557,0.152923,0.0302968,,,,,,,0,0,0,0,0,0,True,True
42,development,10,additional_hard_c6_win,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,C6-SIBLING-CORE,c6__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__sibling-core__development_family_c_base,external-c6,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.5045438521642074,0.5045438521642074,0.5045438521642074,True,True,True,False,8.7396632,9.6147316,11.07297968945869,485.0,7,33,,0,,,,0,0,0,1.4430835,0.30441480000000004,0,0,,,,,2,0,0,0,0,0,True,True
42,development,10,additional_hard_c6_win,round39_small_hard_V10_M3_Q20_slot04_seed1145042375,C6-SIBLING-CORE-FACTORED,c6__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__sibling-core-factored__development_family_c_factored,external-c6,82178ffbbb8106c06661fcec8fd57ce7fe63b1fb9b6340b9d85bd269fc013fbe,1800.0,optimal,0.5045438521642074,0.5045438521642074,0.5045438521642074,True,True,True,False,8.9771505,9.9223426,11.07297968945869,485.0,7,33,,0,,,,0,0,0,1.3654354000000002,0.3270313000000001,0,0,,,,,2,0,0,0,0,0,True,True
