stage,instance_id,V,M,scenario,comparison,arm,common_verified_ub,gap_threshold,reached,first_observed_process_seconds,no_interpolation,no_post_last_extension
matrix1800,tight_T_seed3101,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.10725273413394144,0.001,False,,True,True
matrix1800,tight_T_seed4101,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.562981400559009,0.5,True,10.473719,True,True
matrix1800,tight_T_seed4101,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.562981400559009,0.25,True,12.9510575,True,True
matrix1800,tight_T_seed4101,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.562981400559009,0.2,True,13.0956131,True,True
matrix1800,tight_T_seed4101,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.562981400559009,0.1,True,145.3312148,True,True
matrix1800,tight_T_seed4101,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.562981400559009,0.05,True,281.11198429999996,True,True
matrix1800,tight_T_seed4101,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.562981400559009,0.02,True,484.9282561,True,True
matrix1800,tight_T_seed4101,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.562981400559009,0.01,True,485.36137099999996,True,True
matrix1800,tight_T_seed4101,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.562981400559009,0.005,True,485.36137099999996,True,True
matrix1800,tight_T_seed4101,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.562981400559009,0.001,True,485.36137099999996,True,True
matrix1800,tight_T_seed4101,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.562981400559009,0.5,True,0.6880664,True,True
matrix1800,tight_T_seed4101,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.562981400559009,0.25,True,4.6792945,True,True
matrix1800,tight_T_seed4101,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.562981400559009,0.2,True,5.2546474,True,True
matrix1800,tight_T_seed4101,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.562981400559009,0.1,True,117.73399950000001,True,True
matrix1800,tight_T_seed4101,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.562981400559009,0.05,True,217.33696129999998,True,True
matrix1800,tight_T_seed4101,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.562981400559009,0.02,True,335.2351783,True,True
matrix1800,tight_T_seed4101,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.562981400559009,0.01,True,335.2351783,True,True
matrix1800,tight_T_seed4101,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.562981400559009,0.005,True,335.2351783,True,True
matrix1800,tight_T_seed4101,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.562981400559009,0.001,True,335.2351783,True,True
matrix1800,tight_T_seed5102,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.3623546627845846,0.5,True,18.4619876,True,True
matrix1800,tight_T_seed5102,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.3623546627845846,0.25,True,20.2847187,True,True
matrix1800,tight_T_seed5102,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.3623546627845846,0.2,True,1577.8138314,True,True
matrix1800,tight_T_seed5102,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.3623546627845846,0.1,True,1578.2909556,True,True
matrix1800,tight_T_seed5102,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.3623546627845846,0.05,False,,True,True
matrix1800,tight_T_seed5102,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.3623546627845846,0.02,False,,True,True
matrix1800,tight_T_seed5102,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.3623546627845846,0.01,False,,True,True
matrix1800,tight_T_seed5102,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.3623546627845846,0.005,False,,True,True
matrix1800,tight_T_seed5102,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.3623546627845846,0.001,False,,True,True
matrix1800,tight_T_seed5102,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.3623546627845846,0.5,True,0.9946582,True,True
matrix1800,tight_T_seed5102,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.3623546627845846,0.25,True,6.660232000000001,True,True
matrix1800,tight_T_seed5102,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.3623546627845846,0.2,True,6.660232000000001,True,True
matrix1800,tight_T_seed5102,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.3623546627845846,0.1,True,541.5557025,True,True
matrix1800,tight_T_seed5102,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.3623546627845846,0.05,True,1565.0886626000001,True,True
matrix1800,tight_T_seed5102,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.3623546627845846,0.02,True,1565.0886626000001,True,True
matrix1800,tight_T_seed5102,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.3623546627845846,0.01,True,1565.0886626000001,True,True
matrix1800,tight_T_seed5102,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.3623546627845846,0.005,True,1565.0886626000001,True,True
matrix1800,tight_T_seed5102,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.3623546627845846,0.001,True,1565.0886626000001,True,True
matrix1800,tight_T_seed5103,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.2843258683938499,0.5,True,29.8984393,True,True
matrix1800,tight_T_seed5103,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.2843258683938499,0.25,True,50.754331799999996,True,True
matrix1800,tight_T_seed5103,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.2843258683938499,0.2,True,54.1858887,True,True
matrix1800,tight_T_seed5103,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.2843258683938499,0.1,True,268.6373507,True,True
matrix1800,tight_T_seed5103,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.2843258683938499,0.05,True,384.6382346,True,True
matrix1800,tight_T_seed5103,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.2843258683938499,0.02,True,384.6382346,True,True
matrix1800,tight_T_seed5103,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.2843258683938499,0.01,True,385.5403205,True,True
matrix1800,tight_T_seed5103,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.2843258683938499,0.005,True,385.5403205,True,True
matrix1800,tight_T_seed5103,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.2843258683938499,0.001,True,385.5403205,True,True
matrix1800,tight_T_seed5103,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.2843258683938499,0.5,True,2.4569449,True,True
matrix1800,tight_T_seed5103,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.2843258683938499,0.25,True,5.6133527,True,True
matrix1800,tight_T_seed5103,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.2843258683938499,0.2,True,7.3996870999999995,True,True
matrix1800,tight_T_seed5103,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.2843258683938499,0.1,True,152.0757092,True,True
matrix1800,tight_T_seed5103,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.2843258683938499,0.05,True,308.9711499,True,True
matrix1800,tight_T_seed5103,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.2843258683938499,0.02,True,390.2449337,True,True
matrix1800,tight_T_seed5103,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.2843258683938499,0.01,True,408.5171756,True,True
matrix1800,tight_T_seed5103,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.2843258683938499,0.005,True,412.9174106,True,True
matrix1800,tight_T_seed5103,20,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.2843258683938499,0.001,True,415.04650069999997,True,True
matrix1800,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.6752533843666184,0.5,True,100.6869036,True,True
matrix1800,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.6752533843666184,0.25,True,125.3310457,True,True
matrix1800,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.6752533843666184,0.2,True,128.213526,True,True
matrix1800,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.6752533843666184,0.1,True,291.9084766,True,True
matrix1800,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.6752533843666184,0.05,False,,True,True
matrix1800,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.6752533843666184,0.02,False,,True,True
matrix1800,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.6752533843666184,0.01,False,,True,True
matrix1800,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.6752533843666184,0.005,False,,True,True
matrix1800,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-HGA-FULL,0.6752533843666184,0.001,False,,True,True
matrix1800,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.6752533843666184,0.5,True,35.7639725,True,True
matrix1800,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.6752533843666184,0.25,True,40.042823,True,True
matrix1800,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.6752533843666184,0.2,True,59.6012281,True,True
matrix1800,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.6752533843666184,0.1,True,1460.6037638999999,True,True
matrix1800,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.6752533843666184,0.05,False,,True,True
matrix1800,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.6752533843666184,0.02,False,,True,True
matrix1800,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.6752533843666184,0.01,False,,True,True
matrix1800,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.6752533843666184,0.005,False,,True,True
matrix1800,tight_T_seed6102,50,3,tight_T,SIMPLE_vs_C6-HGA-FULL,C6-SIMPLE-START,0.6752533843666184,0.001,False,,True,True
matrix1800,V12_M1,12,1,v12,SIMPLE_vs_P-GRB,P-GRB,0.3572005832084155,0.5,True,0.0520951,True,True
matrix1800,V12_M1,12,1,v12,SIMPLE_vs_P-GRB,P-GRB,0.3572005832084155,0.25,True,0.6660159999999999,True,True
matrix1800,V12_M1,12,1,v12,SIMPLE_vs_P-GRB,P-GRB,0.3572005832084155,0.2,True,2.2802016,True,True
matrix1800,V12_M1,12,1,v12,SIMPLE_vs_P-GRB,P-GRB,0.3572005832084155,0.1,True,8.7870532,True,True
matrix1800,V12_M1,12,1,v12,SIMPLE_vs_P-GRB,P-GRB,0.3572005832084155,0.05,True,21.4432129,True,True
matrix1800,V12_M1,12,1,v12,SIMPLE_vs_P-GRB,P-GRB,0.3572005832084155,0.02,True,30.0658636,True,True
matrix1800,V12_M1,12,1,v12,SIMPLE_vs_P-GRB,P-GRB,0.3572005832084155,0.01,True,34.2206849,True,True
matrix1800,V12_M1,12,1,v12,SIMPLE_vs_P-GRB,P-GRB,0.3572005832084155,0.005,True,35.5404656,True,True
matrix1800,V12_M1,12,1,v12,SIMPLE_vs_P-GRB,P-GRB,0.3572005832084155,0.001,True,35.8467039,True,True
matrix1800,V12_M1,12,1,v12,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.3572005832084155,0.5,True,0.3882446,True,True
matrix1800,V12_M1,12,1,v12,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.3572005832084155,0.25,True,0.7861275000000001,True,True
matrix1800,V12_M1,12,1,v12,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.3572005832084155,0.2,True,0.7861275000000001,True,True
matrix1800,V12_M1,12,1,v12,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.3572005832084155,0.1,True,2.9259793999999997,True,True
matrix1800,V12_M1,12,1,v12,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.3572005832084155,0.05,True,20.5968138,True,True
matrix1800,V12_M1,12,1,v12,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.3572005832084155,0.02,True,21.8566539,True,True
matrix1800,V12_M1,12,1,v12,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.3572005832084155,0.01,True,21.8566539,True,True
matrix1800,V12_M1,12,1,v12,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.3572005832084155,0.005,True,21.8566539,True,True
matrix1800,V12_M1,12,1,v12,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.3572005832084155,0.001,True,21.8566539,True,True
matrix1800,V12_M2,12,2,v12,SIMPLE_vs_P-GRB,P-GRB,0.7185040707549709,0.5,True,0.174199,True,True
matrix1800,V12_M2,12,2,v12,SIMPLE_vs_P-GRB,P-GRB,0.7185040707549709,0.25,True,6.4422612,True,True
matrix1800,V12_M2,12,2,v12,SIMPLE_vs_P-GRB,P-GRB,0.7185040707549709,0.2,True,6.452559,True,True
matrix1800,V12_M2,12,2,v12,SIMPLE_vs_P-GRB,P-GRB,0.7185040707549709,0.1,True,10.720307,True,True
matrix1800,V12_M2,12,2,v12,SIMPLE_vs_P-GRB,P-GRB,0.7185040707549709,0.05,True,39.834622700000004,True,True
matrix1800,V12_M2,12,2,v12,SIMPLE_vs_P-GRB,P-GRB,0.7185040707549709,0.02,True,104.4224787,True,True
matrix1800,V12_M2,12,2,v12,SIMPLE_vs_P-GRB,P-GRB,0.7185040707549709,0.01,True,152.9296019,True,True
matrix1800,V12_M2,12,2,v12,SIMPLE_vs_P-GRB,P-GRB,0.7185040707549709,0.005,True,166.8500904,True,True
matrix1800,V12_M2,12,2,v12,SIMPLE_vs_P-GRB,P-GRB,0.7185040707549709,0.001,True,169.3507515,True,True
matrix1800,V12_M2,12,2,v12,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.7185040707549709,0.5,True,0.6813116,True,True
matrix1800,V12_M2,12,2,v12,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.7185040707549709,0.25,True,0.9545177,True,True
matrix1800,V12_M2,12,2,v12,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.7185040707549709,0.2,True,0.9545177,True,True
matrix1800,V12_M2,12,2,v12,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.7185040707549709,0.1,True,3.2743116,True,True
matrix1800,V12_M2,12,2,v12,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.7185040707549709,0.05,True,25.0449511,True,True
matrix1800,V12_M2,12,2,v12,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.7185040707549709,0.02,True,70.77230510000001,True,True
matrix1800,V12_M2,12,2,v12,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.7185040707549709,0.01,True,77.4054962,True,True
matrix1800,V12_M2,12,2,v12,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.7185040707549709,0.005,True,79.7981687,True,True
matrix1800,V12_M2,12,2,v12,SIMPLE_vs_P-GRB,C6-SIMPLE-START,0.7185040707549709,0.001,True,81.578756,True,True
matrix1800,high_imbalance_seed3202,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,1.7493134520506337,0.5,True,0.4337052,True,True
matrix1800,high_imbalance_seed3202,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,1.7493134520506337,0.25,False,,True,True
matrix1800,high_imbalance_seed3202,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,1.7493134520506337,0.2,False,,True,True
matrix1800,high_imbalance_seed3202,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,1.7493134520506337,0.1,False,,True,True
matrix1800,high_imbalance_seed3202,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,1.7493134520506337,0.05,False,,True,True
matrix1800,high_imbalance_seed3202,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,1.7493134520506337,0.02,False,,True,True
matrix1800,high_imbalance_seed3202,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,1.7493134520506337,0.01,False,,True,True
matrix1800,high_imbalance_seed3202,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,1.7493134520506337,0.005,False,,True,True
matrix1800,high_imbalance_seed3202,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,1.7493134520506337,0.001,False,,True,True
matrix1800,high_imbalance_seed3202,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,1.7493134520506337,0.5,True,1.1972083,True,True
matrix1800,high_imbalance_seed3202,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,1.7493134520506337,0.25,True,1.1972083,True,True
matrix1800,high_imbalance_seed3202,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,1.7493134520506337,0.2,True,1.1972083,True,True
matrix1800,high_imbalance_seed3202,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,1.7493134520506337,0.1,True,1.1972083,True,True
matrix1800,high_imbalance_seed3202,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,1.7493134520506337,0.05,True,5.1888182,True,True
matrix1800,high_imbalance_seed3202,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,1.7493134520506337,0.02,True,179.1276952,True,True
matrix1800,high_imbalance_seed3202,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,1.7493134520506337,0.01,True,219.9188314,True,True
matrix1800,high_imbalance_seed3202,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,1.7493134520506337,0.005,True,238.2280717,True,True
matrix1800,high_imbalance_seed3202,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,1.7493134520506337,0.001,True,251.0592887,True,True
matrix1800,high_imbalance_seed4201,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,2.7832961908951837,0.5,True,0.2077879,True,True
matrix1800,high_imbalance_seed4201,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,2.7832961908951837,0.25,True,331.38000719999997,True,True
matrix1800,high_imbalance_seed4201,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,2.7832961908951837,0.2,True,360.5713995,True,True
matrix1800,high_imbalance_seed4201,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,2.7832961908951837,0.1,True,422.5672815,True,True
matrix1800,high_imbalance_seed4201,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,2.7832961908951837,0.05,False,,True,True
matrix1800,high_imbalance_seed4201,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,2.7832961908951837,0.02,False,,True,True
matrix1800,high_imbalance_seed4201,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,2.7832961908951837,0.01,False,,True,True
matrix1800,high_imbalance_seed4201,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,2.7832961908951837,0.005,False,,True,True
matrix1800,high_imbalance_seed4201,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,2.7832961908951837,0.001,False,,True,True
matrix1800,high_imbalance_seed4201,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,2.7832961908951837,0.5,True,1.2615201,True,True
matrix1800,high_imbalance_seed4201,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,2.7832961908951837,0.25,True,1.2615201,True,True
matrix1800,high_imbalance_seed4201,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,2.7832961908951837,0.2,True,1.2615201,True,True
matrix1800,high_imbalance_seed4201,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,2.7832961908951837,0.1,True,1.2615201,True,True
matrix1800,high_imbalance_seed4201,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,2.7832961908951837,0.05,True,1.2615201,True,True
matrix1800,high_imbalance_seed4201,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,2.7832961908951837,0.02,True,4.9153825,True,True
matrix1800,high_imbalance_seed4201,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,2.7832961908951837,0.01,True,234.6922544,True,True
matrix1800,high_imbalance_seed4201,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,2.7832961908951837,0.005,True,234.6922544,True,True
matrix1800,high_imbalance_seed4201,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,2.7832961908951837,0.001,True,234.6922544,True,True
matrix1800,high_imbalance_seed5202,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,1.149509246006453,0.5,True,0.1938068,True,True
matrix1800,high_imbalance_seed5202,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,1.149509246006453,0.25,True,0.3820866,True,True
matrix1800,high_imbalance_seed5202,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,1.149509246006453,0.2,True,107.7360594,True,True
matrix1800,high_imbalance_seed5202,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,1.149509246006453,0.1,False,,True,True
matrix1800,high_imbalance_seed5202,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,1.149509246006453,0.05,False,,True,True
matrix1800,high_imbalance_seed5202,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,1.149509246006453,0.02,False,,True,True
matrix1800,high_imbalance_seed5202,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,1.149509246006453,0.01,False,,True,True
matrix1800,high_imbalance_seed5202,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,1.149509246006453,0.005,False,,True,True
matrix1800,high_imbalance_seed5202,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,1.149509246006453,0.001,False,,True,True
matrix1800,high_imbalance_seed5202,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,1.149509246006453,0.5,True,1.0511541,True,True
matrix1800,high_imbalance_seed5202,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,1.149509246006453,0.25,True,1.2479621,True,True
matrix1800,high_imbalance_seed5202,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,1.149509246006453,0.2,True,1.2479621,True,True
matrix1800,high_imbalance_seed5202,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,1.149509246006453,0.1,True,11.036353,True,True
matrix1800,high_imbalance_seed5202,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,1.149509246006453,0.05,True,806.4819163,True,True
matrix1800,high_imbalance_seed5202,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,1.149509246006453,0.02,False,,True,True
matrix1800,high_imbalance_seed5202,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,1.149509246006453,0.01,False,,True,True
matrix1800,high_imbalance_seed5202,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,1.149509246006453,0.005,False,,True,True
matrix1800,high_imbalance_seed5202,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,1.149509246006453,0.001,False,,True,True
matrix1800,high_imbalance_seed5203,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,2.3524097575828193,0.5,True,0.24647,True,True
matrix1800,high_imbalance_seed5203,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,2.3524097575828193,0.25,True,0.49807,True,True
matrix1800,high_imbalance_seed5203,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,2.3524097575828193,0.2,True,10.4004146,True,True
matrix1800,high_imbalance_seed5203,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,2.3524097575828193,0.1,False,,True,True
matrix1800,high_imbalance_seed5203,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,2.3524097575828193,0.05,False,,True,True
matrix1800,high_imbalance_seed5203,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,2.3524097575828193,0.02,False,,True,True
matrix1800,high_imbalance_seed5203,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,2.3524097575828193,0.01,False,,True,True
matrix1800,high_imbalance_seed5203,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,2.3524097575828193,0.005,False,,True,True
matrix1800,high_imbalance_seed5203,20,3,high_imbalance,SIMPLE_vs_P-GRB,P-GRB,2.3524097575828193,0.001,False,,True,True
matrix1800,high_imbalance_seed5203,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,2.3524097575828193,0.5,True,1.4694546,True,True
matrix1800,high_imbalance_seed5203,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,2.3524097575828193,0.25,True,1.4694546,True,True
matrix1800,high_imbalance_seed5203,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,2.3524097575828193,0.2,True,1.4694546,True,True
matrix1800,high_imbalance_seed5203,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,2.3524097575828193,0.1,True,2.4575084,True,True
matrix1800,high_imbalance_seed5203,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,2.3524097575828193,0.05,True,93.5321136,True,True
matrix1800,high_imbalance_seed5203,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,2.3524097575828193,0.02,True,95.7394315,True,True
matrix1800,high_imbalance_seed5203,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,2.3524097575828193,0.01,True,98.377114,True,True
matrix1800,high_imbalance_seed5203,20,3,high_imbalance,SIMPLE_vs_P-GRB,C6-SIMPLE-START,2.3524097575828193,0.005,True,100.4137994,True,True
