evidence_source,source_path,run_id,stage,instance,K0,rho,rho_source,decision_sequence,interval_id,parent_id,depth,gamma_L,gamma_U,parent_bound,left_child_id,left_child_bound,left_child_infeasible,right_child_id,right_child_bound,right_child_infeasible,verified_incumbent,normalized_c6_gain,child_infeasibility_trigger,threshold_comparison,selected_action,target_value,deterministic_reason,coverage_update
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__tight_T_seed3101__K4-r012/c6_split_decision_ledger.csv,stage3_300s__tight_T_seed3101__K4-r012,stage3_300s,tight_T_seed3101,4,0.12,explicit,1,L1,,0,0.026813183533485361,0.053626367066970722,0.053649781862764541,L1.0,0.027935013151329943,0,L1.1,0.041341604918072455,0,0.10725273413394144,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__tight_T_seed3101__K4-r015/c6_split_decision_ledger.csv,stage3_300s__tight_T_seed3101__K4-r015,stage3_300s,tight_T_seed3101,4,0.14999999999999999,explicit,1,L1,,0,0.026813183533485361,0.053626367066970722,0.053649781862764541,L1.0,0.027935013151329943,0,L1.1,0.041341604918072455,0,0.10725273413394144,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__tight_T_seed3101__K4-r020/c6_split_decision_ledger.csv,stage3_300s__tight_T_seed3101__K4-r020,stage3_300s,tight_T_seed3101,4,0.20000000000000001,explicit,1,L1,,0,0.026813183533485361,0.053626367066970722,0.053649781862764541,L1.0,0.027935013151329943,0,L1.1,0.041341604918072455,0,0.10725273413394144,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
round46_stage3_full_tree,results/gf_c6_rho_k1_k4_screen_round46/runs/stage3_300s__tight_T_seed3101__K4-r050/c6_split_decision_ledger.csv,stage3_300s__tight_T_seed3101__K4-r050,stage3_300s,tight_T_seed3101,4,0.5,explicit,1,L1,,0,0.026813183533485361,0.053626367066970722,0.053649781862764541,L1.0,0.027935013151329943,0,L1.1,0.041341604918072455,0,0.10725273413394144,0,0,no_strict_gain,exact-close,,current_child_gain_not_strict,parent_coverage_retained
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/development/high_imbalance_seed3202__c6_candidate__71s/external/split_decision_ledger.csv,high_imbalance_seed3202__c6_candidate__71s,historical_round31,high_imbalance_seed3202__c6_candidate__71s,4,0.01,historical_frozen,1,L2,L2,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/development/moderate_seed3302__c6_candidate__71s/external/split_decision_ledger.csv,moderate_seed3302__c6_candidate__71s,historical_round31,moderate_seed3302__c6_candidate__71s,4,0.01,historical_frozen,1,L0,L0,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/development/tight_T_seed4101__c6_candidate__71s/external/split_decision_ledger.csv,tight_T_seed4101__c6_candidate__71s,historical_round31,tight_T_seed4101__c6_candidate__71s,4,0.01,historical_frozen,1,L1,L1,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/development/tight_T_seed5102__c6_candidate__71s/external/split_decision_ledger.csv,tight_T_seed5102__c6_candidate__71s,historical_round31,tight_T_seed5102__c6_candidate__71s,4,0.01,historical_frozen,1,L1,L1,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/development/tight_T_seed5103__c6_candidate__71s/external/split_decision_ledger.csv,tight_T_seed5103__c6_candidate__71s,historical_round31,tight_T_seed5103__c6_candidate__71s,4,0.01,historical_frozen,1,L1,L1,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/development/tight_T_seed5103__c6_candidate__71s/external/split_decision_ledger.csv,tight_T_seed5103__c6_candidate__71s,historical_round31,tight_T_seed5103__c6_candidate__71s,4,0.01,historical_frozen,2,L2,L2,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/development/V12_M1__c6_candidate__70s/external/split_decision_ledger.csv,V12_M1__c6_candidate__70s,historical_round31,V12_M1__c6_candidate__70s,4,0.01,historical_frozen,1,L2,L2,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/development/V12_M1__c6_candidate__71s/external/split_decision_ledger.csv,V12_M1__c6_candidate__71s,historical_round31,V12_M1__c6_candidate__71s,4,0.01,historical_frozen,1,L2,L2,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/development/V12_M2__c6_candidate__71s/external/split_decision_ledger.csv,V12_M2__c6_candidate__71s,historical_round31,V12_M2__c6_candidate__71s,4,0.01,historical_frozen,1,L2,L2,,,,,,,,,,,,0.0438432,0,historical_rho_001,split,,current_normalized_child_gain_reaches_rho,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/development/V12_M2__c6_candidate__71s/external/split_decision_ledger.csv,V12_M2__c6_candidate__71s,historical_round31,V12_M2__c6_candidate__71s,4,0.01,historical_frozen,2,L2.0,L2.0,,,,,,,,,,,,,1,historical_rho_001,split,,current_complete_child_infeasibility,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/development/V12_M2__c6_candidate__71s/external/split_decision_ledger.csv,V12_M2__c6_candidate__71s,historical_round31,V12_M2__c6_candidate__71s,4,0.01,historical_frozen,3,L2.1,L2.1,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage1__high_imbalance_seed3202__c6_candidate__300s/external/split_decision_ledger.csv,stage1__high_imbalance_seed3202__c6_candidate__300s,historical_round31,stage1__high_imbalance_seed3202__c6_candidate__300s,4,0.01,historical_frozen,1,L2,L2,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage1__high_imbalance_seed6202__c6_candidate__300s/external/split_decision_ledger.csv,stage1__high_imbalance_seed6202__c6_candidate__300s,historical_round31,stage1__high_imbalance_seed6202__c6_candidate__300s,4,0.01,historical_frozen,1,L2,L2,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage1__moderate_seed3302__c6_candidate__300s/external/split_decision_ledger.csv,stage1__moderate_seed3302__c6_candidate__300s,historical_round31,stage1__moderate_seed3302__c6_candidate__300s,4,0.01,historical_frozen,1,L0,L0,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage1__moderate_seed6301__c6_candidate__300s/external/split_decision_ledger.csv,stage1__moderate_seed6301__c6_candidate__300s,historical_round31,stage1__moderate_seed6301__c6_candidate__300s,4,0.01,historical_frozen,1,L1,L1,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage1__tight_T_seed3101__c6_candidate__300s/external/split_decision_ledger.csv,stage1__tight_T_seed3101__c6_candidate__300s,historical_round31,stage1__tight_T_seed3101__c6_candidate__300s,4,0.01,historical_frozen,1,L1,L1,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage1__tight_T_seed4101__c6_candidate__300s/external/split_decision_ledger.csv,stage1__tight_T_seed4101__c6_candidate__300s,historical_round31,stage1__tight_T_seed4101__c6_candidate__300s,4,0.01,historical_frozen,1,L1,L1,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage1__tight_T_seed5102__c6_candidate__300s/external/split_decision_ledger.csv,stage1__tight_T_seed5102__c6_candidate__300s,historical_round31,stage1__tight_T_seed5102__c6_candidate__300s,4,0.01,historical_frozen,1,L1,L1,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage1__V12_M1__c6_candidate__300s/external/split_decision_ledger.csv,stage1__V12_M1__c6_candidate__300s,historical_round31,stage1__V12_M1__c6_candidate__300s,4,0.01,historical_frozen,1,L2,L2,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage1__V12_M2__c6_candidate__300s/external/split_decision_ledger.csv,stage1__V12_M2__c6_candidate__300s,historical_round31,stage1__V12_M2__c6_candidate__300s,4,0.01,historical_frozen,1,L2,L2,,,,,,,,,,,,0.0438432,0,historical_rho_001,split,,current_normalized_child_gain_reaches_rho,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage1__V12_M2__c6_candidate__300s/external/split_decision_ledger.csv,stage1__V12_M2__c6_candidate__300s,historical_round31,stage1__V12_M2__c6_candidate__300s,4,0.01,historical_frozen,2,L2.0,L2.0,,,,,,,,,,,,,1,historical_rho_001,split,,current_complete_child_infeasibility,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage1__V12_M2__c6_candidate__300s/external/split_decision_ledger.csv,stage1__V12_M2__c6_candidate__300s,historical_round31,stage1__V12_M2__c6_candidate__300s,4,0.01,historical_frozen,3,L2.1,L2.1,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage1__V12_M2__c6_candidate__300s/external/split_decision_ledger.csv,stage1__V12_M2__c6_candidate__300s,historical_round31,stage1__V12_M2__c6_candidate__300s,4,0.01,historical_frozen,4,L2.0.1,L2.0.1,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage2__high_imbalance_seed3202__c6_candidate__300s/external/split_decision_ledger.csv,stage2__high_imbalance_seed3202__c6_candidate__300s,historical_round31,stage2__high_imbalance_seed3202__c6_candidate__300s,4,0.01,historical_frozen,1,L2,L2,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage2__high_imbalance_seed4201__c6_candidate__300s/external/split_decision_ledger.csv,stage2__high_imbalance_seed4201__c6_candidate__300s,historical_round31,stage2__high_imbalance_seed4201__c6_candidate__300s,4,0.01,historical_frozen,1,L1,L1,,,,,,,,,,,,,1,historical_rho_001,split,,current_complete_child_infeasibility,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage2__high_imbalance_seed4201__c6_candidate__300s/external/split_decision_ledger.csv,stage2__high_imbalance_seed4201__c6_candidate__300s,historical_round31,stage2__high_imbalance_seed4201__c6_candidate__300s,4,0.01,historical_frozen,2,L2,L2,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage2__high_imbalance_seed5203__c6_candidate__300s/external/split_decision_ledger.csv,stage2__high_imbalance_seed5203__c6_candidate__300s,historical_round31,stage2__high_imbalance_seed5203__c6_candidate__300s,4,0.01,historical_frozen,1,L2,L2,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage2__high_imbalance_seed5203__c6_candidate__300s/external/split_decision_ledger.csv,stage2__high_imbalance_seed5203__c6_candidate__300s,historical_round31,stage2__high_imbalance_seed5203__c6_candidate__300s,4,0.01,historical_frozen,2,L3,L3,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage2__high_imbalance_seed5203__c6_candidate__300s/external/split_decision_ledger.csv,stage2__high_imbalance_seed5203__c6_candidate__300s,historical_round31,stage2__high_imbalance_seed5203__c6_candidate__300s,4,0.01,historical_frozen,3,L1,L1,,,,,,,,,,,,,1,historical_rho_001,split,,current_complete_child_infeasibility,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage2__high_imbalance_seed5203__c6_candidate__300s/external/split_decision_ledger.csv,stage2__high_imbalance_seed5203__c6_candidate__300s,historical_round31,stage2__high_imbalance_seed5203__c6_candidate__300s,4,0.01,historical_frozen,4,L1.1,L1.1,,,,,,,,,,,,,1,historical_rho_001,split,,current_complete_child_infeasibility,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage2__high_imbalance_seed5203__c6_candidate__300s/external/split_decision_ledger.csv,stage2__high_imbalance_seed5203__c6_candidate__300s,historical_round31,stage2__high_imbalance_seed5203__c6_candidate__300s,4,0.01,historical_frozen,5,L1.1.1,L1.1.1,,,,,,,,,,,,,1,historical_rho_001,split,,current_complete_child_infeasibility,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage2__high_imbalance_seed5203__c6_candidate__300s/external/split_decision_ledger.csv,stage2__high_imbalance_seed5203__c6_candidate__300s,historical_round31,stage2__high_imbalance_seed5203__c6_candidate__300s,4,0.01,historical_frozen,6,L1.1.1.1,L1.1.1.1,,,,,,,,,,,,,1,historical_rho_001,split,,current_complete_child_infeasibility,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage2__high_imbalance_seed5203__c6_candidate__300s/external/split_decision_ledger.csv,stage2__high_imbalance_seed5203__c6_candidate__300s,historical_round31,stage2__high_imbalance_seed5203__c6_candidate__300s,4,0.01,historical_frozen,7,L1.1.1.1.1,L1.1.1.1.1,,,,,,,,,,,,,1,historical_rho_001,split,,current_complete_child_infeasibility,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage2__high_imbalance_seed5203__c6_candidate__300s/external/split_decision_ledger.csv,stage2__high_imbalance_seed5203__c6_candidate__300s,historical_round31,stage2__high_imbalance_seed5203__c6_candidate__300s,4,0.01,historical_frozen,8,L1.1.1.1.1.1,L1.1.1.1.1.1,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage2__high_imbalance_seed6202__c6_candidate__300s/external/split_decision_ledger.csv,stage2__high_imbalance_seed6202__c6_candidate__300s,historical_round31,stage2__high_imbalance_seed6202__c6_candidate__300s,4,0.01,historical_frozen,1,L2,L2,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage2__moderate_seed3302__c6_candidate__300s/external/split_decision_ledger.csv,stage2__moderate_seed3302__c6_candidate__300s,historical_round31,stage2__moderate_seed3302__c6_candidate__300s,4,0.01,historical_frozen,1,L0,L0,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage2__moderate_seed4302__c6_candidate__300s/external/split_decision_ledger.csv,stage2__moderate_seed4302__c6_candidate__300s,historical_round31,stage2__moderate_seed4302__c6_candidate__300s,4,0.01,historical_frozen,1,L0,L0,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage2__moderate_seed4302__c6_candidate__300s/external/split_decision_ledger.csv,stage2__moderate_seed4302__c6_candidate__300s,historical_round31,stage2__moderate_seed4302__c6_candidate__300s,4,0.01,historical_frozen,2,L1,L1,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage2__moderate_seed5301__c6_candidate__300s/external/split_decision_ledger.csv,stage2__moderate_seed5301__c6_candidate__300s,historical_round31,stage2__moderate_seed5301__c6_candidate__300s,4,0.01,historical_frozen,1,L1,L1,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage2__moderate_seed5302__c6_candidate__300s/external/split_decision_ledger.csv,stage2__moderate_seed5302__c6_candidate__300s,historical_round31,stage2__moderate_seed5302__c6_candidate__300s,4,0.01,historical_frozen,1,L0,L0,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage2__moderate_seed6301__c6_candidate__300s/external/split_decision_ledger.csv,stage2__moderate_seed6301__c6_candidate__300s,historical_round31,stage2__moderate_seed6301__c6_candidate__300s,4,0.01,historical_frozen,1,L1,L1,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage2__tight_T_seed3101__c6_candidate__300s/external/split_decision_ledger.csv,stage2__tight_T_seed3101__c6_candidate__300s,historical_round31,stage2__tight_T_seed3101__c6_candidate__300s,4,0.01,historical_frozen,1,L1,L1,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage2__tight_T_seed4101__c6_candidate__300s/external/split_decision_ledger.csv,stage2__tight_T_seed4101__c6_candidate__300s,historical_round31,stage2__tight_T_seed4101__c6_candidate__300s,4,0.01,historical_frozen,1,L1,L1,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage2__tight_T_seed5102__c6_candidate__300s/external/split_decision_ledger.csv,stage2__tight_T_seed5102__c6_candidate__300s,historical_round31,stage2__tight_T_seed5102__c6_candidate__300s,4,0.01,historical_frozen,1,L1,L1,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage2__tight_T_seed5103__c6_candidate__300s/external/split_decision_ledger.csv,stage2__tight_T_seed5103__c6_candidate__300s,historical_round31,stage2__tight_T_seed5103__c6_candidate__300s,4,0.01,historical_frozen,1,L1,L1,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage2__tight_T_seed5103__c6_candidate__300s/external/split_decision_ledger.csv,stage2__tight_T_seed5103__c6_candidate__300s,historical_round31,stage2__tight_T_seed5103__c6_candidate__300s,4,0.01,historical_frozen,2,L2,L2,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage2__tight_T_seed6102__c6_candidate__300s/external/split_decision_ledger.csv,stage2__tight_T_seed6102__c6_candidate__300s,historical_round31,stage2__tight_T_seed6102__c6_candidate__300s,4,0.01,historical_frozen,1,L1,L1,,,,,,,,,,,,,1,historical_rho_001,split,,current_complete_child_infeasibility,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage2__V12_M1__c6_candidate__300s/external/split_decision_ledger.csv,stage2__V12_M1__c6_candidate__300s,historical_round31,stage2__V12_M1__c6_candidate__300s,4,0.01,historical_frozen,1,L2,L2,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage2__V12_M2__c6_candidate__300s/external/split_decision_ledger.csv,stage2__V12_M2__c6_candidate__300s,historical_round31,stage2__V12_M2__c6_candidate__300s,4,0.01,historical_frozen,1,L2,L2,,,,,,,,,,,,0.0438432,0,historical_rho_001,split,,current_normalized_child_gain_reaches_rho,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage2__V12_M2__c6_candidate__300s/external/split_decision_ledger.csv,stage2__V12_M2__c6_candidate__300s,historical_round31,stage2__V12_M2__c6_candidate__300s,4,0.01,historical_frozen,2,L2.0,L2.0,,,,,,,,,,,,,1,historical_rho_001,split,,current_complete_child_infeasibility,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage2__V12_M2__c6_candidate__300s/external/split_decision_ledger.csv,stage2__V12_M2__c6_candidate__300s,historical_round31,stage2__V12_M2__c6_candidate__300s,4,0.01,historical_frozen,3,L2.1,L2.1,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage2__V12_M2__c6_candidate__300s/external/split_decision_ledger.csv,stage2__V12_M2__c6_candidate__300s,historical_round31,stage2__V12_M2__c6_candidate__300s,4,0.01,historical_frozen,4,L2.0.1,L2.0.1,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage3__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__300s/external/split_decision_ledger.csv,stage3__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__300s,historical_round31,stage3__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__300s,4,0.01,historical_frozen,1,L2,L2,,,,,,,,,,,,0.0082782,0,historical_rho_001,native-target,1.90839,current_small_child_gain_target,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage3__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__300s/external/split_decision_ledger.csv,stage3__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__300s,historical_round31,stage3__round31_sealed_high_imbalance_V20_seed1968399862__c6_candidate__300s,4,0.01,historical_frozen,2,L2,L2,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage3__round31_sealed_high_imbalance_V50_seed802548647__c6_candidate__300s/external/split_decision_ledger.csv,stage3__round31_sealed_high_imbalance_V50_seed802548647__c6_candidate__300s,historical_round31,stage3__round31_sealed_high_imbalance_V50_seed802548647__c6_candidate__300s,4,0.01,historical_frozen,1,L2,L2,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage3__round31_sealed_moderate_V20_seed311185674__c6_candidate__300s/external/split_decision_ledger.csv,stage3__round31_sealed_moderate_V20_seed311185674__c6_candidate__300s,historical_round31,stage3__round31_sealed_moderate_V20_seed311185674__c6_candidate__300s,4,0.01,historical_frozen,1,L2,L2,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage3__round31_sealed_moderate_V50_seed1112848618__c6_candidate__300s/external/split_decision_ledger.csv,stage3__round31_sealed_moderate_V50_seed1112848618__c6_candidate__300s,historical_round31,stage3__round31_sealed_moderate_V50_seed1112848618__c6_candidate__300s,4,0.01,historical_frozen,1,L1,L1,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage3__round31_sealed_tight_T_V20_seed2113109204__c6_candidate__300s/external/split_decision_ledger.csv,stage3__round31_sealed_tight_T_V20_seed2113109204__c6_candidate__300s,historical_round31,stage3__round31_sealed_tight_T_V20_seed2113109204__c6_candidate__300s,4,0.01,historical_frozen,1,L1,L1,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage3__round31_sealed_tight_T_V20_seed2113109204__c6_candidate__300s/external/split_decision_ledger.csv,stage3__round31_sealed_tight_T_V20_seed2113109204__c6_candidate__300s,historical_round31,stage3__round31_sealed_tight_T_V20_seed2113109204__c6_candidate__300s,4,0.01,historical_frozen,2,L2,L2,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage3__round31_sealed_tight_T_V50_seed1973327304__c6_candidate__300s/external/split_decision_ledger.csv,stage3__round31_sealed_tight_T_V50_seed1973327304__c6_candidate__300s,historical_round31,stage3__round31_sealed_tight_T_V50_seed1973327304__c6_candidate__300s,4,0.01,historical_frozen,1,L0,L0,,,,,,,,,,,,,1,historical_rho_001,split,,current_complete_child_infeasibility,historical_c6_lifecycle
historical_round31_authoritative_full_tree,results/gf_nonblocking_gurobi_c6_round31/runs/stage3__round31_sealed_tight_T_V50_seed1973327304__c6_candidate__300s/external/split_decision_ledger.csv,stage3__round31_sealed_tight_T_V50_seed1973327304__c6_candidate__300s,historical_round31,stage3__round31_sealed_tight_T_V50_seed1973327304__c6_candidate__300s,4,0.01,historical_frozen,2,L1,L1,,,,,,,,,,,,0,0,historical_rho_001,exact-close,,current_child_gain_not_strict,historical_c6_lifecycle
