result_package,fresh_run,source_round,comparison_id,instance,variant,budget_seconds,plain_budget_seconds,tailored_budget_seconds,plain_cplex_threads,tailored_cplex_threads,same_hardware,plain_status,plain_certified,plain_LB,plain_UB,plain_gap,plain_runtime,plain_raw_json_path,plain_engineering_blocker,tailored_status,tailored_certified,tailored_LB,tailored_UB,tailored_gap,tailored_runtime,tailored_raw_json_path,tailored_engineering_blocker,comparison_result,reason,bound_used,diagnostic_variant
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3302:tailored_static_no_callback:1800,moderate_seed3302,tailored_static_no_callback,1800,1800,1800,1,1,True,not_certified,False,0.12093358804,0.208923500974,0.421158522254,1820.217,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__plain_cplex__1800s.json,False,wrapper_timeout_noncertified,False,0.0489090516373,0.195636206549,0.7499999999997444,2101.774,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_static_no_callback__1800s.json,True,inconclusive_engineering_blocker,plain_blocked=False;tailored_blocked=True,False,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3302:tailored_callback_telemetry_only:1800,moderate_seed3302,tailored_callback_telemetry_only,1800,1800,1800,1,1,True,not_certified,False,0.12093358804,0.208923500974,0.421158522254,1820.217,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__plain_cplex__1800s.json,False,wrapper_timeout_noncertified,False,0.0489090516373,0.195636206549,0.7499999999997444,2101.497,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_callback_telemetry_only__1800s.json,True,inconclusive_engineering_blocker,plain_blocked=False;tailored_blocked=True,False,True
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3302:tailored_cheap_cuts:1800,moderate_seed3302,tailored_cheap_cuts,1800,1800,1800,1,1,True,not_certified,False,0.12093358804,0.208923500974,0.421158522254,1820.217,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__plain_cplex__1800s.json,False,wrapper_timeout_noncertified,False,0.0489090516373,0.195636206549,0.7499999999997444,2101.496,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_cheap_cuts__1800s.json,True,inconclusive_engineering_blocker,plain_blocked=False;tailored_blocked=True,False,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3302:tailored_full_static_baseline:1800,moderate_seed3302,tailored_full_static_baseline,1800,1800,1800,1,1,True,not_certified,False,0.12093358804,0.208923500974,0.421158522254,1820.217,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__plain_cplex__1800s.json,False,wrapper_timeout_noncertified,False,0.0489090516373,0.195636206549,0.7499999999997444,2101.611,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_full_static_baseline__1800s.json,True,inconclusive_engineering_blocker,plain_blocked=False;tailored_blocked=True,False,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,moderate_seed3302:tailored_route_cutset_callback:1800,moderate_seed3302,tailored_route_cutset_callback,1800,1800,1800,1,1,True,not_certified,False,0.12093358804,0.208923500974,0.421158522254,1820.217,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__plain_cplex__1800s.json,False,wrapper_timeout_noncertified,False,0.0489090516373,0.195636206549,0.7499999999997444,2101.161,results/gf_tailored_bc_fair_diagnosis_round/raw/full__moderate_seed3302__tailored_route_cutset_callback__1800s.json,True,inconclusive_engineering_blocker,plain_blocked=False;tailored_blocked=True,False,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3201:tailored_static_no_callback:300,high_imbalance_seed3201,tailored_static_no_callback,300,300,300,1,1,True,not_certified,False,1.9776534624,2.4872062213,0.204869525709,301.684,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3201__plain_cplex__300s.json,False,gcap_frontier_not_closed,False,1.50460803,2.44340319194,0.384216229658,301.683,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3201__tailored_static_no_callback__300s.json,False,plain_better,both_open_valid_gap,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3201:tailored_callback_telemetry_only:300,high_imbalance_seed3201,tailored_callback_telemetry_only,300,300,300,1,1,True,not_certified,False,1.9776534624,2.4872062213,0.204869525709,301.684,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3201__plain_cplex__300s.json,False,gcap_frontier_not_closed,False,1.50460803,2.44340319194,0.384216229658,307.838,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3201__tailored_callback_telemetry_only__300s.json,False,plain_better,both_open_valid_gap,True,True
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3201:tailored_cheap_cuts:300,high_imbalance_seed3201,tailored_cheap_cuts,300,300,300,1,1,True,not_certified,False,1.9776534624,2.4872062213,0.204869525709,301.684,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3201__plain_cplex__300s.json,False,gcap_frontier_not_closed,False,1.50460803,2.44340319194,0.384216229658,307.595,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3201__tailored_cheap_cuts__300s.json,False,plain_better,both_open_valid_gap,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3201:tailored_full_static_baseline:300,high_imbalance_seed3201,tailored_full_static_baseline,300,300,300,1,1,True,not_certified,False,1.9776534624,2.4872062213,0.204869525709,301.684,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3201__plain_cplex__300s.json,False,gcap_frontier_not_closed,False,1.50460803,2.44340319194,0.384216229658,301.788,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3201__tailored_full_static_baseline__300s.json,False,plain_better,both_open_valid_gap,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3201:tailored_route_cutset_callback:300,high_imbalance_seed3201,tailored_route_cutset_callback,300,300,300,1,1,True,not_certified,False,1.9776534624,2.4872062213,0.204869525709,301.684,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3201__plain_cplex__300s.json,False,gcap_frontier_not_closed,False,1.50460803,2.44340319194,0.384216229658,307.662,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3201__tailored_route_cutset_callback__300s.json,False,plain_better,both_open_valid_gap,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3201:tailored_static_no_callback:900,high_imbalance_seed3201,tailored_static_no_callback,900,900,900,1,1,True,not_certified,False,2.0390494263,2.45166472319,0.168300050567,901.969,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3201__plain_cplex__900s.json,False,gcap_frontier_not_closed,False,1.74210803,2.44340319194,0.287015734552,898.524,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3201__tailored_static_no_callback__900s.json,False,plain_better,both_open_valid_gap,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3201:tailored_callback_telemetry_only:900,high_imbalance_seed3201,tailored_callback_telemetry_only,900,900,900,1,1,True,not_certified,False,2.0390494263,2.45166472319,0.168300050567,901.969,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3201__plain_cplex__900s.json,False,gcap_frontier_not_closed,False,1.74210803,2.44340319194,0.287015734552,916.076,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3201__tailored_callback_telemetry_only__900s.json,False,plain_better,both_open_valid_gap,True,True
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3201:tailored_cheap_cuts:900,high_imbalance_seed3201,tailored_cheap_cuts,900,900,900,1,1,True,not_certified,False,2.0390494263,2.45166472319,0.168300050567,901.969,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3201__plain_cplex__900s.json,False,gcap_frontier_not_closed,False,1.74210803,2.44340319194,0.287015734552,913.986,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3201__tailored_cheap_cuts__900s.json,False,plain_better,both_open_valid_gap,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3201:tailored_full_static_baseline:900,high_imbalance_seed3201,tailored_full_static_baseline,900,900,900,1,1,True,not_certified,False,2.0390494263,2.45166472319,0.168300050567,901.969,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3201__plain_cplex__900s.json,False,gcap_frontier_not_closed,False,1.74210803,2.44340319194,0.287015734552,896.131,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3201__tailored_full_static_baseline__900s.json,False,plain_better,both_open_valid_gap,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3201:tailored_route_cutset_callback:900,high_imbalance_seed3201,tailored_route_cutset_callback,900,900,900,1,1,True,not_certified,False,2.0390494263,2.45166472319,0.168300050567,901.969,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3201__plain_cplex__900s.json,False,gcap_frontier_not_closed,False,1.74210803,2.44340319194,0.287015734552,913.87,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3201__tailored_route_cutset_callback__900s.json,False,plain_better,both_open_valid_gap,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3201:tailored_static_no_callback:1800,high_imbalance_seed3201,tailored_static_no_callback,1800,1800,1800,1,1,True,not_certified,False,2.0589350659,2.44369311412,0.157449413757,1800.891,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3201__plain_cplex__1800s.json,False,gcap_frontier_not_closed,False,1.74210803,2.44340319194,0.287015734552,1788.986,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3201__tailored_static_no_callback__1800s.json,False,plain_better,both_open_valid_gap,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3201:tailored_callback_telemetry_only:1800,high_imbalance_seed3201,tailored_callback_telemetry_only,1800,1800,1800,1,1,True,not_certified,False,2.0589350659,2.44369311412,0.157449413757,1800.891,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3201__plain_cplex__1800s.json,False,gcap_frontier_not_closed,False,1.74210803,2.44340319194,0.287015734552,1794.648,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3201__tailored_callback_telemetry_only__1800s.json,False,plain_better,both_open_valid_gap,True,True
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3201:tailored_cheap_cuts:1800,high_imbalance_seed3201,tailored_cheap_cuts,1800,1800,1800,1,1,True,not_certified,False,2.0589350659,2.44369311412,0.157449413757,1800.891,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3201__plain_cplex__1800s.json,False,gcap_frontier_not_closed,False,1.74210803,2.44340319194,0.287015734552,1794.88,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3201__tailored_cheap_cuts__1800s.json,False,plain_better,both_open_valid_gap,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3201:tailored_full_static_baseline:1800,high_imbalance_seed3201,tailored_full_static_baseline,1800,1800,1800,1,1,True,not_certified,False,2.0589350659,2.44369311412,0.157449413757,1800.891,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3201__plain_cplex__1800s.json,False,gcap_frontier_not_closed,False,1.74210803,2.44340319194,0.287015734552,1790.934,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3201__tailored_full_static_baseline__1800s.json,False,plain_better,both_open_valid_gap,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,high_imbalance_seed3201:tailored_route_cutset_callback:1800,high_imbalance_seed3201,tailored_route_cutset_callback,1800,1800,1800,1,1,True,not_certified,False,2.0589350659,2.44369311412,0.157449413757,1800.891,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3201__plain_cplex__1800s.json,False,gcap_frontier_not_closed,False,1.74210803,2.44340319194,0.287015734552,1794.775,results/gf_tailored_bc_fair_diagnosis_round/raw/full__high_imbalance_seed3201__tailored_route_cutset_callback__1800s.json,False,plain_better,both_open_valid_gap,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,tight_T_seed3102:tailored_static_no_callback:300,tight_T_seed3102,tailored_static_no_callback,300,300,300,1,1,True,not_certified,False,0.46597693577,0.615378628222,0.242780112276,301.617,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__plain_cplex__300s.json,False,gcap_frontier_not_closed,False,0.31574776659,0.600704436685,0.474370843117,297.62,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_static_no_callback__300s.json,False,plain_better,both_open_valid_gap,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,tight_T_seed3102:tailored_callback_telemetry_only:300,tight_T_seed3102,tailored_callback_telemetry_only,300,300,300,1,1,True,not_certified,False,0.46597693577,0.615378628222,0.242780112276,301.617,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__plain_cplex__300s.json,False,gcap_frontier_not_closed,False,0.31574776659,0.600704436685,0.474370843117,303.679,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_callback_telemetry_only__300s.json,False,plain_better,both_open_valid_gap,True,True
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,tight_T_seed3102:tailored_cheap_cuts:300,tight_T_seed3102,tailored_cheap_cuts,300,300,300,1,1,True,not_certified,False,0.46597693577,0.615378628222,0.242780112276,301.617,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__plain_cplex__300s.json,False,gcap_frontier_not_closed,False,0.31574776659,0.600704436685,0.474370843117,303.629,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_cheap_cuts__300s.json,False,plain_better,both_open_valid_gap,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,tight_T_seed3102:tailored_full_static_baseline:300,tight_T_seed3102,tailored_full_static_baseline,300,300,300,1,1,True,not_certified,False,0.46597693577,0.615378628222,0.242780112276,301.617,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__plain_cplex__300s.json,False,gcap_frontier_not_closed,False,0.31574776659,0.600704436685,0.474370843117,297.61,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_full_static_baseline__300s.json,False,plain_better,both_open_valid_gap,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,tight_T_seed3102:tailored_route_cutset_callback:300,tight_T_seed3102,tailored_route_cutset_callback,300,300,300,1,1,True,not_certified,False,0.46597693577,0.615378628222,0.242780112276,301.617,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__plain_cplex__300s.json,False,gcap_frontier_not_closed,False,0.31574776659,0.600704436685,0.474370843117,303.84,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_route_cutset_callback__300s.json,False,plain_better,both_open_valid_gap,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,tight_T_seed3102:tailored_static_no_callback:900,tight_T_seed3102,tailored_static_no_callback,900,900,900,1,1,True,not_certified,False,0.47816961683,0.607723053154,0.213178413509,901.371,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__plain_cplex__900s.json,False,gcap_frontier_not_closed,False,0.31574776659,0.600704436685,0.474370843117,879.307,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_static_no_callback__900s.json,False,plain_better,both_open_valid_gap,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,tight_T_seed3102:tailored_callback_telemetry_only:900,tight_T_seed3102,tailored_callback_telemetry_only,900,900,900,1,1,True,not_certified,False,0.47816961683,0.607723053154,0.213178413509,901.371,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__plain_cplex__900s.json,False,gcap_frontier_not_closed,False,0.31574776659,0.600704436685,0.474370843117,898.339,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_callback_telemetry_only__900s.json,False,plain_better,both_open_valid_gap,True,True
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,tight_T_seed3102:tailored_cheap_cuts:900,tight_T_seed3102,tailored_cheap_cuts,900,900,900,1,1,True,not_certified,False,0.47816961683,0.607723053154,0.213178413509,901.371,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__plain_cplex__900s.json,False,gcap_frontier_not_closed,False,0.31574776659,0.600704436685,0.474370843117,898.292,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_cheap_cuts__900s.json,False,plain_better,both_open_valid_gap,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,tight_T_seed3102:tailored_full_static_baseline:900,tight_T_seed3102,tailored_full_static_baseline,900,900,900,1,1,True,not_certified,False,0.47816961683,0.607723053154,0.213178413509,901.371,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__plain_cplex__900s.json,False,gcap_frontier_not_closed,False,0.31574776659,0.600704436685,0.474370843117,879.271,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_full_static_baseline__900s.json,False,plain_better,both_open_valid_gap,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,tight_T_seed3102:tailored_route_cutset_callback:900,tight_T_seed3102,tailored_route_cutset_callback,900,900,900,1,1,True,not_certified,False,0.47816961683,0.607723053154,0.213178413509,901.371,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__plain_cplex__900s.json,False,gcap_frontier_not_closed,False,0.31574776659,0.600704436685,0.474370843117,897.837,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_route_cutset_callback__900s.json,False,plain_better,both_open_valid_gap,True,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,tight_T_seed3102:tailored_static_no_callback:1800,tight_T_seed3102,tailored_static_no_callback,1800,1800,1800,1,1,True,not_certified,False,0.48492388962,0.612214622655,0.207918478789,1801.144,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__plain_cplex__1800s.json,False,wrapper_timeout_noncertified,False,0.450176109171,0.600704436685,0.25058634216969283,2101.852,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_static_no_callback__1800s.json,True,inconclusive_engineering_blocker,plain_blocked=False;tailored_blocked=True,False,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,tight_T_seed3102:tailored_callback_telemetry_only:1800,tight_T_seed3102,tailored_callback_telemetry_only,1800,1800,1800,1,1,True,not_certified,False,0.48492388962,0.612214622655,0.207918478789,1801.144,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__plain_cplex__1800s.json,False,wrapper_timeout_noncertified,False,0.450176109171,0.600704436685,0.25058634216969283,2101.193,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_callback_telemetry_only__1800s.json,True,inconclusive_engineering_blocker,plain_blocked=False;tailored_blocked=True,False,True
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,tight_T_seed3102:tailored_cheap_cuts:1800,tight_T_seed3102,tailored_cheap_cuts,1800,1800,1800,1,1,True,not_certified,False,0.48492388962,0.612214622655,0.207918478789,1801.144,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__plain_cplex__1800s.json,False,wrapper_timeout_noncertified,False,0.450176109171,0.600704436685,0.25058634216969283,2101.336,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_cheap_cuts__1800s.json,True,inconclusive_engineering_blocker,plain_blocked=False;tailored_blocked=True,False,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,tight_T_seed3102:tailored_full_static_baseline:1800,tight_T_seed3102,tailored_full_static_baseline,1800,1800,1800,1,1,True,not_certified,False,0.48492388962,0.612214622655,0.207918478789,1801.144,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__plain_cplex__1800s.json,False,wrapper_timeout_noncertified,False,0.450176109171,0.600704436685,0.25058634216969283,2101.182,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_full_static_baseline__1800s.json,True,inconclusive_engineering_blocker,plain_blocked=False;tailored_blocked=True,False,False
results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,tight_T_seed3102:tailored_route_cutset_callback:1800,tight_T_seed3102,tailored_route_cutset_callback,1800,1800,1800,1,1,True,not_certified,False,0.48492388962,0.612214622655,0.207918478789,1801.144,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__plain_cplex__1800s.json,False,wrapper_timeout_noncertified,False,0.450176109171,0.600704436685,0.25058634216969283,2101.154,results/gf_tailored_bc_fair_diagnosis_round/raw/full__tight_T_seed3102__tailored_route_cutset_callback__1800s.json,True,inconclusive_engineering_blocker,plain_blocked=False;tailored_blocked=True,False,False
