run_id,instance,variant,solver_role,budget_seconds,process_start_time,process_end_time,actual_runtime_seconds,process_return_code,windows_return_code_hex,wrapper_timeout,resource_stopped,free_ram_start_bytes,free_ram_end_bytes,minimum_free_ram_bytes,peak_process_tree_rss_bytes,cplex_threads,mip_threads,compact_bc_threads,concurrent_solver_processes,max_cplex_process_count,background_solver_detected,fresh_process,memory_guard_policy,incumbent_source_policy,monitor_path,stdout_log_path,hostname,git_commit,build_sha256,result_package,fresh_run,source_round,certified_original_problem,bound_used_in_comparison
full__high_imbalance_seed3202__tailored_static_no_callback__1800s,high_imbalance_seed3202,tailored_static_no_callback,tailored_full_frontier,1800,2026-07-12T23:42:53+08:00,2026-07-12T23:47:49+08:00,295.761,0,0x00000000,False,False,19170111488,19102208000,18854989824,254136320,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_static_no_callback__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3202__tailored_static_no_callback__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,True,True
full__high_imbalance_seed3202__tailored_callback_telemetry_only__1800s,high_imbalance_seed3202,tailored_callback_telemetry_only,tailored_full_frontier,1800,2026-07-12T23:47:49+08:00,2026-07-12T23:52:45+08:00,295.815,0,0x00000000,False,False,19093557248,19086675968,18720088064,244600832,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_callback_telemetry_only__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3202__tailored_callback_telemetry_only__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,True,True
full__high_imbalance_seed3202__tailored_cheap_cuts__1800s,high_imbalance_seed3202,tailored_cheap_cuts,tailored_full_frontier,1800,2026-07-12T23:52:45+08:00,2026-07-12T23:57:43+08:00,297.769,0,0x00000000,False,False,19077808128,18715181056,18372157440,379920384,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_cheap_cuts__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3202__tailored_cheap_cuts__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,True,True
full__high_imbalance_seed3202__tailored_full_static_baseline__1800s,high_imbalance_seed3202,tailored_full_static_baseline,tailored_full_frontier,1800,2026-07-12T23:57:44+08:00,2026-07-13T00:02:39+08:00,295.782,0,0x00000000,False,False,18714263552,18769092608,18468503552,364326912,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_full_static_baseline__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3202__tailored_full_static_baseline__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,True,True
full__high_imbalance_seed3202__tailored_route_cutset_callback__1800s,high_imbalance_seed3202,tailored_route_cutset_callback,tailored_full_frontier,1800,2026-07-13T00:02:40+08:00,2026-07-13T00:07:36+08:00,295.747,0,0x00000000,False,False,18764001280,18676056064,18305585152,244576256,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__tailored_route_cutset_callback__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3202__tailored_route_cutset_callback__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,True,True
full__high_imbalance_seed3202__plain_cplex__1800s,high_imbalance_seed3202,plain_cplex,plain_cplex,1800,2026-07-13T00:07:36+08:00,2026-07-13T00:37:38+08:00,1801.392,0,0x00000000,False,False,18671636480,18633052160,18196250624,442847232,1,1,0,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,benchmark_internal_incumbent_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3202__plain_cplex__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3202__plain_cplex__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__moderate_seed3301__tailored_static_no_callback__1800s,moderate_seed3301,tailored_static_no_callback,tailored_full_frontier,1800,2026-07-13T00:37:39+08:00,2026-07-13T01:12:41+08:00,2102.223,1,0x00000001,True,False,18632183808,18536955904,18389409792,248881152,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__moderate_seed3301__tailored_static_no_callback__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_static_no_callback__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__moderate_seed3301__tailored_callback_telemetry_only__1800s,moderate_seed3301,tailored_callback_telemetry_only,tailored_full_frontier,1800,2026-07-13T01:12:43+08:00,2026-07-13T01:47:45+08:00,2101.266,1,0x00000001,True,False,18543296512,18450829312,18169909248,249303040,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__moderate_seed3301__tailored_callback_telemetry_only__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_callback_telemetry_only__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__moderate_seed3301__tailored_cheap_cuts__1800s,moderate_seed3301,tailored_cheap_cuts,tailored_full_frontier,1800,2026-07-13T01:47:46+08:00,2026-07-13T02:22:48+08:00,2101.345,1,0x00000001,True,False,18450546688,18428145664,18138103808,248688640,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__moderate_seed3301__tailored_cheap_cuts__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_cheap_cuts__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__moderate_seed3301__tailored_full_static_baseline__1800s,moderate_seed3301,tailored_full_static_baseline,tailored_full_frontier,1800,2026-07-13T02:22:50+08:00,2026-07-13T02:57:51+08:00,2101.598,1,0x00000001,True,False,18423967744,18209165312,18091110400,248987648,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__moderate_seed3301__tailored_full_static_baseline__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_full_static_baseline__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__moderate_seed3301__tailored_route_cutset_callback__1800s,moderate_seed3301,tailored_route_cutset_callback,tailored_full_frontier,1800,2026-07-13T02:57:53+08:00,2026-07-13T03:32:54+08:00,2101.09,1,0x00000001,True,False,18209878016,18422919168,17945563136,250548224,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__moderate_seed3301__tailored_route_cutset_callback__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__tailored_route_cutset_callback__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__moderate_seed3301__plain_cplex__1800s,moderate_seed3301,plain_cplex,plain_cplex,1800,2026-07-13T03:32:56+08:00,2026-07-13T04:03:18+08:00,1821.338,0,0x00000000,False,False,18414383104,18511126528,14869209088,3535228928,1,1,0,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,benchmark_internal_incumbent_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__moderate_seed3301__plain_cplex__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3301__plain_cplex__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__moderate_seed3302__tailored_static_no_callback__1800s,moderate_seed3302,tailored_static_no_callback,tailored_full_frontier,1800,2026-07-13T04:03:20+08:00,2026-07-13T04:38:21+08:00,2101.774,1,0x00000001,True,False,18510123008,18632638464,18229415936,255111168,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__moderate_seed3302__tailored_static_no_callback__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3302__tailored_static_no_callback__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__moderate_seed3302__tailored_callback_telemetry_only__1800s,moderate_seed3302,tailored_callback_telemetry_only,tailored_full_frontier,1800,2026-07-13T04:38:23+08:00,2026-07-13T05:13:25+08:00,2101.497,1,0x00000001,True,False,18635931648,18416783360,18074406912,256507904,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__moderate_seed3302__tailored_callback_telemetry_only__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3302__tailored_callback_telemetry_only__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__moderate_seed3302__tailored_cheap_cuts__1800s,moderate_seed3302,tailored_cheap_cuts,tailored_full_frontier,1800,2026-07-13T05:13:27+08:00,2026-07-13T05:48:29+08:00,2101.496,1,0x00000001,True,False,18413436928,18377138176,18098778112,256622592,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__moderate_seed3302__tailored_cheap_cuts__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3302__tailored_cheap_cuts__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__moderate_seed3302__tailored_full_static_baseline__1800s,moderate_seed3302,tailored_full_static_baseline,tailored_full_frontier,1800,2026-07-13T05:48:31+08:00,2026-07-13T06:23:32+08:00,2101.611,1,0x00000001,True,False,18366840832,18424307712,17927278592,257445888,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__moderate_seed3302__tailored_full_static_baseline__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3302__tailored_full_static_baseline__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__moderate_seed3302__tailored_route_cutset_callback__1800s,moderate_seed3302,tailored_route_cutset_callback,tailored_full_frontier,1800,2026-07-13T06:23:35+08:00,2026-07-13T06:58:36+08:00,2101.161,1,0x00000001,True,False,18394628096,18353934336,18061037568,255590400,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__moderate_seed3302__tailored_route_cutset_callback__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3302__tailored_route_cutset_callback__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__moderate_seed3302__plain_cplex__1800s,moderate_seed3302,plain_cplex,plain_cplex,1800,2026-07-13T06:58:38+08:00,2026-07-13T07:28:58+08:00,1820.217,0,0x00000000,False,False,18354892800,19165880320,15343947776,3783491584,1,1,0,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,benchmark_internal_incumbent_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__moderate_seed3302__plain_cplex__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__moderate_seed3302__plain_cplex__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__high_imbalance_seed3201__tailored_static_no_callback__1800s,high_imbalance_seed3201,tailored_static_no_callback,tailored_full_frontier,1800,2026-07-13T07:29:00+08:00,2026-07-13T07:58:49+08:00,1788.986,0,0x00000000,False,False,19150581760,19043979264,17702772736,1194672128,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_static_no_callback__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3201__tailored_static_no_callback__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__high_imbalance_seed3201__tailored_callback_telemetry_only__1800s,high_imbalance_seed3201,tailored_callback_telemetry_only,tailored_full_frontier,1800,2026-07-13T07:58:51+08:00,2026-07-13T08:28:46+08:00,1794.648,0,0x00000000,False,False,19052597248,19000369152,18002620416,1269264384,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_callback_telemetry_only__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3201__tailored_callback_telemetry_only__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__high_imbalance_seed3201__tailored_cheap_cuts__1800s,high_imbalance_seed3201,tailored_cheap_cuts,tailored_full_frontier,1800,2026-07-13T08:28:48+08:00,2026-07-13T08:58:43+08:00,1794.88,0,0x00000000,False,False,19005202432,18909282304,17598500864,1091399680,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_cheap_cuts__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3201__tailored_cheap_cuts__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__high_imbalance_seed3201__tailored_full_static_baseline__1800s,high_imbalance_seed3201,tailored_full_static_baseline,tailored_full_frontier,1800,2026-07-13T08:58:45+08:00,2026-07-13T09:28:36+08:00,1790.934,0,0x00000000,False,False,18911924224,18851913728,17657008128,995205120,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_full_static_baseline__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3201__tailored_full_static_baseline__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__high_imbalance_seed3201__tailored_route_cutset_callback__1800s,high_imbalance_seed3201,tailored_route_cutset_callback,tailored_full_frontier,1800,2026-07-13T09:28:38+08:00,2026-07-13T09:58:33+08:00,1794.775,0,0x00000000,False,False,18853310464,18821177344,17620770816,1278689280,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__tailored_route_cutset_callback__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3201__tailored_route_cutset_callback__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__high_imbalance_seed3201__plain_cplex__1800s,high_imbalance_seed3201,plain_cplex,plain_cplex,1800,2026-07-13T09:58:35+08:00,2026-07-13T10:28:36+08:00,1800.891,0,0x00000000,False,False,18837188608,18602356736,18310234112,337342464,1,1,0,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,benchmark_internal_incumbent_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__high_imbalance_seed3201__plain_cplex__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__high_imbalance_seed3201__plain_cplex__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__tight_T_seed3102__tailored_static_no_callback__1800s,tight_T_seed3102,tailored_static_no_callback,tailored_full_frontier,1800,2026-07-13T10:28:38+08:00,2026-07-13T11:03:40+08:00,2101.852,1,0x00000001,True,False,18606145536,18572881920,18173775872,574464000,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__tight_T_seed3102__tailored_static_no_callback__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__tight_T_seed3102__tailored_static_no_callback__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__tight_T_seed3102__tailored_callback_telemetry_only__1800s,tight_T_seed3102,tailored_callback_telemetry_only,tailored_full_frontier,1800,2026-07-13T11:03:42+08:00,2026-07-13T11:38:44+08:00,2101.193,1,0x00000001,True,False,18581565440,18649919488,18066198528,612687872,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__tight_T_seed3102__tailored_callback_telemetry_only__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__tight_T_seed3102__tailored_callback_telemetry_only__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__tight_T_seed3102__tailored_cheap_cuts__1800s,tight_T_seed3102,tailored_cheap_cuts,tailored_full_frontier,1800,2026-07-13T11:38:46+08:00,2026-07-13T12:13:48+08:00,2101.336,1,0x00000001,True,False,18652397568,18600026112,18089152512,571596800,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__tight_T_seed3102__tailored_cheap_cuts__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__tight_T_seed3102__tailored_cheap_cuts__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__tight_T_seed3102__tailored_full_static_baseline__1800s,tight_T_seed3102,tailored_full_static_baseline,tailored_full_frontier,1800,2026-07-13T12:13:50+08:00,2026-07-13T12:48:51+08:00,2101.182,1,0x00000001,True,False,18608259072,18432933888,17899728896,373379072,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__tight_T_seed3102__tailored_full_static_baseline__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__tight_T_seed3102__tailored_full_static_baseline__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__tight_T_seed3102__tailored_route_cutset_callback__1800s,tight_T_seed3102,tailored_route_cutset_callback,tailored_full_frontier,1800,2026-07-13T12:48:54+08:00,2026-07-13T13:23:55+08:00,2101.154,1,0x00000001,True,False,18426675200,18543271936,17998950400,333504512,1,1,1,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,same_run_verifier_gated_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__tight_T_seed3102__tailored_route_cutset_callback__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__tight_T_seed3102__tailored_route_cutset_callback__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
full__tight_T_seed3102__plain_cplex__1800s,tight_T_seed3102,plain_cplex,plain_cplex,1800,2026-07-13T13:23:58+08:00,2026-07-13T13:53:59+08:00,1801.144,0,0x00000000,False,False,18549174272,18434650112,17784479744,499310592,1,1,0,1,0,False,True,serial_observation_then_stop_below_1GiB_for_3_samples,benchmark_internal_incumbent_only,results/gf_tailored_bc_fair_diagnosis_round/progress_traces/full__tight_T_seed3102__plain_cplex__1800s.monitor.csv,results/gf_tailored_bc_fair_diagnosis_round/logs/full__tight_T_seed3102__plain_cplex__1800s.stdout.log.txt,WIN-3NO58RVQ4VC,110b9baa6ed963827cd09c0de9afbb51bdb3fd7b,aef3b7312809e2ccd8c3ec657faf986a3cd737438ddcea3b3286de76c77cb4b3,results/gf_tailored_bc_fair_diagnosis_round,True,gf_tailored_bc_fair_diagnosis_round,False,True
