id,arm,cap,process_elapsed_seconds,exact_phase_elapsed_seconds,event_type,active_leaf,active_leaf_valid_lower_bound,other_open_leaf_min_valid_lower_bound,valid_global_lower_bound,verified_global_upper_bound,open_relevant_leaf_count,closed_relevant_leaf_count,event_source,sampling_scope
D3,F0-Single-S,120,0.16065459999999998,0.1579082,native_root_processing_bound,L0,0.02055001075057826,,0.02055001075057826,0.55091767270162939,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D3,F0-Single-S,120,0.7904525,0.78770610000000008,native_root_processing_bound,L0,0.032227128099715105,,0.032227128099715105,0.55091767270162939,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D3,F0-Single-S,120,2.3704013000000002,2.3676548999999998,terminal_mip_bound_improvement,L0,0.0328428674869626,,0.0328428674869626,0.55091767270162939,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D3,F0-Single-S,120,4.8517443,4.8489978999999996,terminal_mip_bound_improvement,L0,0.034973616721613088,,0.034973616721613088,0.55091767270162939,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D3,F0-Single-S,120,5.8007610000000005,5.7980146000000001,terminal_mip_bound_improvement,L0,0.035668362848121325,,0.035668362848121325,0.55091767270162939,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D3,F0-Single-S,120,29.770359799999998,29.767613399999998,terminal_mip_bound_improvement,L0,0.035691582639617025,,0.035691582639617025,0.55091767270162939,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D3,F0-Single-S,120,59.431998200000002,59.429251800000003,terminal_mip_bound_improvement,L0,0.036823564111120484,,0.036823564111120484,0.55091767270162939,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D3,F0-Single-S,120,63.8279183,63.825171900000001,terminal_mip_bound_improvement,L0,0.036887215024972622,,0.036887215024972622,0.55091767270162939,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D3,F0-Single-S,120,114.23492700000001,114.23218060000001,terminal_mip_bound_improvement,L0,0.03833111866437984,,0.03833111866437984,0.55091767270162939,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D3,F0-Single-S,120,117.0211753,117.01842859999999,incumbent_improvement,L0,0.03833111866437984,,0.03833111866437984,0.045001550055628357,1,0,independently_verified_native_incumbent,selected_events_not_complete_gap_integral
D3,F0-Single-S,120,117.02118059999999,117.0184342,interruption,L0,0.03833111866437984,,0.03833111866437984,0.045001550055628357,1,0,overall_process_deadline_terminal_mip,selected_events_not_complete_gap_integral
D3,F0-Single-S,120,117.02136230000001,117.01861580000001,finalization,,0.03833111866437984,,0.03833111866437984,0.045001550055628357,1,0,graceful_deadline_final_valid_bound,selected_events_not_complete_gap_integral
D3,K1-H,120,2.4337607999999999,0.011798899999999999,exact_tree_initialization,,0,,0,0.049468682614419446,1,0,initial_exact_interval_cover,selected_events_not_complete_gap_integral
D3,K1-H,120,2.5345583999999999,0.11259619999999999,parent_lp_completion,L0,0.020977495607439202,,0.020977495607439202,0.049468682614419446,1,0,complete_parent_lp_optimal,selected_events_not_complete_gap_integral
D3,K1-H,120,2.6343307999999999,0.21236869999999999,child_lp_completion,L0.0,0.024872307366954453,0.020977495607439202,0.020977495607439202,0.049468682614419446,1,0,complete_speculative_child_lp_optimal,selected_events_not_complete_gap_integral
D3,K1-H,120,2.8885608999999999,0.46659910000000004,native_root_processing_bound,L0,0.020977495607439202,,0.020977495607439202,0.049468682614419446,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D3,K1-H,120,2.9318251000000002,0.50986330000000002,child_native_bound_target,L0,0.031854631663934582,,0.031854631663934582,0.049468682614419446,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D3,K1-H,120,2.9431945000000002,0.52123260000000005,declined_split,L0,0.031854631663934582,,0.031854631663934582,0.049468682614419446,1,0,c6_current_child_gain_not_strict_exact_closure,selected_events_not_complete_gap_integral
D3,K1-H,120,3.7678982999999997,1.3459365000000001,native_root_processing_bound,L0,0.032492644447506873,,0.032492644447506873,0.049468682614419446,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D3,K1-H,120,5.2305010999999997,2.8085392999999996,terminal_mip_bound_improvement,L0,0.032493512904335789,,0.032493512904335789,0.049468682614419446,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D3,K1-H,120,8.3492119999999996,5.9272501999999996,terminal_mip_bound_improvement,L0,0.03683647917166831,,0.03683647917166831,0.049468682614419446,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D3,K1-H,120,29.907578399999998,27.4856166,terminal_mip_bound_improvement,L0,0.040770344111957402,,0.040770344111957402,0.049468682614419446,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D3,K1-H,120,59.701054999999997,57.279093199999998,terminal_mip_bound_improvement,L0,0.041791541351428652,,0.041791541351428652,0.049468682614419446,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D3,K1-H,120,89.923934700000004,87.501972899999998,terminal_mip_bound_improvement,L0,0.042206163541167394,,0.042206163541167394,0.049468682614419446,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D3,K1-H,120,110.2338116,107.81184979999999,terminal_mip_bound_improvement,L0,0.042412744788009105,,0.042412744788009105,0.049468682614419446,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D3,K1-H,120,117.02435029999999,114.6023884,incumbent_improvement,L0,0.042412744788009105,,0.042412744788009105,0.046027033530220335,1,0,independently_verified_native_incumbent,selected_events_not_complete_gap_integral
D3,K1-H,120,117.0243557,114.6023939,interruption,L0,0.042412744788009105,,0.042412744788009105,0.046027033530220335,1,0,overall_process_deadline_terminal_mip,selected_events_not_complete_gap_integral
D3,K1-H,120,117.02458129999999,114.60261939999999,finalization,,0.042412744788009105,,0.042412744788009105,0.046027033530220335,1,0,graceful_deadline_final_valid_bound,selected_events_not_complete_gap_integral
D3,K1-S,120,0.0115274,0.0086082999999999993,exact_tree_initialization,,0,,0,0.55091767270162939,1,0,initial_exact_interval_cover,selected_events_not_complete_gap_integral
D3,K1-S,120,0.0947939,0.091874700000000004,parent_lp_completion,L0,0.02055001075057826,,0.02055001075057826,0.55091767270162939,1,0,complete_parent_lp_optimal,selected_events_not_complete_gap_integral
D3,K1-S,120,0.16828879999999999,0.1653695,child_lp_completion,L0.0,0.02055001075057826,0.02055001075057826,0.02055001075057826,0.55091767270162939,1,0,complete_speculative_child_lp_optimal,selected_events_not_complete_gap_integral
D3,K1-S,120,0.24602170000000001,0.2431027,declined_split,L0,0.02055001075057826,,0.02055001075057826,0.55091767270162939,1,0,c6_current_child_gain_not_strict_exact_closure,selected_events_not_complete_gap_integral
D3,K1-S,120,0.31249099999999996,0.30957200000000001,native_root_processing_bound,L0,0.02055001075057826,,0.02055001075057826,0.55091767270162939,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D3,K1-S,120,0.93775430000000004,0.93483530000000004,native_root_processing_bound,L0,0.032227128099715105,,0.032227128099715105,0.55091767270162939,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D3,K1-S,120,2.5147352000000001,2.5118162000000002,terminal_mip_bound_improvement,L0,0.0328428674869626,,0.0328428674869626,0.55091767270162939,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D3,K1-S,120,4.8919639999999998,4.8890449999999994,terminal_mip_bound_improvement,L0,0.034973616721613088,,0.034973616721613088,0.55091767270162939,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D3,K1-S,120,5.8141942000000002,5.8112752000000008,terminal_mip_bound_improvement,L0,0.035668362848121325,,0.035668362848121325,0.55091767270162939,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D3,K1-S,120,29.458929099999999,29.4560101,terminal_mip_bound_improvement,L0,0.035696050592616713,,0.035696050592616713,0.55091767270162939,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D3,K1-S,120,59.838446500000003,59.835527499999998,terminal_mip_bound_improvement,L0,0.036846588064371799,,0.036846588064371799,0.55091767270162939,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D3,K1-S,120,62.747910000000005,62.744990999999999,terminal_mip_bound_improvement,L0,0.036887215024972622,,0.036887215024972622,0.55091767270162939,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D3,K1-S,120,116.84269710000001,116.8397781,terminal_mip_bound_improvement,L0,0.038509771153545695,,0.038509771153545695,0.55091767270162939,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D3,K1-S,120,117.0192922,117.0163731,incumbent_improvement,L0,0.038509771153545695,,0.038509771153545695,0.045001550055628357,1,0,independently_verified_native_incumbent,selected_events_not_complete_gap_integral
D3,K1-S,120,117.0192978,117.0163788,interruption,L0,0.038509771153545695,,0.038509771153545695,0.045001550055628357,1,0,overall_process_deadline_terminal_mip,selected_events_not_complete_gap_integral
D3,K1-S,120,117.0194963,117.01657729999999,finalization,,0.038509771153545695,,0.038509771153545695,0.045001550055628357,1,0,graceful_deadline_final_valid_bound,selected_events_not_complete_gap_integral
D4,F0-Single-S,120,0.0118324,0.0090840999999999995,exact_tree_initialization,,0,,0,1.1572841805002207,1,0,initial_exact_interval_cover,selected_events_not_complete_gap_integral
D4,F0-Single-S,120,0.10477599999999999,0.1020274,parent_lp_completion,L0,0.093948255393593263,,0.093948255393593263,1.1572841805002207,1,0,complete_parent_lp_optimal,selected_events_not_complete_gap_integral
D4,F0-Single-S,120,0.17596970000000001,0.1732215,native_root_processing_bound,L0,0.093948255393593263,,0.093948255393593263,1.1572841805002207,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D4,F0-Single-S,120,0.97979609999999995,0.97704789999999997,native_root_processing_bound,L0,0.35973517566484853,,0.35973517566484853,1.1572841805002207,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D4,F0-Single-S,120,2.3392215000000003,2.3364733000000002,terminal_mip_bound_improvement,L0,0.36562119154380079,,0.36562119154380079,1.1572841805002207,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D4,F0-Single-S,120,4.8945895999999998,4.8918413999999997,terminal_mip_bound_improvement,L0,0.37763992667657853,,0.37763992667657853,1.1572841805002207,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D4,F0-Single-S,120,5.0914567000000002,5.0887085000000001,terminal_mip_bound_improvement,L0,0.37770204482620706,,0.37770204482620706,1.1572841805002207,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D4,F0-Single-S,120,29.977342099999998,29.974593899999999,terminal_mip_bound_improvement,L0,0.42557610655124312,,0.42557610655124312,1.1572841805002207,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D4,F0-Single-S,120,57.790858200000002,57.788110000000003,terminal_mip_bound_improvement,L0,0.47028201581436191,,0.47028201581436191,1.1572841805002207,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D4,F0-Single-S,120,89.999597300000005,89.996849099999991,terminal_mip_bound_improvement,L0,0.50520829597174066,,0.50520829597174066,1.1572841805002207,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D4,F0-Single-S,120,90.046771500000006,90.044022999999996,incumbent_improvement,L0,0.50634330724599474,,0.50634330724599474,0.50634330756520596,0,1,independently_verified_native_incumbent,selected_events_not_complete_gap_integral
D4,F0-Single-S,120,90.046781100000004,90.044032900000005,terminal_mip_closure,L0,,0.50634330724599474,0.50634330724599474,0.50634330756520596,0,1,native_terminal_mip_optimal,selected_events_not_complete_gap_integral
D4,F0-Single-S,120,90.047006699999997,90.044258499999998,finalization,,0.50634330724599474,,0.50634330724599474,0.50634330756520596,0,1,completed_exact_tree_final_bound,selected_events_not_complete_gap_integral
D4,K1-H,120,2.0566941000000001,0.012593099999999999,exact_tree_initialization,,0,,0,0.50642278922416295,1,0,initial_exact_interval_cover,selected_events_not_complete_gap_integral
D4,K1-H,120,2.1408409000000002,0.096739800000000001,parent_lp_completion,L0,0.093948255393593263,,0.093948255393593263,0.50642278922416295,1,0,complete_parent_lp_optimal,selected_events_not_complete_gap_integral
D4,K1-H,120,2.2422075000000001,0.19810630000000001,child_lp_completion,L0.0,0.093948255393593263,0.093948255393593263,0.093948255393593263,0.50642278922416295,1,0,complete_speculative_child_lp_optimal,selected_events_not_complete_gap_integral
D4,K1-H,120,2.3565781000000001,0.31247720000000001,declined_split,L0,0.093948255393593263,,0.093948255393593263,0.50642278922416295,1,0,c6_current_child_gain_not_strict_exact_closure,selected_events_not_complete_gap_integral
D4,K1-H,120,2.4336815000000001,0.38958060000000005,native_root_processing_bound,L0,0.093948255393593263,,0.093948255393593263,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D4,K1-H,120,4.0935623999999997,2.0494615,native_root_processing_bound,L0,0.34385227837435595,,0.34385227837435595,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D4,K1-H,120,5.7295879999999997,3.6854871,terminal_mip_bound_improvement,L0,0.34554876801955237,,0.34554876801955237,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D4,K1-H,120,8.2996081999999998,6.2555072999999997,terminal_mip_bound_improvement,L0,0.35078183512846289,,0.35078183512846289,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D4,K1-H,120,29.445803099999999,27.401702199999999,terminal_mip_bound_improvement,L0,0.36145196469158924,,0.36145196469158924,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D4,K1-H,120,59.969604699999998,57.925503800000001,terminal_mip_bound_improvement,L0,0.42185123938957042,,0.42185123938957042,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D4,K1-H,120,84.902384499999997,82.858283599999993,terminal_mip_bound_improvement,L0,0.45222807838365792,,0.45222807838365792,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D4,K1-H,120,116.94476419999999,114.90066329999999,terminal_mip_bound_improvement,L0,0.47957118834361684,,0.47957118834361684,0.50642278922416295,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D4,K1-H,120,117.0302497,114.9861485,incumbent_improvement,L0,0.47958324908848454,,0.47958324908848454,0.50634330756520596,1,0,independently_verified_native_incumbent,selected_events_not_complete_gap_integral
D4,K1-H,120,117.0302616,114.98616060000001,interruption,L0,0.47958324908848454,,0.47958324908848454,0.50634330756520596,1,0,overall_process_deadline_terminal_mip,selected_events_not_complete_gap_integral
D4,K1-H,120,117.0305159,114.9864149,finalization,,0.47958324908848454,,0.47958324908848454,0.50634330756520596,1,0,graceful_deadline_final_valid_bound,selected_events_not_complete_gap_integral
D4,K1-S,120,0.0114158,0.0087125999999999992,exact_tree_initialization,,0,,0,1.1572841805002207,1,0,initial_exact_interval_cover,selected_events_not_complete_gap_integral
D4,K1-S,120,0.1035601,0.10085669999999999,parent_lp_completion,L0,0.093948255393593263,,0.093948255393593263,1.1572841805002207,1,0,complete_parent_lp_optimal,selected_events_not_complete_gap_integral
D4,K1-S,120,0.1952265,0.192523,child_lp_completion,L0.0,0.093948255393593263,0.093948255393593263,0.093948255393593263,1.1572841805002207,1,0,complete_speculative_child_lp_optimal,selected_events_not_complete_gap_integral
D4,K1-S,120,0.30503659999999999,0.30233349999999998,declined_split,L0,0.093948255393593263,,0.093948255393593263,1.1572841805002207,1,0,c6_current_child_gain_not_strict_exact_closure,selected_events_not_complete_gap_integral
D4,K1-S,120,0.37606840000000002,0.37336540000000001,native_root_processing_bound,L0,0.093948255393593263,,0.093948255393593263,1.1572841805002207,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D4,K1-S,120,0.95637119999999998,0.95366819999999997,native_root_processing_bound,L0,0.35454971402751601,,0.35454971402751601,1.1572841805002207,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D4,K1-S,120,2.5374471999999999,2.5347442,terminal_mip_bound_improvement,L0,0.36562119154380079,,0.36562119154380079,1.1572841805002207,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D4,K1-S,120,4.9949946000000001,4.9922915999999997,terminal_mip_bound_improvement,L0,0.37708962726902512,,0.37708962726902512,1.1572841805002207,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D4,K1-S,120,5.2938771000000004,5.2911741000000001,terminal_mip_bound_improvement,L0,0.37770204482620706,,0.37770204482620706,1.1572841805002207,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D4,K1-S,120,29.989884,29.987181,terminal_mip_bound_improvement,L0,0.42444524860665594,,0.42444524860665594,1.1572841805002207,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D4,K1-S,120,58.118932700000002,58.116229700000005,terminal_mip_bound_improvement,L0,0.47028201581436191,,0.47028201581436191,1.1572841805002207,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D4,K1-S,120,89.998127699999998,89.995424700000001,terminal_mip_bound_improvement,L0,0.50073599602645447,,0.50073599602645447,1.1572841805002207,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D4,K1-S,120,90.2563952,90.253691900000007,incumbent_improvement,L0,0.50634330724599474,,0.50634330724599474,0.50634330756520596,0,1,independently_verified_native_incumbent,selected_events_not_complete_gap_integral
D4,K1-S,120,90.256404799999999,90.253701699999993,terminal_mip_closure,L0,,0.50634330724599474,0.50634330724599474,0.50634330756520596,0,1,native_terminal_mip_optimal,selected_events_not_complete_gap_integral
D4,K1-S,120,90.256604600000003,90.253901299999995,finalization,,0.50634330724599474,,0.50634330724599474,0.50634330756520596,0,1,completed_exact_tree_final_bound,selected_events_not_complete_gap_integral
D5,F0-Single-S,120,0.0121592,0.0091880999999999994,exact_tree_initialization,,0,,0,0.78911085287733473,1,0,initial_exact_interval_cover,selected_events_not_complete_gap_integral
D5,F0-Single-S,120,0.1919273,0.18895590000000001,parent_lp_completion,L0,0,,0,0.78911085287733473,1,0,complete_parent_lp_optimal,selected_events_not_complete_gap_integral
D5,F0-Single-S,120,0.32787089999999997,0.32489979999999996,native_root_processing_bound,L0,0,,0,0.78911085287733473,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D5,F0-Single-S,120,0.87719919999999996,0.87422809999999995,native_root_processing_bound,L0,0.084311167203260415,,0.084311167203260415,0.78911085287733473,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D5,F0-Single-S,120,4.7117611999999998,4.7087900999999999,native_root_processing_bound,L0,0.1480900195490813,,0.1480900195490813,0.78911085287733473,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D5,F0-Single-S,120,5.4981016,5.4951305000000001,terminal_mip_bound_improvement,L0,0.14838183480032763,,0.14838183480032763,0.78911085287733473,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D5,F0-Single-S,120,9.0751230000000014,9.0721519000000015,terminal_mip_bound_improvement,L0,0.15422219717771751,,0.15422219717771751,0.78911085287733473,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D5,F0-Single-S,120,29.274441500000002,29.271470400000002,terminal_mip_bound_improvement,L0,0.16009378263977683,,0.16009378263977683,0.78911085287733473,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D5,F0-Single-S,120,59.406666700000002,59.403695599999999,terminal_mip_bound_improvement,L0,0.18422141657519348,,0.18422141657519348,0.78911085287733473,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D5,F0-Single-S,120,89.908545799999999,89.905574700000003,terminal_mip_bound_improvement,L0,0.19252493568615811,,0.19252493568615811,0.78911085287733473,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D5,F0-Single-S,120,116.66878229999999,116.66581119999999,terminal_mip_bound_improvement,L0,0.19696037847956296,,0.19696037847956296,0.78911085287733473,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D5,F0-Single-S,120,117.0205206,117.0175493,incumbent_improvement,L0,0.19697628849249138,,0.19697628849249138,0.24340221626021397,1,0,independently_verified_native_incumbent,selected_events_not_complete_gap_integral
D5,F0-Single-S,120,117.020526,117.01755489999999,interruption,L0,0.19697628849249138,,0.19697628849249138,0.24340221626021397,1,0,overall_process_deadline_terminal_mip,selected_events_not_complete_gap_integral
D5,F0-Single-S,120,117.0207334,117.01776220000001,finalization,,0.19697628849249138,,0.19697628849249138,0.24340221626021397,1,0,graceful_deadline_final_valid_bound,selected_events_not_complete_gap_integral
D5,K1-H,120,9.2963663000000007,0.012507799999999999,exact_tree_initialization,,0,,0,0.28719247714745855,1,0,initial_exact_interval_cover,selected_events_not_complete_gap_integral
D5,K1-H,120,9.4748511999999998,0.1909923,parent_lp_completion,L0,0,,0,0.28719247714745855,1,0,complete_parent_lp_optimal,selected_events_not_complete_gap_integral
D5,K1-H,120,9.6610183999999997,0.37715969999999999,child_lp_completion,L0.0,0,0,0,0.28719247714745855,1,0,complete_speculative_child_lp_optimal,selected_events_not_complete_gap_integral
D5,K1-H,120,9.8419322999999999,0.55807379999999995,declined_split,L0,0,,0,0.28719247714745855,1,0,c6_current_child_gain_not_strict_exact_closure,selected_events_not_complete_gap_integral
D5,K1-H,120,9.969035400000001,0.68517689999999998,native_root_processing_bound,L0,0,,0,0.28719247714745855,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D5,K1-H,120,14.4371691,5.1533105999999993,terminal_mip_bound_improvement,L0,0.14891563312845352,,0.14891563312845352,0.28719247714745855,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D5,K1-H,120,21.914779799999998,12.630921299999999,terminal_mip_bound_improvement,L0,0.15328000364234215,,0.15328000364234215,0.28719247714745855,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D5,K1-H,120,59.4535129,50.169654399999999,terminal_mip_bound_improvement,L0,0.16339778419255768,,0.16339778419255768,0.28719247714745855,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D5,K1-H,120,89.517961299999996,80.234102800000002,terminal_mip_bound_improvement,L0,0.17609666514357938,,0.17609666514357938,0.28719247714745855,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D5,K1-H,120,116.77394140000001,107.4900829,terminal_mip_bound_improvement,L0,0.18164842541651099,,0.18164842541651099,0.28719247714745855,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D5,K1-H,120,117.0198024,107.73594370000001,incumbent_improvement,L0,0.18164842541651099,,0.18164842541651099,0.25424399355466243,1,0,independently_verified_native_incumbent,selected_events_not_complete_gap_integral
D5,K1-H,120,117.01980759999999,107.73594900000001,interruption,L0,0.18164842541651099,,0.18164842541651099,0.25424399355466243,1,0,overall_process_deadline_terminal_mip,selected_events_not_complete_gap_integral
D5,K1-H,120,117.0199842,107.7361257,finalization,,0.18164842541651099,,0.18164842541651099,0.25424399355466243,1,0,graceful_deadline_final_valid_bound,selected_events_not_complete_gap_integral
D5,K1-S,120,0.0124321,0.0097444000000000003,exact_tree_initialization,,0,,0,0.78911085287733473,1,0,initial_exact_interval_cover,selected_events_not_complete_gap_integral
D5,K1-S,120,0.1877885,0.1851005,parent_lp_completion,L0,0,,0,0.78911085287733473,1,0,complete_parent_lp_optimal,selected_events_not_complete_gap_integral
D5,K1-S,120,0.35986629999999997,0.3571783,child_lp_completion,L0.0,0,0,0,0.78911085287733473,1,0,complete_speculative_child_lp_optimal,selected_events_not_complete_gap_integral
D5,K1-S,120,0.53606370000000003,0.53337590000000001,declined_split,L0,0,,0,0.78911085287733473,1,0,c6_current_child_gain_not_strict_exact_closure,selected_events_not_complete_gap_integral
D5,K1-S,120,0.66858079999999998,0.66589310000000002,native_root_processing_bound,L0,0,,0,0.78911085287733473,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D5,K1-S,120,4.9861023000000007,4.9834146000000006,native_root_processing_bound,L0,0.14808034112142485,,0.14808034112142485,0.78911085287733473,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D5,K1-S,120,5.7898719000000005,5.7871842000000004,terminal_mip_bound_improvement,L0,0.14838183480032763,,0.14838183480032763,0.78911085287733473,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D5,K1-S,120,9.1940606000000002,9.1913728999999993,terminal_mip_bound_improvement,L0,0.15422219717771751,,0.15422219717771751,0.78911085287733473,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D5,K1-S,120,29.420647500000001,29.417959800000002,terminal_mip_bound_improvement,L0,0.16009378263977683,,0.16009378263977683,0.78911085287733473,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D5,K1-S,120,59.458493899999993,59.455806199999998,terminal_mip_bound_improvement,L0,0.18422141657519348,,0.18422141657519348,0.78911085287733473,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D5,K1-S,120,89.659081700000002,89.656393999999992,terminal_mip_bound_improvement,L0,0.19252493568615811,,0.19252493568615811,0.78911085287733473,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D5,K1-S,120,116.9159212,116.91323349999999,terminal_mip_bound_improvement,L0,0.19697628849249138,,0.19697628849249138,0.78911085287733473,1,0,gurobi_cb_mip_objbnd_valid_native_bound,selected_events_not_complete_gap_integral
D5,K1-S,120,117.02055900000001,117.017871,incumbent_improvement,L0,0.19697628849249138,,0.19697628849249138,0.24340221626021397,1,0,independently_verified_native_incumbent,selected_events_not_complete_gap_integral
D5,K1-S,120,117.0205646,117.0178769,interruption,L0,0.19697628849249138,,0.19697628849249138,0.24340221626021397,1,0,overall_process_deadline_terminal_mip,selected_events_not_complete_gap_integral
D5,K1-S,120,117.0207576,117.01806980000001,finalization,,0.19697628849249138,,0.19697628849249138,0.24340221626021397,1,0,graceful_deadline_final_valid_bound,selected_events_not_complete_gap_integral
D6,F0-Single-S,120,0.012041400000000001,0.0087463999999999997,exact_tree_initialization,,0,,0,1.0756498987534941,1,0,initial_exact_interval_cover,selected_events_not_complete_gap_integral
